상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,좌석수
2019-01-29,04관,"11:00,  극한직업(디지털),  7,000원","13:35,  극한직업(디지털),  10,000원","16:10,  극한직업(디지털),  10,000원","18:45,  극한직업(디지털),  10,000원","21:20,  극한직업(디지털),  10,000원",,,249
2019-01-29,05관,"09:30,  글래스(디지털)","12:15,  글래스(디지털),  5,000원","15:00,  글래스(디지털),  10,000원","17:45,  글래스(디지털),  10,000원","20:30,  글래스(디지털),  10,000원",,,74
2019-01-29,06관,"10:10,  아쿠아맨(디지털),  7,000원","13:10,  몬스터 파크(디지털)","15:10,  몬스터 파크(디지털)","17:10,  아쿠아맨(디지털),  7,000원","20:10,  아쿠아맨(디지털),  10,000원",,,54
2019-01-29,07관,"09:40,  보헤미안 랩소디(디지털),  7,000원","12:30,  행맨(디지털),  0원","14:45,  보헤미안 랩소디(디지털),  10,000원","17:35,  행맨(디지털)","19:50,  보헤미안 랩소디(디지털),  10,000원",,,74
2019-01-29,08관,"10:40,  스파이더맨: 뉴 유니버스(디지털),  6,000원","13:10,  구스 베이비(디지털더빙)","15:15,  베스와 베라(디지털),  10,000원","17:20,  스파이더맨: 뉴 유니버스(디지털),  6,000원","19:50,  베스와 베라(디지털),  6,500원",,,55
2019-01-29,09관,"10:20,  그린 북(디지털),  7,000원","13:05,  주먹왕 랄프 2: 인터넷 속으로(디지털),  6,500원","15:30,  두 번째 여름, 두 번 다시 만날 수 없는 너(디지털),  10,000원","17:50,  주먹왕 랄프 2: 인터넷 속으로(디지털),  10,000원","20:15,  그린 북(디지털),  10,000원",,,64
2019-01-29,10관,"11:50,  극한직업(디지털),  10,000원","14:25,  극한직업(디지털),  8,000원","17:00,  극한직업(디지털),  10,000원","19:35,  극한직업(디지털),  10,000원",,,,35
2019-01-30,01관,"11:00,  극한직업(디지털),  7,000원","13:35,  극한직업(디지털),  10,000원","16:10,  극한직업(디지털),  10,000원","18:45,  극한직업(디지털),  6,000원","21:10,  극한직업(디지털),  10,000원",,,249
2019-01-30,02관,"09:30,  드래곤 길들이기 3(디지털),  7,000원","11:50,  드래곤 길들이기 3(디지털),  7,000원","14:10,  드래곤 길들이기 3(디지털),  10,000원","16:30,  드래곤 길들이기 3(디지털),  10,000원","19:00,  드래곤 길들이기 3(디지털),  7,000원","21:20,  드래곤 길들이기 3(디지털),  10,000원",,249
2019-01-30,03관,"09:50,  뺑반(디지털),  7,000원","12:45,  뺑반(디지털),  10,000원","15:40,  뺑반(디지털),  10,000원","18:35,  뺑반(디지털),  6,000원","21:30,  뺑반(디지털),  10,000원",,,249
2019-01-30,04관,"10:00,  극한직업(디지털),  7,000원","12:35,  극한직업(디지털),  10,000원","15:10,  극한직업(디지털),  10,000원","17:45,  극한직업(디지털),  7,000원","20:20,  극한직업(디지털),  5,000원",,,249
2019-01-30,05관,"10:50,  뺑반(디지털),  7,000원","13:45,  뺑반(디지털),  10,000원","16:40,  뺑반(디지털),  10,000원","19:35,  뺑반(디지털),  6,000원",,,,74
2019-01-30,06관,"11:50,  극한직업(디지털),  10,000원","14:25,  극한직업(디지털),  10,000원","17:00,  극한직업(디지털),  8,000원","19:35,  극한직업(디지털),  5,000원",,,,54
2019-01-30,07관,"10:00,  말모이(디지털),  9,900원","12:50,  스파이더맨: 뉴 유니버스(디지털),  10,000원","15:20,  말모이(디지털),  10,000원","18:10,  보헤미안 랩소디(디지털),  5,000원","20:55,  말모이(디지털),  5,000원",,,74
2019-01-30,08관,"11:40,  뺑반(디지털),  7,000원","14:35,  뺑반(디지털),  10,000원","17:30,  뺑반(디지털),  5,000원","20:25,  뺑반(디지털),  6,000원",,,,55
2019-01-30,09관,"10:30,  드래곤 길들이기 3(디지털더빙),  6,000원","12:50,  드래곤 길들이기 3(디지털더빙),  10,000원","15:10,  드래곤 길들이기 3(디지털더빙),  10,000원","17:30,  드래곤 길들이기 3(디지털),  5,000원","20:00,  드래곤 길들이기 3(디지털),  10,000원",,,64
2019-01-30,10관,"10:20,  내안의 그놈(디지털),  7,000원","12:55,  그린 북(디지털),  10,000원","15:40,  주먹왕 랄프 2: 인터넷 속으로(디지털),  5,650원","18:05,  내안의 그놈(디지털),  5,000원","20:40,  그린 북(디지털),  6,000원",,,35
2019-01-31,01관,"11:00,  극한직업(디지털),  7,000원","13:35,  극한직업(디지털),  10,000원","16:10,  극한직업(디지털),  10,000원","18:45,  극한직업(디지털),  10,000원","21:20,  극한직업(디지털),  10,000원",,,249
2019-01-31,02관,"09:50,  드래곤 길들이기 3(디지털),  7,000원","12:10,  드래곤 길들이기 3(디지털),  7,000원","14:30,  드래곤 길들이기 3(디지털),  10,000원","16:50,  드래곤 길들이기 3(디지털),  10,000원","19:10,  드래곤 길들이기 3(디지털),  10,000원","21:30,  드래곤 길들이기 3(디지털),  10,000원",,249
2019-01-31,03관,"09:30,  뺑반(디지털),  5,000원","12:20,  뺑반(디지털),  6,000원","15:10,  뺑반(디지털),  10,000원","18:00,  뺑반(디지털),  10,000원","20:50,  뺑반(디지털),  8,000원",,,249
2019-01-31,04관,"09:40,  극한직업(디지털),  9,000원","12:15,  극한직업(디지털),  10,000원","14:45,  극한직업(디지털),  10,000원","17:15,  극한직업(디지털),  10,000원","19:45,  극한직업(디지털),  10,000원",,,249
2019-01-31,05관,"10:30,  뺑반(디지털),  7,000원","13:20,  뺑반(디지털),  10,000원","16:10,  뺑반(디지털),  10,000원","19:00,  뺑반(디지털),  10,000원",,,,74
2019-01-31,06관,"10:20,  극한직업(디지털),  7,000원","12:50,  극한직업(디지털),  10,000원","15:20,  극한직업(디지털),  10,000원","17:50,  극한직업(디지털),  10,000원","20:20,  극한직업(디지털),  10,000원",,,54
2019-01-31,07관,"10:10,  말모이(디지털),  7,500원","13:00,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  8,000원","14:55,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  10,000원","16:50,  말모이(디지털),  10,000원","19:40,  말모이(디지털),  10,000원",,,74
2019-01-31,08관,"11:30,  뺑반(디지털),  10,000원","14:20,  뺑반(디지털),  10,000원","17:10,  뺑반(디지털),  10,000원","20:00,  뺑반(디지털),  10,000원",,,,55
2019-01-31,09관,"10:50,  드래곤 길들이기 3(디지털더빙),  7,000원","13:10,  드래곤 길들이기 3(디지털더빙),  7,000원","15:30,  드래곤 길들이기 3(디지털더빙),  8,000원","17:50,  드래곤 길들이기 3(디지털),  9,000원","20:10,  드래곤 길들이기 3(디지털),  10,000원",,,64
2019-01-31,10관,"10:20,  내안의 그놈(디지털),  7,000원","12:55,  그린 북(디지털),  10,000원","15:40,  주먹왕 랄프 2: 인터넷 속으로(디지털),  10,000원","18:05,  내안의 그놈(디지털),  10,000원","20:40,  그린 북(디지털),  10,000원",,,35
2019-02-01,01관,"11:00,  극한직업(디지털),  7,000원","13:35,  극한직업(디지털),  11,000원","16:10,  극한직업(디지털),  11,000원","18:45,  극한직업(디지털),  11,000원","21:20,  극한직업(디지털),  11,000원",,,249
2019-02-01,02관,"09:50,  드래곤 길들이기 3(디지털),  5,000원","12:10,  드래곤 길들이기 3(디지털),  9,000원","14:30,  드래곤 길들이기 3(디지털),  11,000원","16:50,  드래곤 길들이기 3(디지털),  11,000원","19:10,  드래곤 길들이기 3(디지털),  11,000원","21:30,  드래곤 길들이기 3(디지털),  11,000원",,249
