상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,좌석수
2019-01-11,만화영화상영관,"12:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)","14:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)","16:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)",,,,,386
2019-01-13,만화영화상영관,"10:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)","12:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원","14:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원","16:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원",,,,386
2019-01-15,만화영화상영관,"12:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원","14:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원","16:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)",,,,,386
2019-01-22,만화영화상영관,"12:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)","14:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)","16:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)",,,,,386
2019-01-23,만화영화상영관,"10:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  6,000원",,,,,,,386
2019-01-24,만화영화상영관,"10:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)",,,,,,,386
2019-01-27,만화영화상영관,"10:10,  극장판 공룡메카드: 타이니소어의 섬(디지털)","14:10,  극장판 공룡메카드: 타이니소어의 섬(디지털),  7,000원",,,,,,386
2019-01-29,만화영화상영관,"10:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)",,,,,,,386
2019-01-30,만화영화상영관,"10:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)",,,,,,,386
2019-01-31,만화영화상영관,"10:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)",,,,,,,386
2019-02-01,만화영화상영관,"12:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)",,,,,,,386
2019-02-02,만화영화상영관,"10:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)","13:50,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)",,,,,,386
2019-02-03,만화영화상영관,"10:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원","13:50,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  7,000원",,,,,,386
2019-02-06,만화영화상영관,"10:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)","16:00,  언더독(디지털),  7,000원",,,,,,386
2019-02-07,만화영화상영관,"12:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)",,,,,,,386
2019-02-08,만화영화상영관,"12:10,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)",,,,,,,386
2019-02-09,만화영화상영관,"10:20,  극장판 공룡메카드: 타이니소어의 섬(디지털)",,,,,,,386
2019-02-10,만화영화상영관,"10:20,  점박이 한반도의 공룡2 : 새로운 낙원(디지털),  6,000원",,,,,,,386
2019-02-12,만화영화상영관,"16:00,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)",,,,,,,386
2019-02-13,만화영화상영관,"10:30,  언더독(디지털)","15:20,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  6,000원",,,,,,386
2019-02-14,만화영화상영관,"11:00,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)",,,,,,,386
2019-02-17,만화영화상영관,"10:20,  점박이 한반도의 공룡2 : 새로운 낙원(디지털)","14:10,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  7,000원",,,,,,386
2019-02-19,만화영화상영관,"10:30,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)","12:10,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)",,,,,,386
2019-02-21,만화영화상영관,"10:30,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)","12:10,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털)",,,,,,386
2019-02-22,만화영화상영관,"11:00,  언더독(디지털),  7,000원",,,,,,,386
2019-02-24,만화영화상영관,"10:50,  언더독(디지털),  7,000원","16:00,  언더독(디지털),  7,000원",,,,,,386
2019-02-26,만화영화상영관,"10:30,  극장판 공룡메카드: 타이니소어의 섬(디지털)","16:00,  언더독(디지털)",,,,,,386
2019-02-27,만화영화상영관,"10:30,  극장판 공룡메카드: 타이니소어의 섬(디지털),  7,000원","16:00,  언더독(디지털)",,,,,,386
2019-02-28,만화영화상영관,"10:30,  극장판 공룡메카드: 타이니소어의 섬(디지털)","16:00,  언더독(디지털)",,,,,,386
2019-03-01,만화영화상영관,"15:00,  동주(디지털),  0원",,,,,,,386
2019-03-02,만화영화상영관,"10:50,  언더독(디지털)","16:00,  언더독(디지털),  7,000원",,,,,,386
2019-03-03,만화영화상영관,"10:50,  언더독(디지털),  7,000원","16:00,  언더독(디지털),  7,000원",,,,,,386
2019-03-05,만화영화상영관,"14:20,  신데렐라:마법 반지의 비밀(디지털더빙),  7,000원",,,,,,,386
2019-03-07,만화영화상영관,"12:45,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  7,000원",,,,,,,386
2019-03-09,만화영화상영관,"12:45,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  7,000원","16:00,  언더독(디지털),  7,000원",,,,,,386
2019-03-10,만화영화상영관,"12:45,  극장판 헬로카봇: 옴파로스 섬의 비밀(디지털),  7,000원","16:00,  언더독(디지털),  7,000원",,,,,,386
2019-03-15,만화영화상영관,"10:50,  언더독(디지털),  7,000원","16:00,  언더독(디지털)",,,,,,386
2019-03-16,만화영화상영관,"10:50,  언더독(디지털)",,,,,,,386
2019-03-17,만화영화상영관,"10:50,  언더독(디지털)",,,,,,,386
2019-03-19,만화영화상영관,"10:50,  언더독(디지털)",,,,,,,386
2019-03-20,만화영화상영관,"10:50,  언더독(디지털)",,,,,,,386
2019-03-21,만화영화상영관,"10:50,  언더독(디지털)",,,,,,,386
2019-03-22,만화영화상영관,"10:50,  언더독(디지털)",,,,,,,386
2019-03-23,만화영화상영관,"15:00,  언더독(디지털),  0원",,,,,,,386
2019-03-24,만화영화상영관,"10:50,  레고 무비2(디지털더빙)","16:00,  레고 무비2(디지털더빙),  7,000원",,,,,,386
2019-03-27,만화영화상영관,"10:50,  레고 무비2(디지털더빙)","16:00,  레고 무비2(디지털더빙)",,,,,,386
2019-03-28,만화영화상영관,"10:50,  레고 무비2(디지털더빙)","16:00,  레고 무비2(디지털더빙)",,,,,,386
2019-03-29,만화영화상영관,"10:50,  레고 무비2(디지털더빙)","14:20,  레고 무비2(디지털더빙)",,,,,,386
2019-03-30,만화영화상영관,"10:50,  레고 무비2(디지털더빙)","14:20,  레고 무비2(디지털더빙),  7,000원",,,,,,386
2019-03-31,만화영화상영관,"10:50,  레고 무비2(디지털더빙)","14:30,  레고 무비2(디지털더빙),  7,000원",,,,,,386
2019-04-02,만화영화상영관,"10:45,  레고 무비2(디지털더빙)","14:20,  레고 무비2(디지털더빙)",,,,,,386
2019-04-03,만화영화상영관,"10:45,  레고 무비2(디지털더빙)","14:20,  레고 무비2(디지털더빙)",,,,,,386
2019-04-04,만화영화상영관,"10:45,  레고 무비2(디지털더빙)","14:20,  레고 무비2(디지털더빙)",,,,,,386
2019-04-05,만화영화상영관,"10:45,  레고 무비2(디지털더빙)","14:20,  레고 무비2(디지털더빙)",,,,,,386
2019-04-06,만화영화상영관,"10:45,  레고 무비2(디지털더빙),  7,000원","14:20,  레고 무비2(디지털더빙),  6,000원",,,,,,386
2019-04-07,만화영화상영관,"10:45,  레고 무비2(디지털더빙),  7,000원","14:20,  레고 무비2(디지털더빙),  7,000원",,,,,,386
2019-04-09,만화영화상영관,"11:20,  신데렐라:마법 반지의 비밀(디지털더빙)","15:20,  신데렐라:마법 반지의 비밀(디지털더빙)",,,,,,386
2019-04-10,만화영화상영관,"11:20,  신데렐라:마법 반지의 비밀(디지털더빙)","15:20,  신데렐라:마법 반지의 비밀(디지털더빙)",,,,,,386
2019-04-11,만화영화상영관,"11:20,  신데렐라:마법 반지의 비밀(디지털더빙)","15:20,  신데렐라:마법 반지의 비밀(디지털더빙)",,,,,,386
