상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,좌석수
2016-02-07,02관,"11:00,  최강전사 미니특공대: 영웅의 탄생(디지털),  5,000원","12:30,  쿵푸팬더3(디지털더빙),  5,000원","14:30,  검사외전(디지털),  5,000원","17:00,  쿵푸팬더3(디지털더빙),  5,000원","19:00,  검사외전(디지털),  5,000원","21:30,  검사외전(디지털),  5,000원",,,,,,,,,99
2016-02-08,01관,"11:05,  앨빈과 슈퍼밴드: 악동 어드벤처(디지털더빙),  5,000원","12:50,  최강전사 미니특공대: 영웅의 탄생(디지털),  5,000원","14:20,  쿵푸팬더3(디지털더빙),  5,000원","16:20,  검사외전(디지털),  5,000원","18:45,  히말라야(디지털),  5,000원","21:20,  오빠생각(디지털),  5,000원",,,,,,,,,47
2016-02-08,02관,"11:00,  최강전사 미니특공대: 영웅의 탄생(디지털),  5,000원","12:30,  쿵푸팬더3(디지털더빙),  5,000원","14:30,  검사외전(디지털),  5,000원","17:00,  쿵푸팬더3(디지털더빙),  5,000원","19:00,  검사외전(디지털),  5,000원","21:30,  검사외전(디지털),  5,000원",,,,,,,,,99
2016-02-09,01관,"11:05,  앨빈과 슈퍼밴드: 악동 어드벤처(디지털더빙),  5,000원","12:50,  검사외전(디지털),  5,000원","15:10,  쿵푸팬더3(디지털더빙),  5,000원","17:00,  검사외전(디지털),  5,000원","19:20,  검사외전(디지털),  5,000원","21:40,  오빠생각(디지털),  5,000원",,,,,,,,,47
2016-02-09,02관,"11:00,  최강전사 미니특공대: 영웅의 탄생(디지털),  5,000원","12:30,  쿵푸팬더3(디지털더빙),  5,000원","14:30,  검사외전(디지털),  5,000원","17:05,  쿵푸팬더3(디지털더빙),  5,000원","19:00,  검사외전(디지털),  5,000원","21:30,  검사외전(디지털),  5,000원",,,,,,,,,99
2016-02-10,01관,"11:05,  앨빈과 슈퍼밴드: 악동 어드벤처(디지털더빙),  5,000원","12:50,  검사외전(디지털),  5,000원","15:10,  쿵푸팬더3(디지털더빙),  5,000원","17:00,  검사외전(디지털),  5,000원","19:20,  검사외전(디지털),  5,000원","21:40,  오빠생각(디지털),  5,000원",,,,,,,,,47
2016-02-10,02관,"11:00,  최강전사 미니특공대: 영웅의 탄생(디지털),  5,000원","12:30,  쿵푸팬더3(디지털더빙),  5,000원","14:30,  검사외전(디지털),  5,000원","17:05,  쿵푸팬더3(디지털더빙),  5,000원","19:00,  검사외전(디지털),  5,000원","21:30,  검사외전(디지털),  5,000원",,,,,,,,,99
2016-02-11,01관,"11:30,  최강전사 미니특공대: 영웅의 탄생(디지털),  5,000원","13:20,  번개맨(디지털),  5,000원","15:00,  쿵푸팬더3(디지털더빙),  5,000원","18:40,  앨빈과 슈퍼밴드: 악동 어드벤처(디지털더빙),  5,000원","21:00,  쿵푸팬더3(디지털더빙),  5,000원",,,,,,,,,,47
2016-02-11,02관,"11:00,  오빠생각(디지털),  5,000원","13:30,  검사외전(디지털),  5,000원","16:00,  검사외전(디지털),  5,000원","18:30,  검사외전(디지털),  5,000원","21:20,  검사외전(디지털),  5,000원",,,,,,,,,,99
2016-02-12,01관,"11:30,  최강전사 미니특공대: 영웅의 탄생(디지털),  5,000원","13:20,  번개맨(디지털),  5,000원","15:00,  쿵푸팬더3(디지털더빙),  5,000원","18:40,  앨빈과 슈퍼밴드: 악동 어드벤처(디지털더빙),  5,000원","21:00,  쿵푸팬더3(디지털더빙),  5,000원",,,,,,,,,,47
2016-02-12,02관,"11:00,  오빠생각(디지털)","13:30,  검사외전(디지털),  5,000원","16:00,  검사외전(디지털),  5,000원","18:30,  검사외전(디지털),  5,000원","21:20,  검사외전(디지털),  5,000원",,,,,,,,,,99
2016-02-13,01관,"10:40,  최강전사 미니특공대: 영웅의 탄생(디지털),  5,000원","12:25,  번개맨(디지털),  5,000원","14:00,  쿵푸팬더3(디지털더빙),  5,000원","16:00,  앨빈과 슈퍼밴드: 악동 어드벤처(디지털더빙),  5,000원","18:00,  검사외전(디지털),  5,000원","20:40,  쿵푸팬더3(디지털더빙),  5,000원",,,,,,,,,47
2016-02-13,02관,"10:00,  검사외전(디지털),  5,000원","12:20,  오빠생각(디지털),  5,000원","14:40,  검사외전(디지털),  5,000원","17:00,  검사외전(디지털),  5,000원","19:20,  검사외전(디지털),  5,000원","21:40,  검사외전(디지털),  5,000원",,,,,,,,,99
2016-02-14,01관,"10:40,  최강전사 미니특공대: 영웅의 탄생(디지털),  5,000원","12:25,  번개맨(디지털),  5,000원","14:00,  쿵푸팬더3(디지털더빙),  5,000원","16:00,  앨빈과 슈퍼밴드: 악동 어드벤처(디지털더빙),  5,000원","18:00,  검사외전(디지털),  5,000원","20:40,  쿵푸팬더3(디지털더빙),  5,000원",,,,,,,,,47
2016-02-14,02관,"10:00,  검사외전(디지털),  5,000원","12:20,  오빠생각(디지털),  5,000원","14:40,  검사외전(디지털),  5,000원","17:00,  검사외전(디지털),  5,000원","19:20,  검사외전(디지털),  5,000원","21:40,  검사외전(디지털),  5,000원",,,,,,,,,99
2016-02-15,01관,"10:30,  쿵푸팬더3(디지털더빙),  5,000원","15:10,  번개맨(디지털),  5,000원","16:40,  오빠생각(디지털),  5,000원","19:00,  앨빈과 슈퍼밴드: 악동 어드벤처(디지털더빙),  5,000원","21:00,  쿵푸팬더3(디지털더빙),  5,000원",,,,,,,,,,47
2016-02-15,02관,"10:35,  최강전사 미니특공대: 영웅의 탄생(디지털)","13:45,  검사외전(디지털),  5,000원","16:05,  검사외전(디지털),  5,000원","18:35,  검사외전(디지털),  5,000원","21:20,  검사외전(디지털),  5,000원",,,,,,,,,,99
2016-02-16,01관,"10:30,  쿵푸팬더3(디지털더빙),  5,000원","15:10,  번개맨(디지털),  5,000원","16:40,  오빠생각(디지털),  5,000원","19:00,  앨빈과 슈퍼밴드: 악동 어드벤처(디지털더빙),  5,000원","21:00,  쿵푸팬더3(디지털더빙),  5,000원",,,,,,,,,,47
2016-02-16,02관,"10:35,  최강전사 미니특공대: 영웅의 탄생(디지털),  5,000원","13:45,  검사외전(디지털),  5,000원","16:05,  검사외전(디지털),  5,000원","18:35,  검사외전(디지털),  5,000원","21:20,  검사외전(디지털),  5,000원",,,,,,,,,,99
2016-02-17,01관,"11:05,  번개맨(디지털),  5,000원","14:45,  데드풀(디지털),  5,000원","16:45,  앨빈과 슈퍼밴드: 악동 어드벤처(디지털더빙),  5,000원","18:30,  데드풀(디지털),  5,000원","21:00,  쿵푸팬더3(디지털더빙),  5,000원",,,,,,,,,,47
2016-02-17,02관,"11:00,  최강전사 미니특공대: 영웅의 탄생(디지털)","12:20,  검사외전(디지털),  5,000원","14:40,  쿵푸팬더3(디지털더빙),  5,000원","18:20,  검사외전(디지털),  5,000원","21:30,  검사외전(디지털),  5,000원",,,,,,,,,,99
2016-02-18,01관,"11:05,  번개맨(디지털),  5,000원","12:30,  데드풀(디지털),  5,000원","14:40,  동주(디지털),  5,000원","16:50,  검사외전(디지털),  5,000원","19:10,  동주(디지털),  5,000원","21:20,  데드풀(디지털),  5,000원",,,,,,,,,47
2016-02-18,02관,"10:50,  주토피아(3D 더빙),  8,000원","13:40,  검사외전(디지털),  5,000원","16:00,  좋아해줘(디지털),  5,000원","18:20,  주토피아(3D 더빙),  8,000원","20:40,  좋아해줘(디지털),  5,000원",,,,,,,,,,99
2016-02-19,01관,"10:30,  동주(디지털),  5,000원","12:50,  번개맨(디지털)","14:30,  동주(디지털),  5,000원","16:40,  데드풀(디지털),  5,000원","18:50,  검사외전(디지털),  5,000원","21:20,  데드풀(디지털),  5,000원",,,,,,,,,47
2016-02-19,02관,"11:30,  주토피아(3D 더빙),  8,000원","13:35,  검사외전(디지털),  5,000원","16:00,  좋아해줘(디지털),  5,000원","18:20,  주토피아(3D 더빙),  8,000원","20:40,  좋아해줘(디지털),  5,000원",,,,,,,,,,99
2016-02-20,01관,"10:00,  쿵푸팬더3(디지털더빙),  5,000원","12:30,  번개맨(디지털),  5,000원","14:00,  동주(디지털),  5,000원","16:20,  데드풀(디지털),  5,000원","18:30,  동주(디지털),  5,000원","20:40,  데드풀(디지털),  5,000원",,,,,,,,,47
2016-02-20,02관,"10:10,  주토피아(3D 더빙),  8,000원","12:20,  검사외전(디지털),  5,000원","14:50,  좋아해줘(디지털),  5,000원","17:10,  주토피아(3D 더빙),  8,000원","19:20,  좋아해줘(디지털),  5,000원","21:40,  검사외전(디지털),  5,000원",,,,,,,,,99
2016-02-21,01관,"10:00,  쿵푸팬더3(디지털더빙),  5,000원","12:30,  번개맨(디지털),  5,000원","14:00,  동주(디지털),  5,000원","16:20,  데드풀(디지털),  5,000원","18:30,  동주(디지털),  5,000원","20:40,  데드풀(디지털),  5,000원",,,,,,,,,47
2016-02-21,02관,"10:10,  주토피아(3D 더빙),  8,000원","12:20,  검사외전(디지털),  5,000원","14:50,  좋아해줘(디지털),  5,000원","17:10,  주토피아(3D 더빙),  8,000원","19:20,  좋아해줘(디지털),  5,000원","21:40,  검사외전(디지털),  5,000원",,,,,,,,,99
2016-02-22,01관,"11:00,  번개맨(디지털),  5,000원","12:30,  데드풀(디지털),  5,000원","14:40,  동주(디지털),  5,000원","16:50,  검사외전(디지털),  5,000원","19:10,  동주(디지털),  5,000원","21:20,  데드풀(디지털),  5,000원",,,,,,,,,47
2016-02-22,02관,"11:10,  주토피아(3D 더빙),  8,000원","13:20,  검사외전(디지털),  5,000원","15:50,  좋아해줘(디지털),  5,000원","18:20,  주토피아(3D 더빙),  8,000원","20:40,  좋아해줘(디지털),  5,000원",,,,,,,,,,99
2016-02-23,01관,"11:00,  번개맨(디지털),  5,000원","12:30,  데드풀(디지털),  5,000원","14:40,  동주(디지털),  5,000원","16:50,  검사외전(디지털),  5,000원","19:10,  동주(디지털),  5,000원","21:20,  데드풀(디지털),  5,000원",,,,,,,,,47
2016-02-23,02관,"11:10,  주토피아(3D 더빙),  8,000원","13:20,  검사외전(디지털),  5,000원","15:50,  좋아해줘(디지털),  5,000원","18:20,  주토피아(3D 더빙),  8,000원","20:40,  좋아해줘(디지털),  5,000원",,,,,,,,,,99
2016-02-24,01관,"10:00,  검사외전(디지털),  5,000원","13:20,  동주(디지털),  5,000원","15:25,  순정(디지털),  5,000원","17:35,  좋아해줘(디지털),  5,000원","19:50,  순정(디지털),  5,000원",,,,,,,,,,47
2016-02-24,02관,"10:50,  주토피아(디지털더빙),  5,000원","12:55,  데드풀(디지털),  5,000원","15:00,  좋아해줘(디지털),  5,000원","17:25,  주토피아(디지털더빙),  5,000원","19:30,  데드풀(디지털),  5,000원",,,,,,,,,,99
2016-02-25,01관,"11:00,  남과 여(디지털),  5,000원","14:00,  순정(디지털),  5,000원","16:30,  동주(디지털),  5,000원","18:40,  순정(디지털),  5,000원","21:20,  남과 여(디지털),  5,000원",,,,,,,,,,47
2016-02-25,02관,"11:30,  주토피아(디지털더빙),  5,000원","13:40,  좋아해줘(디지털),  5,000원","16:10,  데드풀(디지털),  5,000원","18:30,  주토피아(디지털더빙),  5,000원","21:00,  데드풀(디지털),  5,000원",,,,,,,,,,99
2016-02-26,01관,"11:00,  남과 여(디지털),  5,000원","14:00,  순정(디지털),  5,000원","16:30,  동주(디지털),  5,000원","18:40,  순정(디지털),  5,000원","21:20,  남과 여(디지털),  5,000원",,,,,,,,,,47
2016-02-26,02관,"11:10,  주토피아(디지털더빙),  5,000원","13:40,  좋아해줘(디지털),  5,000원","16:10,  데드풀(디지털),  5,000원","18:30,  주토피아(디지털더빙),  5,000원","21:00,  데드풀(디지털),  5,000원",,,,,,,,,,99
2016-02-27,01관,"10:05,  동주(디지털),  5,000원","12:15,  순정(디지털),  5,000원","15:00,  남과 여(디지털),  5,000원","17:15,  동주(디지털),  5,000원","19:30,  순정(디지털),  5,000원","21:45,  남과 여(디지털),  5,000원",,,,,,,,,47
2016-02-27,02관,"10:00,  주토피아(디지털더빙),  5,000원","12:10,  검사외전(디지털),  5,000원","14:35,  주토피아(디지털더빙),  5,000원","16:45,  데드풀(디지털),  5,000원","18:55,  좋아해줘(디지털),  5,000원","21:15,  데드풀(디지털),  5,000원",,,,,,,,,99
2016-02-28,01관,"10:05,  동주(디지털),  5,000원","12:15,  순정(디지털),  5,000원","15:00,  남과 여(디지털),  5,000원","17:15,  동주(디지털),  5,000원","19:30,  순정(디지털),  5,000원","21:45,  남과 여(디지털)",,,,,,,,,47
2016-02-28,02관,"10:00,  주토피아(디지털더빙),  5,000원","12:10,  검사외전(디지털),  5,000원","14:35,  주토피아(디지털더빙),  5,000원","16:45,  데드풀(디지털),  5,000원","18:55,  좋아해줘(디지털),  5,000원","21:15,  데드풀(디지털),  5,000원",,,,,,,,,99
2016-02-29,01관,"11:00,  남과 여(디지털),  5,000원","14:00,  순정(디지털),  5,000원","16:30,  동주(디지털),  5,000원","18:40,  순정(디지털),  5,000원","21:20,  남과 여(디지털),  5,000원",,,,,,,,,,47
2016-02-29,02관,"11:30,  주토피아(디지털더빙),  5,000원","13:40,  좋아해줘(디지털),  5,000원","16:10,  데드풀(디지털),  5,000원","18:30,  주토피아(디지털더빙),  5,000원","21:00,  데드풀(디지털),  5,000원",,,,,,,,,,99
2016-03-01,01관,"10:05,  순정(디지털),  5,000원","12:20,  귀향(디지털),  5,000원","15:00,  남과 여(디지털),  5,000원","17:15,  동주(디지털),  5,000원","19:30,  순정(디지털),  5,000원","21:45,  남과 여(디지털),  5,000원",,,,,,,,,47
2016-03-01,02관,"10:00,  주토피아(디지털더빙),  5,000원","12:05,  귀향(디지털),  5,000원","14:30,  주토피아(디지털더빙),  5,000원","16:35,  귀향(디지털),  5,000원","19:00,  귀향(디지털),  5,000원","21:25,  데드풀(디지털),  5,000원",,,,,,,,,99
2016-03-02,01관,"10:30,  순정(디지털)","12:40,  남과 여(디지털),  5,000원","14:50,  동주(디지털),  5,000원","16:55,  순정(디지털),  5,000원","19:10,  남과 여(디지털),  5,000원","21:25,  귀향(디지털),  5,000원",,,,,,,,,47
2016-03-02,02관,"11:00,  주토피아(디지털더빙),  5,000원","13:50,  귀향(디지털),  5,000원","16:15,  귀향(디지털),  5,000원","18:40,  귀향(디지털),  5,000원","21:10,  좋아해줘(디지털),  5,000원",,,,,,,,,,99
2016-03-03,01관,"10:30,  순정(디지털),  5,000원","12:40,  남과 여(디지털)","14:50,  동주(디지털),  5,000원","16:55,  순정(디지털)","19:10,  남과 여(디지털),  5,000원","21:25,  귀향(디지털),  5,000원",,,,,,,,,47
2016-03-03,02관,"11:00,  주토피아(디지털더빙)","13:50,  귀향(디지털),  5,000원","16:15,  귀향(디지털),  5,000원","18:40,  귀향(디지털),  5,000원","21:10,  데드풀(디지털),  5,000원",,,,,,,,,,99
2016-03-04,01관,"10:30,  순정(디지털)","12:40,  남과 여(디지털)","14:50,  동주(디지털),  5,000원","16:55,  순정(디지털),  5,000원","19:10,  남과 여(디지털),  5,000원","21:25,  귀향(디지털),  5,000원",,,,,,,,,47
2016-03-04,02관,"11:00,  주토피아(디지털더빙),  5,000원","13:50,  귀향(디지털),  5,000원","16:15,  귀향(디지털),  5,000원","18:40,  귀향(디지털),  5,000원","21:10,  좋아해줘(디지털),  5,000원",,,,,,,,,,99
2016-03-05,01관,"10:05,  순정(디지털),  5,000원","12:15,  남과 여(디지털),  5,000원","14:30,  귀향(디지털),  5,000원","16:55,  동주(디지털),  5,000원","19:00,  순정(디지털),  5,000원","21:10,  남과 여(디지털),  5,000원",,,,,,,,,47
2016-03-05,02관,"10:00,  주토피아(디지털더빙),  5,000원","12:10,  귀향(디지털),  5,000원","14:35,  주토피아(디지털더빙),  5,000원","16:45,  귀향(디지털),  5,000원","19:10,  귀향(디지털),  5,000원","21:35,  데드풀(디지털),  5,000원",,,,,,,,,99
2016-03-06,01관,"10:05,  순정(디지털),  5,000원","12:15,  남과 여(디지털),  5,000원","14:30,  귀향(디지털),  5,000원","16:55,  동주(디지털),  5,000원","19:00,  순정(디지털),  5,000원","21:10,  남과 여(디지털),  5,000원",,,,,,,,,47
2016-03-06,02관,"10:00,  주토피아(디지털더빙),  5,000원","12:10,  귀향(디지털),  5,000원","14:35,  주토피아(디지털더빙),  5,000원","16:45,  귀향(디지털),  5,000원","19:10,  귀향(디지털),  5,000원","21:35,  좋아해줘(디지털),  5,000원",,,,,,,,,99
2016-03-07,01관,"10:30,  순정(디지털)","12:40,  남과 여(디지털),  5,000원","14:50,  동주(디지털),  5,000원","16:55,  순정(디지털)","19:10,  남과 여(디지털),  5,000원","21:25,  귀향(디지털),  5,000원",,,,,,,,,47
2016-03-07,02관,"11:00,  주토피아(디지털더빙)","13:50,  귀향(디지털),  5,000원","16:15,  귀향(디지털),  5,000원","18:40,  귀향(디지털),  5,000원","21:10,  데드풀(디지털),  5,000원",,,,,,,,,,99
2016-03-08,01관,"10:30,  순정(디지털),  5,000원","12:40,  남과 여(디지털),  5,000원","14:50,  동주(디지털),  5,000원","16:55,  순정(디지털)","19:10,  남과 여(디지털),  5,000원","21:25,  귀향(디지털),  5,000원",,,,,,,,,47
2016-03-08,02관,"11:00,  주토피아(디지털더빙),  5,000원","13:50,  귀향(디지털),  5,000원","16:15,  귀향(디지털),  5,000원","18:40,  귀향(디지털),  5,000원","21:10,  좋아해줘(디지털),  5,000원",,,,,,,,,,99
2016-03-09,01관,"11:00,  순정(디지털),  5,000원","13:20,  남과 여(디지털),  5,000원","15:30,  순정(디지털)","18:40,  동주(디지털),  5,000원","21:10,  남과 여(디지털),  5,000원",,,,,,,,,,47
2016-03-09,02관,"10:30,  주토피아(디지털더빙)","12:35,  귀향(디지털),  5,000원","15:00,  좋아해줘(디지털)","18:50,  귀향(디지털),  5,000원","21:20,  귀향(디지털),  5,000원",,,,,,,,,,99
2016-03-10,01관,"10:20,  순정(디지털)","12:30,  널 기다리며(디지털),  5,000원","14:40,  귀향(디지털),  5,000원","17:00,  남과 여(디지털)","19:15,  널 기다리며(디지털),  5,000원","21:20,  귀향(디지털),  5,000원",,,,,,,,,47
2016-03-10,02관,"11:00,  주토피아(디지털더빙),  5,000원","13:10,  갓 오브 이집트(디지털),  5,000원","15:40,  조이(디지털)","18:20,  갓 오브 이집트(디지털),  5,000원","20:50,  조이(디지털)",,,,,,,,,,99
2016-03-11,01관,"10:00,  순정(디지털)","12:10,  널 기다리며(디지털),  5,000원","14:15,  남과 여(디지털),  5,000원","16:30,  귀향(디지털),  5,000원","18:55,  널 기다리며(디지털),  5,000원","21:20,  귀향(디지털),  5,000원",,,,,,,,,47
2016-03-11,02관,"11:00,  주토피아(디지털더빙)","13:10,  갓 오브 이집트(디지털),  5,000원","15:40,  조이(디지털),  5,000원","18:20,  갓 오브 이집트(디지털),  5,000원","20:50,  조이(디지털),  5,000원",,,,,,,,,,99
2016-03-12,01관,"10:05,  순정(디지털),  5,000원","12:15,  널 기다리며(디지털),  5,000원","14:25,  귀향(디지털),  5,000원","17:00,  남과 여(디지털),  5,000원","19:15,  널 기다리며(디지털),  5,000원","21:25,  귀향(디지털),  5,000원",,,,,,,,,47
2016-03-12,02관,"10:00,  주토피아(디지털더빙),  5,000원","12:10,  갓 오브 이집트(디지털),  5,000원","14:35,  주토피아(디지털더빙),  5,000원","16:40,  조이(디지털),  5,000원","19:05,  갓 오브 이집트(디지털),  5,000원","21:40,  조이(디지털),  5,000원",,,,,,,,,99
2016-03-13,01관,"10:05,  순정(디지털),  5,000원","12:15,  널 기다리며(디지털),  5,000원","14:25,  귀향(디지털),  5,000원","17:00,  남과 여(디지털),  5,000원","19:15,  널 기다리며(디지털),  5,000원","21:25,  귀향(디지털),  5,000원",,,,,,,,,47
2016-03-13,02관,"10:00,  주토피아(디지털더빙),  5,000원","12:10,  갓 오브 이집트(디지털),  5,000원","14:35,  주토피아(디지털더빙),  5,000원","16:40,  조이(디지털),  5,000원","19:05,  갓 오브 이집트(디지털),  5,000원","21:40,  조이(디지털),  5,000원",,,,,,,,,99
2016-03-14,01관,"10:20,  순정(디지털)","12:30,  널 기다리며(디지털),  5,000원","14:40,  귀향(디지털),  5,000원","17:00,  남과 여(디지털),  5,000원","19:15,  널 기다리며(디지털),  5,000원","21:20,  귀향(디지털),  5,000원",,,,,,,,,47
2016-03-14,02관,"11:00,  주토피아(디지털더빙),  5,000원","13:10,  갓 오브 이집트(디지털),  5,000원","15:40,  조이(디지털)","18:20,  갓 오브 이집트(디지털),  5,000원","20:50,  조이(디지털)",,,,,,,,,,99
2016-03-15,01관,"10:20,  순정(디지털)","12:30,  널 기다리며(디지털),  5,000원","14:40,  귀향(디지털),  5,000원","17:00,  남과 여(디지털)","19:15,  널 기다리며(디지털),  5,000원","21:20,  귀향(디지털),  5,000원",,,,,,,,,47
2016-03-15,02관,"11:00,  주토피아(디지털더빙)","13:10,  갓 오브 이집트(디지털),  5,000원","15:40,  조이(디지털),  5,000원","18:20,  갓 오브 이집트(디지털),  5,000원","20:50,  조이(디지털),  5,000원",,,,,,,,,,99
2016-03-16,01관,"11:00,  남과 여(디지털)","13:25,  널 기다리며(디지털),  5,000원","15:30,  귀향(디지털),  5,000원","18:40,  널 기다리며(디지털),  5,000원","21:00,  귀향(디지털),  5,000원",,,,,,,,,,47
2016-03-16,02관,"11:05,  조이(디지털),  5,000원","14:20,  갓 오브 이집트(디지털),  5,000원","16:45,  주토피아(디지털더빙),  5,000원","18:50,  갓 오브 이집트(디지털),  5,000원","21:20,  조이(디지털),  5,000원",,,,,,,,,,99
2016-03-17,01관,"11:00,  조이(디지털),  5,000원","14:25,  런던 해즈 폴른(디지털),  5,000원","16:20,  널 기다리며(디지털),  5,000원","18:40,  갓 오브 이집트(디지털),  5,000원","21:10,  귀향(디지털),  5,000원",,,,,,,,,,47
2016-03-17,02관,"11:05,  주토피아(디지털더빙)","14:00,  귀향(디지털 가치봄),  5,000원","17:30,  런던 해즈 폴른(디지털),  5,000원","19:30,  귀향(디지털),  5,000원","21:55,  런던 해즈 폴른(디지털),  5,000원",,,,,,,,,,99
2016-03-18,01관,"11:00,  조이(디지털),  5,000원","14:10,  널 기다리며(디지털),  5,000원","16:15,  귀향(디지털),  5,000원","18:40,  갓 오브 이집트(디지털),  5,000원","21:20,  런던 해즈 폴른(디지털),  5,000원",,,,,,,,,,47
2016-03-18,02관,"11:05,  귀향(디지털),  5,000원","14:30,  런던 해즈 폴른(디지털),  5,000원","16:25,  주토피아(디지털더빙),  5,000원","18:30,  런던 해즈 폴른(디지털),  5,000원","20:40,  귀향(디지털),  5,000원",,,,,,,,,,99
2016-03-19,01관,"10:00,  조이(디지털)","12:25,  널 기다리며(디지털),  5,000원","14:40,  귀향(디지털),  5,000원","17:05,  갓 오브 이집트(디지털),  5,000원","19:40,  런던 해즈 폴른(디지털),  5,000원","21:40,  갓 오브 이집트(디지털),  5,000원",,,,,,,,,47
2016-03-19,02관,"10:10,  귀향(디지털),  5,000원","12:35,  주토피아(디지털더빙),  5,000원","14:45,  런던 해즈 폴른(디지털),  5,000원","16:40,  주토피아(디지털더빙),  5,000원","18:55,  귀향(디지털),  5,000원","21:30,  런던 해즈 폴른(디지털),  5,000원",,,,,,,,,99
2016-03-20,01관,"10:00,  조이(디지털)","12:25,  널 기다리며(디지털),  5,000원","14:40,  귀향(디지털),  5,000원","17:05,  갓 오브 이집트(디지털),  5,000원","19:40,  런던 해즈 폴른(디지털),  5,000원","21:40,  갓 오브 이집트(디지털)",,,,,,,,,47
2016-03-20,02관,"10:10,  귀향(디지털),  5,000원","12:35,  주토피아(디지털더빙),  5,000원","14:45,  런던 해즈 폴른(디지털),  5,000원","16:40,  주토피아(디지털더빙),  5,000원","18:55,  귀향(디지털),  5,000원","21:30,  런던 해즈 폴른(디지털),  5,000원",,,,,,,,,99
2016-03-21,01관,"11:05,  널 기다리며(디지털),  5,000원","14:35,  갓 오브 이집트(디지털),  5,000원","16:55,  런던 해즈 폴른(디지털),  5,000원","18:50,  귀향(디지털),  5,000원","21:20,  조이(디지털),  5,000원",,,,,,,,,,47
2016-03-21,02관,"11:00,  귀향(디지털),  5,000원","14:40,  런던 해즈 폴른(디지털),  5,000원","16:35,  주토피아(디지털더빙),  5,000원","18:45,  런던 해즈 폴른(디지털),  5,000원","20:50,  귀향(디지털),  5,000원",,,,,,,,,,99
2016-03-22,01관,"11:05,  널 기다리며(디지털)","14:35,  갓 오브 이집트(디지털),  5,000원","16:55,  런던 해즈 폴른(디지털),  5,000원","18:50,  귀향(디지털),  5,000원","21:20,  조이(디지털),  5,000원",,,,,,,,,,47
2016-03-22,02관,"11:00,  귀향(디지털)","14:40,  런던 해즈 폴른(디지털),  5,000원","16:35,  주토피아(디지털더빙)","18:45,  런던 해즈 폴른(디지털),  5,000원","20:50,  귀향(디지털),  5,000원",,,,,,,,,,99
2016-03-23,01관,"11:00,  갓 오브 이집트(디지털),  5,000원","14:45,  조이(디지털),  5,000원","17:05,  런던 해즈 폴른(디지털),  5,000원","19:00,  귀향(디지털),  5,000원","21:30,  널 기다리며(디지털),  5,000원",,,,,,,,,,47
2016-03-23,02관,"11:05,  귀향(디지털),  5,000원","15:00,  런던 해즈 폴른(디지털),  5,000원","17:00,  주토피아(디지털더빙),  5,000원","19:10,  런던 해즈 폴른(디지털),  5,000원","21:15,  귀향(디지털),  5,000원",,,,,,,,,,99
2016-03-24,01관,"10:30,  귀향(디지털),  5,000원","15:00,  글로리데이(디지털),  5,000원","16:50,  널 기다리며(디지털),  5,000원","19:10,  글로리데이(디지털),  5,000원","21:00,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  5,000원",,,,,,,,,,47
2016-03-24,02관,"11:30,  배트맨 대 슈퍼맨: 저스티스의 시작(3D 디지털),  8,000원","14:30,  귀향(디지털),  5,000원","16:55,  런던 해즈 폴른(디지털),  5,000원","18:50,  배트맨 대 슈퍼맨: 저스티스의 시작(3D 디지털),  8,000원","21:40,  런던 해즈 폴른(디지털),  5,000원",,,,,,,,,,99
2016-03-25,01관,"11:05,  널 기다리며(디지털),  5,000원","13:30,  귀향(디지털),  5,000원","16:00,  글로리데이(디지털)","18:20,  갓 오브 이집트(디지털),  5,000원","21:20,  글로리데이(디지털),  5,000원",,,,,,,,,,47
2016-03-25,02관,"11:00,  조이(디지털)","13:20,  배트맨 대 슈퍼맨: 저스티스의 시작(3D 디지털),  8,000원","16:10,  배트맨 대 슈퍼맨: 저스티스의 시작(3D 디지털),  8,000원","19:00,  런던 해즈 폴른(디지털),  5,000원","21:00,  배트맨 대 슈퍼맨: 저스티스의 시작(3D 디지털),  8,000원",,,,,,,,,,99
2016-03-26,01관,"09:50,  널 기다리며(디지털),  5,000원","11:55,  글로리데이(디지털),  5,000원","13:45,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  5,000원","16:35,  글로리데이(디지털),  5,000원","18:35,  귀향(디지털),  5,000원","21:00,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  5,000원",,,,,,,,,47
2016-03-26,02관,"10:00,  주토피아(디지털더빙),  5,000원","12:10,  배트맨 대 슈퍼맨: 저스티스의 시작(3D 디지털),  8,000원","15:00,  주토피아(디지털더빙),  5,000원","17:10,  런던 해즈 폴른(디지털),  5,000원","19:10,  배트맨 대 슈퍼맨: 저스티스의 시작(3D 디지털),  8,000원","22:00,  런던 해즈 폴른(디지털),  5,000원",,,,,,,,,99
2016-03-27,01관,"09:55,  널 기다리며(디지털)","12:00,  갓 오브 이집트(디지털),  5,000원","14:35,  글로리데이(디지털),  5,000원","16:25,  조이(디지털),  5,000원","18:55,  배트맨 대 슈퍼맨: 저스티스의 시작(디지털),  5,000원","21:40,  귀향(디지털),  5,000원",,,,,,,,,47
