상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,좌석수
2019-01-17,02관,"10:00,  말모이(디지털),  7,000원","12:40,  말모이(디지털),  9,000원","15:20,  말모이(디지털),  10,000원","18:00,  말모이(디지털),  10,000원","20:40,  말모이(디지털),  10,000원","23:20,  말모이(디지털)",,,,,,,,,302
2019-01-17,03관,"09:45,  미래의 미라이(디지털),  7,000원","11:50,  구스 베이비(디지털더빙),  6,000원","13:45,  미래의 미라이(디지털더빙),  10,000원","15:50,  구스 베이비(디지털더빙),  10,000원","17:45,  언더독(디지털),  6,000원","19:55,  말모이(디지털),  10,000원","22:35,  말모이(디지털),  10,000원",,,,,,,,186
2019-01-17,04관,"09:20,  왕이 될 아이(디지털),  7,000원","11:45,  빌리어네어 보이즈클럽(디지털),  6,000원","14:00,  왕이 될 아이(디지털),  10,000원","16:25,  그대 이름은 장미(디지털),  6,000원","19:00,  보헤미안 랩소디(디지털),  6,500원","21:40,  말모이(디지털),  10,000원","24:20,  말모이(디지털),  9,000원",,,,,,,,87
2019-01-17,05관,"11:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,000원","13:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,300원","15:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  8,000원","18:00,  내안의 그놈(디지털),  10,000원","20:30,  그대 이름은 장미(디지털),  6,000원","23:00,  그대 이름은 장미(디지털),  8,000원",,,,,,,,,105
2019-01-17,06관,"10:20,  글래스(디지털),  7,000원","12:55,  글래스(디지털),  9,000원","15:30,  글래스(디지털),  10,000원","18:05,  글래스(디지털),  8,000원","20:40,  글래스(디지털),  10,000원","23:15,  글래스(디지털),  9,000원",,,,,,,,,117
2019-01-17,07관,"09:40,  내안의 그놈(디지털),  6,000원","12:10,  내안의 그놈(디지털),  9,000원","14:40,  내안의 그놈(디지털),  10,000원","17:10,  내안의 그놈(디지털),  10,000원","19:40,  내안의 그놈(디지털),  10,000원","22:10,  내안의 그놈(디지털),  10,000원",,,,,,,,,97
2019-01-18,01관,"10:40,  언더독(디지털),  8,000원","12:50,  극장판 공룡메카드: 타이니소어의 섬(디지털),  9,000원","14:25,  언더독(디지털)","16:35,  언더독(디지털),  12,000원","18:45,  미래의 미라이(디지털),  12,000원","20:50,  내안의 그놈(디지털),  12,000원","23:20,  내안의 그놈(디지털),  12,000원",,,,,,,,107
2019-01-18,02관,"10:00,  말모이(디지털),  8,000원","12:40,  말모이(디지털),  8,000원","15:20,  말모이(디지털),  12,000원","18:00,  말모이(디지털),  6,000원","20:40,  말모이(디지털),  12,000원","23:20,  말모이(디지털),  12,000원",,,,,,,,,302
2019-01-18,03관,"09:45,  미래의 미라이(디지털),  8,000원","11:50,  구스 베이비(디지털더빙),  6,000원","13:45,  미래의 미라이(디지털더빙),  6,500원","15:50,  구스 베이비(디지털더빙),  8,000원","17:45,  언더독(디지털),  10,000원","19:55,  말모이(디지털),  12,000원","22:35,  말모이(디지털),  12,000원",,,,,,,,186
2019-01-18,04관,"09:20,  왕이 될 아이(디지털),  8,000원","11:45,  빌리어네어 보이즈클럽(디지털),  6,000원","14:00,  왕이 될 아이(디지털),  12,000원","16:25,  그대 이름은 장미(디지털),  6,000원","19:00,  보헤미안 랩소디(디지털),  12,000원","21:40,  말모이(디지털),  12,000원","24:20,  말모이(디지털),  6,000원",,,,,,,,87
2019-01-18,05관,"11:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","13:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,000원","15:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  12,000원","18:00,  내안의 그놈(디지털),  12,000원","20:30,  그대 이름은 장미(디지털),  12,000원","23:00,  그대 이름은 장미(디지털)",,,,,,,,,105
2019-01-18,06관,"10:20,  글래스(디지털),  8,000원","12:55,  글래스(디지털),  8,000원","15:30,  글래스(디지털),  12,000원","18:05,  글래스(디지털),  12,000원","20:40,  글래스(디지털),  12,000원","23:15,  글래스(디지털),  12,000원",,,,,,,,,117
2019-01-18,07관,"09:40,  내안의 그놈(디지털),  8,000원","12:10,  내안의 그놈(디지털),  7,000원","14:40,  내안의 그놈(디지털),  12,000원","17:10,  내안의 그놈(디지털),  10,000원","19:40,  내안의 그놈(디지털),  7,000원","22:10,  내안의 그놈(디지털),  12,000원",,,,,,,,,97
2019-01-19,01관,"11:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  8,000원","13:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  12,000원","15:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  12,000원","18:00,  내안의 그놈(디지털),  12,000원","20:30,  내안의 그놈(디지털),  12,000원","23:00,  내안의 그놈(디지털),  7,000원",,,,,,,,,107
2019-01-19,02관,"09:40,  말모이(디지털),  8,000원","12:20,  말모이(디지털),  11,000원","15:00,  말모이(디지털),  12,000원","17:40,  말모이(디지털),  12,000원","20:20,  말모이(디지털),  12,000원","23:00,  말모이(디지털),  12,000원",,,,,,,,,302
2019-01-19,03관,"09:50,  언더독(디지털),  8,000원","12:00,  언더독(디지털),  11,000원","14:10,  언더독(디지털),  12,000원","16:20,  언더독(디지털),  12,000원","18:30,  말모이(디지털),  12,000원","21:10,  말모이(디지털),  12,000원","23:50,  말모이(디지털),  6,000원",,,,,,,,186
2019-01-19,04관,"10:20,  왕이 될 아이(디지털),  8,000원","12:45,  미래의 미라이(디지털),  8,000원","14:50,  왕이 될 아이(디지털),  12,000원","17:15,  보헤미안 랩소디(디지털),  12,000원","19:55,  글래스(디지털),  12,000원","22:30,  글래스(디지털),  12,000원",,,,,,,,,87
2019-01-19,05관,"10:25,  글래스(디지털),  8,000원","13:00,  글래스(디지털),  12,000원","15:35,  글래스(디지털),  12,000원","18:10,  글래스(디지털),  12,000원","20:45,  글래스(디지털),  12,000원","23:45,  글래스(디지털),  12,000원",,,,,,,,,105
2019-01-19,06관,"09:20,  내안의 그놈(디지털),  8,000원","11:50,  내안의 그놈(디지털),  11,000원","14:20,  내안의 그놈(디지털),  12,000원","16:50,  내안의 그놈(디지털),  12,000원","19:20,  내안의 그놈(디지털),  12,000원","21:50,  내안의 그놈(디지털),  12,000원","24:20,  내안의 그놈(디지털),  10,000원",,,,,,,,117
2019-01-19,07관,"10:40,  구스 베이비(디지털더빙),  8,000원","12:35,  구스 베이비(디지털더빙),  7,000원","14:30,  극장판 공룡메카드: 타이니소어의 섬(디지털),  12,000원","16:05,  극장판 공룡메카드: 타이니소어의 섬(디지털),  12,000원","17:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  12,000원","20:00,  그대 이름은 장미(디지털),  12,000원","22:40,  그대 이름은 장미(디지털),  12,000원",,,,,,,,97
2019-01-20,01관,"11:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  8,000원","13:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","15:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","18:00,  내안의 그놈(디지털),  12,000원","20:30,  내안의 그놈(디지털),  7,000원","23:00,  내안의 그놈(디지털),  12,000원",,,,,,,,,107
2019-01-20,02관,"09:40,  말모이(디지털),  8,000원","12:20,  말모이(디지털),  11,000원","15:00,  말모이(디지털),  12,000원","17:40,  말모이(디지털),  12,000원","20:20,  말모이(디지털),  12,000원","23:00,  말모이(디지털),  12,000원",,,,,,,,,302
2019-01-20,03관,"09:50,  언더독(디지털),  6,000원","12:00,  언더독(디지털),  11,000원","14:10,  언더독(디지털),  12,000원","16:20,  언더독(디지털),  6,000원","18:30,  말모이(디지털),  12,000원","21:10,  말모이(디지털),  7,000원","23:50,  말모이(디지털),  12,000원",,,,,,,,186
2019-01-20,04관,"10:20,  왕이 될 아이(디지털),  8,000원","12:45,  미래의 미라이(디지털),  11,000원","14:50,  왕이 될 아이(디지털),  12,000원","17:15,  보헤미안 랩소디(디지털),  12,000원","19:55,  글래스(디지털),  12,000원","22:30,  글래스(디지털),  12,000원",,,,,,,,,87
2019-01-20,05관,"10:25,  글래스(디지털),  8,000원","13:00,  글래스(디지털),  12,000원","15:35,  글래스(디지털),  12,000원","18:10,  글래스(디지털),  12,000원","20:45,  글래스(디지털),  12,000원","23:45,  글래스(디지털),  9,000원",,,,,,,,,105
2019-01-20,06관,"09:20,  내안의 그놈(디지털),  8,000원","11:50,  내안의 그놈(디지털),  11,000원","14:20,  내안의 그놈(디지털),  12,000원","16:50,  내안의 그놈(디지털),  12,000원","19:20,  내안의 그놈(디지털),  12,000원","21:50,  내안의 그놈(디지털),  12,000원","24:20,  내안의 그놈(디지털),  10,000원",,,,,,,,117
2019-01-20,07관,"10:40,  구스 베이비(디지털더빙),  8,000원","12:35,  구스 베이비(디지털더빙),  6,000원","14:30,  극장판 공룡메카드: 타이니소어의 섬(디지털),  12,000원","16:05,  극장판 공룡메카드: 타이니소어의 섬(디지털),  12,000원","17:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  12,000원","20:00,  그대 이름은 장미(디지털),  10,000원","22:40,  그대 이름은 장미(디지털),  6,300원",,,,,,,,97
2019-01-21,01관,"10:40,  언더독(디지털),  7,000원","12:50,  극장판 공룡메카드: 타이니소어의 섬(디지털),  6,000원","14:25,  언더독(디지털),  10,000원","16:35,  언더독(디지털),  6,000원","18:45,  미래의 미라이(디지털),  10,000원","20:50,  내안의 그놈(디지털),  10,000원","23:20,  내안의 그놈(디지털),  6,000원",,,,,,,,107
2019-01-21,02관,"10:00,  말모이(디지털),  7,000원","12:40,  말모이(디지털),  9,000원","15:20,  말모이(디지털),  10,000원","18:00,  말모이(디지털),  10,000원","20:40,  말모이(디지털),  10,000원","23:20,  말모이(디지털)",,,,,,,,,302
2019-01-21,03관,"10:30,  글래스(디지털),  7,000원","13:05,  글래스(디지털),  10,000원","15:40,  글래스(디지털),  10,000원","18:15,  글래스(디지털),  9,000원","21:00,  글래스(디지털),  10,000원","23:35,  글래스(디지털),  9,000원",,,,,,,,,186
2019-01-21,04관,"09:20,  왕이 될 아이(디지털),  6,000원","11:45,  그대 이름은 장미(디지털),  9,000원","14:15,  글래스(디지털),  5,000원","16:50,  말모이(디지털),  6,000원","19:30,  말모이(디지털),  10,000원","22:10,  말모이(디지털),  10,000원",,,,,,,,,87
2019-01-21,05관,"11:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,000원","13:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,500원","15:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","18:00,  내안의 그놈(디지털),  10,000원","20:30,  보헤미안 랩소디(디지털),  7,000원","23:10,  그대 이름은 장미(디지털),  10,000원",,,,,,,,,105
2019-01-21,06관,"09:45,  미래의 미라이(디지털),  6,000원","11:50,  구스 베이비(디지털더빙),  6,000원","13:45,  미래의 미라이(디지털),  6,500원","15:50,  구스 베이비(디지털더빙),  6,000원","17:45,  왕이 될 아이(디지털),  6,300원","20:10,  그대 이름은 장미(디지털),  9,000원","22:40,  빌리어네어 보이즈클럽(디지털)",,,,,,,,117
2019-01-21,07관,"09:40,  내안의 그놈(디지털),  7,000원","12:10,  내안의 그놈(디지털),  9,000원","14:40,  내안의 그놈(디지털),  10,000원","17:10,  내안의 그놈(디지털),  7,000원","19:40,  내안의 그놈(디지털),  10,000원","22:10,  내안의 그놈(디지털),  10,000원",,,,,,,,,97
2019-01-22,01관,"10:40,  언더독(디지털),  7,000원","12:50,  극장판 공룡메카드: 타이니소어의 섬(디지털),  9,000원","14:25,  언더독(디지털),  10,000원","16:35,  언더독(디지털),  6,000원","18:45,  미래의 미라이(디지털),  6,000원","20:50,  내안의 그놈(디지털),  10,000원","23:20,  내안의 그놈(디지털),  6,000원",,,,,,,,107
2019-01-22,02관,"10:00,  말모이(디지털),  7,000원","12:40,  말모이(디지털),  9,000원","15:20,  말모이(디지털),  10,000원","18:00,  말모이(디지털),  6,000원","20:40,  말모이(디지털),  10,000원","23:20,  말모이(디지털),  7,500원",,,,,,,,,302
2019-01-22,03관,"10:30,  글래스(디지털)","13:05,  글래스(디지털),  8,000원","15:40,  글래스(디지털),  6,000원","18:15,  글래스(디지털),  10,000원","21:00,  글래스(디지털),  7,000원","23:35,  글래스(디지털),  10,000원",,,,,,,,,186
2019-01-22,04관,"09:20,  왕이 될 아이(디지털),  6,000원","11:45,  그대 이름은 장미(디지털),  6,300원","14:15,  글래스(디지털),  7,000원","16:50,  말모이(디지털),  10,000원","19:30,  말모이(디지털),  7,000원","22:10,  말모이(디지털)",,,,,,,,,87
2019-01-22,05관,"11:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,000원","13:20,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","15:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","18:00,  내안의 그놈(디지털),  10,000원","20:30,  보헤미안 랩소디(디지털),  7,000원","23:10,  그대 이름은 장미(디지털)",,,,,,,,,105
2019-01-22,06관,"09:45,  미래의 미라이(디지털),  7,000원","11:50,  구스 베이비(디지털더빙),  9,000원","13:45,  미래의 미라이(디지털),  6,000원","15:50,  구스 베이비(디지털더빙),  6,000원","17:45,  왕이 될 아이(디지털),  6,000원","20:10,  그대 이름은 장미(디지털),  10,000원","22:40,  빌리어네어 보이즈클럽(디지털)",,,,,,,,117
2019-01-22,07관,"09:40,  내안의 그놈(디지털),  7,000원","12:10,  내안의 그놈(디지털),  6,300원","14:40,  내안의 그놈(디지털),  10,000원","17:10,  내안의 그놈(디지털),  10,000원","19:40,  내안의 그놈(디지털),  10,000원","22:10,  내안의 그놈(디지털),  6,000원",,,,,,,,,97
2019-01-23,01관,"11:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,500원","13:20,  극한직업(디지털),  10,000원","15:35,  극한직업(디지털),  10,000원","17:50,  극한직업(디지털),  10,000원","20:05,  극한직업(디지털),  10,000원","22:20,  극한직업(디지털),  10,000원",,,,,,,,,107
2019-01-23,02관,"09:30,  극한직업(디지털),  7,000원","11:45,  극한직업(디지털),  9,000원","14:00,  극한직업(디지털),  10,000원","16:15,  극한직업(디지털),  10,000원","18:30,  극한직업(디지털),  10,000원","20:45,  극한직업(디지털),  10,000원","23:00,  극한직업(디지털),  10,000원",,,,,,,,302
2019-01-23,03관,"09:10,  말모이(디지털),  7,000원","11:50,  말모이(디지털),  6,000원","14:30,  말모이(디지털),  10,000원","17:10,  말모이(디지털),  10,000원","19:50,  말모이(디지털),  10,000원","22:30,  말모이(디지털),  6,000원",,,,,,,,,186
2019-01-23,04관,"10:20,  언더독(디지털),  7,000원","12:30,  보헤미안 랩소디(디지털),  7,000원","15:10,  글래스(디지털),  10,000원","17:45,  글래스(디지털),  6,000원","20:40,  말모이(디지털),  10,000원","23:20,  글래스(디지털),  10,000원",,,,,,,,,87
2019-01-23,05관,"09:45,  내안의 그놈(디지털)","12:15,  주먹왕 랄프 2: 인터넷 속으로(디지털),  9,000원","14:35,  내안의 그놈(디지털),  10,000원","17:05,  몬스터 파크(디지털더빙),  10,000원","18:55,  내안의 그놈(디지털),  10,000원","21:25,  내안의 그놈(디지털),  9,000원","23:55,  극한직업(디지털),  10,000원",,,,,,,,105
2019-01-23,06관,"10:20,  극한직업(디지털),  7,000원","12:35,  극한직업(디지털),  7,000원","14:50,  극한직업(디지털),  6,000원","17:05,  극한직업(디지털),  10,000원","19:20,  극한직업(디지털),  10,000원","21:35,  극한직업(디지털),  10,000원","23:50,  말모이(디지털),  10,000원",,,,,,,,117
2019-01-23,07관,"10:30,  말모이(디지털),  7,000원","13:10,  몬스터 파크(디지털더빙),  10,000원","15:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  8,000원","17:20,  내안의 그놈(디지털),  10,000원","19:50,  보헤미안 랩소디(디지털),  7,000원","22:40,  내안의 그놈(디지털),  10,000원",,,,,,,,,97
2019-01-24,01관,"11:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  7,000원","13:20,  극한직업(디지털),  10,000원","15:35,  극한직업(디지털),  10,000원","17:50,  극한직업(디지털),  10,000원","20:05,  극한직업(디지털),  10,000원","22:20,  극한직업(디지털),  10,000원",,,,,,,,,107
2019-01-24,02관,"09:30,  극한직업(디지털),  7,000원","11:45,  극한직업(디지털),  9,000원","14:00,  극한직업(디지털),  10,000원","16:15,  극한직업(디지털),  10,000원","18:30,  극한직업(디지털),  10,000원","20:45,  극한직업(디지털),  10,000원","23:00,  극한직업(디지털),  10,000원",,,,,,,,302
2019-01-24,03관,"09:10,  말모이(디지털),  7,000원","11:50,  말모이(디지털),  9,000원","14:30,  말모이(디지털),  10,000원","17:10,  말모이(디지털),  10,000원","19:50,  말모이(디지털),  10,000원","22:30,  말모이(디지털)",,,,,,,,,186
2019-01-24,04관,"10:20,  언더독(디지털),  7,000원","12:30,  보헤미안 랩소디(디지털),  7,000원","15:10,  글래스(디지털),  6,000원","17:45,  주먹왕 랄프 2: 인터넷 속으로(디지털),  6,000원","20:15,  글래스(디지털),  10,000원","22:50,  글래스(디지털),  6,000원",,,,,,,,,87
2019-01-24,05관,"09:45,  내안의 그놈(디지털),  0원","12:15,  베스와 베라(디지털),  7,000원","14:10,  내안의 그놈(디지털),  8,000원","16:40,  몬스터 파크(디지털더빙),  10,000원","18:30,  내안의 그놈(디지털),  10,000원","21:00,  내안의 그놈(디지털),  7,000원","23:30,  베스와 베라(디지털)",,,,,,,,105
2019-01-24,06관,"10:20,  극한직업(디지털),  7,000원","12:35,  극한직업(디지털),  9,000원","14:50,  극한직업(디지털),  10,000원","17:05,  극한직업(디지털),  10,000원","19:20,  극한직업(디지털),  10,000원","21:35,  극한직업(디지털),  10,000원","23:50,  극한직업(디지털),  10,000원",,,,,,,,117
2019-01-24,07관,"10:30,  말모이(디지털),  7,000원","13:10,  몬스터 파크(디지털더빙),  10,000원","15:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","17:20,  베스와 베라(디지털)","19:15,  보헤미안 랩소디(디지털),  7,000원","21:55,  베스와 베라(디지털),  6,000원","23:50,  말모이(디지털)",,,,,,,,97
2019-01-25,01관,"11:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  8,000원","13:20,  극한직업(디지털),  12,000원","15:35,  극한직업(디지털),  12,000원","17:50,  극한직업(디지털),  12,000원","20:05,  극한직업(디지털),  12,000원","22:20,  극한직업(디지털),  12,000원","24:35,  극한직업(디지털),  10,000원",,,,,,,,107
2019-01-25,02관,"09:30,  극한직업(디지털),  8,000원","11:45,  극한직업(디지털),  11,000원","14:00,  극한직업(디지털),  7,000원","16:15,  극한직업(디지털),  12,000원","18:30,  극한직업(디지털),  12,000원","20:45,  극한직업(디지털),  12,000원","23:20,  극한직업(디지털),  6,500원",,,,,,,,302
2019-01-25,03관,"09:10,  말모이(디지털)","11:50,  말모이(디지털),  11,000원","14:30,  말모이(디지털),  12,000원","17:10,  말모이(디지털),  12,000원","19:50,  말모이(디지털),  9,000원","22:30,  말모이(디지털),  5,000원",,,,,,,,,186
2019-01-25,04관,"10:20,  언더독(디지털),  6,000원","12:30,  보헤미안 랩소디(디지털),  7,000원","15:10,  글래스(디지털),  6,000원","17:45,  주먹왕 랄프 2: 인터넷 속으로(디지털),  12,000원","20:15,  글래스(디지털),  12,000원","22:50,  극한직업(디지털),  12,000원",,,,,,,,,87
2019-01-25,05관,"09:45,  내안의 그놈(디지털),  8,000원","12:15,  베스와 베라(디지털),  6,000원","14:10,  내안의 그놈(디지털),  6,300원","16:40,  몬스터 파크(디지털더빙),  6,000원","18:30,  내안의 그놈(디지털),  6,000원","21:00,  내안의 그놈(디지털),  8,000원","23:30,  말모이(디지털),  6,000원",,,,,,,,105
2019-01-25,06관,"10:20,  극한직업(디지털),  8,000원","12:35,  극한직업(디지털),  11,000원","14:50,  극한직업(디지털),  12,000원","17:05,  극한직업(디지털),  12,000원","19:20,  극한직업(디지털),  12,000원","21:35,  극한직업(디지털),  12,000원","23:55,  극한직업(디지털),  12,000원",,,,,,,,117
2019-01-25,07관,"10:30,  말모이(디지털),  8,000원","13:10,  몬스터 파크(디지털더빙)","15:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  10,000원","17:20,  베스와 베라(디지털),  12,000원","19:15,  보헤미안 랩소디(디지털),  7,000원","21:55,  극한직업(디지털),  12,000원","24:10,  말모이(디지털),  6,500원",,,,,,,,97
2019-01-26,01관,"10:10,  말모이(디지털),  8,000원","12:55,  내안의 그놈(디지털),  6,000원","15:40,  극한직업(디지털),  12,000원","18:00,  내안의 그놈(디지털),  12,000원","20:35,  내안의 그놈(디지털),  12,000원","23:10,  글래스(디지털),  12,000원",,,,,,,,,107
2019-01-26,02관,"09:30,  극한직업(디지털),  8,000원","11:45,  극한직업(디지털),  11,000원","14:00,  극한직업(디지털),  12,000원","16:15,  극한직업(디지털),  12,000원","18:30,  극한직업(디지털),  6,000원","20:55,  극한직업(디지털),  12,000원","23:20,  극한직업(디지털),  12,000원",,,,,,,,302
2019-01-26,03관,"09:10,  말모이(디지털),  8,000원","11:50,  말모이(디지털),  8,000원","14:30,  말모이(디지털),  12,000원","17:10,  말모이(디지털),  12,000원","19:50,  말모이(디지털),  12,000원","22:30,  말모이(디지털),  12,000원",,,,,,,,,186
2019-01-26,04관,"09:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  8,000원","12:00,  극장판 공룡메카드: 타이니소어의 섬(디지털),  11,000원","13:35,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  12,000원","15:55,  극장판 공룡메카드: 타이니소어의 섬(디지털),  12,000원","17:30,  보헤미안 랩소디(디지털),  7,000원","20:20,  극한직업(디지털),  12,000원","22:45,  극한직업(디지털),  12,000원",,,,,,,,87
2019-01-26,05관,"10:55,  극한직업(디지털),  8,000원","13:10,  극한직업(디지털),  12,000원","15:25,  극한직업(디지털),  12,000원","17:40,  극한직업(디지털),  12,000원","19:55,  극한직업(디지털),  12,000원","22:10,  극한직업(디지털),  12,000원","24:30,  극한직업(디지털),  10,000원",,,,,,,,105
2019-01-26,06관,"10:20,  극한직업(디지털),  8,000원","12:35,  극한직업(디지털),  11,000원","14:50,  극한직업(디지털),  12,000원","17:05,  극한직업(디지털),  12,000원","19:20,  극한직업(디지털),  12,000원","21:35,  극한직업(디지털),  12,000원","23:55,  극한직업(디지털),  12,000원",,,,,,,,117
2019-01-26,07관,"10:40,  몬스터 파크(디지털더빙),  8,000원","12:30,  언더독(디지털),  11,000원","14:40,  몬스터 파크(디지털더빙),  12,000원","16:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  12,000원","19:00,  극한직업(디지털),  12,000원","21:15,  극한직업(디지털),  12,000원","23:30,  말모이(디지털),  8,000원",,,,,,,,97
2019-01-27,01관,"10:10,  말모이(디지털),  8,000원","12:55,  내안의 그놈(디지털),  11,000원","15:40,  극한직업(디지털),  12,000원","18:00,  내안의 그놈(디지털),  12,000원","20:35,  내안의 그놈(디지털),  7,000원","23:10,  글래스(디지털),  6,000원",,,,,,,,,107
2019-01-27,02관,"09:30,  극한직업(디지털),  8,000원","11:45,  극한직업(디지털),  8,000원","14:00,  극한직업(디지털),  12,000원","16:15,  극한직업(디지털),  12,000원","18:30,  극한직업(디지털),  12,000원","20:55,  극한직업(디지털),  12,000원","23:20,  극한직업(디지털),  6,000원",,,,,,,,302
2019-01-27,03관,"09:10,  말모이(디지털),  8,000원","11:50,  말모이(디지털),  11,000원","14:30,  말모이(디지털),  12,000원","17:10,  말모이(디지털),  12,000원","19:50,  말모이(디지털),  12,000원","22:30,  말모이(디지털),  11,000원",,,,,,,,,186
2019-01-27,04관,"09:40,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","12:00,  극장판 공룡메카드: 타이니소어의 섬(디지털),  11,000원","13:35,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  12,000원","15:55,  극장판 공룡메카드: 타이니소어의 섬(디지털),  12,000원","17:30,  보헤미안 랩소디(디지털),  7,000원","20:20,  극한직업(디지털),  12,000원","22:45,  극한직업(디지털),  12,000원",,,,,,,,87
2019-01-27,05관,"10:55,  극한직업(디지털),  8,000원","13:10,  극한직업(디지털),  12,000원","15:25,  극한직업(디지털),  12,000원","17:40,  극한직업(디지털),  12,000원","19:55,  극한직업(디지털),  12,000원","22:10,  극한직업(디지털),  12,000원",,,,,,,,,105
2019-01-27,06관,"10:20,  극한직업(디지털),  8,000원","12:35,  극한직업(디지털),  11,000원","14:50,  극한직업(디지털),  12,000원","17:05,  극한직업(디지털),  12,000원","19:20,  극한직업(디지털),  12,000원","21:40,  극한직업(디지털),  12,000원","23:55,  극한직업(디지털),  12,000원",,,,,,,,117
2019-01-27,07관,"10:40,  몬스터 파크(디지털더빙),  8,000원","12:30,  언더독(디지털),  11,000원","14:40,  몬스터 파크(디지털더빙),  12,000원","16:30,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  12,000원","19:00,  극한직업(디지털),  12,000원","21:15,  극한직업(디지털),  12,000원","23:30,  말모이(디지털)",,,,,,,,97
2019-01-28,01관,"10:25,  극한직업(디지털),  7,000원","12:40,  극한직업(디지털),  8,000원","14:55,  극한직업(디지털),  10,000원","17:10,  극한직업(디지털),  10,000원","19:25,  극한직업(디지털),  10,000원","21:40,  극한직업(디지털),  10,000원","23:55,  극한직업(디지털),  10,000원",,,,,,,,107
2019-01-28,02관,"09:00,  극한직업(디지털),  7,000원","11:15,  극한직업(디지털),  9,000원","13:40,  극한직업(디지털),  10,000원","15:55,  극한직업(디지털),  10,000원","18:10,  극한직업(디지털),  9,000원","20:25,  극한직업(디지털),  10,000원","22:40,  극한직업(디지털),  10,000원",,,,,,,,302
2019-01-28,03관,"09:20,  말모이(디지털),  7,000원","12:00,  말모이(디지털),  9,000원","14:40,  말모이(디지털),  10,000원","17:20,  말모이(디지털),  10,000원","20:10,  말모이(디지털),  10,000원","22:50,  말모이(디지털),  9,000원",,,,,,,,,186
2019-01-28,04관,"10:20,  언더독(디지털),  7,000원","12:30,  글래스(디지털),  9,000원","15:05,  내안의 그놈(디지털),  10,000원","18:00,  보헤미안 랩소디(디지털),  6,500원","20:40,  내안의 그놈(디지털),  7,000원","23:10,  내안의 그놈(디지털),  8,000원",,,,,,,,,87
2019-01-28,05관,"11:00,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  6,000원","13:20,  몬스터 파크(디지털더빙),  6,000원","15:10,  주먹왕 랄프 2: 인터넷 속으로(디지털더빙),  8,000원","17:30,  몬스터 파크(디지털더빙),  6,000원","19:20,  말모이(디지털),  7,000원","22:00,  베스와 베라(디지털)","23:55,  말모이(디지털)",,,,,,,,105
2019-01-28,06관,"09:45,  극한직업(디지털),  7,000원","12:00,  극한직업(디지털),  9,000원","14:15,  극한직업(디지털),  7,000원","16:30,  극한직업(디지털),  10,000원","18:45,  극한직업(디지털),  10,000원","21:00,  극한직업(디지털),  10,000원","23:15,  극한직업(디지털),  10,000원",,,,,,,,117
2019-01-28,07관,"10:30,  말모이(디지털),  7,000원","13:10,  극한직업(디지털),  10,000원","15:25,  극한직업(디지털),  10,000원","17:40,  극한직업(디지털),  10,000원","19:55,  극한직업(디지털),  10,000원","22:10,  극한직업(디지털),  10,000원",,,,,,,,,97
2019-01-29,01관,"10:25,  극한직업(디지털),  7,000원","12:40,  극한직업(디지털),  7,500원","14:55,  극한직업(디지털),  10,000원","17:10,  극한직업(디지털),  6,000원","19:25,  극한직업(디지털),  9,000원","21:40,  극한직업(디지털),  10,000원","23:55,  극한직업(디지털),  10,000원",,,,,,,,107
