상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,15회,16회,좌석수
2018-10-21,02관(Cine de Chef-TEMPUR Cinema),"09:40,  퍼스트맨(디지털),  10,000원","12:50,  퍼스트맨(디지털),  10,000원","16:00,  퍼스트맨(디지털),  10,000원","19:10,  퍼스트맨(디지털),  10,000원","22:20,  퍼스트맨(디지털),  10,000원",,,,,,,,,,,,50
2018-10-22,01관(Cine de Chef),"10:30,  퍼스트맨(디지털),  9,000원","14:00,  그랜드 부다페스트 호텔(디지털)","18:20,  퍼스트맨(디지털),  9,000원","21:30,  스타 이즈 본(디지털),  9,000원",,,,,,,,,,,,,64
2018-10-22,02관(Cine de Chef-TEMPUR Cinema),"10:00,  암수살인(디지털),  9,000원","13:00,  미쓰백(디지털),  9,000원","16:10,  암수살인(디지털),  9,000원","19:00,  암수살인(디지털),  9,000원","22:00,  암수살인(디지털),  9,000원",,,,,,,,,,,,50
2018-10-23,01관(Cine de Chef),"10:40,  그랜드 부다페스트 호텔(디지털)","13:10,  스타 이즈 본(디지털),  9,000원","16:20,  암수살인(디지털),  9,000원","19:45,  퍼스트맨(디지털),  9,000원",,,,,,,,,,,,,64
2018-10-23,02관(Cine de Chef-TEMPUR Cinema),"09:40,  퍼스트맨(디지털),  9,000원","12:50,  퍼스트맨(디지털),  9,000원","16:00,  퍼스트맨(디지털),  9,000원","19:10,  퍼스트맨(디지털),  9,000원",,,,,,,,,,,,,50
2018-10-24,01관(Cine de Chef),"11:00,  미쓰백(디지털)","13:30,  암수살인(디지털),  9,000원","16:20,  미쓰백(디지털),  9,000원","19:00,  미쓰백(디지털),  9,000원","21:30,  암수살인(디지털)",,,,,,,,,,,,64
2018-10-24,02관(Cine de Chef-TEMPUR Cinema),"09:40,  퍼스트맨(디지털),  9,000원","12:50,  퍼스트맨(디지털),  9,000원","16:00,  스타 이즈 본(디지털),  9,000원","19:20,  퍼스트맨(디지털),  9,000원","22:30,  퍼스트맨(디지털),  9,000원",,,,,,,,,,,,50
2018-10-25,01관(Cine de Chef),,,"16:20,  스타 이즈 본(디지털),  9,000원","19:20,  크레이지 리치 아시안(디지털),  9,000원","22:00,  크레이지 리치 아시안(디지털)",,,,,,,,,,,,64
2018-10-25,02관(Cine de Chef-TEMPUR Cinema),"10:00,  창궐(디지털)","12:50,  창궐(디지털),  9,000원","16:00,  창궐(디지털),  9,000원","19:30,  창궐(디지털),  9,000원","22:30,  창궐(디지털),  9,000원",,,,,,,,,,,,50
2018-10-26,01관(Cine de Chef),"10:00,  크레이지 리치 아시안(디지털)","12:50,  퍼스트맨(디지털),  10,000원","16:00,  미쓰백(디지털),  10,000원","19:37,  퍼스트맨(디지털)",,,,,,,,,,,,,64
2018-10-26,02관(Cine de Chef-TEMPUR Cinema),"09:20,  창궐(디지털)","12:00,  크레이지 리치 아시안(디지털),  10,000원","15:10,  창궐(디지털),  10,000원","18:30,  창궐(디지털),  10,000원","21:15,  퍼스트맨(디지털),  10,000원",,,,,,,,,,,,50
2018-10-27,01관(Cine de Chef),"09:40,  크레이지 리치 아시안(디지털)","12:40,  창궐(디지털)","15:30,  크레이지 리치 아시안(디지털),  10,000원","18:30,  창궐(디지털),  10,000원","21:30,  퍼스트맨(디지털),  10,000원",,,,,,,,,,,,64
2018-10-27,02관(Cine de Chef-TEMPUR Cinema),"10:00,  창궐(디지털),  10,000원","13:00,  창궐(디지털),  10,000원","15:45,  창궐(디지털),  10,000원","19:25,  창궐(디지털),  10,000원","22:30,  창궐(디지털),  10,000원",,,,,,,,,,,,50
2018-10-28,01관(Cine de Chef),"09:40,  크레이지 리치 아시안(디지털)","12:50,  스타 이즈 본(디지털),  10,000원","16:10,  창궐(디지털),  10,000원","19:10,  크레이지 리치 아시안(디지털),  10,000원","22:00,  크레이지 리치 아시안(디지털),  10,000원",,,,,,,,,,,,64
2018-10-28,02관(Cine de Chef-TEMPUR Cinema),"10:00,  창궐(디지털),  10,000원","13:00,  창궐(디지털),  10,000원","15:45,  창궐(디지털),  10,000원","18:50,  창궐(디지털),  10,000원","21:40,  창궐(디지털),  10,000원",,,,,,,,,,,,50
2018-10-29,01관(Cine de Chef),,,,"16:50,  크레이지 리치 아시안(디지털),  9,000원","19:40,  퍼스트맨(디지털),  9,000원",,,,,,,,,,,,64
2018-10-29,02관(Cine de Chef-TEMPUR Cinema),"10:00,  창궐(디지털),  9,000원","12:50,  미쓰백(디지털),  9,000원","15:50,  창궐(디지털),  9,000원","19:30,  창궐(디지털),  9,000원","22:20,  창궐(디지털)",,,,,,,,,,,,50
2018-10-30,01관(Cine de Chef),,"13:30,  창궐(디지털),  9,000원","16:20,  창궐(디지털),  9,000원","19:20,  창궐(디지털),  9,000원","22:10,  창궐(디지털),  9,000원",,,,,,,,,,,,64
2018-10-30,02관(Cine de Chef-TEMPUR Cinema),,"12:00,  퍼스트맨(디지털),  9,000원","15:30,  퍼스트맨(디지털),  9,000원","19:00,  퍼스트맨(디지털),  9,000원","22:30,  크레이지 리치 아시안(디지털),  9,000원",,,,,,,,,,,,50
2018-10-31,01관(Cine de Chef),"09:30,  퍼스트맨(디지털),  9,000원","13:30,  완벽한 타인(디지털),  9,000원","16:20,  완벽한 타인(디지털),  9,000원","19:40,  완벽한 타인(디지털),  9,000원","22:30,  완벽한 타인(디지털),  9,000원",,,,,,,,,,,,64
2018-10-31,02관(Cine de Chef-TEMPUR Cinema),"10:00,  스타 이즈 본(디지털),  9,000원","13:10,  보헤미안 랩소디(디지털),  9,000원","16:10,  보헤미안 랩소디(디지털),  9,000원","19:10,  보헤미안 랩소디(디지털),  9,000원","22:20,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,50
2018-11-01,01관(Cine de Chef),"10:20,  크레이지 리치 아시안(디지털),  9,000원","13:10,  보헤미안 랩소디(디지털),  9,000원","16:20,  스타 이즈 본(디지털),  9,000원","19:30,  보헤미안 랩소디(디지털),  9,000원","22:30,  보헤미안 랩소디(디지털)",,,,,,,,,,,,64
2018-11-01,02관(Cine de Chef-TEMPUR Cinema),"10:00,  완벽한 타인(디지털),  9,000원","12:50,  완벽한 타인(디지털),  9,000원","16:00,  완벽한 타인(디지털),  9,000원","19:00,  완벽한 타인(디지털),  9,000원","22:00,  완벽한 타인(디지털),  9,000원",,,,,,,,,,,,50
2018-11-02,01관(Cine de Chef),,"13:20,  완벽한 타인(디지털)","16:00,  완벽한 타인(디지털),  10,000원","18:40,  완벽한 타인(디지털),  10,000원","21:40,  완벽한 타인(디지털),  10,000원",,,,,,,,,,,,64
2018-11-02,02관(Cine de Chef-TEMPUR Cinema),"10:00,  완벽한 타인(디지털),  10,000원","12:50,  보헤미안 랩소디(디지털),  10,000원","15:50,  보헤미안 랩소디(디지털),  10,000원","19:00,  보헤미안 랩소디(디지털),  10,000원","22:10,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,50
2018-11-03,01관(Cine de Chef),"10:00,  완벽한 타인(디지털)","12:50,  완벽한 타인(디지털)","16:00,  보헤미안 랩소디(디지털),  10,000원","19:00,  완벽한 타인(디지털),  10,000원","21:50,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,64
2018-11-03,02관(Cine de Chef-TEMPUR Cinema),"10:10,  크레이지 리치 아시안(디지털),  10,000원","13:10,  보헤미안 랩소디(디지털),  10,000원","16:20,  완벽한 타인(디지털),  10,000원","19:20,  보헤미안 랩소디(디지털),  10,000원","22:30,  완벽한 타인(디지털),  10,000원",,,,,,,,,,,,50
2018-11-04,01관(Cine de Chef),"10:10,  보헤미안 랩소디(디지털),  10,000원","13:10,  완벽한 타인(디지털),  10,000원","16:20,  보헤미안 랩소디(디지털),  10,000원","19:20,  완벽한 타인(디지털),  10,000원","22:20,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,64
2018-11-04,02관(Cine de Chef-TEMPUR Cinema),"09:50,  완벽한 타인(디지털),  10,000원","12:50,  보헤미안 랩소디(디지털),  10,000원","16:00,  완벽한 타인(디지털),  10,000원","18:50,  보헤미안 랩소디(디지털),  10,000원","22:00,  완벽한 타인(디지털),  10,000원",,,,,,,,,,,,50
2018-11-05,01관(Cine de Chef),"10:00,  보헤미안 랩소디(디지털)","13:00,  보헤미안 랩소디(디지털),  9,000원","16:00,  보헤미안 랩소디(디지털),  9,000원","19:10,  완벽한 타인(디지털),  9,000원","22:10,  보헤미안 랩소디(디지털)",,,,,,,,,,,,64
2018-11-05,02관(Cine de Chef-TEMPUR Cinema),,"11:00,  완벽한 타인(디지털),  9,000원","15:30,  완벽한 타인(디지털),  9,000원","19:30,  보헤미안 랩소디(디지털),  9,000원","22:30,  완벽한 타인(디지털),  9,000원",,,,,,,,,,,,50
2018-11-06,01관(Cine de Chef),"10:20,  완벽한 타인(디지털)","13:20,  보헤미안 랩소디(디지털),  9,000원","16:20,  완벽한 타인(디지털),  9,000원","19:30,  보헤미안 랩소디(디지털),  9,000원","22:30,  완벽한 타인(디지털)",,,,,,,,,,,,64
2018-11-06,02관(Cine de Chef-TEMPUR Cinema),"09:50,  보헤미안 랩소디(디지털),  9,000원","13:00,  완벽한 타인(디지털),  9,000원","16:00,  보헤미안 랩소디(디지털),  9,000원","19:10,  완벽한 타인(디지털),  9,000원","22:10,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,50
2018-11-07,01관(Cine de Chef),"09:50,  보헤미안 랩소디(디지털),  9,000원","12:50,  스타 이즈 본(디지털),  9,000원","16:00,  보헤미안 랩소디(디지털),  9,000원","19:00,  보헤미안 랩소디(디지털),  9,000원","22:00,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,64
2018-11-07,02관(Cine de Chef-TEMPUR Cinema),"10:30,  완벽한 타인(디지털),  9,000원","13:20,  완벽한 타인(디지털),  9,000원","16:30,  완벽한 타인(디지털),  9,000원","19:30,  완벽한 타인(디지털),  9,000원","22:20,  완벽한 타인(디지털),  9,000원",,,,,,,,,,,,50
2018-11-08,01관(Cine de Chef),"10:20,  보헤미안 랩소디(디지털),  9,000원","13:20,  보헤미안 랩소디(디지털),  9,000원","16:20,  스타 이즈 본(디지털),  9,000원","19:30,  보헤미안 랩소디(디지털),  9,000원","22:30,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,64
2018-11-08,02관(Cine de Chef-TEMPUR Cinema),"10:00,  완벽한 타인(디지털),  9,000원","12:50,  완벽한 타인(디지털),  9,000원","15:40,  완벽한 타인(디지털),  9,000원","18:40,  완벽한 타인(디지털),  9,000원","21:40,  완벽한 타인(디지털),  9,000원",,,,,,,,,,,,50
2018-11-09,01관(Cine de Chef),"09:50,  보헤미안 랩소디(디지털)","12:50,  스타 이즈 본(디지털),  10,000원","16:10,  보헤미안 랩소디(디지털),  10,000원","19:40,  스타 이즈 본(디지털),  10,000원","22:30,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,64
2018-11-09,02관(Cine de Chef-TEMPUR Cinema),"10:00,  완벽한 타인(디지털),  10,000원","13:10,  완벽한 타인(디지털),  10,000원","16:00,  완벽한 타인(디지털),  10,000원","19:00,  완벽한 타인(디지털),  10,000원","22:00,  완벽한 타인(디지털),  10,000원",,,,,,,,,,,,50
2018-11-10,01관(Cine de Chef),"09:40,  스타 이즈 본(디지털)","12:50,  완벽한 타인(디지털)","15:40,  보헤미안 랩소디(디지털),  10,000원","18:50,  완벽한 타인(디지털),  10,000원","21:40,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,64
2018-11-10,02관(Cine de Chef-TEMPUR Cinema),"10:00,  보헤미안 랩소디(디지털),  10,000원","13:10,  보헤미안 랩소디(디지털),  10,000원","16:20,  완벽한 타인(디지털),  10,000원","19:10,  보헤미안 랩소디(디지털),  10,000원","22:20,  완벽한 타인(디지털),  10,000원",,,,,,,,,,,,50
2018-11-11,01관(Cine de Chef),"09:50,  완벽한 타인(디지털)","12:40,  스타 이즈 본(디지털),  10,000원","15:50,  보헤미안 랩소디(디지털),  10,000원","18:50,  완벽한 타인(디지털),  10,000원","21:40,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,64
2018-11-11,02관(Cine de Chef-TEMPUR Cinema),"10:00,  보헤미안 랩소디(디지털),  10,000원","13:10,  보헤미안 랩소디(디지털),  10,000원","16:10,  완벽한 타인(디지털),  10,000원","19:00,  보헤미안 랩소디(디지털),  10,000원","22:00,  완벽한 타인(디지털),  10,000원",,,,,,,,,,,,50
2018-11-12,01관(Cine de Chef),"10:10,  완벽한 타인(디지털)","12:50,  완벽한 타인(디지털)","15:50,  동네사람들(디지털)","19:30,  완벽한 타인(디지털),  9,000원","22:20,  완벽한 타인(디지털),  9,000원",,,,,,,,,,,,64
2018-11-12,02관(Cine de Chef-TEMPUR Cinema),"09:50,  보헤미안 랩소디(디지털),  9,000원","13:10,  보헤미안 랩소디(디지털),  9,000원","16:10,  완벽한 타인(디지털),  9,000원","19:00,  보헤미안 랩소디(디지털),  9,000원","22:00,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,50
2018-11-13,01관(Cine de Chef),"10:10,  보헤미안 랩소디(디지털),  9,000원","13:10,  보헤미안 랩소디(디지털),  9,000원",,,"21:00,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,64
2018-11-13,02관(Cine de Chef-TEMPUR Cinema),"09:50,  완벽한 타인(디지털)","12:50,  완벽한 타인(디지털),  9,000원","15:40,  완벽한 타인(디지털),  9,000원","19:30,  완벽한 타인(디지털),  9,000원","22:20,  완벽한 타인(디지털),  9,000원",,,,,,,,,,,,50
2018-11-14,01관(Cine de Chef),,,"16:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","19:10,  보헤미안 랩소디(디지털),  9,000원","22:10,  완벽한 타인(디지털),  9,000원",,,,,,,,,,,,64
2018-11-14,02관(Cine de Chef-TEMPUR Cinema),"10:30,  신비한 동물들과 그린델왈드의 범죄(디지털)","13:40,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원",,"18:50,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","22:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원",,,,,,,,,,,,50
2018-11-15,01관(Cine de Chef),,"13:30,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","16:30,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","19:40,  보헤미안 랩소디(디지털),  9,000원","22:50,  완벽한 타인(디지털),  9,000원",,,,,,,,,,,,64
2018-11-15,02관(Cine de Chef-TEMPUR Cinema),"10:00,  보헤미안 랩소디(디지털),  9,000원","13:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","16:20,  보헤미안 랩소디(디지털),  9,000원","19:30,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","22:40,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원",,,,,,,,,,,,50
2018-11-16,01관(Cine de Chef),"10:10,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","13:20,  보헤미안 랩소디(디지털),  10,000원","16:20,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","19:20,  보헤미안 랩소디(디지털),  10,000원","22:30,  완벽한 타인(디지털),  10,000원",,,,,,,,,,,,64
2018-11-16,02관(Cine de Chef-TEMPUR Cinema),"10:00,  보헤미안 랩소디(디지털),  10,000원","13:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","16:00,  보헤미안 랩소디(디지털),  10,000원","19:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","22:10,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원",,,,,,,,,,,,50
2018-11-17,01관(Cine de Chef),"09:50,  완벽한 타인(디지털),  10,000원","12:50,  보헤미안 랩소디(디지털),  10,000원","15:50,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","19:00,  보헤미안 랩소디(디지털),  10,000원","22:10,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,64
2018-11-17,02관(Cine de Chef-TEMPUR Cinema),"10:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","13:10,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","16:20,  보헤미안 랩소디(디지털),  10,000원","19:20,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","22:30,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원",,,,,,,,,,,,50
2018-11-18,01관(Cine de Chef),"10:00,  신비한 동물들과 그린델왈드의 범죄(디지털)","13:10,  보헤미안 랩소디(디지털),  10,000원","16:20,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","19:20,  완벽한 타인(디지털),  10,000원","22:10,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,64
2018-11-18,02관(Cine de Chef-TEMPUR Cinema),"09:40,  보헤미안 랩소디(디지털),  10,000원","12:50,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","16:00,  완벽한 타인(디지털),  10,000원","18:50,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","22:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원",,,,,,,,,,,,50
2018-11-19,01관(Cine de Chef),"10:30,  보헤미안 랩소디(디지털),  9,000원","13:30,  보헤미안 랩소디(디지털),  9,000원","16:30,  보헤미안 랩소디(디지털),  9,000원","19:20,  완벽한 타인(디지털),  9,000원","22:10,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원",,,,,,,,,,,,64
2018-11-19,02관(Cine de Chef-TEMPUR Cinema),"09:40,  신비한 동물들과 그린델왈드의 범죄(디지털)","12:50,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","16:00,  완벽한 타인(디지털),  9,000원","18:50,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","22:00,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,50
2018-11-20,01관(Cine de Chef),"09:40,  보헤미안 랩소디(디지털),  9,000원",,"16:00,  보헤미안 랩소디(디지털),  9,000원",,"20:00,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,64
2018-11-20,02관(Cine de Chef-TEMPUR Cinema),"09:50,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","12:50,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","16:00,  보헤미안 랩소디(디지털),  9,000원","19:30,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","22:30,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,50
2018-11-21,01관(Cine de Chef),"10:00,  보헤미안 랩소디(디지털)","13:10,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","16:10,  완벽한 타인(디지털)","18:50,  완벽한 타인(디지털),  9,000원","21:50,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,64
2018-11-21,02관(Cine de Chef-TEMPUR Cinema),"09:40,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","12:50,  보헤미안 랩소디(디지털),  9,000원","16:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","19:10,  보헤미안 랩소디(디지털),  9,000원","22:10,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원",,,,,,,,,,,,50
2018-11-22,01관(Cine de Chef),"09:40,  보헤미안 랩소디(디지털)",,"16:20,  보헤미안 랩소디(디지털),  9,000원","19:40,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","22:50,  성난황소(디지털),  9,000원",,,,,,,,,,,,64
2018-11-22,02관(Cine de Chef-TEMPUR Cinema),"10:10,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","13:10,  보헤미안 랩소디(디지털),  9,000원","16:10,  완벽한 타인(디지털),  9,000원","19:10,  보헤미안 랩소디(디지털),  9,000원","22:10,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,50
2018-11-23,01관(Cine de Chef),,,"16:00,  신비한 동물들과 그린델왈드의 범죄(디지털)","19:10,  보헤미안 랩소디(디지털),  10,000원","22:10,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,64
2018-11-23,02관(Cine de Chef-TEMPUR Cinema),"09:50,  보헤미안 랩소디(디지털),  10,000원","12:50,  성난황소(디지털),  10,000원","15:30,  보헤미안 랩소디(디지털),  10,000원","18:30,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","21:25,  성난황소(디지털),  10,000원",,,,,,,,,,,,50
2018-11-24,01관(Cine de Chef),"09:40,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","12:40,  보헤미안 랩소디(디지털),  10,000원","15:40,  보헤미안 랩소디(디지털),  10,000원","19:00,  보헤미안 랩소디(디지털),  10,000원","22:10,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,64
2018-11-24,02관(Cine de Chef-TEMPUR Cinema),"10:10,  성난황소(디지털),  10,000원","13:10,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","16:20,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","19:20,  보헤미안 랩소디(디지털),  10,000원","22:30,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원",,,,,,,,,,,,50
2018-11-25,01관(Cine de Chef),"10:20,  완벽한 타인(디지털),  10,000원","13:10,  보헤미안 랩소디(디지털),  10,000원","16:10,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","19:10,  보헤미안 랩소디(디지털),  10,000원","22:10,  성난황소(디지털),  10,000원",,,,,,,,,,,,64
2018-11-25,02관(Cine de Chef-TEMPUR Cinema),"09:40,  보헤미안 랩소디(디지털),  10,000원","12:50,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","15:50,  보헤미안 랩소디(디지털),  10,000원","18:50,  신비한 동물들과 그린델왈드의 범죄(디지털),  10,000원","21:50,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,50
2018-11-26,01관(Cine de Chef),"10:10,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","13:10,  성난황소(디지털)","16:10,  보헤미안 랩소디(디지털),  9,000원","19:20,  보헤미안 랩소디(디지털),  9,000원","22:20,  성난황소(디지털)",,,,,,,,,,,,64
2018-11-26,02관(Cine de Chef-TEMPUR Cinema),,"12:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","15:30,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","19:00,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","22:00,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,50
2018-11-27,01관(Cine de Chef),"11:10,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원","14:30,  성난황소(디지털),  9,000원","17:00,  완벽한 타인(디지털),  9,000원","19:30,  보헤미안 랩소디(디지털),  9,000원","22:30,  신비한 동물들과 그린델왈드의 범죄(디지털),  9,000원",,,,,,,,,,,,64
2018-11-27,02관(Cine de Chef-TEMPUR Cinema),"11:00,  보헤미안 랩소디(디지털),  9,000원","15:00,  보헤미안 랩소디(디지털),  9,000원",,"19:20,  완벽한 타인(디지털),  9,000원","22:10,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,50
2018-11-28,01관(Cine de Chef),"10:10,  보헤미안 랩소디(디지털),  9,000원","13:10,  후드(디지털)","15:50,  보헤미안 랩소디(디지털),  9,000원","19:40,  후드(디지털),  9,000원","22:30,  후드(디지털)",,,,,,,,,,,,64
2018-11-28,02관(Cine de Chef-TEMPUR Cinema),"09:50,  국가부도의 날(디지털)","12:50,  국가부도의 날(디지털),  9,000원","16:20,  국가부도의 날(디지털),  9,000원","19:20,  국가부도의 날(디지털),  9,000원","22:10,  국가부도의 날(디지털),  9,000원",,,,,,,,,,,,50
2018-11-29,01관(Cine de Chef),"10:20,  후드(디지털),  9,000원","13:10,  국가부도의 날(디지털),  9,000원","16:10,  보헤미안 랩소디(디지털),  9,000원","19:40,  국가부도의 날(디지털),  9,000원","22:30,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,64
2018-11-29,02관(Cine de Chef-TEMPUR Cinema),"10:00,  국가부도의 날(디지털)","12:50,  후드(디지털),  9,000원","15:50,  국가부도의 날(디지털),  9,000원","19:30,  후드(디지털),  9,000원","22:20,  국가부도의 날(디지털),  9,000원",,,,,,,,,,,,50
2018-11-30,01관(Cine de Chef),"09:40,  국가부도의 날(디지털),  10,000원","12:50,  국가부도의 날(디지털),  10,000원","15:30,  국가부도의 날(디지털),  10,000원","19:40,  국가부도의 날(디지털),  10,000원","22:30,  국가부도의 날(디지털),  10,000원",,,,,,,,,,,,64
2018-11-30,02관(Cine de Chef-TEMPUR Cinema),"10:10,  보헤미안 랩소디(디지털),  10,000원","13:10,  후드(디지털),  10,000원","16:00,  보헤미안 랩소디(디지털),  10,000원","19:00,  보헤미안 랩소디(디지털),  10,000원","22:10,  후드(디지털),  10,000원",,,,,,,,,,,,50
2018-12-01,01관(Cine de Chef),"10:20,  보헤미안 랩소디(디지털),  10,000원","13:20,  보헤미안 랩소디(디지털),  10,000원","16:20,  후드(디지털),  10,000원","19:10,  보헤미안 랩소디(디지털),  10,000원","22:20,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,64
2018-12-01,02관(Cine de Chef-TEMPUR Cinema),"10:10,  국가부도의 날(디지털),  10,000원","13:10,  국가부도의 날(디지털),  10,000원","16:00,  국가부도의 날(디지털),  10,000원","18:50,  국가부도의 날(디지털),  10,000원","22:00,  국가부도의 날(디지털),  10,000원",,,,,,,,,,,,50
2018-12-02,01관(Cine de Chef),"10:10,  보헤미안 랩소디(디지털),  10,000원","13:10,  보헤미안 랩소디(디지털),  10,000원","16:10,  보헤미안 랩소디(디지털),  10,000원","19:10,  후드(디지털),  10,000원","22:10,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,,,,,64
2018-12-02,02관(Cine de Chef-TEMPUR Cinema),"09:50,  국가부도의 날(디지털),  10,000원","12:50,  국가부도의 날(디지털),  10,000원","15:50,  국가부도의 날(디지털),  10,000원","18:50,  국가부도의 날(디지털),  10,000원","21:50,  국가부도의 날(디지털),  10,000원",,,,,,,,,,,,50
2018-12-03,01관(Cine de Chef),,"11:00,  보헤미안 랩소디(디지털)","16:00,  보헤미안 랩소디(디지털),  9,000원","19:20,  보헤미안 랩소디(디지털),  9,000원","22:20,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,64
2018-12-03,02관(Cine de Chef-TEMPUR Cinema),"10:40,  국가부도의 날(디지털),  9,000원","13:30,  국가부도의 날(디지털),  9,000원","16:20,  국가부도의 날(디지털),  9,000원","19:00,  국가부도의 날(디지털),  9,000원","21:50,  국가부도의 날(디지털),  9,000원",,,,,,,,,,,,50
2018-12-04,01관(Cine de Chef),"10:10,  후드(디지털)","13:00,  보헤미안 랩소디(디지털),  9,000원","16:00,  보헤미안 랩소디(디지털),  9,000원","19:20,  국가부도의 날(디지털),  9,000원","22:00,  보헤미안 랩소디(디지털),  9,000원",,,,,,,,,,,,64
2018-12-04,02관(Cine de Chef-TEMPUR Cinema),"10:40,  국가부도의 날(디지털),  9,000원","13:30,  국가부도의 날(디지털),  9,000원","16:20,  국가부도의 날(디지털),  9,000원","19:40,  국가부도의 날(디지털),  9,000원","22:30,  국가부도의 날(디지털),  9,000원",,,,,,,,,,,,50
2018-12-05,01관(Cine de Chef),,"10:50,  국가부도의 날(디지털),  9,000원","15:50,  국가부도의 날(디지털),  9,000원","19:20,  국가부도의 날(디지털),  9,000원","22:00,  국가부도의 날(디지털),  9,000원",,,,,,,,,,,,64
