상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,좌석수
2017-01-04,02관,"10:00,  스노우타임(디지털더빙),  5,000원","11:30,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","13:20,  극장판 도라에몽: 신 진구의 버스 오브 재팬(디지털더빙),  5,000원","15:20,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","17:10,  패신저스(디지털),  5,000원","19:30,  패신저스(디지털),  5,000원","21:50,  판도라(디지털),  5,000원",,,,,43
2017-01-05,01관,"10:00,  사랑하기 때문에(디지털),  5,000원","12:10,  로그 원: 스타워즈 스토리(디지털),  5,000원","14:40,  씽(디지털더빙),  5,000원","16:50,  로그 원: 스타워즈 스토리(디지털),  5,000원","19:20,  사랑하기 때문에(디지털),  5,000원","21:30,  마스터(디지털),  5,000원",,,,,,55
2017-01-05,02관,"10:00,  스노우타임(디지털더빙)","11:30,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","13:20,  극장판 도라에몽: 신 진구의 버스 오브 재팬(디지털더빙),  5,000원","15:20,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","17:10,  사랑하기 때문에(디지털),  5,000원","19:30,  판도라(디지털),  5,000원","22:00,  패신저스(디지털),  5,000원",,,,,43
2017-01-06,01관,"10:00,  사랑하기 때문에(디지털)","12:10,  로그 원: 스타워즈 스토리(디지털),  5,000원","14:40,  씽(디지털더빙),  5,000원","16:50,  로그 원: 스타워즈 스토리(디지털),  5,000원","19:20,  사랑하기 때문에(디지털),  5,000원","21:30,  마스터(디지털),  5,000원",,,,,,55
2017-01-06,02관,"10:10,  씽(디지털더빙),  5,000원","12:20,  스노우타임(디지털더빙)","13:50,  스노우타임(디지털더빙)","15:20,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","17:10,  패신저스(디지털),  5,000원","19:30,  판도라(디지털),  5,000원","22:00,  패신저스(디지털),  5,000원",,,,,43
2017-01-07,01관,"10:00,  사랑하기 때문에(디지털),  5,000원","12:10,  로그 원: 스타워즈 스토리(디지털),  5,000원","14:40,  씽(디지털더빙),  5,000원","16:50,  사랑하기 때문에(디지털),  5,000원","19:00,  마스터(디지털),  5,000원","21:40,  사랑하기 때문에(디지털),  5,000원",,,,,,55
2017-01-07,02관,"10:00,  스노우타임(디지털더빙),  5,000원","11:30,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","13:20,  극장판 도라에몽: 신 진구의 버스 오브 재팬(디지털더빙),  5,000원","15:20,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","17:10,  패신저스(디지털),  5,000원","19:30,  판도라(디지털),  5,000원","22:00,  패신저스(디지털),  5,000원",,,,,43
2017-01-08,01관,"10:00,  사랑하기 때문에(디지털),  5,000원","12:10,  로그 원: 스타워즈 스토리(디지털),  5,000원","14:40,  씽(디지털더빙),  5,000원","16:50,  사랑하기 때문에(디지털),  5,000원","19:00,  마스터(디지털),  5,000원","21:40,  사랑하기 때문에(디지털),  5,000원",,,,,,55
2017-01-08,02관,"10:00,  스노우타임(디지털더빙)","11:30,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","13:20,  극장판 도라에몽: 신 진구의 버스 오브 재팬(디지털더빙),  5,000원","15:20,  눈의 여왕 3: 눈과 불의 마법대결(디지털더빙),  5,000원","17:10,  패신저스(디지털),  5,000원","19:30,  판도라(디지털),  5,000원","22:00,  패신저스(디지털),  5,000원",,,,,43
2017-01-09,01관,"10:00,  사랑하기 때문에(디지털),  5,000원","12:10,  로그 원: 스타워즈 스토리(디지털),  5,000원","14:40,  씽(디지털더빙),  5,000원","16:50,  사랑하기 때문에(디지털),  5,000원","19:00,  마스터(디지털),  5,000원","21:40,  사랑하기 때문에(디지털),  5,000원",,,,,,55
