상영일자,상영관,1회,2회,3회,4회,5회,좌석수
2018-01-05,01관,"09:50,  1987(디지털),  5,000원","12:20,  몬스터 패밀리(디지털더빙),  5,000원","14:20,  1987(디지털),  5,000원","16:50,  신과함께-죄와 벌(디지털),  5,000원","19:30,  1987(디지털),  5,000원",109
2018-01-06,01관,"09:50,  1987(디지털),  5,000원","12:20,  몬스터 패밀리(디지털더빙),  5,000원","14:20,  1987(디지털),  5,000원","16:50,  신과함께-죄와 벌(디지털),  5,000원","19:30,  1987(디지털),  5,000원",109
2018-01-07,01관,"09:50,  1987(디지털),  5,000원","12:20,  몬스터 패밀리(디지털더빙),  5,000원","14:20,  1987(디지털),  5,000원","16:50,  신과함께-죄와 벌(디지털),  5,000원","19:30,  1987(디지털),  5,000원",109
2018-01-09,01관,"10:30,  몬스터 패밀리(디지털더빙),  5,000원","12:25,  신과함께-죄와 벌(디지털),  5,000원","15:05,  1987(디지털),  5,000원","17:35,  몬스터 패밀리(디지털더빙),  5,000원","19:30,  1987(디지털),  5,000원",109
2018-01-10,01관,"09:50,  1987(디지털),  5,000원","12:20,  몬스터 패밀리(디지털더빙),  5,000원","14:20,  1987(디지털),  5,000원","16:50,  신과함께-죄와 벌(디지털),  5,000원","19:30,  1987(디지털),  5,000원",109
2018-01-11,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙),  5,000원","14:30,  신과함께-죄와 벌(디지털),  5,000원","17:00,  1987(디지털),  5,000원","19:30,  신과함께-죄와 벌(디지털),  5,000원",109
2018-01-12,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙),  5,000원","14:30,  신과함께-죄와 벌(디지털),  5,000원","17:10,  1987(디지털),  5,000원","19:40,  신과함께-죄와 벌(디지털),  5,000원",109
2018-01-13,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙)","14:20,  신과함께-죄와 벌(디지털),  5,000원","17:00,  1987(디지털),  5,000원","19:30,  신과함께-죄와 벌(디지털),  5,000원",109
2018-01-14,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙)","14:20,  신과함께-죄와 벌(디지털),  5,000원","17:10,  1987(디지털),  5,000원","19:40,  신과함께-죄와 벌(디지털),  5,000원",109
2018-01-16,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙),  5,000원","14:30,  신과함께-죄와 벌(디지털),  5,000원","17:10,  1987(디지털),  5,000원","19:40,  신과함께-죄와 벌(디지털),  5,000원",109
2018-01-17,01관,"09:30,  메이즈 러너: 데스 큐어(디지털),  5,000원","12:10,  코코(디지털더빙),  5,000원","14:30,  1987(디지털),  5,000원","17:00,  메이즈 러너: 데스 큐어(디지털),  5,000원","19:40,  신과함께-죄와 벌(디지털),  5,000원",109
2018-01-18,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙),  5,000원","14:30,  메이즈 러너: 데스 큐어(디지털),  5,000원","17:10,  1987(디지털),  5,000원","19:40,  메이즈 러너: 데스 큐어(디지털),  5,000원",109
2018-01-19,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙),  5,000원","14:30,  메이즈 러너: 데스 큐어(디지털),  5,000원","17:10,  1987(디지털),  5,000원","19:40,  메이즈 러너: 데스 큐어(디지털),  5,000원",109
2018-01-20,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙),  5,000원","14:30,  메이즈 러너: 데스 큐어(디지털),  5,000원","17:10,  코코(디지털더빙),  5,000원","19:40,  메이즈 러너: 데스 큐어(디지털),  5,000원",109
2018-01-21,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙),  5,000원","14:30,  메이즈 러너: 데스 큐어(디지털),  5,000원","17:10,  코코(디지털더빙),  5,000원","19:40,  메이즈 러너: 데스 큐어(디지털),  5,000원",109
2018-01-23,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙),  5,000원","14:30,  메이즈 러너: 데스 큐어(디지털),  5,000원","17:10,  1987(디지털),  5,000원","19:40,  메이즈 러너: 데스 큐어(디지털),  5,000원",109
2018-01-24,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙),  5,000원","14:30,  메이즈 러너: 데스 큐어(디지털),  5,000원","17:10,  1987(디지털),  5,000원","19:40,  메이즈 러너: 데스 큐어(디지털),  5,000원",109
2018-01-25,01관,"09:30,  코코(디지털더빙),  5,000원","12:00,  1987(디지털),  5,000원","14:30,  신과함께-죄와 벌(디지털),  5,000원","17:10,  1987(디지털),  5,000원","19:40,  메이즈 러너: 데스 큐어(디지털),  5,000원",109
2018-01-26,01관,"09:30,  메이즈 러너: 데스 큐어(디지털),  5,000원","12:10,  1987(디지털),  5,000원","14:40,  1987(디지털),  5,000원","17:10,  코코(디지털더빙),  5,000원","19:40,  신과함께-죄와 벌(디지털),  5,000원",109
2018-01-27,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙),  5,000원","14:30,  신과함께-죄와 벌(디지털),  5,000원","17:10,  코코(디지털더빙),  5,000원","19:40,  메이즈 러너: 데스 큐어(디지털),  5,000원",109
2018-01-28,01관,"09:30,  1987(디지털),  5,000원","12:00,  코코(디지털더빙),  5,000원","14:30,  신과함께-죄와 벌(디지털),  5,000원","17:10,  코코(디지털더빙),  5,000원","19:40,  메이즈 러너: 데스 큐어(디지털),  5,000원",109
2018-01-30,01관,"09:30,  메이즈 러너: 데스 큐어(디지털),  5,000원","12:10,  1987(디지털),  5,000원","14:40,  1987(디지털),  5,000원","17:10,  코코(디지털더빙),  5,000원","19:40,  신과함께-죄와 벌(디지털),  5,000원",109
2018-01-31,01관,"09:30,  메이즈 러너: 데스 큐어(디지털),  5,000원","12:10,  1987(디지털),  5,000원","14:40,  1987(디지털),  5,000원","17:10,  코코(디지털더빙),  5,000원","19:40,  신과함께-죄와 벌(디지털),  5,000원",109
2018-02-01,01관,"10:00,  염력(디지털),  6,000원","12:10,  1987(디지털),  6,000원","14:50,  염력(디지털),  6,000원","17:10,  염력(디지털),  6,000원","19:30,  염력(디지털),  6,000원",109
2018-02-02,01관,"10:00,  염력(디지털),  6,000원","12:10,  1987(디지털),  6,000원","14:50,  염력(디지털),  6,000원","17:10,  염력(디지털),  6,000원","19:30,  염력(디지털),  6,000원",109
2018-02-03,01관,"10:00,  염력(디지털),  6,000원","12:10,  코코(디지털더빙),  6,000원","14:50,  염력(디지털),  6,000원","17:00,  코코(디지털더빙),  6,000원","19:30,  염력(디지털),  6,000원",109
2018-02-04,01관,"10:00,  염력(디지털),  6,000원","12:10,  코코(디지털더빙),  6,000원","14:50,  염력(디지털),  6,000원","17:00,  코코(디지털더빙),  6,000원","19:30,  염력(디지털),  6,000원",109
2018-02-06,01관,"10:00,  염력(디지털),  6,000원","12:10,  1987(디지털),  6,000원","14:50,  염력(디지털),  6,000원","17:10,  염력(디지털),  6,000원","19:30,  염력(디지털),  6,000원",109
2018-02-07,01관,"10:00,  염력(디지털),  6,000원","12:10,  1987(디지털),  6,000원","14:50,  염력(디지털),  6,000원","17:10,  염력(디지털),  6,000원","19:30,  염력(디지털),  6,000원",109
2018-02-08,01관,"10:00,  염력(디지털),  6,000원","12:20,  염력(디지털),  6,000원","14:40,  염력(디지털),  6,000원","17:00,  패딩턴 2(디지털더빙),  6,000원","19:30,  염력(디지털),  6,000원",109
2018-02-09,01관,"10:00,  염력(디지털),  6,000원","12:20,  염력(디지털),  6,000원","14:40,  염력(디지털),  6,000원","17:00,  패딩턴 2(디지털더빙),  6,000원","19:30,  염력(디지털),  6,000원",109
2018-02-10,01관,"10:00,  염력(디지털),  6,000원","12:20,  패딩턴 2(디지털더빙),  6,000원","14:50,  염력(디지털),  6,000원","17:10,  패딩턴 2(디지털더빙),  6,000원","19:30,  염력(디지털),  6,000원",109
2018-02-11,01관,"10:00,  염력(디지털),  6,000원","12:20,  패딩턴 2(디지털더빙),  6,000원","14:50,  염력(디지털),  6,000원","17:10,  패딩턴 2(디지털더빙),  6,000원","19:30,  염력(디지털),  6,000원",109
2018-02-13,01관,"10:00,  염력(디지털),  6,000원","12:20,  염력(디지털),  6,000원","14:40,  염력(디지털),  6,000원","17:00,  패딩턴 2(디지털더빙),  6,000원","19:30,  염력(디지털),  6,000원",109
2018-02-14,01관,"10:00,  골든슬럼버(디지털),  6,000원","12:20,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","14:40,  골든슬럼버(디지털),  6,000원","17:00,  패딩턴 2(디지털더빙),  6,000원","19:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",109
2018-02-15,01관,"10:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","12:20,  패딩턴 2(디지털더빙),  6,000원","14:40,  골든슬럼버(디지털),  6,000원","17:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:30,  골든슬럼버(디지털),  6,000원",109
2018-02-17,01관,"10:00,  골든슬럼버(디지털),  6,000원","12:20,  패딩턴 2(디지털더빙),  6,000원","14:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","17:00,  골든슬럼버(디지털),  6,000원","19:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",109
2018-02-18,01관,"10:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","12:20,  패딩턴 2(디지털더빙),  6,000원","14:40,  골든슬럼버(디지털),  6,000원","17:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:30,  골든슬럼버(디지털),  6,000원",109
2018-02-20,01관,"10:00,  골든슬럼버(디지털),  6,000원","12:20,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","14:40,  골든슬럼버(디지털),  6,000원","17:00,  패딩턴 2(디지털더빙),  6,000원","19:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",109
2018-02-21,01관,"10:00,  골든슬럼버(디지털),  6,000원","12:20,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","14:40,  골든슬럼버(디지털),  6,000원","17:00,  패딩턴 2(디지털더빙),  6,000원","19:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",109
2018-02-22,01관,"10:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","12:20,  골든슬럼버(디지털),  6,000원","14:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","17:00,  골든슬럼버(디지털),  6,000원","19:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",109
2018-02-23,01관,"10:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","12:20,  골든슬럼버(디지털),  6,000원","14:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","17:00,  골든슬럼버(디지털),  6,000원","19:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",109
2018-02-24,01관,"10:00,  골든슬럼버(디지털),  6,000원","12:20,  패딩턴 2(디지털더빙),  6,000원","14:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","17:00,  골든슬럼버(디지털),  6,000원","19:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",109
2018-02-25,01관,"10:00,  골든슬럼버(디지털),  6,000원","12:20,  패딩턴 2(디지털더빙),  6,000원","14:40,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","17:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:30,  골든슬럼버(디지털),  6,000원",109
2018-02-27,01관,"10:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","12:40,  골든슬럼버(디지털),  6,000원","14:50,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","17:00,  골든슬럼버(디지털),  6,000원","19:30,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원",109
2018-02-28,01관,"10:00,  궁합(디지털),  6,000원","12:20,  골든슬럼버(디지털),  6,000원","14:40,  궁합(디지털),  6,000원","17:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:30,  궁합(디지털),  6,000원",109
2018-03-01,01관,"10:00,  궁합(디지털),  6,000원","12:20,  패딩턴 2(디지털더빙),  6,000원","14:40,  궁합(디지털),  6,000원","17:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:30,  궁합(디지털),  6,000원",109
2018-03-02,01관,"10:00,  궁합(디지털),  6,000원","12:20,  골든슬럼버(디지털),  6,000원","14:40,  궁합(디지털),  6,000원","17:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:30,  궁합(디지털),  6,000원",109
2018-03-03,01관,"10:00,  궁합(디지털),  6,000원","12:20,  패딩턴 2(디지털더빙),  6,000원","14:40,  궁합(디지털),  6,000원","17:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:30,  궁합(디지털),  6,000원",109
2018-03-04,01관,"10:00,  궁합(디지털),  6,000원","12:20,  패딩턴 2(디지털더빙),  6,000원","14:40,  궁합(디지털),  6,000원","17:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:30,  궁합(디지털),  6,000원",109
2018-03-06,01관,"10:00,  궁합(디지털),  6,000원","12:20,  골든슬럼버(디지털),  6,000원","14:40,  궁합(디지털),  6,000원","17:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:30,  궁합(디지털),  6,000원",109
2018-03-07,01관,"10:00,  궁합(디지털),  6,000원","12:20,  골든슬럼버(디지털),  6,000원","14:40,  궁합(디지털),  6,000원","17:00,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:30,  궁합(디지털),  6,000원",109
2018-03-08,01관,"10:30,  궁합(디지털),  6,000원","12:50,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","15:10,  궁합(디지털),  6,000원","17:30,  판타스틱 부니베어(디지털더빙)","19:30,  궁합(디지털),  6,000원",109
2018-03-09,01관,"10:30,  궁합(디지털),  6,000원","12:50,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","15:10,  궁합(디지털),  6,000원","17:30,  판타스틱 부니베어(디지털더빙)","19:30,  궁합(디지털),  6,000원",109
2018-03-10,01관,"10:30,  궁합(디지털),  6,000원","12:50,  판타스틱 부니베어(디지털더빙),  6,000원","14:50,  궁합(디지털),  6,000원","17:10,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:30,  궁합(디지털),  6,000원",109
2018-03-11,01관,"10:30,  궁합(디지털),  6,000원","12:50,  판타스틱 부니베어(디지털더빙),  6,000원","14:50,  궁합(디지털),  6,000원","17:10,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","19:30,  궁합(디지털),  6,000원",109
2018-03-13,01관,"10:30,  궁합(디지털),  6,000원","12:50,  흥부: 글로 세상을 바꾼 자(디지털),  6,000원","15:10,  궁합(디지털),  6,000원","17:30,  판타스틱 부니베어(디지털더빙)","19:30,  궁합(디지털),  6,000원",109
2018-03-14,01관,"10:00,  지금 만나러 갑니다(디지털),  6,000원","12:35,  궁합(디지털),  6,000원","14:45,  지금 만나러 갑니다(디지털),  6,000원","17:20,  궁합(디지털),  6,000원","19:30,  지금 만나러 갑니다(디지털),  6,000원",109
2018-03-15,01관,"10:00,  지금 만나러 갑니다(디지털),  6,000원","12:40,  궁합(디지털),  6,000원","14:50,  지금 만나러 갑니다(디지털),  6,000원","17:30,  궁합(디지털),  6,000원","19:40,  지금 만나러 갑니다(디지털),  6,000원",109
2018-03-16,01관,"10:00,  지금 만나러 갑니다(디지털),  6,000원","12:40,  궁합(디지털),  6,000원","14:50,  지금 만나러 갑니다(디지털),  6,000원","17:30,  궁합(디지털),  6,000원","19:40,  지금 만나러 갑니다(디지털),  6,000원",109
2018-03-17,01관,"10:00,  지금 만나러 갑니다(디지털),  6,000원","12:40,  판타스틱 부니베어(디지털더빙),  6,000원","14:50,  지금 만나러 갑니다(디지털),  6,000원","17:30,  궁합(디지털),  6,000원","19:40,  지금 만나러 갑니다(디지털),  6,000원",109
2018-03-18,01관,"10:00,  지금 만나러 갑니다(디지털),  6,000원","12:40,  판타스틱 부니베어(디지털더빙),  6,000원","14:50,  지금 만나러 갑니다(디지털),  6,000원","17:30,  궁합(디지털),  6,000원","19:40,  지금 만나러 갑니다(디지털),  6,000원",109
2018-03-20,01관,"10:00,  지금 만나러 갑니다(디지털),  6,000원","12:40,  궁합(디지털),  6,000원","14:50,  지금 만나러 갑니다(디지털),  6,000원","17:30,  궁합(디지털),  6,000원","19:40,  지금 만나러 갑니다(디지털),  6,000원",109
2018-03-21,01관,"10:00,  지금 만나러 갑니다(디지털),  6,000원","12:40,  궁합(디지털),  6,000원","14:50,  지금 만나러 갑니다(디지털),  6,000원","17:30,  궁합(디지털),  6,000원","19:40,  지금 만나러 갑니다(디지털),  6,000원",109
2018-03-22,01관,"10:00,  퍼시픽 림: 업라이징(디지털),  6,000원","12:10,  지금 만나러 갑니다(디지털),  6,000원","14:50,  퍼시픽 림: 업라이징(디지털),  6,000원","17:00,  지금 만나러 갑니다(디지털),  6,000원","19:40,  퍼시픽 림: 업라이징(디지털),  6,000원",109
2018-03-23,01관,"10:00,  퍼시픽 림: 업라이징(디지털),  6,000원","12:10,  지금 만나러 갑니다(디지털),  6,000원","14:50,  퍼시픽 림: 업라이징(디지털),  6,000원","17:00,  지금 만나러 갑니다(디지털),  6,000원","19:40,  퍼시픽 림: 업라이징(디지털),  6,000원",109
2018-03-24,01관,"10:30,  퍼시픽 림: 업라이징(디지털),  6,000원","12:40,  판타스틱 부니베어(디지털더빙),  6,000원","14:40,  퍼시픽 림: 업라이징(디지털),  6,000원","17:00,  지금 만나러 갑니다(디지털),  6,000원","19:40,  퍼시픽 림: 업라이징(디지털),  6,000원",109
2018-03-25,01관,"10:30,  퍼시픽 림: 업라이징(디지털),  6,000원","12:40,  판타스틱 부니베어(디지털더빙),  6,000원","14:40,  퍼시픽 림: 업라이징(디지털),  6,000원","17:00,  지금 만나러 갑니다(디지털),  6,000원","19:40,  퍼시픽 림: 업라이징(디지털),  6,000원",109
2018-03-27,01관,"10:00,  퍼시픽 림: 업라이징(디지털),  6,000원","12:10,  지금 만나러 갑니다(디지털),  6,000원","14:50,  퍼시픽 림: 업라이징(디지털),  6,000원","17:00,  지금 만나러 갑니다(디지털),  6,000원","19:40,  퍼시픽 림: 업라이징(디지털),  6,000원",109
2018-03-28,01관,"10:00,  7년의 밤(디지털),  6,000원","12:25,  지금 만나러 갑니다(디지털),  6,000원","15:00,  7년의 밤(디지털),  6,000원","17:25,  퍼시픽 림: 업라이징(디지털),  6,000원","19:40,  문화가 있는 날 3월 움프극장 / 스키여정: 집으로, 등짐 아래의 자유(디지털),  0원",109
2018-03-29,01관,"10:00,  7년의 밤(디지털),  6,000원","12:25,  퍼시픽 림: 업라이징(디지털),  6,000원","14:45,  7년의 밤(디지털),  6,000원","17:10,  퍼시픽 림: 업라이징(디지털)","19:30,  7년의 밤(디지털),  6,000원",109
2018-03-30,01관,"10:00,  7년의 밤(디지털),  6,000원","12:25,  퍼시픽 림: 업라이징(디지털),  6,000원","14:45,  7년의 밤(디지털),  6,000원","17:10,  퍼시픽 림: 업라이징(디지털),  6,000원","19:30,  7년의 밤(디지털),  6,000원",109
2018-03-31,01관,"10:00,  7년의 밤(디지털),  6,000원","12:25,  퍼시픽 림: 업라이징(디지털),  6,000원","14:45,  7년의 밤(디지털),  6,000원","17:10,  퍼시픽 림: 업라이징(디지털),  6,000원","19:30,  7년의 밤(디지털),  6,000원",109
2018-04-01,01관,"10:00,  7년의 밤(디지털),  6,000원","12:25,  퍼시픽 림: 업라이징(디지털),  6,000원","14:45,  7년의 밤(디지털),  6,000원","17:10,  퍼시픽 림: 업라이징(디지털),  6,000원","19:30,  7년의 밤(디지털),  6,000원",109
2018-04-03,01관,"10:00,  7년의 밤(디지털),  6,000원","12:25,  퍼시픽 림: 업라이징(디지털),  6,000원","14:45,  7년의 밤(디지털),  6,000원","17:10,  퍼시픽 림: 업라이징(디지털)","19:30,  7년의 밤(디지털),  6,000원",109
2018-04-04,01관,"10:00,  7년의 밤(디지털),  6,000원","12:25,  퍼시픽 림: 업라이징(디지털),  6,000원","14:45,  7년의 밤(디지털),  6,000원","17:10,  퍼시픽 림: 업라이징(디지털),  6,000원","19:30,  7년의 밤(디지털),  6,000원",109
2018-04-05,01관,"10:00,  7년의 밤(디지털),  6,000원","12:30,  레디 플레이어 원(디지털),  6,000원","15:10,  덕구(디지털),  6,000원","17:00,  레디 플레이어 원(디지털),  6,000원","19:40,  덕구(디지털),  6,000원",109
2018-04-06,01관,"10:00,  7년의 밤(디지털),  6,000원","12:30,  레디 플레이어 원(디지털),  6,000원","15:10,  덕구(디지털),  6,000원","17:00,  레디 플레이어 원(디지털),  6,000원","19:40,  덕구(디지털),  6,000원",109
2018-04-07,01관,"10:30,  레디 플레이어 원(디지털),  6,000원","13:10,  덕구(디지털),  6,000원","15:00,  레디 플레이어 원(디지털),  6,000원","17:40,  덕구(디지털),  6,000원","19:30,  7년의 밤(디지털),  6,000원",109
2018-04-08,01관,"10:30,  레디 플레이어 원(디지털),  6,000원","13:10,  덕구(디지털),  6,000원","15:00,  레디 플레이어 원(디지털),  6,000원","17:40,  덕구(디지털),  6,000원","19:30,  7년의 밤(디지털),  6,000원",109
2018-04-10,01관,"10:00,  7년의 밤(디지털),  6,000원","12:30,  레디 플레이어 원(디지털),  6,000원","15:10,  덕구(디지털),  6,000원","17:00,  레디 플레이어 원(디지털),  6,000원","19:40,  덕구(디지털),  6,000원",109
2018-04-11,01관,"10:00,  7년의 밤(디지털),  6,000원","12:30,  레디 플레이어 원(디지털),  6,000원","15:10,  덕구(디지털),  6,000원","17:00,  레디 플레이어 원(디지털),  6,000원","19:40,  덕구(디지털),  6,000원",109
2018-04-12,01관,"10:30,  램페이지(디지털),  6,000원","12:40,  레디 플레이어 원(디지털),  6,000원","15:30,  램페이지(디지털),  6,000원","17:40,  덕구(디지털),  6,000원","19:30,  램페이지(디지털),  6,000원",109
2018-04-13,01관,"10:30,  램페이지(디지털),  6,000원","12:40,  레디 플레이어 원(디지털),  6,000원","15:30,  램페이지(디지털),  6,000원","17:40,  덕구(디지털),  6,000원","19:30,  램페이지(디지털),  6,000원",109
2018-04-14,01관,"10:30,  램페이지(디지털),  6,000원","12:40,  덕구(디지털),  6,000원","14:30,  램페이지(디지털),  6,000원","16:40,  레디 플레이어 원(디지털),  6,000원","19:30,  램페이지(디지털),  6,000원",109
2018-04-15,01관,"10:30,  램페이지(디지털),  6,000원","12:40,  덕구(디지털),  6,000원","14:30,  램페이지(디지털),  6,000원","16:40,  레디 플레이어 원(디지털),  6,000원","19:30,  램페이지(디지털),  6,000원",109
2018-04-17,01관,"10:30,  램페이지(디지털),  6,000원","12:40,  레디 플레이어 원(디지털),  6,000원","15:30,  램페이지(디지털),  6,000원","17:40,  덕구(디지털),  6,000원","19:30,  램페이지(디지털),  6,000원",109
2018-04-18,01관,"10:30,  램페이지(디지털),  6,000원","12:40,  레디 플레이어 원(디지털),  6,000원","15:30,  램페이지(디지털),  6,000원","17:40,  덕구(디지털),  6,000원","19:30,  램페이지(디지털),  6,000원",109
2018-04-19,01관,"10:30,  정글번치: 최강 악당의 등장(디지털더빙),  6,000원","12:30,  램페이지(디지털),  6,000원","15:00,  그날, 바다(디지털),  6,000원","17:20,  램페이지(디지털),  6,000원","19:40,  그날, 바다(디지털),  6,000원",109
2018-04-20,01관,"10:30,  정글번치: 최강 악당의 등장(디지털더빙)","12:30,  레디 플레이어 원(디지털),  6,000원","15:20,  그날, 바다(디지털),  6,000원","17:30,  램페이지(디지털),  6,000원","19:40,  그날, 바다(디지털),  6,000원",109
2018-04-21,01관,"10:30,  램페이지(디지털),  6,000원","12:50,  정글번치: 최강 악당의 등장(디지털더빙),  6,000원","15:00,  그날, 바다(디지털),  6,000원","17:20,  램페이지(디지털),  6,000원","19:40,  그날, 바다(디지털),  6,000원",109
2018-04-22,01관,"10:30,  램페이지(디지털),  6,000원","12:50,  정글번치: 최강 악당의 등장(디지털더빙),  6,000원","15:00,  그날, 바다(디지털),  6,000원","17:20,  램페이지(디지털),  6,000원","19:40,  그날, 바다(디지털),  6,000원",109
2018-04-24,01관,"10:30,  정글번치: 최강 악당의 등장(디지털더빙),  6,000원","12:30,  램페이지(디지털),  6,000원","15:00,  그날, 바다(디지털),  6,000원","17:20,  램페이지(디지털),  6,000원","19:40,  그날, 바다(디지털),  6,000원",109
2018-04-25,01관,"10:30,  정글번치: 최강 악당의 등장(디지털더빙),  6,000원","12:30,  램페이지(디지털),  6,000원","15:00,  그날, 바다(디지털),  6,000원","17:20,  램페이지(디지털),  6,000원","19:40,  문화가 있는 날 4월 움프극장 / 도도스 딜라이트, 신참내기(디지털),  0원",109
2018-04-26,01관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:20,  그날, 바다(디지털),  6,000원","14:30,  어벤져스: 인피니티 워(디지털),  6,000원","17:20,  램페이지(디지털),  6,000원","19:30,  어벤져스: 인피니티 워(디지털),  6,000원",109
2018-04-27,01관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:20,  그날, 바다(디지털),  6,000원","14:30,  어벤져스: 인피니티 워(디지털),  6,000원","17:20,  램페이지(디지털),  6,000원","19:30,  어벤져스: 인피니티 워(디지털),  6,000원",109
2018-04-28,01관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:20,  정글번치: 최강 악당의 등장(디지털더빙),  6,000원","14:30,  어벤져스: 인피니티 워(디지털),  6,000원","17:20,  그날, 바다(디지털),  6,000원","19:30,  어벤져스: 인피니티 워(디지털),  6,000원",109
2018-04-29,01관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:20,  정글번치: 최강 악당의 등장(디지털더빙),  6,000원","14:30,  어벤져스: 인피니티 워(디지털),  6,000원","17:20,  그날, 바다(디지털),  6,000원","19:30,  어벤져스: 인피니티 워(디지털),  6,000원",109
2018-05-01,01관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:20,  그날, 바다(디지털),  6,000원","14:30,  어벤져스: 인피니티 워(디지털),  6,000원","17:20,  그날, 바다(디지털),  6,000원","19:30,  어벤져스: 인피니티 워(디지털),  6,000원",109
2018-05-02,01관,"09:30,  어벤져스: 인피니티 워(디지털),  6,000원","12:20,  그날, 바다(디지털),  6,000원","14:30,  어벤져스: 인피니티 워(디지털),  6,000원","17:20,  그날, 바다(디지털),  6,000원","19:30,  어벤져스: 인피니티 워(디지털),  6,000원",109
2018-05-03,01관,"10:00,  얼리맨(디지털더빙)","11:50,  어벤져스: 인피니티 워(디지털),  6,000원","14:40,  챔피언(디지털),  6,000원","16:50,  어벤져스: 인피니티 워(디지털),  6,000원","19:40,  챔피언(디지털),  6,000원",109
2018-05-04,01관,"10:00,  얼리맨(디지털더빙)","11:50,  어벤져스: 인피니티 워(디지털),  6,000원","14:40,  챔피언(디지털),  6,000원","16:50,  어벤져스: 인피니티 워(디지털),  6,000원","19:40,  챔피언(디지털),  6,000원",109
2018-05-05,01관,"10:00,  어벤져스: 인피니티 워(디지털),  6,000원","12:50,  얼리맨(디지털더빙),  6,000원","14:40,  챔피언(디지털),  6,000원","16:50,  어벤져스: 인피니티 워(디지털),  6,000원","19:40,  챔피언(디지털),  6,000원",109
2018-05-06,01관,"10:00,  어벤져스: 인피니티 워(디지털),  6,000원","12:50,  얼리맨(디지털더빙),  6,000원","14:40,  챔피언(디지털),  6,000원","16:50,  어벤져스: 인피니티 워(디지털),  6,000원","19:40,  챔피언(디지털),  6,000원",109
2018-05-07,01관,"10:00,  어벤져스: 인피니티 워(디지털),  6,000원","12:50,  얼리맨(디지털더빙),  6,000원","14:40,  챔피언(디지털),  6,000원","16:50,  어벤져스: 인피니티 워(디지털),  6,000원","19:40,  챔피언(디지털),  6,000원",109
