상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,좌석수
2017-08-12,05관,"10:10,  슈퍼배드 3(디지털더빙),  6,000원","12:10,  택시운전사(디지털),  9,000원","14:55,  택시운전사(디지털),  9,000원","17:40,  택시운전사(디지털),  9,000원","20:25,  택시운전사(디지털),  9,000원","23:10,  택시운전사(디지털),  9,000원",,158
2017-08-12,06관,,"11:20,  청년경찰(디지털),  9,000원","13:40,  청년경찰(디지털),  9,000원","16:00,  청년경찰(디지털),  9,000원","18:20,  청년경찰(디지털),  9,000원","20:40,  청년경찰(디지털),  9,000원","23:00,  청년경찰(디지털),  9,000원",120
2017-08-13,01관,"11:00,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  6,000원","13:15,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  9,000원","15:30,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙),  9,000원","17:45,  군함도(디지털),  7,000원","20:30,  군함도(디지털),  9,000원",,,84
2017-08-13,02관,"10:30,  택시운전사(디지털),  6,000원","13:20,  택시운전사(디지털),  9,000원","16:10,  택시운전사(디지털),  9,000원","19:10,  택시운전사(디지털),  9,000원","22:00,  택시운전사(디지털),  9,000원",,,121
2017-08-13,03관,"10:20,  청년경찰(디지털),  6,000원","12:40,  청년경찰(디지털),  9,000원","15:00,  청년경찰(디지털),  9,000원","17:20,  청년경찰(디지털),  9,000원","19:40,  청년경찰(디지털),  9,000원","22:10,  청년경찰(디지털),  9,000원",,132
2017-08-13,04관,"10:00,  내 사랑(디지털),  6,000원","12:30,  슈퍼배드 3(디지털더빙),  9,000원","14:35,  슈퍼배드 3(디지털더빙),  9,000원","16:40,  청년경찰(디지털),  9,000원","19:00,  청년경찰(디지털),  9,000원","21:20,  청년경찰(디지털),  8,000원",,120
2017-08-13,05관,"10:10,  슈퍼배드 3(디지털더빙),  6,000원","12:10,  택시운전사(디지털),  9,000원","14:55,  택시운전사(디지털),  9,000원","17:40,  택시운전사(디지털),  9,000원","20:25,  택시운전사(디지털),  9,000원","23:10,  택시운전사(디지털),  9,000원",,158
2017-08-13,06관,,"11:20,  청년경찰(디지털),  9,000원","13:40,  청년경찰(디지털),  9,000원","16:00,  청년경찰(디지털),  9,000원","18:20,  청년경찰(디지털),  9,000원","20:40,  청년경찰(디지털),  9,000원","23:00,  청년경찰(디지털),  9,000원",120
2017-08-14,01관,"11:00,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙)","13:15,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙)","15:30,  극장판 도라에몽: 진구의 남극 꽁꽁 대모험(디지털더빙)","17:45,  군함도(디지털)","20:30,  군함도(디지털)",,,84
2017-08-14,02관,"10:50,  택시운전사(디지털),  6,000원","13:50,  택시운전사(디지털),  9,000원","16:40,  택시운전사(디지털),  9,000원","19:30,  택시운전사(디지털),  9,000원","22:20,  택시운전사(디지털),  9,000원",,,121
2017-08-14,03관,"10:20,  청년경찰(디지털),  6,500원","12:40,  청년경찰(디지털),  9,000원","15:00,  청년경찰(디지털),  9,000원","17:20,  청년경찰(디지털),  9,000원","19:40,  청년경찰(디지털),  9,000원","22:10,  청년경찰(디지털),  9,000원",,132
2017-08-14,04관,"10:30,  슈퍼배드 3(디지털더빙),  6,000원","12:35,  슈퍼배드 3(디지털더빙),  9,000원","14:40,  슈퍼배드 3(디지털더빙),  9,000원","16:50,  청년경찰(디지털),  9,000원","19:10,  청년경찰(디지털),  9,000원","21:30,  청년경찰(디지털),  9,000원",,120
2017-08-14,05관,"10:00,  군함도(디지털),  6,000원","12:50,  택시운전사(디지털),  9,000원","15:40,  택시운전사(디지털),  9,000원","18:30,  택시운전사(디지털),  9,000원","21:20,  택시운전사(디지털),  9,000원",,,158
