1회,2회,3회,4회,5회,6회,7회,8회,상영관,상영일자,좌석수
"01:30,  라스트 미션(디지털)",,,,,,,,01관,2018-06-04,59
"01:30,  라스트 미션(디지털)","14:10,  5.18 힌츠페터 스토리(디지털)",,,,,,,01관,2018-06-05,59
"01:30,  라스트 미션(디지털)","17:25,  버닝(디지털),  10,000원",,,,,,,01관,2018-06-06,59
"00:05,  제로 아워 킬러(디지털),  2,000원",,,,,,,,01관,2018-06-07,59
"00:05,  제로 아워 킬러(디지털),  2,000원",,,,,,,,01관,2018-06-08,59
"00:05,  제로 아워 킬러(디지털),  2,000원",,,,,,,,01관,2018-06-09,59
"00:05,  제로 아워 킬러(디지털),  2,000원",,,,,,,,01관,2018-06-10,59
"00:05,  라스트 미션(디지털)","15:15,  버닝(디지털),  10,000원",,,,,,,01관,2018-06-11,59
"00:05,  라스트 미션(디지털)","16:45,  불한당: 나쁜 놈들의 세상(디지털),  10,000원",,,,,,,01관,2018-06-12,59
"00:05,  라스트 미션(디지털)","15:35,  버닝(디지털),  10,000원",,,,,,,01관,2018-06-13,59
"00:05,  정글(디지털),  2,000원","17:35,  불한당: 나쁜 놈들의 세상(디지털),  10,000원",,,,,,,01관,2018-06-14,59
"00:05,  정글(디지털),  2,000원","17:35,  불한당: 나쁜 놈들의 세상(디지털),  10,000원",,,,,,,01관,2018-06-15,59
"00:05,  정글(디지털),  2,000원","11:30,  당갈(디지털),  10,000원",,,,,,,01관,2018-06-16,59
"10:00,  5.18 힌츠페터 스토리(디지털),  10,000원","14:50,  당갈(디지털),  10,000원",,,,,,,01관,2018-06-17,59
"12:00,  5.18 힌츠페터 스토리(디지털)","19:00,  버닝(디지털),  10,000원",,,,,,,01관,2018-06-18,59
"00:05,  제로 아워 킬러(디지털)",,,,,,,,01관,2018-06-19,59
"00:05,  제로 아워 킬러(디지털)",,,,,,,,01관,2018-06-20,59
"00:05,  깊은 관계(디지털)","11:00,  게이트-완결판(디지털)",,,,,,,01관,2018-06-21,59
"00:05,  깊은 관계(디지털),  1,000원","11:00,  게이트-완결판(디지털)",,,,,,,01관,2018-06-22,59
"00:05,  루킹 글라스(디지털),  2,000원",,,,,,,,01관,2018-06-23,59
"00:05,  천사의 시간(디지털),  2,000원","15:50,  당갈(디지털),  10,000원",,,,,,,01관,2018-06-24,59
"00:05,  천사의 시간(디지털),  2,000원","11:00,  게이트-완결판(디지털),  10,000원",,,,,,,01관,2018-06-25,59
"00:05,  초능력자 2018 : 염력(디지털)","11:00,  게이트-완결판(디지털)",,,,,,,01관,2018-06-26,59
"00:05,  초능력자 2018 : 염력(디지털)","11:00,  게이트-완결판(디지털)",,,,,,,01관,2018-06-27,59
"00:05,  천사의 시간(디지털),  2,000원",,,,,,,,01관,2018-06-28,59
"00:05,  천사의 시간(디지털),  2,000원","04:40,  5.18 힌츠페터 스토리(디지털),  2,000원",,,,,,,01관,2018-06-29,59
"00:05,  천사의 시간(디지털),  2,000원",,,,,,,,01관,2018-06-30,59
"00:05,  천사의 시간(디지털),  2,000원","19:30,  시카리오: 데이 오브 솔다도(디지털),  10,000원",,,,,,,01관,2018-07-01,59
"00:05,  천사의 시간(디지털),  2,000원",,,,,,,,01관,2018-07-02,59
"00:05,  천사의 시간(디지털),  2,000원","14:25,  5.18 힌츠페터 스토리(디지털)",,,,,,,01관,2018-07-03,59
"00:05,  천사의 시간(디지털),  2,000원","10:30,  5.18 힌츠페터 스토리(디지털)",,,,,,,01관,2018-07-04,59
"00:05,  당대명포-의문의 주검(디지털),  1,000원","17:25,  하나 그리고 둘(디지털),  10,000원",,,,,,,01관,2018-07-05,59
"00:05,  당대명포-의문의 주검(디지털),  1,000원","19:40,  하나 그리고 둘(디지털),  10,000원",,,,,,,01관,2018-07-06,59
"00:05,  아메리칸 사이코 2018 (디지털),  1,000원","19:10,  하나 그리고 둘(디지털),  10,000원",,,,,,,01관,2018-07-07,59
"00:05,  허리케인 샤크네이도(디지털),  1,000원","20:25,  하나 그리고 둘(디지털),  10,000원",,,,,,,01관,2018-07-08,59
"11:20,  게이트-완결판(디지털)","19:50,  버닝(디지털),  10,000원",,,,,,,01관,2018-07-09,59
"00:05,  애연(디지털),  1,000원","19:55,  버닝(디지털),  10,000원",,,,,,,01관,2018-07-10,59
"00:05,  애연(디지털),  1,000원","17:35,  독전(디지털),  10,000원",,,,,,,01관,2018-07-11,59
"00:05,  당대명포-고수의 부활(디지털),  1,000원",,,,,,,,01관,2018-07-12,59
"00:05,  당대명포-고수의 부활(디지털),  1,000원",,,,,,,,01관,2018-07-13,59
"00:05,  뱅크 잡: 리크루트(디지털),  1,000원",,,,,,,,01관,2018-07-14,59
"00:05,  좋아하지도 않으면서(디지털),  2,000원",,,,,,,,01관,2018-07-15,59
"00:05,  5.18 힌츠페터 스토리(디지털),  1,000원","10:45,  5.18 힌츠페터 스토리(디지털)",,,,,,,01관,2018-07-16,59
"00:05,  5.18 힌츠페터 스토리(디지털),  1,000원","12:00,  5.18 힌츠페터 스토리(디지털)",,,,,,,01관,2018-07-17,59
"00:05,  당대명포-의문의 주검(디지털)","20:45,  펠리니를 찾아서(디지털),  10,000원",,,,,,,01관,2018-07-18,59
"00:05,  당대명포-의문의 주검(디지털),  1,000원",,,,,,,,01관,2018-07-19,59
"00:05,  당대명포-무림고수 대결전(디지털),  1,000원","13:00,  레옹 (필름),  10,000원","20:30,  레옹 (필름),  10,000원",,,,,,01관,2018-07-20,59
"00:05,  좋아하지도 않으면서(디지털),  2,000원","11:25,  레옹 (필름),  10,000원","21:40,  레옹 (필름),  10,000원",,,,,,01관,2018-07-21,59
"00:05,  슈퍼히어로 스팍스(디지털),  1,000원","18:00,  하나 그리고 둘(디지털),  12,000원",,,,,,,01관,2018-07-22,59
"00:05,  뮤즈(디지털),  2,000원",,,,,,,,01관,2018-07-23,59
"00:05,  당대명포-고수의 부활(디지털)",,,,,,,,01관,2018-07-24,59
"00:05,  당대명포-고수의 부활(디지털)","17:45,  독전: 익스텐디드 컷(디지털),  10,000원",,,,,,,01관,2018-07-25,59
"00:05,  용의자: 폭탄 테러를 막아라(디지털),  1,000원",,,,,,,,01관,2018-07-26,59
"00:05,  글래디에이터: 바이킹과의 전쟁(디지털),  1,000원",,,,,,,,01관,2018-07-27,59
"00:05,  쿵푸 크로니클(디지털),  2,000원",,,,,,,,01관,2018-07-28,59
"00:05,  쿵푸 크로니클(디지털),  2,000원",,,,,,,,01관,2018-07-29,59
"13:10,  속닥속닥(디지털)","15:00,  속닥속닥(디지털)",,,,,,,01관,2018-07-30,59
"00:05,  당대명포-무림고수 대결전(디지털)",,,,,,,,01관,2018-07-31,59
"00:05,  당대명포-무림고수 대결전(디지털),  1,000원","20:00,  독전: 익스텐디드 컷(디지털),  10,000원",,,,,,,01관,2018-08-01,59
"00:05,  글래디에이터: 바이킹과의 전쟁(디지털),  1,000원","20:10,  레옹 (필름)",,,,,,,01관,2018-08-02,59
"01:50,  더 바디: 트리(디지털),  1,000원",,,,,,,,01관,2018-08-03,59
"00:05,  쿵푸 크로니클(디지털),  2,000원",,,,,,,,01관,2018-08-04,59
"00:05,  쿵푸 크로니클(디지털),  2,000원",,,,,,,,01관,2018-08-05,59
"12:10,  펠리니를 찾아서(디지털)","16:15,  펠리니를 찾아서(디지털),  10,000원",,,,,,,01관,2018-08-06,59
"07:00,  루나: 소녀의 복수(디지털),  2,000원","20:50,  어느 가족(디지털),  10,000원",,,,,,,01관,2018-08-07,59
"12:00,  빅 식(디지털),  10,000원","20:50,  어느 가족(디지털),  10,000원",,,,,,,01관,2018-08-08,59
"05:00,  불륜에 맛들린 순진한 아내(디지털),  2,000원",,,,,,,,01관,2018-08-09,59
"00:05,  고양이 닌자(디지털),  2,000원","20:45,  어느 가족(디지털),  10,000원",,,,,,,01관,2018-08-10,59
"00:05,  고양이 닌자(디지털),  2,000원","17:10,  어느 가족(디지털),  10,000원",,,,,,,01관,2018-08-11,59
"00:05,  미드나잇 맨(디지털),  1,000원","17:10,  어느 가족(디지털),  10,000원",,,,,,,01관,2018-08-12,59
"12:10,  펠리니를 찾아서(디지털),  10,000원","16:30,  펠리니를 찾아서(디지털)",,,,,,,01관,2018-08-13,59
"00:05,  맛있는 스와핑(디지털),  1,000원","14:40,  빅 식(디지털),  10,000원",,,,,,,01관,2018-08-14,59
"00:05,  미션 이스탄불3: 더 리벤지(디지털),  2,000원","18:20,  어느 가족(디지털),  10,000원",,,,,,,01관,2018-08-15,59
"00:05,  더티웨딩(디지털),  2,000원","18:30,  맘마미아!2(디지털),  10,000원",,,,,,,01관,2018-08-16,59
"07:00,  고양이 닌자(디지털),  2,000원","18:20,  어느 가족(디지털),  10,000원",,,,,,,01관,2018-08-17,59
"03:13,  데드 엔드 데몬(디지털),  1,000원","16:50,  어느 가족(디지털),  10,000원","21:20,  맘마미아!2(디지털),  10,000원",,,,,,01관,2018-08-18,59
"03:13,  컨저링 고스트(디지털),  1,000원","16:30,  맘마미아!2(디지털),  10,000원","21:00,  어느 가족(디지털),  10,000원",,,,,,01관,2018-08-19,59
"11:30,  빅 식(디지털)","18:20,  어느 가족(디지털),  10,000원",,,,,,,01관,2018-08-20,59
"11:40,  빅 식(디지털),  10,000원","18:30,  맘마미아!2(디지털)",,,,,,,01관,2018-08-21,59
"11:30,  빅 식(디지털),  10,000원","18:20,  어느 가족(디지털),  10,000원",,,,,,,01관,2018-08-22,59
"00:05,  맛있는 처형(디지털),  2,000원","15:30,  맘마미아!2(디지털)",,,,,,,01관,2018-08-23,59
"00:05,  더 크리미널 마인드 : 공공의 적(디지털),  1,000원","15:30,  맘마미아!2(디지털),  10,000원",,,,,,,01관,2018-08-24,59
"00:05,  워 랜드(디지털),  1,000원","15:00,  맘마미아!2(디지털)",,,,,,,01관,2018-08-25,59
"00:05,  인간 사냥 게임(디지털),  1,000원","15:00,  어느 가족(디지털),  10,000원",,,,,,,01관,2018-08-26,59
"12:30,  맘마미아!2(디지털)","17:00,  맘마미아!2(디지털)",,,,,,,01관,2018-08-27,59
"13:50,  어느 가족(디지털),  10,000원",,,,,,,,01관,2018-08-28,59
"11:30,  맘마미아!2(디지털)","20:50,  더 보이스(디지털),  10,000원",,,,,,,01관,2018-08-29,59
"01:40,  황야의 총잡이(디지털),  1,000원","20:10,  더 보이스(디지털),  10,000원",,,,,,,01관,2018-08-30,59
"03:05,  워 랜드(디지털),  1,000원","20:00,  더 보이스(디지털),  10,000원",,,,,,,01관,2018-08-31,59
"03:05,  나이트메어 비긴즈(디지털),  1,000원",,,,,,,,01관,2018-09-01,59
"03:05,  추룡(디지털),  1,000원","20:10,  서치(디지털),  10,000원",,,,,,,01관,2018-09-02,59
"13:30,  어느 가족(디지털),  10,000원",,,,,,,,01관,2018-09-03,59
"11:40,  맘마미아!2(디지털),  10,000원",,,,,,,,01관,2018-09-04,59
"17:30,  더 보이스(디지털),  10,000원",,,,,,,,01관,2018-09-05,59
"00:05,  몸으로 접대한 아내(디지털),  2,000원",,,,,,,,01관,2018-09-06,59
"00:05,  과외의 추억(디지털),  2,000원",,,,,,,,01관,2018-09-07,59
"00:05,  초대녀 - 무삭제판(디지털),  2,000원",,,,,,,,01관,2018-09-08,59
"01:40,  컨저링 오브 고스트헌터즈(디지털),  1,000원",,,,,,,,01관,2018-09-09,59
"14:30,  더 스퀘어(디지털),  10,000원",,,,,,,,01관,2018-09-10,59
"00:05,  빅 스코어(디지털),  2,000원",,,,,,,,01관,2018-09-11,59
"00:05,  사춘기 여동생(디지털),  2,000원",,,,,,,,01관,2018-09-12,59
"01:25,  젊은엄마네하숙집(디지털),  2,000원",,,,,,,,01관,2018-09-13,59
"00:05,  맞짱(디지털),  1,000원",,,,,,,,01관,2018-09-14,59
"00:05,  맞짱(디지털),  1,000원",,,,,,,,01관,2018-09-15,59
"00:05,  맞짱(디지털),  1,000원",,,,,,,,01관,2018-09-16,59
"13:30,  더 스퀘어(디지털),  10,000원",,,,,,,,01관,2018-09-17,59
"19:00,  델마와 루이스 (디지털),  10,000원",,,,,,,,01관,2018-09-18,59
"00:05,  맞짱(디지털),  1,000원","18:40,  어드리프트:우리가 함께한 바다(디지털),  10,000원",,,,,,,01관,2018-09-19,59
"00:05,  성인용품 사용설명서(디지털),  2,000원",,,,,,,,01관,2018-09-20,59
"00:05,  착한 여동생(디지털),  2,000원",,,,,,,,01관,2018-09-21,59
"00:05,  불량가족, 행복의 맛(디지털),  2,000원","16:45,  어드리프트:우리가 함께한 바다(디지털),  10,000원",,,,,,,01관,2018-09-22,59
"00:05,  앤: 영혼이 깃든 인형(디지털),  1,000원","18:40,  너의 결혼식(디지털),  10,000원",,,,,,,01관,2018-09-23,59
"08:50,  휴게소(디지털),  2,000원","19:05,  너의 결혼식(디지털),  10,000원",,,,,,,01관,2018-09-24,59
"08:50,  휴게소(디지털),  2,000원","18:55,  너의 결혼식(디지털),  10,000원",,,,,,,01관,2018-09-25,59
"08:50,  휴게소(디지털),  2,000원","19:05,  원더풀 고스트(디지털),  10,000원",,,,,,,01관,2018-09-26,59
"00:05,  착한 이모의 은밀한 아르바이트(디지털),  2,000원","17:25,  원더풀 고스트(디지털),  10,000원",,,,,,,01관,2018-09-27,59
"00:05,  치에리와 체리(디지털),  2,000원","17:25,  원더풀 고스트(디지털),  10,000원",,,,,,,01관,2018-09-28,59
"00:05,  리:본(디지털),  1,000원","18:40,  너의 결혼식(디지털),  10,000원",,,,,,,01관,2018-09-29,59
"00:05,  파라노말 하우스(디지털),  1,000원","16:35,  원더풀 고스트(디지털),  10,000원",,,,,,,01관,2018-09-30,59
"07:40,  휴게소(디지털),  2,000원","18:00,  원더풀 고스트(디지털),  10,000원",,,,,,,01관,2018-10-01,59
"00:05,  촉산 복마전(디지털),  2,000원","18:00,  원더풀 고스트(디지털),  10,000원",,,,,,,01관,2018-10-02,59
"07:40,  휴게소(디지털),  2,000원","16:45,  원더풀 고스트(디지털),  10,000원",,,,,,,01관,2018-10-03,59
"00:05,  치에리와 체리(디지털),  2,000원",,,,,,,,01관,2018-10-04,59
"00:05,  치에리와 체리(디지털),  2,000원",,,,,,,,01관,2018-10-05,59
"00:05,  치에리와 체리(디지털),  2,000원",,,,,,,,01관,2018-10-06,59
"00:05,  치에리와 체리(디지털),  2,000원","16:35,  원더풀 고스트(디지털),  10,000원","20:40,  원더풀 고스트(디지털),  10,000원",,,,,,01관,2018-10-07,59
"00:05,  뷰티풀 뱀파이어(디지털),  1,000원","20:15,  원더풀 고스트(디지털),  10,000원",,,,,,,01관,2018-10-08,59
"10:50,  원더풀 고스트(디지털),  9,000원","12:45,  원더풀 고스트(디지털),  10,000원","16:55,  원더풀 고스트(디지털),  10,000원",,,,,,01관,2018-10-09,59
"11:50,  죄 많은 소녀(디지털),  10,000원",,,,,,,,01관,2018-10-10,59
"00:05,  완전한 사육: 감금의 미학(디지털),  1,000원",,,,,,,,01관,2018-10-11,59
"13:40,  너의 결혼식(디지털),  10,000원",,,,,,,,01관,2018-10-12,59
"00:05,  촉산 복마전(디지털),  2,000원","18:30,  미쓰백(디지털),  10,000원",,,,,,,01관,2018-10-13,59
"00:05,  촉산 복마전(디지털),  2,000원","18:30,  미쓰백(디지털),  10,000원",,,,,,,01관,2018-10-14,59
"00:05,  조건아빠: 슈가대디(디지털),  2,000원","15:45,  너의 결혼식(디지털),  10,000원",,,,,,,01관,2018-10-15,59
"12:40,  너의 결혼식(디지털),  10,000원",,,,,,,,01관,2018-10-16,59
,"15:45,  너의 결혼식(디지털),  10,000원",,,,,,,01관,2018-10-17,59
"00:05,  예쁜누나(디지털),  2,000원",,,,,,,,01관,2018-10-18,59
"00:05,  작년 겨울, 너와 이별(디지털),  1,000원",,,,,,,,01관,2018-10-19,59
"10:30,  원더풀 고스트(디지털),  10,000원","20:35,  미쓰백(디지털),  10,000원",,,,,,,01관,2018-10-20,59
"14:30,  너의 결혼식(디지털),  10,000원",,,,,,,,01관,2018-10-21,59
"17:30,  너의 결혼식(디지털),  10,000원",,,,,,,,01관,2018-10-22,59
"00:05,  마지막 정사: 여럿이 다같이-무삭제판(디지털),  1,000원",,,,,,,,01관,2018-10-23,59
"00:05,  어린 새엄마-무삭제판(디지털),  1,000원",,,,,,,,01관,2018-10-24,59
"00:05,  옆집소녀2(디지털),  2,000원","04:25,  깊은 밤 갑자기(디지털),  2,000원",,,,,,,01관,2018-10-25,59
"15:40,  호밀밭의 반항아(디지털),  10,000원",,,,,,,,01관,2018-10-26,59
"10:40,  원더풀 고스트(디지털)",,,,,,,,01관,2018-10-27,59
"10:40,  원더풀 고스트(디지털),  10,000원",,,,,,,,01관,2018-10-28,59
"00:05,  우리가족같이(디지털),  2,000원","20:10,  너의 결혼식(디지털)",,,,,,,01관,2018-10-29,59
"00:05,  오르가즘 레스토랑 (디지털),  2,000원",,,,,,,,01관,2018-10-30,59
"12:00,  동화(디지털),  10,000원","20:15,  미쓰백(디지털),  10,000원",,,,,,,01관,2018-10-31,59
"00:05,  어린 누나 2(디지털),  2,000원",,,,,,,,01관,2018-11-01,59
"16:00,  타샤 튜더(디지털),  10,000원",,,,,,,,01관,2018-11-02,59
"01:50,  더 넌: 수녀의 저주(디지털),  2,000원",,,,,,,,01관,2018-11-03,59
"00:05,  지오 쓰나미(디지털),  1,000원",,"18:30,  타샤 튜더(디지털),  10,000원",,,,,,01관,2018-11-04,59
"14:05,  타샤 튜더(디지털),  10,000원","17:45,  타샤 튜더(디지털),  10,000원",,,,,,,01관,2018-11-05,59
"00:05,  섹스는 맛있다(디지털),  2,000원",,,,,,,,01관,2018-11-06,59
"00:05,  야한 정사의 맛 - 무삭제판(디지털),  1,000원",,,,,,,,01관,2018-11-07,59
"00:05,  퓨쳐 월드(디지털),  2,000원",,,,,,,,01관,2018-11-08,59
"00:05,  노리개가 된 유부녀 (디지털),  2,000원",,,,,,,,01관,2018-11-09,59
"00:05,  블러드 오렌지(디지털),  2,000원",,,,,,,,01관,2018-11-10,59
"00:05,  레드 후드(디지털),  1,000원",,,,,,,,01관,2018-11-11,59
"16:35,  바울(디지털),  10,000원",,,,,,,,01관,2018-11-12,59
"00:05,  조건엄마:슈가맘(디지털),  2,000원",,,,,,,,01관,2018-11-13,59
"00:05,  조건엄마:슈가맘(디지털),  2,000원",,,,,,,,01관,2018-11-14,59
"00:05,  아빠친구2(디지털),  2,000원",,,,,,,,01관,2018-11-15,59
"00:05,  도묘필기3: 제국의 부활(디지털),  1,000원",,,,,,,,01관,2018-11-16,59
"00:05,  도묘필기3: 제국의 부활(디지털),  1,000원",,,,,,,,01관,2018-11-17,59
"00:05,  도묘필기3: 제국의 부활(디지털),  1,000원","13:10,  바울(디지털),  10,000원",,,,,,,01관,2018-11-18,59
"00:05,  나미야 잡화점의 기적: 또 하나의 이야기(디지털),  2,000원",,,,,,,,01관,2018-11-19,59
"00:05,  은밀한 여작가의 사생활 (디지털),  2,000원",,,,,,,,01관,2018-11-20,59
"20:30,  바울(디지털),  10,000원",,,,,,,,01관,2018-11-21,59
"00:05,  도묘필기3: 제국의 부활(디지털),  1,000원",,,,,,,,01관,2018-11-22,59
"00:05,  도묘필기3: 제국의 부활(디지털),  1,000원",,,,,,,,01관,2018-11-23,59
"00:05,  도묘필기3: 제국의 부활(디지털),  1,000원",,,,,,,,01관,2018-11-24,59
"00:05,  도묘필기3: 제국의 부활(디지털),  1,000원","18:05,  바울(디지털),  10,000원",,,,,,,01관,2018-11-25,59
"22:30,  동네사람들(디지털),  2,000원",,,,,,,,01관,2018-11-26,59
"00:05,  새 어린 엄마 - 무삭제판(디지털),  1,000원",,,,,,,,01관,2018-11-27,59
"00:05,  마지막 정사: 여럿이 다같이-감독판(디지털),  1,000원",,,,,,,,01관,2018-11-28,59
"00:05,  대지진(디지털),  2,000원",,,,,,,,01관,2018-11-29,59
"01:40,  팀장님의 아내(디지털),  2,000원",,,,,,,,01관,2018-11-30,59
"00:05,  크리미널-무삭제 특별판(디지털),  1,000원",,,,,,,,01관,2018-12-01,59
"13:30,  28세 미성년(디지털),  10,000원",,,,,,,,01관,2018-12-02,59
"12:10,  우묵배미의 사랑(디지털),  10,000원","20:20,  동네사람들(디지털),  10,000원",,,,,,,01관,2018-12-03,59
"18:35,  리틀 이태리(디지털),  10,000원",,,,,,,,01관,2018-12-06,59
"00:05,  길들여진 가정교사 쾌락일기(디지털),  2,000원",,,,,,,,01관,2018-12-07,59
"15:40,  보헤미안 랩소디(디지털),  10,000원",,,,,,,,01관,2018-12-08,59
"00:05,  강한 칼: 도도견혈(디지털),  1,000원",,,,,,,,01관,2018-12-09,59
"00:05,  세 번째 엄마 무삭제판(디지털),  1,000원",,,,,,,,01관,2018-12-11,59
"00:05,  자매의교환섹스(디지털),  2,000원",,,,,,,,01관,2018-12-12,59
"00:05,  건양강호: 운뢰검법의 비밀(디지털),  1,000원",,,,,,,,01관,2018-12-13,59
"00:05,  사돈처녀(디지털),  2,000원",,,,,,,,01관,2018-12-14,59
"20:30,  선종 무문관(디지털),  10,000원",,,,,,,,01관,2018-12-15,59
"00:05,  시니스터 스쿼드(디지털),  1,000원","16:50,  로마(디지털),  10,000원",,,,,,,01관,2018-12-16,59
"11:15,  삼국-무영자(디지털),  10,000원",,,,,,,,01관,2018-12-17,59
"00:05,  남의 아내(디지털),  2,000원","11:00,  삼국-무영자(디지털),  10,000원",,,,,,,01관,2018-12-18,59
"00:05,  맛있는 누나들(디지털),  2,000원",,,,,,,,01관,2018-12-19,59
"00:05,  처형의 유혹(디지털),  2,000원",,,,,,,,01관,2018-12-20,59
"00:05,  아내의 욕정을 풀어준 편집장(디지털),  2,000원","02:50,  위시업(디지털),  2,000원",,,,,,,01관,2018-12-21,59
"00:05,  바이킹 데스티니(디지털),  2,000원",,,,,,,,01관,2018-12-22,59
"00:05,  배틀 트랩(디지털),  1,000원",,,,,,,,01관,2018-12-23,59
"10:00,  삼국-무영자(디지털),  10,000원",,,,,,,,01관,2018-12-24,59
"11:00,  삼국-무영자(디지털),  10,000원",,,,,,,,01관,2018-12-25,59
"00:05,  하숙집 여주인의 목적-무삭제판(디지털),  1,000원",,,,,,,,01관,2018-12-26,59
"00:05,  헤라클레스 : 레전드 비긴즈(필름),  1,000원",,,,,,,,01관,2018-12-27,59
"00:05,  초대녀 2(디지털),  2,000원",,,,,,,,01관,2018-12-28,59
"00:05,  바이킹 데스티니(디지털),  2,000원","17:40,  로마(디지털),  10,000원",,,,,,,01관,2018-12-29,59
"11:00,  미스터 스마일(디지털),  10,000원","17:40,  로마(디지털),  10,000원",,,,,,,01관,2018-12-30,59
"11:00,  미스터 스마일(디지털),  10,000원","17:40,  로마(디지털),  10,000원",,,,,,,01관,2018-12-31,59
"00:05,  음란 선비 - 무삭제판(디지털),  2,000원","15:35,  최후의 Z(디지털)",,,,,,,01관,2017-01-11,59
"00:05,  네이비씰: 어둠의 전쟁(디지털),  2,000원","09:30,  최후의 Z(디지털)",,,,,,,01관,2017-01-12,59
"00:05,  최후의 Z(디지털),  2,000원","09:30,  최후의 Z(디지털)",,,,,,,01관,2017-01-13,59
"09:30,  최후의 Z(디지털)","15:35,  선생님의 일기(디지털)",,,,,,,01관,2017-01-14,59
"09:30,  최후의 Z(디지털)","15:35,  선생님의 일기(디지털)",,,,,,,01관,2017-01-15,59
"00:05,  최후의 Z(디지털),  2,000원","09:30,  최후의 Z(디지털)",,,,,,,01관,2017-01-16,59
"00:05,  최후의 Z(디지털),  2,000원","09:30,  최후의 Z(디지털)",,,,,,,01관,2017-01-17,59
"00:05,  최후의 Z(디지털),  2,000원","09:30,  최후의 Z(디지털)",,,,,,,01관,2017-01-18,59
"00:05,  몽키킹 히어로: 손오공과 요괴왕의 대결(디지털),  2,000원","16:00,  선생님의 일기(디지털)",,,,,,,01관,2017-01-19,59
"00:05,  최후의 Z(디지털),  2,000원","14:20,  터닝메카드W: 블랙미러의 부활(디지털)","15:50,  터닝메카드W: 블랙미러의 부활(디지털)","17:20,  터닝메카드W: 블랙미러의 부활(디지털)","18:50,  터닝메카드W: 블랙미러의 부활(디지털)",,,,01관,2017-01-20,59
"01:00,  몽키킹 히어로: 손오공과 요괴왕의 대결(디지털)","14:20,  터닝메카드W: 블랙미러의 부활(디지털)","15:50,  터닝메카드W: 블랙미러의 부활(디지털)","17:20,  터닝메카드W: 블랙미러의 부활(디지털)","18:50,  터닝메카드W: 블랙미러의 부활(디지털)",,,,01관,2017-01-21,59
"01:00,  몽키킹 히어로: 손오공과 요괴왕의 대결(디지털)","14:20,  터닝메카드W: 블랙미러의 부활(디지털)","15:50,  터닝메카드W: 블랙미러의 부활(디지털)","17:20,  터닝메카드W: 블랙미러의 부활(디지털)","18:50,  터닝메카드W: 블랙미러의 부활(디지털)",,,,01관,2017-01-22,59
"00:05,  최후의 Z(디지털),  2,000원","14:20,  터닝메카드W: 블랙미러의 부활(디지털)","15:50,  터닝메카드W: 블랙미러의 부활(디지털)","17:20,  터닝메카드W: 블랙미러의 부활(디지털)","18:50,  터닝메카드W: 블랙미러의 부활(디지털)",,,,01관,2017-01-23,59
"00:05,  최후의 Z(디지털),  2,000원","14:20,  터닝메카드W: 블랙미러의 부활(디지털)","15:50,  터닝메카드W: 블랙미러의 부활(디지털)","17:20,  터닝메카드W: 블랙미러의 부활(디지털)","18:50,  터닝메카드W: 블랙미러의 부활(디지털)",,,,01관,2017-01-24,59
"00:05,  처녀 파티 2017(디지털),  2,000원","14:20,  터닝메카드W: 블랙미러의 부활(디지털)","15:50,  터닝메카드W: 블랙미러의 부활(디지털)","17:20,  터닝메카드W: 블랙미러의 부활(디지털)","18:50,  터닝메카드W: 블랙미러의 부활(디지털)",,,,01관,2017-01-25,59
"00:05,  무림강호: 영웅불패의 신화(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)","15:10,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,01관,2017-01-26,59
"00:05,  무림강호: 영웅불패의 신화(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)","15:20,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,01관,2017-01-27,59
"00:05,  몽키킹 히어로: 손오공과 요괴왕의 대결(디지털)","13:45,  터닝메카드W: 블랙미러의 부활(디지털)","15:20,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,01관,2017-01-28,59
"00:05,  몽키킹 히어로: 손오공과 요괴왕의 대결(디지털)","13:45,  터닝메카드W: 블랙미러의 부활(디지털)","15:20,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,01관,2017-01-29,59
"00:05,  몽키킹 히어로: 손오공과 요괴왕의 대결(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)","15:10,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,01관,2017-01-30,59
"00:05,  몽키킹 히어로: 손오공과 요괴왕의 대결(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)","15:10,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,01관,2017-01-31,59
"00:05,  몽키킹 히어로: 손오공과 요괴왕의 대결(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)","15:10,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,01관,2017-02-01,59
"00:05,  서유기3: 월광보합 리턴즈(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-02,59
"00:05,  서유기3: 월광보합 리턴즈(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-03,59
"00:05,  맛있는 워킹걸(디지털),  2,000원","13:45,  터닝메카드W: 블랙미러의 부활(디지털)",,,,,,,01관,2017-02-04,59
