상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,좌석수
2015-01-07,06관,"10:20,  테이큰 3(디지털),  6,000원","12:40,  테이큰 3(디지털),  9,000원","15:00,  테이큰 3(디지털),  9,000원","17:20,  테이큰 3(디지털),  9,000원","19:40,  테이큰 3(디지털),  9,000원","22:00,  테이큰 3(디지털),  9,000원",,,,,,132
2015-01-08,03관,"09:50,  마다가스카의 펭귄(디지털더빙),  6,000원","11:50,  국제시장(디지털),  9,000원","14:25,  마다가스카의 펭귄(디지털더빙),  9,000원","16:25,  마다가스카의 펭귄(디지털더빙),  9,000원","18:25,  국제시장(디지털),  9,000원","21:00,  국제시장(디지털),  9,000원",,,,,,184
2015-01-08,04관,"09:40,  국제시장(디지털),  6,000원","12:15,  마다가스카의 펭귄(디지털더빙),  9,000원","14:15,  국제시장(디지털),  9,000원","16:50,  국제시장(디지털),  9,000원","19:25,  국제시장(디지털),  9,000원","22:00,  국제시장(디지털),  9,000원",,,,,,184
2015-01-08,05관,"09:30,  언브로큰(디지털),  6,000원","12:15,  패딩턴(디지털더빙),  9,000원","14:15,  언브로큰(디지털),  9,000원","17:00,  패딩턴(디지털더빙),  9,000원","19:00,  언브로큰(디지털),  9,000원","21:40,  언브로큰(디지털),  9,000원",,,,,,121
2015-01-08,06관,"09:20,  테이큰 3(디지털),  6,000원","11:40,  님아, 그 강을 건너지 마오(디지털),  9,000원","13:35,  테이큰 3(디지털),  9,000원","15:55,  님아, 그 강을 건너지 마오(디지털),  9,000원","17:50,  님아, 그 강을 건너지 마오(디지털),  9,000원","19:45,  테이큰 3(디지털),  9,000원","22:00,  테이큰 3(디지털),  9,000원",,,,,132
2015-01-09,03관,"09:50,  마다가스카의 펭귄(디지털더빙),  6,000원","11:55,  국제시장(디지털),  10,000원","14:35,  마다가스카의 펭귄(디지털더빙),  10,000원","16:40,  마다가스카의 펭귄(디지털더빙),  10,000원","18:45,  국제시장(디지털),  10,000원","21:25,  국제시장(디지털),  10,000원","24:00,  국제시장(디지털),  8,000원",,,,,184
2015-01-09,04관,"10:00,  국제시장(디지털),  6,000원","12:40,  국제시장(디지털),  10,000원","15:20,  국제시장(디지털),  10,000원","18:00,  국제시장(디지털),  10,000원","20:40,  국제시장(디지털),  10,000원","23:20,  국제시장(디지털),  8,000원",,,,,,184
2015-01-09,05관,"09:30,  언브로큰(디지털),  6,000원","12:15,  패딩턴(디지털더빙),  10,000원","14:15,  님아, 그 강을 건너지 마오(디지털),  10,000원","16:10,  패딩턴(디지털더빙),  10,000원","18:10,  언브로큰(디지털),  10,000원","20:55,  언브로큰(디지털),  10,000원","23:40,  언브로큰(디지털),  8,000원",,,,,121
2015-01-09,06관,"09:40,  테이큰 3(디지털),  6,000원","12:00,  님아, 그 강을 건너지 마오(디지털),  10,000원","13:55,  테이큰 3(디지털),  10,000원","16:15,  님아, 그 강을 건너지 마오(디지털),  10,000원","18:10,  테이큰 3(디지털),  10,000원","20:30,  테이큰 3(디지털),  10,000원","23:00,  테이큰 3(디지털),  8,000원",,,,,132
2015-01-10,03관,"09:10,  마다가스카의 펭귄(디지털더빙),  6,000원","11:15,  마다가스카의 펭귄(디지털더빙),  10,000원","13:20,  마다가스카의 펭귄(디지털더빙),  10,000원","15:25,  마다가스카의 펭귄(디지털더빙),  10,000원","17:30,  국제시장(디지털),  10,000원","20:05,  국제시장(디지털),  10,000원","22:40,  국제시장(디지털),  10,000원",,,,,184
2015-01-10,04관,"10:00,  국제시장(디지털),  6,000원","12:40,  국제시장(디지털),  10,000원","15:20,  국제시장(디지털),  10,000원","18:00,  국제시장(디지털),  10,000원","20:40,  국제시장(디지털),  10,000원","23:20,  국제시장(디지털),  8,000원",,,,,,184
2015-01-10,05관,"09:35,  국제시장(디지털),  6,000원","12:10,  패딩턴(디지털더빙),  10,000원","14:10,  마다가스카의 펭귄(디지털더빙),  10,000원","16:10,  패딩턴(디지털더빙),  10,000원","18:10,  마다가스카의 펭귄(디지털더빙),  10,000원","20:15,  언브로큰(디지털),  10,000원","23:00,  언브로큰(디지털),  8,000원",,,,,121
