상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,좌석수
2019-08-12,02관,"09:30,  엑시트(디지털),  5,000원","11:35,  엑시트(디지털),  8,000원","13:40,  브링 더 소울 : 더 무비(디지털)","15:45,  엑시트(디지털),  8,000원","17:50,  엑시트(디지털),  8,000원","19:55,  엑시트(디지털),  8,000원","22:00,  엑시트(디지털),  6,000원",,,,,,,117
2019-08-13,01관,"10:00,  봉오동 전투(디지털),  6,000원","12:35,  봉오동 전투(디지털),  8,000원","15:10,  봉오동 전투(디지털),  8,000원","17:45,  봉오동 전투(디지털),  8,000원","20:20,  봉오동 전투(디지털),  8,000원","23:00,  봉오동 전투(디지털),  6,000원",,,,,,,,211
2019-08-13,02관,"09:30,  엑시트(디지털),  5,000원","11:35,  엑시트(디지털),  5,000원","13:40,  엑시트(디지털),  8,000원","15:45,  엑시트(디지털),  8,000원","17:50,  엑시트(디지털),  8,000원","19:55,  엑시트(디지털),  8,000원","22:00,  엑시트(디지털),  6,000원",,,,,,,117
2019-08-14,01관,"09:40,  분노의 질주: 홉스&쇼(디지털),  6,000원","12:20,  분노의 질주: 홉스&쇼(디지털),  5,500원","15:00,  분노의 질주: 홉스&쇼(디지털),  8,000원","17:40,  분노의 질주: 홉스&쇼(디지털),  8,000원","20:20,  분노의 질주: 홉스&쇼(디지털),  8,000원","23:00,  분노의 질주: 홉스&쇼(디지털),  6,000원",,,,,,,,211
2019-08-14,02관,"10:00,  원더랜드(디지털더빙),  5,000원","11:50,  엑시트(디지털),  7,000원","13:55,  봉오동 전투(디지털),  8,000원","16:30,  엑시트(디지털),  8,000원","18:35,  봉오동 전투(디지털),  8,000원","21:10,  봉오동 전투(디지털),  8,000원","23:45,  엑시트(디지털),  6,000원",,,,,,,117
2019-08-15,01관,"09:40,  분노의 질주: 홉스&쇼(디지털),  5,000원","12:20,  분노의 질주: 홉스&쇼(디지털),  8,000원","15:00,  분노의 질주: 홉스&쇼(디지털),  8,000원","17:40,  봉오동 전투(디지털),  8,000원","20:15,  분노의 질주: 홉스&쇼(디지털),  8,000원","22:55,  분노의 질주: 홉스&쇼(디지털),  6,000원",,,,,,,,211
2019-08-15,02관,"09:30,  봉오동 전투(디지털),  5,000원","12:05,  엑시트(디지털),  8,000원","14:10,  봉오동 전투(디지털),  8,000원","16:45,  엑시트(디지털),  8,000원","18:50,  봉오동 전투(디지털),  8,000원","21:25,  엑시트(디지털),  8,000원","23:30,  봉오동 전투(디지털),  6,000원",,,,,,,117
2019-08-16,01관,"09:30,  분노의 질주: 홉스&쇼(디지털),  7,000원","12:10,  분노의 질주: 홉스&쇼(디지털),  8,000원","14:50,  분노의 질주: 홉스&쇼(디지털),  8,000원","17:30,  분노의 질주: 홉스&쇼(디지털),  8,000원","20:05,  분노의 질주: 홉스&쇼(디지털),  8,000원","22:45,  분노의 질주: 홉스&쇼(디지털),  6,000원",,,,,,,,211
2019-08-16,02관,"09:50,  봉오동 전투(디지털),  5,000원","12:30,  원더랜드(디지털더빙),  5,000원","14:20,  엑시트(디지털),  8,000원","16:25,  암전(디지털),  8,000원","18:15,  엑시트(디지털),  8,000원","20:20,  봉오동 전투(디지털),  8,000원","23:00,  봉오동 전투(디지털),  6,000원",,,,,,,117
2019-08-17,01관,"09:40,  분노의 질주: 홉스&쇼(디지털),  5,000원","12:20,  분노의 질주: 홉스&쇼(디지털),  8,000원","15:00,  분노의 질주: 홉스&쇼(디지털),  8,000원","17:40,  분노의 질주: 홉스&쇼(디지털),  8,000원","20:20,  분노의 질주: 홉스&쇼(디지털),  8,000원","23:00,  분노의 질주: 홉스&쇼(디지털),  6,000원",,,,,,,,211
2019-08-17,02관,"09:20,  봉오동 전투(디지털),  5,000원","12:00,  엑시트(디지털),  8,000원","14:05,  봉오동 전투(디지털),  8,000원","16:45,  엑시트(디지털),  8,000원","18:50,  봉오동 전투(디지털),  8,000원","21:30,  엑시트(디지털),  8,000원","23:35,  봉오동 전투(디지털),  6,000원",,,,,,,117
2019-08-18,01관,"09:30,  분노의 질주: 홉스&쇼(디지털),  5,000원","12:10,  분노의 질주: 홉스&쇼(디지털),  8,000원","14:50,  분노의 질주: 홉스&쇼(디지털),  8,000원","17:30,  분노의 질주: 홉스&쇼(디지털),  8,000원","20:10,  분노의 질주: 홉스&쇼(디지털),  8,000원","22:50,  분노의 질주: 홉스&쇼(디지털),  6,000원",,,,,,,,211
2019-08-18,02관,"09:20,  봉오동 전투(디지털),  5,000원","12:00,  엑시트(디지털),  8,000원","14:05,  봉오동 전투(디지털),  8,000원","16:45,  엑시트(디지털),  8,000원","18:50,  봉오동 전투(디지털),  8,000원","21:30,  엑시트(디지털),  8,000원","23:35,  봉오동 전투(디지털),  6,000원",,,,,,,117
2019-08-19,01관,"09:20,  분노의 질주: 홉스&쇼(디지털),  5,000원","12:00,  봉오동 전투(디지털),  8,000원","14:35,  분노의 질주: 홉스&쇼(디지털),  6,000원","17:15,  분노의 질주: 홉스&쇼(디지털),  8,000원","20:00,  분노의 질주: 홉스&쇼(디지털),  8,000원","22:40,  분노의 질주: 홉스&쇼(디지털),  6,000원",,,,,,,,211
2019-08-19,02관,"09:40,  봉오동 전투(디지털),  6,000원","12:15,  엑시트(디지털),  8,000원","15:00,  봉오동 전투(디지털),  8,000원","17:35,  엑시트(디지털),  8,000원","19:40,  봉오동 전투(디지털),  8,000원","22:15,  봉오동 전투(디지털),  6,000원",,,,,,,,117
2019-08-20,01관,"09:20,  분노의 질주: 홉스&쇼(디지털),  5,000원","12:00,  봉오동 전투(디지털),  5,000원","14:35,  분노의 질주: 홉스&쇼(디지털),  8,000원","17:15,  분노의 질주: 홉스&쇼(디지털),  8,000원","20:00,  분노의 질주: 홉스&쇼(디지털),  8,000원","22:40,  분노의 질주: 홉스&쇼(디지털),  6,000원",,,,,,,,211
2019-08-20,02관,"09:40,  봉오동 전투(디지털),  5,000원","12:15,  엑시트(디지털),  8,000원","15:00,  봉오동 전투(디지털),  8,000원","17:35,  엑시트(디지털),  8,000원","19:40,  봉오동 전투(디지털),  8,000원","22:15,  봉오동 전투(디지털),  6,000원",,,,,,,,117
2019-08-21,01관,"09:30,  분노의 질주: 홉스&쇼(디지털),  5,000원","12:10,  변신(디지털),  6,000원","14:25,  변신(디지털),  8,000원","16:40,  엑시트(디지털),  8,000원","18:45,  광대들: 풍문조작단(디지털),  8,000원","20:55,  봉오동 전투(디지털),  8,000원","23:30,  엑시트(디지털),  6,000원",,,,,,,211
2019-08-21,02관,"10:00,  광대들: 풍문조작단(디지털),  5,000원","12:35,  봉오동 전투(디지털),  8,000원","15:10,  봉오동 전투(디지털),  8,000원","17:45,  분노의 질주: 홉스&쇼(디지털),  8,000원","20:25,  변신(디지털),  8,000원","22:40,  분노의 질주: 홉스&쇼(디지털),  6,000원",,,,,,,,117
2019-08-22,01관,"09:30,  분노의 질주: 홉스&쇼(디지털),  5,000원","12:10,  변신(디지털),  6,000원","14:25,  변신(디지털),  8,000원","16:40,  엑시트(디지털),  8,000원","18:45,  변신(디지털),  8,000원","20:55,  봉오동 전투(디지털),  8,000원","23:30,  엑시트(디지털),  6,000원",,,,,,,211
2019-08-22,02관,"10:00,  광대들: 풍문조작단(디지털),  5,000원","12:35,  봉오동 전투(디지털),  8,000원","15:10,  봉오동 전투(디지털),  8,000원","17:45,  분노의 질주: 홉스&쇼(디지털),  8,000원","20:25,  변신(디지털),  8,000원","22:40,  변신(디지털),  6,000원",,,,,,,,117
2019-08-23,01관,"09:40,  변신(디지털),  5,000원","11:55,  분노의 질주: 홉스&쇼(디지털),  8,000원","14:30,  변신(디지털),  8,000원","16:50,  변신(디지털),  8,000원","19:05,  변신(디지털),  8,000원","21:20,  변신(디지털),  8,000원","23:35,  변신(디지털),  6,000원",,,,,,,211
2019-08-23,02관,"09:20,  광대들: 풍문조작단(디지털),  5,000원","11:30,  광대들: 풍문조작단(디지털)","13:35,  봉오동 전투(디지털),  8,000원","16:20,  엑시트(디지털),  8,000원","18:40,  광대들: 풍문조작단(디지털),  8,000원","20:50,  봉오동 전투(디지털),  8,000원","23:20,  광대들: 풍문조작단(디지털),  6,000원",,,,,,,117
2019-08-24,01관,"09:40,  변신(디지털),  5,000원","11:55,  변신(디지털),  7,000원","14:10,  변신(디지털),  8,000원","16:25,  봉오동 전투(디지털),  8,000원","19:00,  변신(디지털),  8,000원","21:15,  변신(디지털),  8,000원","23:30,  변신(디지털),  6,000원",,,,,,,211
2019-08-24,02관,"09:10,  광대들: 풍문조작단(디지털),  5,000원","11:20,  봉오동 전투(디지털),  6,000원","14:00,  광대들: 풍문조작단(디지털),  8,000원","16:10,  변신(디지털),  8,000원","18:30,  엑시트(디지털),  8,000원","20:40,  광대들: 풍문조작단(디지털),  9,000원","23:00,  분노의 질주: 홉스&쇼(디지털),  6,000원",,,,,,,117
2019-08-25,01관,"09:40,  변신(디지털),  6,000원","11:55,  변신(디지털),  8,000원","14:10,  변신(디지털),  8,000원","16:25,  봉오동 전투(디지털),  8,000원","19:00,  변신(디지털),  8,000원","21:15,  변신(디지털),  8,000원","23:30,  변신(디지털),  6,000원",,,,,,,211
2019-08-25,02관,"09:00,  광대들: 풍문조작단(디지털),  5,000원","11:10,  광대들: 풍문조작단(디지털),  8,000원","13:25,  봉오동 전투(디지털),  8,000원","16:10,  변신(디지털),  8,000원","18:30,  광대들: 풍문조작단(디지털),  8,000원","20:50,  분노의 질주: 홉스&쇼(디지털),  8,000원","23:35,  엑시트(디지털),  6,000원",,,,,,,117
2019-08-26,01관,"10:00,  변신(디지털),  5,000원","12:15,  변신(디지털),  8,000원","14:30,  변신(디지털),  6,000원","16:45,  변신(디지털),  8,000원","19:00,  변신(디지털),  8,000원","21:15,  변신(디지털),  8,000원","23:30,  변신(디지털),  6,000원",,,,,,,211
2019-08-26,02관,"09:20,  광대들: 풍문조작단(디지털),  5,000원","11:30,  봉오동 전투(디지털),  8,000원","14:00,  광대들: 풍문조작단(디지털),  8,000원","16:10,  엑시트(디지털),  6,000원","18:15,  봉오동 전투(디지털)","20:50,  광대들: 풍문조작단(디지털),  8,000원","23:00,  엑시트(디지털),  6,000원",,,,,,,117
2019-08-27,01관,"09:40,  변신(디지털),  5,000원","11:55,  변신(디지털),  6,000원","14:10,  변신(디지털),  8,000원","16:25,  변신(디지털),  8,000원","18:40,  광대들: 풍문조작단(디지털),  8,000원","20:50,  변신(디지털),  8,000원","23:05,  변신(디지털),  6,000원",,,,,,,211
2019-08-27,02관,"10:00,  엑시트(디지털),  6,000원","12:20,  광대들: 풍문조작단(디지털),  8,000원","14:30,  봉오동 전투(디지털),  8,000원","17:05,  광대들: 풍문조작단(디지털),  8,000원","19:40,  변신(디지털),  8,000원","22:00,  분노의 질주: 홉스&쇼(디지털),  6,000원",,,,,,,,117
2019-08-28,01관,"09:00,  유열의 음악앨범(디지털),  5,000원","11:25,  유열의 음악앨범(디지털),  6,000원","13:50,  유열의 음악앨범(디지털),  5,000원","16:15,  유열의 음악앨범(디지털),  8,000원","18:40,  유열의 음악앨범(디지털),  5,000원","21:00,  유열의 음악앨범(디지털),  5,000원","23:25,  유열의 음악앨범(디지털),  6,000원",,,,,,,211
2019-08-28,02관,"09:10,  변신(디지털),  5,000원","11:25,  47미터 2(디지털),  8,000원","13:15,  변신(디지털),  8,000원","15:30,  변신(디지털),  8,000원","17:45,  47미터 2(디지털),  5,000원","19:35,  변신(디지털),  6,000원","21:50,  47미터 2(디지털),  0원","23:40,  변신(디지털),  6,000원",,,,,,117
2019-08-29,01관,"09:00,  유열의 음악앨범(디지털),  5,000원","11:25,  유열의 음악앨범(디지털),  8,000원","13:50,  유열의 음악앨범(디지털),  6,000원","16:15,  유열의 음악앨범(디지털),  8,000원","18:40,  유열의 음악앨범(디지털),  8,000원","21:00,  유열의 음악앨범(디지털),  7,000원","23:25,  유열의 음악앨범(디지털),  6,000원",,,,,,,211
2019-08-29,02관,"09:30,  변신(디지털)","11:45,  47미터 2(디지털)","13:35,  변신(디지털),  8,000원","15:50,  변신(디지털),  8,000원","18:05,  47미터 2(디지털),  8,000원","20:00,  변신(디지털),  8,000원","22:15,  변신(디지털),  6,000원",,,,,,,117
2019-08-30,01관,"09:00,  유열의 음악앨범(디지털),  5,000원",,"13:50,  유열의 음악앨범(디지털),  8,000원","16:15,  유열의 음악앨범(디지털),  8,000원","18:40,  유열의 음악앨범(디지털),  8,000원","21:05,  유열의 음악앨범(디지털),  8,000원","23:30,  유열의 음악앨범(디지털),  6,000원",,,,,,,211
2019-08-30,02관,"10:30,  변신(디지털),  5,000원","12:45,  변신(디지털),  6,000원","15:00,  변신(디지털),  9,000원","17:15,  47미터 2(디지털),  6,000원","19:05,  변신(디지털),  8,000원","21:30,  변신(디지털),  8,000원","23:45,  변신(디지털),  6,000원",,,,,,,117
2019-08-31,01관,"09:20,  유열의 음악앨범(디지털),  5,000원","11:45,  유열의 음악앨범(디지털),  6,000원","14:10,  유열의 음악앨범(디지털),  8,000원","16:35,  유열의 음악앨범(디지털),  8,000원","19:00,  유열의 음악앨범(디지털),  7,000원","21:25,  유열의 음악앨범(디지털),  8,000원","23:50,  변신(디지털),  6,000원",,,,,,,211
2019-08-31,02관,"10:00,  변신(디지털),  6,000원","12:15,  변신(디지털),  8,000원","14:30,  변신(디지털),  8,000원","16:50,  47미터 2(디지털),  8,000원","18:40,  변신(디지털),  8,000원","20:55,  변신(디지털),  8,000원","23:10,  유열의 음악앨범(디지털),  6,000원",,,,,,,117
2019-09-01,01관,"09:00,  유열의 음악앨범(디지털),  6,000원","11:25,  유열의 음악앨범(디지털),  5,000원","13:50,  유열의 음악앨범(디지털),  8,000원","16:15,  유열의 음악앨범(디지털),  8,000원","18:40,  유열의 음악앨범(디지털),  9,000원","21:00,  유열의 음악앨범(디지털),  8,000원","23:30,  유열의 음악앨범(디지털),  6,000원",,,,,,,211
2019-09-01,02관,"09:40,  변신(디지털),  5,000원","11:55,  변신(디지털),  7,000원","14:10,  변신(디지털),  8,000원","16:40,  변신(디지털),  8,000원","19:00,  변신(디지털),  8,000원","21:15,  47미터 2(디지털),  8,000원","23:05,  변신(디지털),  6,000원",,,,,,,117
2019-09-02,01관,"09:10,  유열의 음악앨범(디지털),  5,000원","11:35,  유열의 음악앨범(디지털),  8,000원","14:00,  유열의 음악앨범(디지털),  8,000원","16:25,  유열의 음악앨범(디지털),  6,000원","18:50,  유열의 음악앨범(디지털),  7,000원","21:15,  유열의 음악앨범(디지털),  6,000원","23:40,  변신(디지털),  6,000원",,,,,,,211
2019-09-02,02관,"09:00,  변신(디지털)","11:15,  변신(디지털)","13:30,  변신(디지털),  5,500원","15:45,  변신(디지털),  6,000원","18:00,  47미터 2(디지털),  8,000원","19:50,  변신(디지털),  8,000원","22:05,  유열의 음악앨범(디지털),  6,000원",,,,,,,117
2019-09-03,01관,"09:10,  유열의 음악앨범(디지털),  5,000원","11:35,  유열의 음악앨범(디지털)","14:00,  유열의 음악앨범(디지털),  5,500원","16:25,  유열의 음악앨범(디지털),  6,000원","18:50,  유열의 음악앨범(디지털),  8,000원","21:15,  유열의 음악앨범(디지털),  8,000원","23:40,  변신(디지털),  6,000원",,,,,,,211
2019-09-03,02관,"09:00,  변신(디지털)","11:15,  변신(디지털)","13:30,  변신(디지털)","15:45,  변신(디지털),  5,000원","18:00,  47미터 2(디지털),  7,000원","19:50,  변신(디지털),  8,000원","22:05,  유열의 음악앨범(디지털),  6,000원",,,,,,,117
2019-09-04,01관,"09:20,  그것: 두 번째 이야기(디지털),  5,000원","12:30,  변신(디지털),  8,000원","14:45,  그것: 두 번째 이야기(디지털),  8,000원","17:55,  그것: 두 번째 이야기(디지털),  8,000원","21:05,  변신(디지털),  8,000원","23:20,  그것: 두 번째 이야기(디지털),  6,000원",,,,,,,,211
2019-09-04,02관,"09:30,  유열의 음악앨범(디지털),  5,000원","11:55,  유열의 음악앨범(디지털),  6,000원","14:20,  변신(디지털)","16:35,  유열의 음악앨범(디지털),  8,000원","19:00,  그것: 두 번째 이야기(디지털),  7,000원","22:10,  그것: 두 번째 이야기(디지털),  6,000원",,,,,,,,117
2019-09-05,01관,"09:00,  그것: 두 번째 이야기(디지털),  6,000원","12:10,  변신(디지털),  6,000원","14:25,  그것: 두 번째 이야기(디지털),  8,000원","17:35,  그것: 두 번째 이야기(디지털),  8,000원","20:45,  그것: 두 번째 이야기(디지털),  8,000원","23:55,  유열의 음악앨범(디지털),  6,000원",,,,,,,,211
2019-09-05,02관,"09:25,  광대들: 풍문조작단(디지털),  5,000원","11:30,  유열의 음악앨범(디지털),  8,000원","13:55,  유열의 음악앨범(디지털),  8,000원",,,"21:20,  유열의 음악앨범(디지털),  8,000원","23:45,  그것: 두 번째 이야기(디지털),  6,000원",,,,,,,117
2019-09-06,01관,"09:10,  유열의 음악앨범(디지털),  5,000원","11:35,  그것: 두 번째 이야기(디지털),  8,000원","14:45,  그것: 두 번째 이야기(디지털),  8,000원","17:55,  그것: 두 번째 이야기(디지털),  7,000원","21:05,  유열의 음악앨범(디지털),  8,000원","23:30,  유열의 음악앨범(디지털),  6,000원",,,,,,,,211
2019-09-06,02관,"09:20,  그것: 두 번째 이야기(디지털),  5,000원",,,"17:50,  변신(디지털),  6,000원","20:05,  그것: 두 번째 이야기(디지털),  8,000원","23:10,  그것: 두 번째 이야기(디지털),  6,000원",,,,,,,,117
2019-09-07,01관,"09:00,  그것: 두 번째 이야기(디지털),  5,000원","12:10,  유열의 음악앨범(디지털)","14:35,  그것: 두 번째 이야기(디지털),  8,000원","17:45,  그것: 두 번째 이야기(디지털),  8,000원","20:55,  그것: 두 번째 이야기(디지털),  8,000원","24:00,  유열의 음악앨범(디지털),  6,000원",,,,,,,,211
2019-09-07,02관,"09:20,  유열의 음악앨범(디지털)","11:45,  변신(디지털),  8,000원","14:00,  유열의 음악앨범(디지털),  8,000원","16:25,  그것: 두 번째 이야기(디지털),  8,000원","19:35,  유열의 음악앨범(디지털),  8,000원","22:00,  그것: 두 번째 이야기(디지털),  6,000원",,,,,,,,117
2019-09-08,01관,"09:20,  그것: 두 번째 이야기(디지털),  5,000원","12:30,  그것: 두 번째 이야기(디지털),  7,000원","15:40,  그것: 두 번째 이야기(디지털),  8,000원","19:30,  그것: 두 번째 이야기(디지털),  9,000원","22:40,  그것: 두 번째 이야기(디지털),  6,000원",,,,,,,,,211
2019-09-08,02관,"09:30,  유열의 음악앨범(디지털),  5,000원","11:55,  유열의 음악앨범(디지털),  8,000원","14:20,  유열의 음악앨범(디지털),  6,000원","16:45,  그것: 두 번째 이야기(디지털),  7,000원","19:55,  유열의 음악앨범(디지털),  8,000원","22:20,  유열의 음악앨범(디지털),  6,000원",,,,,,,,117
2019-09-09,01관,"09:40,  그것: 두 번째 이야기(디지털)","12:50,  그것: 두 번째 이야기(디지털),  7,000원","16:00,  그것: 두 번째 이야기(디지털),  8,000원","19:10,  그것: 두 번째 이야기(디지털),  8,000원","22:20,  그것: 두 번째 이야기(디지털),  6,000원",,,,,,,,,211
2019-09-09,02관,"09:25,  봉오동 전투(디지털),  5,000원","12:00,  유열의 음악앨범(디지털),  8,000원","14:25,  그것: 두 번째 이야기(디지털)","17:35,  유열의 음악앨범(디지털),  8,000원","20:00,  유열의 음악앨범(디지털),  8,000원","22:40,  유열의 음악앨범(디지털),  6,000원",,,,,,,,117
2019-09-10,01관,"09:00,  그것: 두 번째 이야기(디지털),  5,000원",,,"17:45,  유열의 음악앨범(디지털),  5,500원","20:10,  유열의 음악앨범(디지털),  8,000원",,,,,,,,,211
2019-09-10,02관,,,"14:55,  유열의 음악앨범(디지털),  8,000원","17:20,  그것: 두 번째 이야기(디지털),  6,000원","20:30,  그것: 두 번째 이야기(디지털),  6,000원","23:40,  유열의 음악앨범(디지털),  6,000원",,,,,,,,117
2019-09-11,01관,"09:20,  타짜: 원 아이드 잭(디지털),  6,000원","12:00,  타짜: 원 아이드 잭(디지털),  8,000원","14:40,  타짜: 원 아이드 잭(디지털),  8,000원","17:20,  나쁜 녀석들: 더 무비(디지털),  8,000원","19:35,  나쁜 녀석들: 더 무비(디지털),  8,000원","21:50,  나쁜 녀석들: 더 무비(디지털),  8,000원","24:05,  나쁜 녀석들: 더 무비(디지털),  6,000원",,,,,,,211
2019-09-11,02관,"09:00,  나쁜 녀석들: 더 무비(디지털),  5,000원","11:15,  힘을 내요, 미스터 리(디지털),  6,000원","13:30,  힘을 내요, 미스터 리(디지털),  5,000원","15:45,  나쁜 녀석들: 더 무비(디지털),  8,000원","18:00,  힘을 내요, 미스터 리(디지털),  8,000원","20:15,  타짜: 원 아이드 잭(디지털),  8,000원","22:55,  타짜: 원 아이드 잭(디지털),  7,000원",,,,,,,117
2019-09-12,01관,"09:00,  타짜: 원 아이드 잭(디지털),  5,000원","11:40,  타짜: 원 아이드 잭(디지털),  8,000원","14:20,  타짜: 원 아이드 잭(디지털),  8,000원","17:00,  나쁜 녀석들: 더 무비(디지털),  8,000원","19:15,  나쁜 녀석들: 더 무비(디지털),  8,000원","21:30,  타짜: 원 아이드 잭(디지털),  9,000원","24:10,  나쁜 녀석들: 더 무비(디지털),  8,000원",,,,,,,211
2019-09-12,02관,"09:20,  나쁜 녀석들: 더 무비(디지털),  5,000원","11:35,  힘을 내요, 미스터 리(디지털),  8,000원","13:50,  나쁜 녀석들: 더 무비(디지털),  8,000원","16:05,  힘을 내요, 미스터 리(디지털),  8,000원","18:20,  타짜: 원 아이드 잭(디지털),  8,000원","21:00,  나쁜 녀석들: 더 무비(디지털),  8,000원","23:15,  타짜: 원 아이드 잭(디지털),  7,500원",,,,,,,117
2019-09-13,01관,"08:50,  타짜: 원 아이드 잭(디지털),  5,000원","11:30,  힘을 내요, 미스터 리(디지털),  8,000원","13:45,  힘을 내요, 미스터 리(디지털),  8,000원","16:00,  나쁜 녀석들: 더 무비(디지털),  8,000원","18:15,  나쁜 녀석들: 더 무비(디지털),  8,000원","20:30,  나쁜 녀석들: 더 무비(디지털),  8,000원","22:45,  타짜: 원 아이드 잭(디지털),  6,000원",,,,,,,211
2019-09-13,02관,,"09:40,  나쁜 녀석들: 더 무비(디지털),  5,000원","11:55,  나쁜 녀석들: 더 무비(디지털),  8,000원","14:10,  나쁜 녀석들: 더 무비(디지털),  8,000원","16:30,  타짜: 원 아이드 잭(디지털),  8,000원","19:10,  타짜: 원 아이드 잭(디지털),  9,000원","21:50,  타짜: 원 아이드 잭(디지털),  9,000원","24:30,  나쁜 녀석들: 더 무비(디지털),  8,000원",,,,,,117
2019-09-14,01관,"09:30,  나쁜 녀석들: 더 무비(디지털),  6,000원","11:45,  나쁜 녀석들: 더 무비(디지털),  8,000원","14:00,  나쁜 녀석들: 더 무비(디지털),  8,000원","16:40,  나쁜 녀석들: 더 무비(디지털),  8,000원","19:00,  힘을 내요, 미스터 리(디지털),  8,000원","21:40,  타짜: 원 아이드 잭(디지털),  8,000원","24:20,  나쁜 녀석들: 더 무비(디지털),  6,000원",,,,,,,211
2019-09-14,02관,"08:50,  힘을 내요, 미스터 리(디지털),  5,000원","11:00,  타짜: 원 아이드 잭(디지털),  8,000원","13:40,  힘을 내요, 미스터 리(디지털),  8,000원","15:55,  타짜: 원 아이드 잭(디지털),  8,000원","18:35,  나쁜 녀석들: 더 무비(디지털),  8,000원","20:50,  나쁜 녀석들: 더 무비(디지털),  8,000원","23:05,  타짜: 원 아이드 잭(디지털),  6,000원",,,,,,,117
2019-09-15,01관,"09:10,  타짜: 원 아이드 잭(디지털),  5,000원","11:50,  나쁜 녀석들: 더 무비(디지털),  8,000원","14:05,  힘을 내요, 미스터 리(디지털),  8,000원","16:45,  타짜: 원 아이드 잭(디지털),  9,000원","19:25,  타짜: 원 아이드 잭(디지털),  8,000원","22:05,  타짜: 원 아이드 잭(디지털),  6,000원",,,,,,,,211
2019-09-15,02관,"09:20,  나쁜 녀석들: 더 무비(디지털),  5,000원","11:35,  힘을 내요, 미스터 리(디지털),  8,000원","13:50,  나쁜 녀석들: 더 무비(디지털),  8,000원","16:05,  나쁜 녀석들: 더 무비(디지털),  8,000원","18:20,  나쁜 녀석들: 더 무비(디지털),  8,000원","20:35,  힘을 내요, 미스터 리(디지털),  8,000원","23:00,  나쁜 녀석들: 더 무비(디지털),  6,000원",,,,,,,117
2019-09-16,01관,"09:40,  나쁜 녀석들: 더 무비(디지털),  5,000원","11:55,  나쁜 녀석들: 더 무비(디지털),  8,000원","14:10,  나쁜 녀석들: 더 무비(디지털),  8,000원","16:25,  나쁜 녀석들: 더 무비(디지털),  8,000원","19:00,  나쁜 녀석들: 더 무비(디지털),  8,000원","21:15,  나쁜 녀석들: 더 무비(디지털),  9,000원","23:30,  나쁜 녀석들: 더 무비(디지털),  6,000원",,,,,,,211
2019-09-16,02관,"10:00,  힘을 내요, 미스터 리(디지털),  5,000원","12:15,  타짜: 원 아이드 잭(디지털),  5,500원","14:55,  타짜: 원 아이드 잭(디지털),  8,000원","17:35,  힘을 내요, 미스터 리(디지털),  8,000원","19:50,  타짜: 원 아이드 잭(디지털),  8,000원","22:30,  타짜: 원 아이드 잭(디지털),  6,000원",,,,,,,,117
2019-09-17,01관,"09:40,  나쁜 녀석들: 더 무비(디지털),  5,000원","11:55,  나쁜 녀석들: 더 무비(디지털),  8,000원","14:10,  나쁜 녀석들: 더 무비(디지털),  8,000원","16:25,  나쁜 녀석들: 더 무비(디지털),  8,000원","19:00,  나쁜 녀석들: 더 무비(디지털),  8,000원","21:15,  나쁜 녀석들: 더 무비(디지털),  8,000원","23:30,  나쁜 녀석들: 더 무비(디지털),  6,000원",,,,,,,211
2019-09-17,02관,"10:00,  타짜: 원 아이드 잭(디지털),  5,000원","12:40,  힘을 내요, 미스터 리(디지털),  8,000원","14:55,  타짜: 원 아이드 잭(디지털),  9,000원","17:35,  힘을 내요, 미스터 리(디지털),  5,500원","19:50,  타짜: 원 아이드 잭(디지털),  8,000원","22:30,  타짜: 원 아이드 잭(디지털),  6,000원",,,,,,,,117
2019-09-18,01관,"09:40,  예스터데이(디지털),  5,000원",,"14:20,  예스터데이(디지털),  8,000원","16:40,  나쁜 녀석들: 더 무비(디지털),  6,000원","19:00,  예스터데이(디지털),  6,000원","21:20,  예스터데이(디지털),  6,000원",,,,,,,,211
2019-09-18,02관,,"11:25,  나쁜 녀석들: 더 무비(디지털),  8,000원","13:40,  나쁜 녀석들: 더 무비(디지털),  6,000원","15:55,  타짜: 원 아이드 잭(디지털),  8,000원","18:35,  나쁜 녀석들: 더 무비(디지털),  8,000원","20:50,  나쁜 녀석들: 더 무비(디지털),  8,000원","23:05,  타짜: 원 아이드 잭(디지털),  6,000원",,,,,,,117
2019-09-19,01관,,"11:40,  예스터데이(디지털),  8,000원","14:00,  예스터데이(디지털),  8,000원","16:20,  타짜: 원 아이드 잭(디지털),  5,480원",,"21:20,  나쁜 녀석들: 더 무비(디지털),  8,000원","23:40,  예스터데이(디지털),  6,000원",,,,,,,211
2019-09-19,02관,"09:00,  애드 아스트라(디지털),  5,000원","11:25,  나쁜 녀석들: 더 무비(디지털),  7,000원","13:40,  나쁜 녀석들: 더 무비(디지털),  8,000원","15:55,  애드 아스트라(디지털),  4,000원","18:20,  나쁜 녀석들: 더 무비(디지털),  9,000원","20:35,  애드 아스트라(디지털),  8,000원","23:00,  타짜: 원 아이드 잭(디지털),  6,000원",,,,,,,117
