상영일자,상영관,1회,2회,3회,좌석수
2019-03-17,01관,"19:25,  캡틴 마블(디지털),  20,000원","21:45,  캡틴 마블(디지털),  20,000원",,200
2019-03-17,02관,"19:30,  라스트 미션(디지털),  20,000원","21:40,  라스트 미션(디지털),  20,000원",,120
2019-03-18,01관,"19:30,  캡틴 마블(디지털),  20,000원","21:45,  캡틴 마블(디지털),  20,000원",,200
2019-03-18,02관,"19:30,  라스트 미션(디지털),  20,000원","21:40,  라스트 미션(디지털),  20,000원",,120
2019-03-19,01관,"19:30,  캡틴 마블(디지털),  20,000원","21:45,  캡틴 마블(디지털),  20,000원",,200
2019-03-19,02관,"19:30,  라스트 미션(디지털),  20,000원","21:40,  라스트 미션(디지털),  20,000원",,120
2019-03-20,01관,"19:20,  돈(디지털),  20,000원","21:25,  돈(디지털),  20,000원","23:20,  캡틴 마블(디지털),  20,000원",200
2019-03-20,02관,"19:30,  악질경찰(디지털),  20,000원","21:45,  악질경찰(디지털),  20,000원",,120
2019-03-21,01관,"19:30,  돈(디지털),  20,000원","21:40,  돈(디지털),  20,000원",,200
2019-03-21,02관,"19:25,  악질경찰(디지털),  20,000원","21:40,  악질경찰(디지털),  20,000원",,120
2019-03-22,01관,"19:30,  돈(디지털),  20,000원","21:45,  돈(디지털),  20,000원",,200
2019-03-22,02관,"19:25,  악질경찰(디지털),  20,000원","21:45,  악질경찰(디지털),  20,000원",,120
2019-03-23,01관,"19:30,  돈(디지털),  20,000원","21:45,  돈(디지털),  20,000원",,200
2019-03-23,02관,"19:25,  악질경찰(디지털),  20,000원","21:45,  악질경찰(디지털),  20,000원",,120
2019-03-24,01관,"19:30,  돈(디지털),  20,000원","21:45,  돈(디지털),  20,000원",,200
2019-03-24,02관,"19:25,  악질경찰(디지털),  20,000원","21:45,  악질경찰(디지털),  20,000원",,120
2019-03-25,01관,"19:30,  돈(디지털),  20,000원","21:40,  돈(디지털),  20,000원",,200
2019-03-25,02관,"19:25,  악질경찰(디지털),  20,000원","21:45,  악질경찰(디지털),  20,000원",,120
2019-03-26,01관,"19:30,  돈(디지털),  20,000원","21:40,  돈(디지털),  20,000원",,200
2019-03-26,02관,"19:25,  악질경찰(디지털),  20,000원","21:45,  악질경찰(디지털),  20,000원",,120
2019-03-27,01관,"19:30,  돈(디지털),  20,000원","21:40,  돈(디지털),  20,000원",,200
2019-03-27,02관,"19:20,  썬키스 패밀리(디지털),  20,000원","21:10,  썬키스 패밀리(디지털),  20,000원","23:00,  악질경찰(디지털),  20,000원",120
2019-03-28,01관,"19:30,  돈(디지털),  20,000원","21:40,  돈(디지털),  20,000원",,200
2019-03-28,02관,"19:20,  썬키스 패밀리(디지털),  20,000원","21:10,  썬키스 패밀리(디지털),  20,000원","23:00,  악질경찰(디지털),  20,000원",120
2019-03-29,01관,"19:30,  돈(디지털),  20,000원","21:45,  돈(디지털),  20,000원",,200
2019-03-29,02관,"19:25,  썬키스 패밀리(디지털),  20,000원","21:20,  악질경찰(디지털),  20,000원",,120
2019-03-30,01관,"19:30,  돈(디지털),  20,000원","21:45,  돈(디지털),  20,000원",,200
2019-03-30,02관,"19:25,  썬키스 패밀리(디지털),  20,000원","21:20,  악질경찰(디지털),  20,000원",,120
2019-03-31,01관,"19:30,  돈(디지털),  20,000원","21:45,  돈(디지털),  20,000원",,200
2019-03-31,02관,"19:25,  썬키스 패밀리(디지털),  20,000원","21:20,  악질경찰(디지털),  20,000원",,120
2019-04-01,01관,"19:30,  돈(디지털),  20,000원","21:40,  돈(디지털),  20,000원",,200
2019-04-01,02관,"19:25,  썬키스 패밀리(디지털),  20,000원","21:20,  악질경찰(디지털),  20,000원",,120
2019-04-02,01관,"19:30,  돈(디지털),  20,000원","21:30,  돈(디지털),  20,000원","24:30,  항거:유관순 이야기(디지털),  20,000원",200
2019-04-02,02관,"19:30,  썬키스 패밀리(디지털),  20,000원","21:20,  악질경찰(디지털),  20,000원",,120
2019-04-03,01관,"19:25,  생일(디지털),  20,000원","21:30,  돈(디지털),  20,000원","23:30,  썬키스 패밀리(디지털),  20,000원",200
2019-04-03,02관,"19:30,  샤잠!(디지털),  20,000원","21:45,  샤잠!(디지털),  20,000원",,120
2019-04-04,01관,"19:25,  생일(디지털),  20,000원","21:30,  돈(디지털),  20,000원","23:30,  썬키스 패밀리(디지털),  20,000원",200
2019-04-04,02관,"19:30,  샤잠!(디지털),  20,000원","21:45,  샤잠!(디지털),  20,000원",,120
2019-04-05,01관,"19:30,  생일(디지털),  20,000원","21:40,  생일(디지털),  20,000원",,200
2019-04-05,02관,"19:25,  샤잠!(디지털),  20,000원","21:45,  돈(디지털),  20,000원",,120
2019-04-06,01관,"19:30,  돈(디지털),  20,000원","21:45,  돈(디지털),  20,000원",,200
2019-04-06,02관,"19:25,  생일(디지털),  20,000원","21:35,  샤잠!(디지털),  20,000원",,120
2019-04-07,01관,"19:30,  돈(디지털),  20,000원","21:45,  돈(디지털),  20,000원",,200
2019-04-07,02관,"19:25,  생일(디지털),  20,000원","21:35,  샤잠!(디지털),  20,000원",,120
2019-04-08,01관,"19:30,  돈(디지털),  20,000원","21:40,  돈(디지털),  20,000원",,200
2019-04-08,02관,"19:30,  생일(디지털),  20,000원","21:35,  샤잠!(디지털),  20,000원",,120
2019-04-09,01관,"19:30,  돈(디지털),  20,000원","21:40,  돈(디지털),  20,000원",,200
2019-04-09,02관,"19:30,  생일(디지털),  20,000원","21:35,  샤잠!(디지털),  20,000원",,120
2019-04-10,01관,"19:30,  헬보이(디지털),  20,000원","21:40,  헬보이(디지털),  20,000원",,200
2019-04-10,02관,"19:30,  생일(디지털),  20,000원","21:35,  샤잠!(디지털),  20,000원",,120
2019-04-11,01관,"19:50,  미성년(디지털),  20,000원","21:40,  미성년(디지털),  20,000원",,200
2019-04-11,02관,"19:30,  헬보이(디지털),  20,000원","21:35,  생일(디지털),  20,000원",,120
2019-04-12,01관,"19:50,  미성년(디지털),  20,000원","21:40,  미성년(디지털),  20,000원",,200
2019-04-12,02관,"19:30,  헬보이(디지털),  20,000원","21:35,  생일(디지털),  20,000원",,120
2019-04-13,01관,"19:30,  미성년(디지털),  20,000원","21:30,  미성년(디지털),  20,000원",,200
2019-04-13,02관,"19:30,  헬보이(디지털),  20,000원","21:40,  생일(디지털),  20,000원",,120
2019-04-14,01관,"19:30,  미성년(디지털),  20,000원","21:30,  미성년(디지털),  20,000원",,200
2019-04-14,02관,"19:30,  헬보이(디지털),  20,000원","21:40,  생일(디지털),  20,000원",,120
2019-04-15,01관,"19:40,  미성년(디지털),  20,000원","21:30,  미성년(디지털),  20,000원",,200
2019-04-15,02관,"19:30,  헬보이(디지털),  20,000원","21:40,  생일(디지털),  20,000원",,120
2019-04-16,01관,"19:40,  미성년(디지털),  20,000원","21:30,  미성년(디지털),  20,000원",,200
2019-04-16,02관,"19:30,  헬보이(디지털),  20,000원","21:40,  생일(디지털),  20,000원",,120
2019-04-17,01관,"19:40,  왓칭(디지털),  20,000원","21:30,  생일(디지털),  20,000원",,200
2019-04-17,02관,"19:30,  요로나의 저주(디지털),  20,000원","21:20,  미성년(디지털),  20,000원",,120
2019-04-18,01관,"19:40,  왓칭(디지털),  20,000원","21:30,  생일(디지털),  20,000원",,200
2019-04-18,02관,"19:30,  요로나의 저주(디지털),  20,000원","21:20,  미성년(디지털),  20,000원",,120
2019-04-19,01관,"19:30,  왓칭(디지털),  20,000원","21:30,  생일(디지털),  20,000원",,200
2019-04-19,02관,"19:30,  요로나의 저주(디지털),  20,000원","21:20,  미성년(디지털),  20,000원",,120
2019-04-20,01관,"19:40,  왓칭(디지털),  20,000원","21:30,  생일(디지털),  20,000원",,200
2019-04-20,02관,"19:30,  요로나의 저주(디지털),  20,000원","21:20,  미성년(디지털),  20,000원",,120
2019-04-21,01관,"19:40,  왓칭(디지털),  20,000원","21:30,  생일(디지털),  20,000원",,200
2019-04-21,02관,"19:30,  요로나의 저주(디지털),  20,000원","21:20,  미성년(디지털),  20,000원",,120
2019-04-22,01관,"19:40,  왓칭(디지털),  20,000원","21:30,  생일(디지털),  20,000원",,200
2019-04-22,02관,"19:30,  요로나의 저주(디지털),  20,000원","21:20,  미성년(디지털),  20,000원",,120
2019-04-23,01관,"19:40,  왓칭(디지털),  20,000원","21:30,  생일(디지털),  20,000원",,200
2019-04-23,02관,"19:30,  요로나의 저주(디지털),  20,000원","21:20,  미성년(디지털),  20,000원",,120
2019-04-24,01관,"19:25,  어벤져스: 엔드게임(디지털),  20,000원","22:40,  어벤져스: 엔드게임(디지털),  20,000원",,200
2019-04-24,02관,"20:00,  어벤져스: 엔드게임(디지털),  20,000원","23:10,  왓칭(디지털),  20,000원",,120
2019-04-25,01관,"19:25,  어벤져스: 엔드게임(디지털),  20,000원","22:40,  어벤져스: 엔드게임(디지털),  20,000원",,200
2019-04-25,02관,"20:00,  어벤져스: 엔드게임(디지털),  20,000원","23:10,  왓칭(디지털),  20,000원",,120
2019-04-26,01관,"19:25,  어벤져스: 엔드게임(디지털),  20,000원","22:40,  어벤져스: 엔드게임(디지털),  20,000원",,200
2019-04-26,02관,"20:00,  어벤져스: 엔드게임(디지털),  20,000원","23:10,  왓칭(디지털),  20,000원",,120
2019-04-27,01관,"20:20,  어벤져스: 엔드게임(디지털),  20,000원","11:30,  왓칭(디지털),  20,000원",,200
2019-04-27,02관,"19:30,  어벤져스: 엔드게임(디지털),  20,000원","22:50,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-04-28,01관,"20:20,  어벤져스: 엔드게임(디지털),  20,000원","23:30,  왓칭(디지털),  20,000원",,200
2019-04-28,02관,"19:30,  어벤져스: 엔드게임(디지털),  20,000원","22:50,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-04-29,01관,"19:30,  어벤져스: 엔드게임(디지털),  20,000원","22:40,  어벤져스: 엔드게임(디지털),  20,000원",,200
2019-04-29,02관,"20:30,  어벤져스: 엔드게임(디지털),  20,000원",,,120
2019-04-30,01관,"19:30,  어벤져스: 엔드게임(디지털),  20,000원","22:40,  어벤져스: 엔드게임(디지털),  20,000원",,200
2019-04-30,02관,"20:30,  어벤져스: 엔드게임(디지털),  20,000원",,,120
2019-05-01,01관,"19:30,  어벤져스: 엔드게임(디지털),  20,000원","22:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-01,02관,"19:30,  나의 특별한 형제(디지털),  20,000원","21:24,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-05-02,01관,"19:30,  어벤져스: 엔드게임(디지털),  20,000원","22:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-02,02관,"19:30,  나의 특별한 형제(디지털),  20,000원","21:40,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-05-03,01관,"19:30,  어벤져스: 엔드게임(디지털),  20,000원","22:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-03,02관,"19:30,  나의 특별한 형제(디지털),  20,000원","21:40,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-05-04,01관,"19:30,  어벤져스: 엔드게임(디지털),  20,000원","22:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-04,02관,"19:30,  나의 특별한 형제(디지털),  20,000원","21:40,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-05-05,01관,"19:30,  어벤져스: 엔드게임(디지털),  20,000원","22:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-05,02관,"19:30,  나의 특별한 형제(디지털),  20,000원","21:40,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-05-06,01관,"19:30,  어벤져스: 엔드게임(디지털),  20,000원","22:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-06,02관,"19:30,  나의 특별한 형제(디지털),  20,000원","21:40,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-05-07,01관,"19:40,  나의 특별한 형제(디지털),  20,000원","21:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-07,02관,"20:00,  어벤져스: 엔드게임(디지털),  20,000원",,,120
2019-05-08,01관,"19:40,  나의 특별한 형제(디지털),  20,000원","21:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-08,02관,"20:00,  어벤져스: 엔드게임(디지털)",,,120
2019-05-09,01관,"19:40,  나의 특별한 형제(디지털),  20,000원","21:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-09,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:30,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-05-10,01관,"19:40,  나의 특별한 형제(디지털),  20,000원","21:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-10,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:30,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-05-11,01관,"19:40,  나의 특별한 형제(디지털),  20,000원","21:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-11,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:30,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-05-12,01관,"19:40,  나의 특별한 형제(디지털),  20,000원","21:40,  나의 특별한 형제(디지털)",,200
2019-05-12,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:30,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-05-13,01관,"19:40,  나의 특별한 형제(디지털),  20,000원","21:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-13,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:30,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-05-14,01관,"19:40,  나의 특별한 형제(디지털),  20,000원","21:40,  나의 특별한 형제(디지털),  20,000원",,200
2019-05-14,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:30,  어벤져스: 엔드게임(디지털),  20,000원",,120
2019-05-15,01관,"19:40,  악인전(디지털),  20,000원","21:40,  악인전(디지털),  20,000원",,200
2019-05-15,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:20,  나의 특별한 형제(디지털),  20,000원",,120
2019-05-16,01관,"19:40,  악인전(디지털),  20,000원","21:40,  악인전(디지털),  20,000원",,200
2019-05-16,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:20,  나의 특별한 형제(디지털),  20,000원",,120
2019-05-17,01관,"19:40,  악인전(디지털),  20,000원","21:40,  악인전(디지털),  20,000원",,200
2019-05-17,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:20,  나의 특별한 형제(디지털),  20,000원",,120
2019-05-18,01관,"19:40,  악인전(디지털),  20,000원","21:50,  악인전(디지털),  20,000원",,200
2019-05-18,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:20,  나의 특별한 형제(디지털),  20,000원",,120
2019-05-19,01관,"19:40,  악인전(디지털),  20,000원","21:50,  악인전(디지털),  20,000원",,200
2019-05-19,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:20,  나의 특별한 형제(디지털),  20,000원",,120
2019-05-20,01관,"19:40,  악인전(디지털),  20,000원","21:40,  악인전(디지털),  20,000원",,200
2019-05-20,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:20,  나의 특별한 형제(디지털),  20,000원",,120
2019-05-21,01관,"19:40,  악인전(디지털),  20,000원","21:40,  악인전(디지털),  20,000원",,200
2019-05-21,02관,"19:30,  명탐정 피카츄(디지털),  20,000원","21:20,  나의 특별한 형제(디지털),  20,000원",,120
2019-05-22,01관,"19:40,  악인전(디지털),  20,000원","21:40,  악인전(디지털),  20,000원",,200
2019-05-22,02관,"19:40,  어린 의뢰인(디지털),  20,000원","21:45,  어린 의뢰인(디지털),  20,000원",,120
2019-05-23,01관,"19:40,  악인전(디지털),  20,000원","21:40,  악인전(디지털),  20,000원",,200
2019-05-23,02관,"19:40,  알라딘(디지털),  20,000원","22:00,  어린 의뢰인(디지털),  20,000원",,120
2019-05-24,01관,"19:40,  악인전(디지털),  20,000원","21:40,  악인전(디지털),  20,000원",,200
2019-05-24,02관,"19:40,  알라딘(디지털),  20,000원","22:00,  어린 의뢰인(디지털),  20,000원",,120
2019-05-25,01관,"19:40,  악인전(디지털),  20,000원","21:50,  악인전(디지털),  20,000원",,200
2019-05-25,02관,"19:40,  알라딘(디지털),  20,000원","22:00,  어린 의뢰인(디지털),  20,000원",,120
2019-05-26,01관,"19:40,  악인전(디지털),  20,000원","21:50,  악인전(디지털),  20,000원",,200
2019-05-26,02관,"19:40,  알라딘(디지털),  20,000원","22:00,  어린 의뢰인(디지털),  20,000원",,120
2019-05-27,01관,"19:40,  악인전(디지털),  20,000원","21:40,  악인전(디지털),  20,000원",,200
2019-05-27,02관,"19:40,  알라딘(디지털),  20,000원","22:00,  어린 의뢰인(디지털),  20,000원",,120
2019-05-28,01관,"19:40,  악인전(디지털),  20,000원","21:40,  악인전(디지털),  20,000원",,200
2019-05-28,02관,"19:40,  알라딘(디지털),  20,000원","22:00,  어린 의뢰인(디지털),  20,000원",,120
2019-05-29,01관,"19:40,  고질라: 킹 오브 몬스터(디지털),  20,000원","21:55,  악인전(디지털),  20,000원",,200
2019-05-29,02관,"19:40,  알라딘(디지털),  20,000원","22:00,  어린 의뢰인(디지털),  20,000원",,120
2019-05-30,01관,"19:40,  알라딘(디지털),  20,000원","21:55,  알라딘(디지털),  20,000원",,200
2019-05-30,02관,"19:40,  고질라: 킹 오브 몬스터(디지털),  20,000원","21:55,  악인전(디지털),  20,000원",,120
2019-05-31,01관,"19:40,  고질라: 킹 오브 몬스터(디지털),  20,000원","21:55,  알라딘(디지털),  20,000원",,200
2019-05-31,02관,"19:40,  알라딘(디지털),  20,000원","21:55,  악인전(디지털),  20,000원",,120
2019-06-01,01관,"19:45,  고질라: 킹 오브 몬스터(디지털),  20,000원","22:05,  알라딘(디지털),  20,000원",,200
2019-06-01,02관,"19:45,  알라딘(디지털),  20,000원","22:05,  악인전(디지털),  20,000원",,120
2019-06-02,01관,"19:50,  고질라: 킹 오브 몬스터(디지털),  20,000원","22:10,  알라딘(디지털),  20,000원",,200
2019-06-02,02관,"19:50,  알라딘(디지털),  20,000원","22:10,  악인전(디지털),  20,000원",,120
2019-06-03,01관,"20:00,  알라딘(디지털),  20,000원","22:20,  알라딘(디지털),  20,000원",,200
2019-06-03,02관,"19:50,  고질라: 킹 오브 몬스터(디지털),  20,000원","22:10,  악인전(디지털),  20,000원",,120
2019-06-04,01관,"19:50,  고질라: 킹 오브 몬스터(디지털),  20,000원","22:10,  알라딘(디지털),  20,000원",,200
2019-06-04,02관,"19:50,  알라딘(디지털),  20,000원","22:10,  악인전(디지털),  20,000원",,120
2019-06-05,01관,"19:50,  엑스맨: 다크 피닉스(디지털),  20,000원","22:00,  엑스맨: 다크 피닉스(디지털),  20,000원","24:30,  고질라: 킹 오브 몬스터(디지털),  20,000원",200
2019-06-05,02관,"19:50,  알라딘(디지털),  20,000원","22:10,  악인전(디지털),  20,000원",,120
2019-06-06,01관,"19:50,  엑스맨: 다크 피닉스(디지털),  20,000원","22:00,  엑스맨: 다크 피닉스(디지털),  20,000원",,200
2019-06-06,02관,"19:50,  알라딘(디지털),  20,000원","22:10,  악인전(디지털),  20,000원",,120
2019-06-07,01관,"19:50,  엑스맨: 다크 피닉스(디지털),  20,000원","22:00,  악인전(디지털),  20,000원",,200
2019-06-07,02관,"19:50,  알라딘(디지털),  20,000원","22:10,  엑스맨: 다크 피닉스(디지털),  20,000원",,120
2019-06-08,01관,"19:50,  엑스맨: 다크 피닉스(디지털),  20,000원","22:00,  악인전(디지털),  20,000원",,200
2019-06-08,02관,"19:50,  알라딘(디지털),  20,000원","22:10,  엑스맨: 다크 피닉스(디지털),  20,000원",,120
2019-06-09,01관,"20:00,  엑스맨: 다크 피닉스(디지털),  20,000원","22:00,  악인전(디지털),  20,000원",,200
2019-06-09,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  엑스맨: 다크 피닉스(디지털),  20,000원",,120
2019-06-10,01관,"20:00,  엑스맨: 다크 피닉스(디지털),  20,000원","22:20,  엑스맨: 다크 피닉스(디지털),  20,000원",,200
2019-06-10,02관,"20:00,  알라딘(디지털),  20,000원","22:00,  악인전(디지털),  20,000원",,120
2019-06-11,01관,"20:00,  엑스맨: 다크 피닉스(디지털),  20,000원","22:00,  악인전(디지털),  20,000원",,200
2019-06-11,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  엑스맨: 다크 피닉스(디지털),  20,000원",,120
2019-06-12,01관,"20:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원","22:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원",,200
2019-06-12,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  엑스맨: 다크 피닉스(디지털),  20,000원",,120
2019-06-13,01관,"20:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원","22:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원",,200
2019-06-13,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  엑스맨: 다크 피닉스(디지털),  20,000원",,120
2019-06-14,01관,"20:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원","22:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원",,200
2019-06-14,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  엑스맨: 다크 피닉스(디지털),  20,000원",,120
2019-06-15,01관,"20:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원","22:10,  맨 인 블랙: 인터내셔널(디지털),  20,000원",,200
2019-06-15,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  엑스맨: 다크 피닉스(디지털),  20,000원",,120
2019-06-16,01관,"20:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원","22:10,  맨 인 블랙: 인터내셔널(디지털),  20,000원",,200
2019-06-16,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  엑스맨: 다크 피닉스(디지털),  20,000원",,120
2019-06-17,01관,"20:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원","22:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원",,200
2019-06-17,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  엑스맨: 다크 피닉스(디지털),  20,000원",,120
2019-06-18,01관,"20:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원","22:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원",,200
2019-06-18,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  엑스맨: 다크 피닉스(디지털),  20,000원",,120
2019-06-19,01관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:10,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원",,200
2019-06-19,02관,"20:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원","22:00,  알라딘(디지털),  20,000원",,120
2019-06-20,01관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:10,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원",,200
2019-06-20,02관,"20:00,  맨 인 블랙: 인터내셔널(디지털),  20,000원","22:00,  알라딘(디지털),  20,000원",,120
2019-06-21,01관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원",,200
2019-06-21,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  맨 인 블랙: 인터내셔널(디지털),  20,000원",,120
2019-06-22,01관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원",,200
2019-06-22,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  맨 인 블랙: 인터내셔널(디지털),  20,000원",,120
2019-06-23,01관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원",,200
2019-06-23,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  맨 인 블랙: 인터내셔널(디지털),  20,000원",,120
2019-06-24,01관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:10,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원",,200
2019-06-24,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  맨 인 블랙: 인터내셔널(디지털),  20,000원",,120
2019-06-25,01관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:10,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원",,200
2019-06-25,02관,"20:00,  알라딘(디지털),  20,000원","22:20,  맨 인 블랙: 인터내셔널(디지털),  20,000원",,120
2019-06-26,01관,"20:00,  비스트(디지털),  20,000원","22:10,  비스트(디지털),  20,000원",,200
2019-06-26,02관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  존 윅 3: 파라벨룸(디지털),  20,000원",,120
2019-06-27,01관,"20:00,  비스트(디지털),  20,000원","22:20,  비스트(디지털),  20,000원",,200
2019-06-27,02관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:10,  존 윅 3: 파라벨룸(디지털),  20,000원",,120
2019-06-28,01관,"20:00,  비스트(디지털),  20,000원","22:20,  비스트(디지털),  20,000원",,200
2019-06-28,02관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  존 윅 3: 파라벨룸(디지털),  20,000원",,120
2019-06-29,01관,"20:00,  비스트(디지털),  20,000원","22:20,  비스트(디지털),  20,000원",,200
2019-06-29,02관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  존 윅 3: 파라벨룸(디지털),  20,000원",,120
2019-06-30,01관,"20:00,  비스트(디지털),  20,000원","22:20,  비스트(디지털),  20,000원",,200
2019-06-30,02관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  존 윅 3: 파라벨룸(디지털),  20,000원",,120
2019-07-01,01관,"20:00,  비스트(디지털),  20,000원","22:20,  비스트(디지털),  20,000원",,200
2019-07-01,02관,"20:00,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:10,  존 윅 3: 파라벨룸(디지털),  20,000원",,120
2019-07-02,01관,"20:00,  스파이더맨: 파 프롬 홈(디지털),  20,000원","22:20,  스파이더맨: 파 프롬 홈(디지털),  20,000원",,200
2019-07-02,02관,"20:10,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  비스트(디지털),  20,000원",,120
2019-07-03,01관,"20:00,  스파이더맨: 파 프롬 홈(디지털),  20,000원","22:20,  스파이더맨: 파 프롬 홈(디지털),  20,000원",,200
2019-07-03,02관,"20:10,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  비스트(디지털),  20,000원",,120
2019-07-04,01관,"20:00,  스파이더맨: 파 프롬 홈(디지털),  20,000원","22:20,  스파이더맨: 파 프롬 홈(디지털),  20,000원",,200
2019-07-04,02관,"20:10,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  비스트(디지털),  20,000원",,120
2019-07-05,01관,"20:00,  스파이더맨: 파 프롬 홈(디지털),  20,000원","22:20,  스파이더맨: 파 프롬 홈(디지털),  20,000원",,200
2019-07-05,02관,"20:10,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  비스트(디지털),  20,000원",,120
2019-07-06,01관,"20:00,  스파이더맨: 파 프롬 홈(디지털),  20,000원","22:30,  스파이더맨: 파 프롬 홈(디지털),  20,000원",,200
2019-07-06,02관,"20:10,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  비스트(디지털),  20,000원",,120
2019-07-07,01관,"20:00,  스파이더맨: 파 프롬 홈(디지털),  20,000원","22:30,  스파이더맨: 파 프롬 홈(디지털),  20,000원",,200
2019-07-07,02관,"20:10,  롱 리브 더 킹: 목포 영웅(디지털),  20,000원","22:20,  비스트(디지털),  20,000원",,120
