1회,2회,3회,4회,5회,6회,7회,8회,상영관,상영일자,좌석수
,"12:15,  판도라(디지털),  8,000원","14:55,  당신, 거기 있어줄래요(디지털),  9,000원","17:10,  라라랜드(디지털),  9,000원","19:45,  미스 사이공 : 25주년 특별 공연(디지털),  9,000원","23:05,  판도라(디지털),  8,000원",,,샤롯데,2016-12-19,30
,,"14:55,  당신, 거기 있어줄래요(디지털),  9,000원","17:10,  라라랜드(디지털),  9,000원","19:45,  미스 사이공 : 25주년 특별 공연(디지털),  9,000원",,,,샤롯데,2016-12-20,30
,,"15:40,  마스터(디지털),  9,000원",,"21:20,  마스터(디지털),  9,000원","24:10,  마스터(디지털),  8,000원",,,샤롯데,2016-12-21,30
"10:00,  마스터(디지털),  6,000원","12:50,  마스터(디지털),  8,000원","15:40,  마스터(디지털),  9,000원",,"21:20,  마스터(디지털),  9,000원","24:10,  마스터(디지털),  8,000원",,,샤롯데,2016-12-22,30
"10:00,  마스터(디지털),  7,000원","12:50,  마스터(디지털),  10,000원","15:40,  마스터(디지털),  11,000원","18:30,  마스터(디지털),  11,000원","21:20,  마스터(디지털),  11,000원","24:10,  마스터(디지털),  9,000원",,,샤롯데,2016-12-23,30
"09:30,  마스터(디지털),  7,000원","12:20,  마스터(디지털),  10,000원","15:10,  마스터(디지털),  11,000원","18:00,  마스터(디지털),  11,000원","20:50,  마스터(디지털),  11,000원","23:40,  마스터(디지털),  9,000원",,,샤롯데,2016-12-24,30
"09:30,  마스터(디지털),  7,000원","12:20,  마스터(디지털),  10,000원","15:10,  마스터(디지털),  11,000원","18:00,  마스터(디지털),  11,000원","20:50,  마스터(디지털),  11,000원","23:40,  마스터(디지털),  9,000원",,,샤롯데,2016-12-25,30
"09:30,  마스터(디지털),  6,000원","12:20,  마스터(디지털),  8,000원","15:10,  마스터(디지털),  9,000원","18:00,  마스터(디지털),  9,000원","20:50,  마스터(디지털),  9,000원","23:40,  마스터(디지털),  8,000원",,,샤롯데,2016-12-26,30
"09:30,  마스터(디지털),  6,000원","12:20,  마스터(디지털),  8,000원","15:10,  마스터(디지털),  9,000원","18:00,  마스터(디지털),  9,000원","20:50,  마스터(디지털),  9,000원",,,,샤롯데,2016-12-27,30
,"12:20,  로그 원: 스타워즈 스토리(디지털),  8,000원","15:00,  마스터(디지털),  9,000원","17:50,  로그 원: 스타워즈 스토리(디지털),  9,000원","20:30,  마스터(디지털),  9,000원",,,,샤롯데,2016-12-28,30
"09:00,  마스터(디지털),  6,000원",,,"17:10,  마스터(디지털),  9,000원","20:00,  마스터(디지털),  9,000원","22:50,  로그 원: 스타워즈 스토리(디지털),  9,000원",,,샤롯데,2016-12-29,30
,"12:20,  로그 원: 스타워즈 스토리(디지털),  10,000원","15:00,  마스터(디지털),  11,000원","17:50,  로그 원: 스타워즈 스토리(디지털),  11,000원","20:30,  마스터(디지털),  11,000원","23:20,  마스터(디지털),  9,000원",,,샤롯데,2016-12-30,30
"09:30,  마스터(디지털),  7,000원","12:20,  로그 원: 스타워즈 스토리(디지털),  10,000원","15:00,  마스터(디지털),  11,000원","17:50,  로그 원: 스타워즈 스토리(디지털),  11,000원","20:30,  마스터(디지털),  11,000원","23:20,  마스터(디지털),  9,000원",,,샤롯데,2016-12-31,30
"10:00,  국제시장(디지털),  9,000원","12:40,  테이큰 3(디지털),  9,000원","15:05,  국제시장(디지털),  9,000원","17:45,  테이큰 3(디지털),  9,000원","20:10,  국제시장(디지털),  9,000원","22:50,  테이큰 3(디지털),  9,000원",,,샤롯데,2015-01-01,30
"10:00,  국제시장(디지털),  9,000원","12:40,  테이큰 3(디지털),  9,000원","15:05,  국제시장(디지털),  9,000원","17:45,  테이큰 3(디지털),  9,000원","20:10,  국제시장(디지털),  9,000원","22:50,  테이큰 3(디지털),  9,000원",,,샤롯데,2015-01-02,30
"10:30,  국제시장(디지털),  9,000원","13:10,  국제시장(디지털),  9,000원","15:50,  테이큰 3(디지털),  9,000원","18:15,  테이큰 3(디지털),  9,000원","20:40,  국제시장(디지털),  9,000원","23:20,  국제시장(디지털),  9,000원",,,샤롯데,2015-01-03,30
"10:30,  국제시장(디지털),  9,000원","13:10,  국제시장(디지털),  9,000원","15:50,  테이큰 3(디지털),  9,000원","18:15,  테이큰 3(디지털),  9,000원","20:40,  국제시장(디지털),  9,000원","23:20,  국제시장(디지털),  9,000원",,,샤롯데,2015-01-04,30
"10:30,  국제시장(디지털),  8,000원","13:10,  국제시장(디지털),  8,000원","15:50,  테이큰 3(디지털),  8,000원","18:15,  테이큰 3(디지털)","20:40,  국제시장(디지털),  8,000원","23:20,  국제시장(디지털)",,,샤롯데,2015-01-05,30
"10:30,  국제시장(디지털)","13:10,  국제시장(디지털),  8,000원","15:50,  테이큰 3(디지털)","18:15,  테이큰 3(디지털),  8,000원","20:40,  국제시장(디지털),  8,000원","23:20,  국제시장(디지털),  8,000원",,,샤롯데,2015-01-06,30
"10:00,  국제시장(디지털)","12:40,  테이큰 3(디지털)","15:05,  국제시장(디지털)","17:45,  테이큰 3(디지털),  8,000원","20:10,  국제시장(디지털),  8,000원","22:50,  국제시장(디지털),  8,000원",,,샤롯데,2015-01-07,30
"10:00,  국제시장(디지털),  8,000원","12:40,  테이큰 3(디지털),  8,000원","15:05,  국제시장(디지털)","17:45,  테이큰 3(디지털),  8,000원","20:10,  국제시장(디지털),  8,000원","22:50,  국제시장(디지털)",,,샤롯데,2015-01-08,30
"10:00,  국제시장(디지털)","12:40,  테이큰 3(디지털)","15:05,  국제시장(디지털),  9,000원","17:45,  테이큰 3(디지털),  9,000원","20:10,  국제시장(디지털),  9,000원","22:50,  국제시장(디지털),  9,000원",,,샤롯데,2015-01-09,30
"10:00,  국제시장(디지털),  9,000원","12:40,  국제시장(디지털),  9,000원","15:20,  국제시장(디지털),  9,000원","18:00,  국제시장(디지털),  9,000원","20:40,  국제시장(디지털),  9,000원","23:20,  국제시장(디지털)",,,샤롯데,2015-01-10,30
"10:00,  국제시장(디지털),  9,000원","12:40,  국제시장(디지털),  9,000원","15:20,  국제시장(디지털),  9,000원","18:00,  국제시장(디지털),  9,000원","20:40,  국제시장(디지털),  9,000원","23:20,  국제시장(디지털)",,,샤롯데,2015-01-11,30
"10:00,  국제시장(디지털),  8,000원","12:40,  국제시장(디지털),  7,000원","15:20,  국제시장(디지털),  8,000원","18:00,  국제시장(디지털),  8,000원","20:40,  국제시장(디지털),  8,000원","23:20,  국제시장(디지털)",,,샤롯데,2015-01-12,30
"10:00,  국제시장(디지털)","12:40,  국제시장(디지털)","15:20,  국제시장(디지털),  8,000원","18:00,  국제시장(디지털),  8,000원","20:40,  국제시장(디지털),  8,000원","23:20,  국제시장(디지털),  8,000원",,,샤롯데,2015-01-13,30
"10:00,  허삼관(디지털)","12:35,  오늘의 연애(디지털),  8,000원","15:05,  허삼관(디지털)","17:40,  오늘의 연애(디지털),  8,000원","20:10,  허삼관(디지털),  8,000원","22:45,  오늘의 연애(디지털),  8,000원",,,샤롯데,2015-01-14,30
"10:00,  허삼관(디지털)","12:35,  오늘의 연애(디지털)","15:05,  허삼관(디지털)","17:40,  오늘의 연애(디지털)","20:10,  허삼관(디지털),  8,000원","22:45,  오늘의 연애(디지털),  8,000원",,,샤롯데,2015-01-15,30
"10:00,  허삼관(디지털),  9,000원","12:35,  오늘의 연애(디지털)","15:05,  허삼관(디지털),  9,000원","17:40,  오늘의 연애(디지털),  9,000원","20:10,  허삼관(디지털),  9,000원","22:45,  오늘의 연애(디지털),  9,000원",,,샤롯데,2015-01-16,30
"10:00,  국제시장(디지털),  9,000원","12:40,  오늘의 연애(디지털),  9,000원","15:10,  국제시장(디지털),  9,000원","17:50,  오늘의 연애(디지털),  9,000원","20:20,  국제시장(디지털),  9,000원","23:00,  오늘의 연애(디지털),  9,000원",,,샤롯데,2015-01-17,30
"10:00,  국제시장(디지털),  9,000원","12:40,  오늘의 연애(디지털),  9,000원","15:10,  국제시장(디지털),  9,000원","17:50,  오늘의 연애(디지털),  9,000원","20:20,  국제시장(디지털),  9,000원","23:00,  오늘의 연애(디지털),  9,000원",,,샤롯데,2015-01-18,30
"10:00,  국제시장(디지털)","12:40,  오늘의 연애(디지털),  8,000원","15:10,  국제시장(디지털),  8,000원","17:50,  오늘의 연애(디지털),  8,000원","20:20,  국제시장(디지털),  8,000원","23:00,  오늘의 연애(디지털)",,,샤롯데,2015-01-19,30
"10:00,  국제시장(디지털),  8,000원","12:40,  오늘의 연애(디지털),  8,000원","15:10,  국제시장(디지털),  8,000원","17:50,  오늘의 연애(디지털),  0원","20:20,  국제시장(디지털)","23:00,  오늘의 연애(디지털),  8,000원",,,샤롯데,2015-01-20,30
"10:00,  빅 히어로(디지털)","12:20,  강남 1970(디지털),  8,000원","15:05,  빅 히어로(디지털)","17:25,  강남 1970(디지털)","20:10,  강남 1970(디지털),  8,000원","22:55,  강남 1970(디지털),  8,000원",,,샤롯데,2015-01-21,30
"10:00,  빅 히어로(디지털),  8,000원","12:20,  강남 1970(디지털),  8,000원","15:05,  빅 히어로(디지털),  8,000원","17:25,  강남 1970(디지털),  8,000원","20:10,  강남 1970(디지털),  8,000원","22:55,  강남 1970(디지털),  8,000원",,,샤롯데,2015-01-22,30
"09:35,  빅 히어로(디지털)","11:55,  강남 1970(디지털)","14:40,  빅 히어로(디지털),  9,000원","17:00,  강남 1970(디지털),  9,000원","20:00,  강남 1970(디지털),  9,000원","22:45,  강남 1970(디지털),  9,000원",,,샤롯데,2015-01-23,30
"10:00,  국제시장(디지털),  9,000원","12:40,  강남 1970(디지털),  9,000원","15:25,  국제시장(디지털),  9,000원","18:05,  강남 1970(디지털),  9,000원","20:50,  국제시장(디지털),  9,000원","23:30,  강남 1970(디지털),  9,000원",,,샤롯데,2015-01-24,30
"10:00,  국제시장(디지털),  9,000원","12:40,  강남 1970(디지털),  9,000원","15:25,  국제시장(디지털),  9,000원","18:05,  강남 1970(디지털),  9,000원","20:50,  국제시장(디지털),  9,000원","23:30,  강남 1970(디지털),  9,000원",,,샤롯데,2015-01-25,30
"10:00,  국제시장(디지털)","12:40,  강남 1970(디지털)","15:25,  국제시장(디지털),  8,000원","18:05,  강남 1970(디지털)","20:50,  국제시장(디지털),  8,000원","23:30,  강남 1970(디지털),  8,000원",,,샤롯데,2015-01-26,30
"10:00,  국제시장(디지털),  7,000원","12:40,  강남 1970(디지털),  8,000원","15:25,  국제시장(디지털),  8,000원","18:05,  강남 1970(디지털),  8,000원","20:50,  국제시장(디지털),  8,000원","23:30,  강남 1970(디지털)",,,샤롯데,2015-01-27,30
"10:00,  빅 히어로(디지털),  8,000원","12:20,  강남 1970(디지털)","15:05,  빅 히어로(디지털)","17:25,  강남 1970(디지털),  8,000원","20:10,  빅 히어로(디지털),  8,000원","22:30,  강남 1970(디지털),  8,000원",,,샤롯데,2015-01-28,30
"10:00,  빅 히어로(디지털),  8,000원","12:20,  강남 1970(디지털),  8,000원","15:05,  빅 히어로(디지털)","17:25,  강남 1970(디지털),  8,000원","20:10,  빅 히어로(디지털),  8,000원","22:30,  강남 1970(디지털),  8,000원",,,샤롯데,2015-01-29,30
"10:00,  빅 히어로(디지털)","12:20,  강남 1970(디지털),  9,000원","15:05,  빅 히어로(디지털)","17:25,  강남 1970(디지털),  9,000원","20:10,  빅 히어로(디지털),  0원","22:30,  강남 1970(디지털)",,,샤롯데,2015-01-30,30
"10:00,  빅 히어로(디지털),  9,000원","12:20,  강남 1970(디지털),  9,000원","15:05,  빅 히어로(디지털),  9,000원","17:25,  강남 1970(디지털),  9,000원","20:10,  빅 히어로(디지털),  9,000원","22:30,  강남 1970(디지털),  9,000원",,,샤롯데,2015-01-31,30
"10:00,  빅 히어로(디지털),  9,000원","12:20,  강남 1970(디지털),  9,000원","15:05,  빅 히어로(디지털),  9,000원","17:25,  강남 1970(디지털),  9,000원","20:10,  빅 히어로(디지털),  9,000원","22:30,  강남 1970(디지털),  9,000원",,,샤롯데,2015-02-01,30
,"12:20,  강남 1970(디지털),  8,000원",,"17:25,  강남 1970(디지털),  8,000원",,,,,샤롯데,2015-02-02,30
,,,"17:25,  강남 1970(디지털),  8,000원",,"22:30,  강남 1970(디지털),  8,000원",,,샤롯데,2015-02-03,30
"10:00,  빅 히어로(디지털),  7,000원",,"15:05,  빅 히어로(디지털),  8,000원",,"20:10,  빅 히어로(디지털),  8,000원",,,,샤롯데,2015-02-04,30
"09:50,  쎄시봉(디지털),  8,000원","12:25,  주피터 어센딩(디지털),  8,000원","15:05,  쎄시봉(디지털),  8,000원","17:40,  주피터 어센딩(디지털),  8,000원","20:20,  쎄시봉(디지털),  7,000원",,,,샤롯데,2015-02-05,30
"09:50,  쎄시봉(디지털),  9,000원","12:25,  주피터 어센딩(디지털)","15:05,  쎄시봉(디지털),  9,000원","17:40,  주피터 어센딩(디지털)","20:20,  쎄시봉(디지털),  9,000원","22:55,  주피터 어센딩(디지털),  9,000원",,,샤롯데,2015-02-06,30
"10:00,  쎄시봉(디지털),  9,000원","12:35,  주피터 어센딩(디지털),  9,000원","15:15,  쎄시봉(디지털),  9,000원","17:50,  주피터 어센딩(디지털),  9,000원","20:30,  쎄시봉(디지털),  9,000원","23:05,  주피터 어센딩(디지털),  9,000원",,,샤롯데,2015-02-07,30
"09:50,  쎄시봉(디지털),  9,000원","12:25,  주피터 어센딩(디지털),  9,000원","15:05,  쎄시봉(디지털),  9,000원","17:40,  주피터 어센딩(디지털),  9,000원","20:20,  쎄시봉(디지털),  9,000원","22:55,  주피터 어센딩(디지털)",,,샤롯데,2015-02-08,30
"10:00,  쎄시봉(디지털)","12:35,  주피터 어센딩(디지털)","15:15,  쎄시봉(디지털)","17:50,  주피터 어센딩(디지털)","20:30,  쎄시봉(디지털),  8,000원","23:05,  주피터 어센딩(디지털)",,,샤롯데,2015-02-09,30
"10:00,  쎄시봉(디지털)","12:35,  주피터 어센딩(디지털)","15:15,  쎄시봉(디지털),  8,000원","17:50,  주피터 어센딩(디지털),  8,000원","20:30,  쎄시봉(디지털),  8,000원","23:05,  주피터 어센딩(디지털)",,,샤롯데,2015-02-10,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털)","12:35,  킹스맨 : 시크릿 에이전트(디지털)","15:15,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","17:50,  킹스맨 : 시크릿 에이전트(디지털)","20:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:05,  킹스맨 : 시크릿 에이전트(디지털)",,,샤롯데,2015-02-11,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털)","12:35,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","15:15,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","17:50,  킹스맨 : 시크릿 에이전트(디지털)","20:30,  조선명탐정 : 사라진 놉의 딸(디지털)","23:05,  킹스맨 : 시크릿 에이전트(디지털)",,,샤롯데,2015-02-12,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털)","12:35,  킹스맨 : 시크릿 에이전트(디지털)","15:15,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","17:50,  킹스맨 : 시크릿 에이전트(디지털)","20:30,  조선명탐정 : 사라진 놉의 딸(디지털)","23:05,  킹스맨 : 시크릿 에이전트(디지털),  9,000원",,,샤롯데,2015-02-13,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","12:40,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","15:20,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","18:00,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털),  9,000원",,,샤롯데,2015-02-14,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","12:40,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","15:20,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","18:00,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털),  9,000원",,,샤롯데,2015-02-15,30
"10:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","13:15,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","16:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","18:45,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","21:30,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원",,,,샤롯데,2015-02-16,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털)","12:40,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","15:20,  조선명탐정 : 사라진 놉의 딸(디지털)","18:00,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털),  9,000원",,,샤롯데,2015-02-17,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털),  0원","12:40,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","15:20,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","18:00,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털),  9,000원",,,샤롯데,2015-02-18,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","12:40,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","15:20,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","18:00,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털),  9,000원",,,샤롯데,2015-02-19,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","12:40,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","15:20,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","18:00,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털),  9,000원",,,샤롯데,2015-02-20,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","12:40,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","15:20,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","18:00,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털),  9,000원",,,샤롯데,2015-02-21,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","12:40,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","15:20,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","18:00,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털)",,,샤롯데,2015-02-22,30
"10:30,  조선명탐정 : 사라진 놉의 딸(디지털)","13:15,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","16:00,  조선명탐정 : 사라진 놉의 딸(디지털)","18:45,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","21:30,  조선명탐정 : 사라진 놉의 딸(디지털)",,,,샤롯데,2015-02-23,30
"10:30,  조선명탐정 : 사라진 놉의 딸(디지털)","13:15,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","16:00,  조선명탐정 : 사라진 놉의 딸(디지털)","18:45,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","21:30,  조선명탐정 : 사라진 놉의 딸(디지털)",,,,샤롯데,2015-02-24,30
"09:30,  킹스맨 : 시크릿 에이전트(디지털)","12:10,  킹스맨 : 시크릿 에이전트(디지털)","14:50,  킹스맨 : 시크릿 에이전트(디지털)","17:30,  그레이의 50가지 그림자(디지털),  8,000원","20:15,  그레이의 50가지 그림자(디지털),  8,000원","23:00,  그레이의 50가지 그림자(디지털),  8,000원",,,샤롯데,2015-02-25,30
"09:00,  킹스맨 : 시크릿 에이전트(디지털)","11:40,  그레이의 50가지 그림자(디지털)","14:25,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","17:05,  그레이의 50가지 그림자(디지털)","20:00,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","22:55,  킹스맨 : 시크릿 에이전트(디지털)",,,샤롯데,2015-02-26,30
"09:30,  킹스맨 : 시크릿 에이전트(디지털)","12:10,  그레이의 50가지 그림자(디지털),  9,000원","14:55,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","17:35,  그레이의 50가지 그림자(디지털)","20:20,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","23:00,  그레이의 50가지 그림자(디지털),  9,000원",,,샤롯데,2015-02-27,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","12:40,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","15:20,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","18:00,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털),  9,000원",,,샤롯데,2015-02-28,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털)","12:40,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","15:20,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","18:00,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  9,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털)",,,샤롯데,2015-03-01,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털)","12:40,  킹스맨 : 시크릿 에이전트(디지털)","15:20,  조선명탐정 : 사라진 놉의 딸(디지털)","18:00,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털)",,,샤롯데,2015-03-02,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털)","12:40,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","15:20,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","18:00,  킹스맨 : 시크릿 에이전트(디지털)","20:40,  조선명탐정 : 사라진 놉의 딸(디지털)","23:20,  킹스맨 : 시크릿 에이전트(디지털),  8,000원",,,샤롯데,2015-03-03,30
"10:00,  조선명탐정 : 사라진 놉의 딸(디지털)","12:40,  킹스맨 : 시크릿 에이전트(디지털)","15:20,  조선명탐정 : 사라진 놉의 딸(디지털)","18:00,  킹스맨 : 시크릿 에이전트(디지털),  0원","20:40,  조선명탐정 : 사라진 놉의 딸(디지털),  8,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털)",,,샤롯데,2015-03-04,30
"10:30,  순수의 시대(디지털),  8,000원","12:55,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","15:35,  헬머니(디지털),  8,000원","17:55,  순수의 시대(디지털),  8,000원","20:20,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","23:00,  헬머니(디지털),  8,000원",,,샤롯데,2015-03-05,30
"10:30,  순수의 시대(디지털)","12:55,  킹스맨 : 시크릿 에이전트(디지털)","15:35,  헬머니(디지털),  9,000원","17:55,  순수의 시대(디지털),  9,000원","20:20,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","23:00,  헬머니(디지털),  9,000원",,,샤롯데,2015-03-06,30
"10:30,  순수의 시대(디지털),  9,000원","13:00,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","15:40,  순수의 시대(디지털),  9,000원","18:10,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","20:50,  순수의 시대(디지털),  9,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털),  9,000원",,,샤롯데,2015-03-07,30
"10:30,  순수의 시대(디지털)","13:00,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","15:40,  순수의 시대(디지털),  9,000원","18:10,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","20:50,  순수의 시대(디지털),  9,000원","23:20,  킹스맨 : 시크릿 에이전트(디지털)",,,샤롯데,2015-03-08,30
"10:30,  순수의 시대(디지털)","13:00,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","15:40,  헬머니(디지털)","18:00,  순수의 시대(디지털),  8,000원","20:30,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","23:10,  헬머니(디지털)",,,샤롯데,2015-03-09,30
"10:30,  순수의 시대(디지털)","13:00,  킹스맨 : 시크릿 에이전트(디지털),  0원","15:40,  헬머니(디지털),  8,000원","18:00,  순수의 시대(디지털),  8,000원","20:30,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","23:10,  헬머니(디지털)",,,샤롯데,2015-03-10,30
"10:30,  순수의 시대(디지털),  8,000원","13:00,  킹스맨 : 시크릿 에이전트(디지털)","15:40,  헬머니(디지털)","18:00,  순수의 시대(디지털)","20:30,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","23:10,  헬머니(디지털)",,,샤롯데,2015-03-11,30
"10:30,  채피(디지털),  0원","13:05,  살인의뢰(디지털),  8,000원","15:20,  킹스맨 : 시크릿 에이전트(디지털),  8,000원","18:05,  살인의뢰(디지털),  8,000원","20:20,  채피(디지털),  8,000원","22:55,  살인의뢰(디지털),  8,000원",,,샤롯데,2015-03-12,30
"10:30,  채피(디지털)","13:05,  살인의뢰(디지털)","15:20,  킹스맨 : 시크릿 에이전트(디지털),  9,000원","18:05,  살인의뢰(디지털),  9,000원","20:20,  채피(디지털),  9,000원","22:55,  살인의뢰(디지털)",,,샤롯데,2015-03-13,30
"10:30,  채피(디지털),  9,000원","13:05,  살인의뢰(디지털),  9,000원","15:20,  채피(디지털),  9,000원","17:55,  살인의뢰(디지털),  9,000원","20:10,  채피(디지털),  9,000원","22:45,  살인의뢰(디지털),  9,000원",,,샤롯데,2015-03-14,30
"10:30,  채피(디지털),  9,000원","13:05,  살인의뢰(디지털),  9,000원","15:20,  채피(디지털),  9,000원","17:55,  살인의뢰(디지털),  9,000원","20:10,  채피(디지털),  9,000원","22:45,  살인의뢰(디지털),  9,000원",,,샤롯데,2015-03-15,30
"10:30,  채피(디지털)","13:05,  살인의뢰(디지털)","15:20,  채피(디지털),  8,000원","17:55,  살인의뢰(디지털),  8,000원","20:10,  채피(디지털),  8,000원","22:45,  살인의뢰(디지털)",,,샤롯데,2015-03-16,30
"10:30,  채피(디지털)","13:05,  살인의뢰(디지털),  8,000원","15:20,  채피(디지털),  8,000원","17:55,  살인의뢰(디지털)","20:10,  채피(디지털),  8,000원","22:45,  살인의뢰(디지털),  8,000원",,,샤롯데,2015-03-17,30
"10:30,  채피(디지털)","13:05,  살인의뢰(디지털)","15:20,  채피(디지털),  8,000원","17:55,  살인의뢰(디지털)","20:10,  채피(디지털),  8,000원","22:45,  살인의뢰(디지털),  8,000원",,,샤롯데,2015-03-18,30
"10:30,  채피(디지털)","13:05,  살인의뢰(디지털)","15:20,  채피(디지털)","17:55,  살인의뢰(디지털)","20:10,  채피(디지털),  8,000원","22:45,  살인의뢰(디지털),  8,000원",,,샤롯데,2015-03-19,30
"10:30,  채피(디지털)","13:05,  살인의뢰(디지털)","15:20,  채피(디지털)","17:55,  살인의뢰(디지털)","20:10,  채피(디지털),  0원","22:45,  살인의뢰(디지털),  9,000원",,,샤롯데,2015-03-20,30
