상영일자,상영관,1회,2회,3회,4회,5회,6회,7회,8회,9회,10회,11회,12회,13회,14회,좌석수
2015-06-09,01관,"09:30,  매드 맥스: 분노의 도로(디지털),  6,000원","11:55,  간신(디지털),  8,000원","14:35,  간신(디지털),  8,000원","17:15,  스파이(디지털),  9,000원","19:45,  매드 맥스: 분노의 도로(디지털),  9,000원","22:10,  스파이(디지털),  9,000원",,,,,,,,,86
2015-06-09,02관,"09:00,  샌 안드레아스(디지털),  6,000원","11:20,  은밀한 유혹(디지털),  7,000원","13:40,  은밀한 유혹(디지털),  8,000원","16:00,  샌 안드레아스(디지털),  9,000원","18:20,  샌 안드레아스(디지털),  9,000원","20:40,  샌 안드레아스(디지털),  9,000원","23:00,  샌 안드레아스(디지털),  9,000원",,,,,,,,86
2015-06-10,01관,"09:30,  매드 맥스: 분노의 도로(디지털),  6,000원","11:55,  간신(디지털)","14:35,  간신(디지털)","17:15,  스파이(디지털)","19:45,  매드 맥스: 분노의 도로(디지털),  9,000원","22:10,  스파이(디지털),  9,000원",,,,,,,,,86
2015-06-10,02관,"09:00,  샌 안드레아스(디지털),  6,000원","11:20,  은밀한 유혹(디지털),  7,500원","13:40,  은밀한 유혹(디지털),  7,500원","16:00,  샌 안드레아스(디지털),  9,000원","18:20,  샌 안드레아스(디지털),  9,000원","20:40,  샌 안드레아스(디지털),  8,000원","23:00,  샌 안드레아스(디지털),  9,000원",,,,,,,,86
2015-06-11,01관,"08:30,  쥬라기 월드(디지털),  6,000원","10:55,  쥬라기 월드(디지털),  8,000원","13:20,  쥬라기 월드(디지털),  8,000원","15:45,  쥬라기 월드(디지털),  8,000원","18:10,  쥬라기 월드(디지털),  9,000원","20:35,  쥬라기 월드(디지털),  6,000원","23:00,  쥬라기 월드(디지털),  9,000원",,,,,,,,86
2015-06-11,02관,"09:20,  샌 안드레아스(디지털),  6,000원","11:35,  스파이(디지털),  5,000원","14:00,  샌 안드레아스(디지털),  8,000원","16:35,  쥬라기 월드(디지털),  9,000원","19:00,  쥬라기 월드(3D 디지털)","21:25,  쥬라기 월드(디지털),  9,000원","23:50,  쥬라기 월드(디지털),  9,000원",,,,,,,,86
2015-06-12,01관,"08:30,  쥬라기 월드(디지털),  6,000원","10:55,  쥬라기 월드(디지털),  10,000원","13:20,  쥬라기 월드(디지털),  10,000원","15:45,  쥬라기 월드(디지털),  10,000원","18:10,  쥬라기 월드(디지털),  10,000원","20:35,  쥬라기 월드(디지털),  10,000원","23:00,  쥬라기 월드(디지털),  10,000원",,,,,,,,86
2015-06-12,02관,"09:20,  샌 안드레아스(디지털)","11:35,  스파이(디지털),  10,000원","14:00,  샌 안드레아스(디지털),  10,000원","16:35,  쥬라기 월드(디지털),  10,000원","19:00,  쥬라기 월드(3D 디지털),  12,000원","21:25,  쥬라기 월드(디지털),  10,000원","23:50,  쥬라기 월드(디지털),  10,000원",,,,,,,,86
2015-06-13,01관,"08:00,  쥬라기 월드(디지털),  6,000원","10:25,  쥬라기 월드(디지털),  10,000원","12:50,  쥬라기 월드(디지털),  10,000원","15:15,  쥬라기 월드(디지털),  10,000원","17:40,  쥬라기 월드(디지털),  10,000원","20:05,  쥬라기 월드(디지털),  10,000원","22:30,  쥬라기 월드(디지털),  10,000원",,,,,,,,86
2015-06-13,02관,"09:00,  쥬라기 월드(디지털),  6,000원","11:25,  샌 안드레아스(디지털),  10,000원","13:50,  쥬라기 월드(3D 디지털),  12,000원","16:15,  쥬라기 월드(디지털),  10,000원","18:40,  쥬라기 월드(3D 디지털),  12,000원","21:05,  쥬라기 월드(디지털),  10,000원","23:30,  쥬라기 월드(디지털),  10,000원",,,,,,,,86
2015-06-14,01관,"08:00,  쥬라기 월드(디지털),  6,000원","10:25,  쥬라기 월드(디지털),  6,000원","12:50,  쥬라기 월드(디지털),  10,000원","15:15,  쥬라기 월드(디지털),  10,000원","17:40,  쥬라기 월드(디지털),  10,000원","20:05,  쥬라기 월드(디지털),  10,000원","22:30,  쥬라기 월드(디지털),  10,000원",,,,,,,,86
2015-06-14,02관,"09:00,  쥬라기 월드(디지털),  6,000원","11:25,  샌 안드레아스(디지털),  10,000원","13:50,  쥬라기 월드(3D 디지털),  12,000원","16:15,  쥬라기 월드(디지털),  10,000원","18:40,  쥬라기 월드(3D 디지털),  12,000원","21:05,  쥬라기 월드(디지털),  10,000원","23:30,  쥬라기 월드(디지털),  10,000원",,,,,,,,86
2015-06-15,01관,"09:00,  쥬라기 월드(디지털),  6,000원","11:25,  샌 안드레아스(디지털),  8,000원","13:45,  쥬라기 월드(디지털),  8,000원","16:10,  쥬라기 월드(디지털),  9,000원","18:35,  쥬라기 월드(디지털),  9,000원","21:00,  쥬라기 월드(디지털),  9,000원","23:25,  쥬라기 월드(디지털),  7,000원",,,,,,,,86
2015-06-15,02관,"10:20,  쥬라기 월드(디지털),  6,000원","12:45,  쥬라기 월드(디지털),  8,000원","15:10,  쥬라기 월드(3D 디지털),  10,000원","17:35,  쥬라기 월드(디지털),  8,000원","20:00,  쥬라기 월드(3D 디지털),  10,000원","22:25,  쥬라기 월드(디지털),  9,000원",,,,,,,,,86
2015-06-16,01관,"09:00,  쥬라기 월드(디지털),  6,000원","11:25,  샌 안드레아스(디지털),  8,000원","13:45,  쥬라기 월드(디지털),  8,000원","16:10,  쥬라기 월드(디지털),  9,000원","18:35,  쥬라기 월드(디지털),  9,000원","21:00,  쥬라기 월드(디지털),  9,000원","23:25,  쥬라기 월드(디지털),  9,000원",,,,,,,,86
2015-06-16,02관,"10:20,  쥬라기 월드(디지털),  6,000원","12:45,  쥬라기 월드(디지털),  8,000원","15:10,  쥬라기 월드(3D 디지털),  10,000원","17:35,  쥬라기 월드(디지털),  9,000원","20:00,  쥬라기 월드(3D 디지털),  10,000원","22:25,  쥬라기 월드(디지털),  9,000원",,,,,,,,,86
2015-06-17,01관,"09:00,  쥬라기 월드(디지털),  6,000원","11:25,  샌 안드레아스(디지털),  8,000원","13:45,  쥬라기 월드(디지털),  8,000원","16:10,  쥬라기 월드(디지털),  8,000원","18:35,  쥬라기 월드(디지털),  9,000원","21:00,  쥬라기 월드(디지털),  9,000원","23:25,  쥬라기 월드(디지털),  9,000원",,,,,,,,86
2015-06-17,02관,"10:20,  쥬라기 월드(디지털),  6,000원","12:45,  쥬라기 월드(디지털),  8,000원","15:10,  쥬라기 월드(3D 디지털),  10,000원","17:35,  쥬라기 월드(디지털),  9,000원","20:00,  쥬라기 월드(3D 디지털),  10,000원","22:25,  쥬라기 월드(디지털),  7,000원",,,,,,,,,86
2015-06-18,01관,"09:00,  극비수사(디지털),  6,000원","11:10,  경성학교: 사라진 소녀들(디지털),  8,000원","13:10,  극비수사(디지털),  8,000원","15:20,  극비수사(디지털),  8,000원","17:30,  경성학교: 사라진 소녀들(디지털),  9,000원","19:30,  극비수사(디지털),  9,000원","21:40,  극비수사(디지털),  9,000원","23:50,  극비수사(디지털),  9,000원",,,,,,,86
2015-06-18,02관,"08:30,  쥬라기 월드(디지털)","10:55,  쥬라기 월드(디지털),  8,000원","13:30,  쥬라기 월드(디지털),  8,000원","15:55,  쥬라기 월드(3D 디지털),  10,000원","18:20,  쥬라기 월드(디지털),  9,000원","20:45,  쥬라기 월드(디지털),  9,000원","23:10,  쥬라기 월드(디지털),  9,000원",,,,,,,,86
2015-06-19,01관,"09:00,  극비수사(디지털),  6,000원","11:10,  경성학교: 사라진 소녀들(디지털),  10,000원","13:10,  극비수사(디지털),  10,000원","15:20,  극비수사(디지털),  10,000원","17:30,  경성학교: 사라진 소녀들(디지털),  10,000원","19:30,  극비수사(디지털),  10,000원","21:40,  극비수사(디지털),  10,000원","23:50,  극비수사(디지털),  10,000원",,,,,,,86
2015-06-19,02관,"09:20,  쥬라기 월드(디지털),  6,000원","11:40,  쥬라기 월드(디지털),  10,000원","14:00,  쥬라기 월드(디지털),  10,000원","16:25,  쥬라기 월드(3D 디지털),  12,000원","18:50,  쥬라기 월드(디지털),  10,000원","21:15,  쥬라기 월드(디지털),  10,000원","23:40,  쥬라기 월드(디지털),  10,000원",,,,,,,,86
2015-06-20,01관,"08:30,  극비수사(디지털),  6,000원","10:40,  경성학교: 사라진 소녀들(디지털),  10,000원","12:45,  극비수사(디지털),  10,000원","14:55,  극비수사(디지털),  10,000원","17:15,  경성학교: 사라진 소녀들(디지털),  10,000원","19:20,  극비수사(디지털),  10,000원","21:30,  극비수사(디지털),  10,000원","23:40,  극비수사(디지털),  10,000원",,,,,,,86
2015-06-20,02관,"08:50,  쥬라기 월드(디지털),  6,000원","11:15,  쥬라기 월드(디지털),  10,000원","13:40,  쥬라기 월드(3D 디지털),  12,000원","16:05,  쥬라기 월드(디지털),  10,000원","18:30,  쥬라기 월드(3D 디지털),  12,000원","20:55,  쥬라기 월드(디지털),  10,000원","23:20,  쥬라기 월드(디지털),  10,000원",,,,,,,,86
2015-06-21,01관,"08:30,  극비수사(디지털),  6,000원","10:40,  경성학교: 사라진 소녀들(디지털),  10,000원","12:45,  극비수사(디지털),  10,000원","14:55,  극비수사(디지털),  10,000원","17:15,  쥬라기 월드(디지털),  10,000원","19:40,  극비수사(디지털),  10,000원","21:45,  극비수사(디지털),  10,000원","23:50,  극비수사(디지털),  10,000원",,,,,,,86
2015-06-21,02관,"08:50,  쥬라기 월드(디지털),  6,000원","11:15,  쥬라기 월드(디지털),  10,000원","13:40,  쥬라기 월드(3D 디지털),  12,000원","16:05,  쥬라기 월드(디지털),  10,000원","18:30,  쥬라기 월드(3D 디지털),  12,000원","20:55,  쥬라기 월드(디지털),  10,000원","23:20,  쥬라기 월드(디지털),  10,000원",,,,,,,,86
2015-06-22,01관,"09:00,  극비수사(디지털),  6,000원","11:10,  극비수사(디지털),  8,000원","13:20,  극비수사(디지털),  8,000원","15:30,  극비수사(디지털),  8,000원","17:40,  경성학교: 사라진 소녀들(디지털),  9,000원","19:45,  극비수사(디지털),  9,000원","21:55,  극비수사(디지털),  9,000원","24:05,  극비수사(디지털),  9,000원",,,,,,,86
2015-06-22,02관,"09:20,  쥬라기 월드(디지털),  6,000원","11:45,  쥬라기 월드(디지털),  8,000원","14:10,  쥬라기 월드(디지털),  8,000원","16:35,  쥬라기 월드(3D 디지털),  10,000원","19:00,  쥬라기 월드(디지털),  9,000원","21:20,  쥬라기 월드(디지털),  9,000원","23:40,  쥬라기 월드(디지털)",,,,,,,,86
2015-06-23,01관,"09:00,  극비수사(디지털),  6,000원","11:10,  극비수사(디지털),  8,000원","13:20,  극비수사(디지털),  8,000원","15:30,  극비수사(디지털),  8,000원","17:40,  경성학교: 사라진 소녀들(디지털),  9,000원","19:45,  극비수사(디지털),  9,000원","21:55,  극비수사(디지털),  9,000원","24:05,  극비수사(디지털),  9,000원",,,,,,,86
2015-06-23,02관,"09:20,  쥬라기 월드(디지털),  6,000원","11:45,  쥬라기 월드(디지털),  8,000원","14:10,  쥬라기 월드(디지털),  7,000원","16:35,  쥬라기 월드(3D 디지털),  10,000원","19:00,  쥬라기 월드(디지털),  9,000원","21:20,  쥬라기 월드(디지털),  9,000원","23:40,  쥬라기 월드(디지털),  9,000원",,,,,,,,86
2015-06-24,01관,"09:20,  연평해전(디지털),  6,000원","11:50,  연평해전(디지털),  8,000원","14:20,  연평해전(디지털),  8,000원","16:50,  극비수사(디지털),  9,000원","19:00,  연평해전(디지털),  5,000원","21:30,  연평해전(디지털),  9,000원","24:00,  극비수사(디지털),  9,000원",,,,,,,,86
2015-06-24,02관,"09:00,  극비수사(디지털),  6,000원","11:10,  극비수사(디지털),  8,000원","13:20,  극비수사(디지털),  8,000원","15:30,  쥬라기 월드(디지털),  8,000원","18:10,  쥬라기 월드(디지털),  5,000원","20:35,  쥬라기 월드(3D 디지털),  10,000원","23:00,  쥬라기 월드(디지털),  9,000원",,,,,,,,86
2015-06-25,01관,"08:30,  극비수사(디지털),  6,000원","10:40,  극비수사(디지털),  8,000원","12:50,  극비수사(디지털),  8,000원","15:00,  연평해전(디지털),  8,000원","17:30,  연평해전(디지털),  9,000원","20:00,  연평해전(디지털),  9,000원","22:30,  나의 절친 악당들(디지털),  9,000원",,,,,,,,86
2015-06-25,02관,"08:50,  연평해전(디지털),  6,000원","11:20,  연평해전(디지털),  8,000원","13:50,  연평해전(디지털),  8,000원","16:20,  정글번치: 너구리 해적단과 보물지도(디지털더빙)","18:10,  쥬라기 월드(디지털),  9,000원","20:35,  쥬라기 월드(3D 디지털),  10,000원","23:00,  쥬라기 월드(디지털),  9,000원",,,,,,,,86
2015-06-26,01관,"08:30,  극비수사(디지털),  6,000원","10:40,  극비수사(디지털),  10,000원","12:50,  극비수사(디지털),  10,000원","15:00,  연평해전(디지털),  10,000원","17:30,  연평해전(디지털),  10,000원","20:00,  연평해전(디지털),  10,000원","22:30,  나의 절친 악당들(디지털),  10,000원",,,,,,,,86
2015-06-26,02관,"08:50,  연평해전(디지털),  6,000원","11:20,  연평해전(디지털),  10,000원","13:50,  연평해전(디지털),  10,000원","16:20,  정글번치: 너구리 해적단과 보물지도(디지털더빙),  10,000원","18:10,  쥬라기 월드(디지털),  10,000원","20:35,  쥬라기 월드(3D 디지털),  12,000원","23:00,  쥬라기 월드(디지털),  10,000원",,,,,,,,86
2015-06-27,01관,"08:40,  극비수사(디지털),  6,000원","10:50,  쥬라기 월드(디지털),  10,000원","13:15,  정글번치: 너구리 해적단과 보물지도(디지털더빙),  10,000원","14:45,  쥬라기 월드(디지털),  10,000원","17:10,  연평해전(디지털),  10,000원","19:40,  연평해전(디지털),  10,000원","22:10,  연평해전(디지털),  10,000원","24:35,  나의 절친 악당들(디지털),  10,000원",,,,,,,86
2015-06-27,02관,"10:30,  연평해전(디지털),  6,000원","13:00,  연평해전(디지털),  10,000원","15:30,  연평해전(디지털),  10,000원","18:10,  연평해전(디지털),  10,000원","20:40,  연평해전(디지털),  10,000원","23:10,  연평해전(디지털),  10,000원",,,,,,,,,86
2015-06-28,01관,"08:40,  극비수사(디지털),  6,000원","10:50,  쥬라기 월드(디지털),  10,000원","13:15,  정글번치: 너구리 해적단과 보물지도(디지털더빙),  10,000원","14:45,  쥬라기 월드(디지털),  10,000원","17:10,  연평해전(디지털),  10,000원","19:40,  연평해전(디지털),  10,000원","22:10,  연평해전(디지털),  10,000원","24:35,  나의 절친 악당들(디지털),  10,000원",,,,,,,86
2015-06-28,02관,"10:30,  연평해전(디지털),  6,000원","13:00,  연평해전(디지털),  10,000원","15:30,  연평해전(디지털),  10,000원","18:10,  극비수사(디지털),  10,000원","20:40,  연평해전(디지털),  10,000원","23:10,  연평해전(디지털),  10,000원",,,,,,,,,86
2015-06-29,01관,"09:00,  극비수사(디지털),  6,000원","11:10,  극비수사(디지털),  8,000원","13:20,  연평해전(디지털),  8,000원","15:50,  정글번치: 너구리 해적단과 보물지도(디지털더빙),  8,000원","17:20,  쥬라기 월드(디지털),  5,000원","19:45,  쥬라기 월드(디지털),  9,000원","22:10,  극비수사(디지털),  9,000원","24:20,  나의 절친 악당들(디지털),  6,000원",,,,,,,86
2015-06-29,02관,"09:20,  연평해전(디지털),  6,000원","11:50,  연평해전(디지털),  8,000원","14:20,  극비수사(디지털),  8,000원","16:30,  연평해전(디지털),  9,000원","19:00,  연평해전(디지털),  9,000원","21:30,  연평해전(디지털),  9,000원","24:00,  연평해전(디지털),  9,000원",,,,,,,,86
2015-06-30,01관,"09:00,  극비수사(디지털),  6,000원","11:10,  극비수사(디지털),  8,000원","13:20,  연평해전(디지털),  8,000원","15:50,  정글번치: 너구리 해적단과 보물지도(디지털더빙),  6,500원","17:20,  연평해전(디지털),  9,000원","19:45,  쥬라기 월드(디지털),  9,000원","22:10,  극비수사(디지털),  9,000원","24:20,  나의 절친 악당들(디지털),  9,000원",,,,,,,86
2015-06-30,02관,"09:20,  연평해전(디지털),  6,000원","11:50,  연평해전(디지털),  8,000원","14:20,  극비수사(디지털),  8,000원","16:30,  연평해전(디지털),  9,000원","19:00,  연평해전(디지털),  9,000원","21:30,  연평해전(디지털),  9,000원","24:00,  연평해전(디지털),  7,000원",,,,,,,,86
2015-07-01,01관,"09:00,  극비수사(디지털),  6,000원","11:10,  극비수사(디지털)","13:20,  연평해전(디지털),  8,000원","15:50,  정글번치: 너구리 해적단과 보물지도(디지털더빙),  8,000원","17:20,  쥬라기 월드(디지털),  9,000원","19:45,  쥬라기 월드(디지털),  9,000원","22:10,  극비수사(디지털),  9,000원","24:20,  나의 절친 악당들(디지털),  8,500원",,,,,,,86
2015-07-01,02관,"09:20,  연평해전(디지털),  6,000원","11:50,  연평해전(디지털),  8,000원","14:20,  극비수사(디지털),  8,000원","16:30,  연평해전(디지털),  9,000원","19:00,  연평해전(디지털),  9,000원","21:30,  연평해전(디지털),  9,000원","24:00,  연평해전(디지털),  9,000원",,,,,,,,86
2015-07-02,01관,"09:00,  연평해전(디지털),  6,000원","11:30,  터미네이터 제니시스(디지털),  8,000원","13:55,  터미네이터 제니시스(디지털),  8,000원","16:20,  터미네이터 제니시스(디지털),  9,000원","18:45,  연평해전(디지털),  9,000원","21:15,  연평해전(디지털),  9,000원","23:45,  터미네이터 제니시스(디지털),  9,000원",,,,,,,,86
2015-07-02,02관,"08:30,  터미네이터 제니시스(디지털),  6,000원","10:55,  연평해전(디지털),  8,000원","13:25,  연평해전(디지털),  8,000원","15:55,  리틀드래곤 코코넛(디지털더빙),  8,000원","17:40,  터미네이터 제니시스(디지털),  9,000원","20:05,  터미네이터 제니시스(3D 디지털),  10,000원","22:30,  터미네이터 제니시스(디지털),  9,000원","24:50,  모든 비밀스러운 것들(디지털),  6,000원",,,,,,,86
2015-07-03,01관,"08:30,  연평해전(디지털),  6,000원","11:00,  연평해전(디지털),  10,000원","13:30,  연평해전(디지털),  10,000원","16:00,  터미네이터 제니시스(디지털),  10,000원","18:45,  연평해전(디지털),  10,000원","21:15,  연평해전(디지털),  10,000원","23:45,  터미네이터 제니시스(디지털),  10,000원",,,,,,,,86
2015-07-03,02관,"09:00,  터미네이터 제니시스(디지털),  6,000원","11:25,  터미네이터 제니시스(디지털),  10,000원","13:50,  터미네이터 제니시스(디지털),  10,000원","16:15,  리틀드래곤 코코넛(디지털더빙)","18:00,  터미네이터 제니시스(디지털),  10,000원","20:25,  터미네이터 제니시스(3D 디지털),  12,000원","22:50,  터미네이터 제니시스(디지털),  10,000원",,,,,,,,86
2015-07-04,01관,"10:30,  리틀드래곤 코코넛(디지털더빙),  6,000원","12:15,  리틀드래곤 코코넛(디지털더빙),  10,000원","14:00,  연평해전(디지털),  10,000원","16:30,  연평해전(디지털),  10,000원","19:00,  터미네이터 제니시스(디지털),  10,000원","21:25,  연평해전(디지털),  10,000원","23:55,  터미네이터 제니시스(디지털),  10,000원",,,,,,,,86
2015-07-04,02관,"08:30,  터미네이터 제니시스(디지털),  6,000원","10:55,  터미네이터 제니시스(디지털),  10,000원","13:20,  터미네이터 제니시스(디지털),  10,000원","15:45,  터미네이터 제니시스(디지털),  10,000원","18:10,  터미네이터 제니시스(디지털),  10,000원","20:35,  터미네이터 제니시스(3D 디지털),  12,000원","23:00,  터미네이터 제니시스(디지털),  10,000원",,,,,,,,86
2015-07-05,01관,"10:30,  리틀드래곤 코코넛(디지털더빙),  6,000원","12:15,  리틀드래곤 코코넛(디지털더빙),  10,000원","14:00,  연평해전(디지털),  10,000원","16:30,  연평해전(디지털),  10,000원","19:00,  연평해전(디지털),  10,000원","21:25,  연평해전(디지털),  10,000원","23:55,  터미네이터 제니시스(디지털),  10,000원",,,,,,,,86
2015-07-05,02관,"08:30,  터미네이터 제니시스(디지털),  6,000원","10:55,  터미네이터 제니시스(디지털),  10,000원","13:20,  터미네이터 제니시스(디지털),  10,000원","15:45,  터미네이터 제니시스(디지털),  10,000원","18:10,  터미네이터 제니시스(디지털),  10,000원","20:35,  터미네이터 제니시스(3D 디지털),  12,000원","23:00,  터미네이터 제니시스(디지털),  10,000원",,,,,,,,86
2015-07-06,01관,"09:00,  연평해전(디지털),  6,000원","11:30,  연평해전(디지털),  8,000원","14:00,  리틀드래곤 코코넛(디지털더빙)","15:45,  연평해전(디지털),  8,000원","18:15,  연평해전(디지털),  9,000원","20:45,  연평해전(디지털),  9,000원","23:15,  터미네이터 제니시스(디지털),  9,000원",,,,,,,,86
2015-07-06,02관,"09:30,  터미네이터 제니시스(디지털),  6,000원","11:55,  터미네이터 제니시스(디지털),  8,000원","14:20,  연평해전(디지털),  8,000원","16:50,  터미네이터 제니시스(디지털),  9,000원","19:15,  터미네이터 제니시스(디지털),  9,000원","21:40,  터미네이터 제니시스(디지털),  9,000원","24:05,  터미네이터 제니시스(디지털),  9,000원",,,,,,,,86
2015-07-07,01관,"09:00,  연평해전(디지털),  6,000원","11:30,  연평해전(디지털),  8,000원","14:00,  리틀드래곤 코코넛(디지털더빙),  6,500원","15:45,  연평해전(디지털),  8,000원","18:15,  연평해전(디지털),  9,000원","20:45,  연평해전(디지털),  9,000원","23:15,  연평해전(디지털),  9,000원",,,,,,,,86
2015-07-07,02관,"09:30,  터미네이터 제니시스(디지털),  6,000원","11:55,  터미네이터 제니시스(디지털),  8,000원","14:20,  연평해전(디지털),  8,000원","16:50,  쥬라기 월드(디지털),  9,000원","19:15,  터미네이터 제니시스(디지털),  9,000원","21:40,  터미네이터 제니시스(디지털),  9,000원","24:05,  터미네이터 제니시스(디지털),  9,000원",,,,,,,,86
2015-07-08,01관,"09:00,  연평해전(디지털),  6,000원","11:30,  연평해전(디지털),  8,000원","14:00,  리틀드래곤 코코넛(디지털더빙),  8,000원","15:45,  연평해전(디지털),  8,000원","18:15,  연평해전(디지털),  9,000원","20:45,  연평해전(디지털),  9,000원","23:15,  연평해전(디지털),  9,000원",,,,,,,,86
2015-07-08,02관,"09:30,  터미네이터 제니시스(디지털),  6,000원","11:55,  터미네이터 제니시스(디지털),  8,000원","14:20,  연평해전(디지털),  8,000원","16:50,  터미네이터 제니시스(디지털),  9,000원","19:15,  터미네이터 제니시스(디지털),  7,000원","21:40,  터미네이터 제니시스(디지털),  9,000원","24:05,  터미네이터 제니시스(디지털)",,,,,,,,86
2015-07-09,01관,"09:00,  터미네이터 제니시스(디지털),  6,000원","11:25,  연평해전(디지털),  8,000원","13:55,  인사이드 아웃(디지털더빙),  8,000원","15:55,  인사이드 아웃(디지털더빙),  8,000원","17:55,  터미네이터 제니시스(디지털),  9,000원","20:20,  연평해전(디지털),  9,000원","22:50,  터미네이터 제니시스(디지털),  9,000원",,,,,,,,86
2015-07-09,02관,"10:30,  손님(디지털),  6,000원","12:40,  손님(디지털),  8,000원","14:50,  연평해전(디지털),  8,000원","17:20,  손님(디지털),  9,000원","19:30,  손님(디지털),  9,000원","21:40,  연평해전(디지털),  9,000원","24:05,  손님(디지털),  9,000원",,,,,,,,86
2015-07-10,01관,"09:00,  터미네이터 제니시스(디지털),  6,000원","11:25,  연평해전(디지털),  10,000원","13:55,  인사이드 아웃(디지털더빙),  9,000원","15:55,  인사이드 아웃(디지털더빙),  10,000원","17:55,  터미네이터 제니시스(디지털),  10,000원","20:20,  연평해전(디지털),  10,000원","22:50,  터미네이터 제니시스(디지털),  10,000원",,,,,,,,86
2015-07-10,02관,"10:30,  손님(디지털),  6,000원","12:40,  인사이드 아웃(디지털더빙),  10,000원","14:50,  연평해전(디지털),  10,000원","17:20,  손님(디지털),  10,000원","19:30,  손님(디지털),  10,000원","21:40,  연평해전(디지털),  10,000원","24:05,  손님(디지털),  10,000원",,,,,,,,86
2015-07-11,01관,"09:00,  터미네이터 제니시스(디지털),  6,000원","11:25,  연평해전(디지털),  10,000원","13:55,  인사이드 아웃(디지털더빙),  10,000원","15:55,  인사이드 아웃(디지털더빙),  10,000원","17:55,  터미네이터 제니시스(디지털),  10,000원","20:20,  연평해전(디지털),  10,000원","22:50,  터미네이터 제니시스(디지털),  10,000원",,,,,,,,86
2015-07-11,02관,"10:30,  인사이드 아웃(디지털더빙),  6,000원","12:30,  인사이드 아웃(디지털더빙),  10,000원","14:30,  연평해전(디지털),  10,000원","17:00,  손님(디지털),  10,000원","19:10,  손님(디지털),  10,000원","21:20,  연평해전(디지털),  10,000원","23:50,  손님(디지털),  10,000원",,,,,,,,86
2015-07-12,01관,"09:00,  인사이드 아웃(디지털더빙),  6,000원","11:25,  연평해전(디지털),  10,000원","13:55,  인사이드 아웃(디지털더빙),  10,000원","15:55,  인사이드 아웃(디지털더빙),  10,000원","17:55,  터미네이터 제니시스(디지털),  10,000원","20:20,  연평해전(디지털),  10,000원","22:50,  터미네이터 제니시스(디지털),  10,000원",,,,,,,,86
2015-07-12,02관,"10:30,  인사이드 아웃(디지털더빙),  6,000원","12:30,  인사이드 아웃(디지털더빙),  10,000원","14:30,  연평해전(디지털),  10,000원","17:00,  손님(디지털),  10,000원","19:10,  인사이드 아웃(디지털),  10,000원","21:10,  연평해전(디지털),  10,000원","23:40,  손님(디지털),  10,000원",,,,,,,,86
2015-07-13,01관,"10:00,  손님(디지털),  6,000원","12:10,  손님(디지털),  8,000원","14:20,  인사이드 아웃(디지털더빙),  8,000원","16:20,  인사이드 아웃(디지털더빙),  9,000원","18:20,  인사이드 아웃(디지털),  9,000원","20:20,  터미네이터 제니시스(디지털),  9,000원","22:45,  터미네이터 제니시스(디지털),  9,000원",,,,,,,,86
2015-07-13,02관,"09:00,  연평해전(디지털),  6,000원","11:30,  연평해전(디지털),  8,000원","14:00,  연평해전(디지털),  8,000원","16:40,  연평해전(디지털),  9,000원","19:10,  손님(디지털),  9,000원","21:20,  연평해전(디지털),  9,000원","23:50,  연평해전(디지털)",,,,,,,,86
2015-07-14,01관,"10:00,  손님(디지털),  6,000원","12:10,  손님(디지털),  8,000원","14:20,  인사이드 아웃(디지털더빙),  8,000원","16:20,  인사이드 아웃(디지털더빙),  9,000원","18:20,  인사이드 아웃(디지털),  9,000원","20:20,  터미네이터 제니시스(디지털),  9,000원","22:45,  터미네이터 제니시스(디지털),  9,000원",,,,,,,,86
2015-07-14,02관,"09:00,  연평해전(디지털),  6,000원","11:30,  연평해전(디지털),  8,000원","14:00,  연평해전(디지털),  8,000원","16:40,  연평해전(디지털),  9,000원","19:10,  손님(디지털),  9,000원","21:20,  연평해전(디지털),  9,000원","23:50,  연평해전(디지털),  9,000원",,,,,,,,86
2015-07-15,01관,"09:00,  손님(디지털)","11:10,  연평해전(디지털),  8,000원","13:40,  인사이드 아웃(디지털더빙),  8,000원","15:40,  인사이드 아웃(디지털더빙),  8,000원","17:55,  연평해전(디지털),  9,000원","20:25,  터미네이터 제니시스(디지털),  9,000원","22:50,  터미네이터 제니시스(디지털),  6,000원",,,,,,,,86
2015-07-15,02관,"09:30,  연평해전(디지털),  6,000원","12:00,  터미네이터 제니시스(디지털),  8,000원","14:25,  연평해전(디지털),  8,000원","16:55,  연평해전(디지털),  9,000원","19:25,  인사이드 아웃(디지털),  9,000원","21:25,  손님(디지털),  9,000원","23:35,  연평해전(디지털),  8,000원",,,,,,,,86
2015-07-16,01관,"10:30,  인사이드 아웃(디지털더빙),  6,000원","12:30,  터미네이터 제니시스(디지털),  8,000원","14:55,  인사이드 아웃(디지털더빙),  8,000원","16:55,  인사이드 아웃(디지털),  9,000원","18:55,  픽셀(디지털),  9,000원","21:20,  터미네이터 제니시스(디지털),  9,000원","23:40,  픽셀(디지털),  9,000원",,,,,,,,86
2015-07-16,02관,"08:30,  연평해전(디지털),  6,000원","11:00,  연평해전(디지털),  8,000원","13:30,  연평해전(디지털),  8,000원","16:00,  연평해전(디지털),  9,000원","18:30,  연평해전(디지털),  9,000원","21:00,  연평해전(디지털),  9,000원","23:30,  연평해전(디지털),  7,000원",,,,,,,,86
