companyCd,companyNm,companyPartNm,movieCd
20142968,(주)콘텐츠판다,해외세일즈사,20158824
20137877,부산민주언론시민연합사업단 미디토리,제작사,20148384
20123217,(주)시네마달,배급사,20148384
20123217,(주)시네마달,해외세일즈사,20148384
20161361,영화사 연필,제작사,20158359
20100929,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),배급사,20158359
20169388,프로젝트 투게더,제작사,20152402
20123217,(주)시네마달,배급사,20152402
20123217,(주)시네마달,해외세일즈사,20152402
20061889,인디라인,제작사,20167821
20100631,(주)영화사 진진,배급사,20167821
20125955,(주)타이거시네마,제작사,20141589
20158092,DGC,제작사,20141589
20141349,주식회사 디에스이이디,배급사,20141589
20103809,(주)미로비젼,해외세일즈사,20141589
20141713,(주)씨네코뮨,제작사,20159447
20158008,(주)모멘텀엔터테인먼트,배급사,20159447
20141713,(주)씨네코뮨,제공,20159447
20160461,리람,제작사,20158821
20063002,(주)인디플러그,배급사,20158821
20100652,(재)전주국제영화제조직위원회,제공,20158821
20103809,(주)미로비젼,해외세일즈사,20158821
20168629,더블엔비컴퍼니(주),제작사,20154803
20158008,(주)모멘텀엔터테인먼트,배급사,20154803
20142968,(주)콘텐츠판다,제공,20154803
20122482,캐피탈원(주),공동제공,20154803
20142968,(주)콘텐츠판다,해외세일즈사,20154803
20100018,(주)동녘필름,제작사,20142401
20101135,주식회사 마운틴픽쳐스,제작사,20142401
20168668,네온프로덕션,제작사,20142401
20158008,(주)모멘텀엔터테인먼트,배급사,20142401
20111211,케이티하이텔(주),제공,20142401
20061351,퓨어웨이픽쳐스,제작사,20156498
20061351,퓨어웨이픽쳐스,배급사,20156498
20139155,(주)무비엔진,제작사,20155391
20100036,㈜인디스토리,배급사,20155391
20139155,(주)무비엔진,제공,20155391
20100036,㈜인디스토리,해외세일즈사,20155391
20100543,국가인권위원회,제작사,20150845
20100543,국가인권위원회,해외세일즈사,20150845
20062413,한국게이인권운동단체 친구사이,제작사,20161701
20137935,반달,제작사,20161701
20156408,무브먼트,배급사,20161701
20142488,(주)독에어,해외세일즈사,20161701
20160101,Arbella Studio,제작사,20163285
20160102,킨드리드 이미지,제작사,20163285
20157548,(사)필레마,배급사,20163285
20110705,필름포럼,배급사,20163285
20157293,홀리가든,배급사,20163285
20157911,앤유엔터테인먼트(주),제작사,20162242
20123216,영화사삼십육번지유한회사,제작사,20162242
20063002,(주)인디플러그,배급사,20162242
20123217,(주)시네마달,제작사,20158161
20123217,(주)시네마달,배급사,20158161
20123217,(주)시네마달,해외세일즈사,20158161
20063002,(주)인디플러그,제작사,20163011
20063002,(주)인디플러그,배급사,20163011
20100652,(재)전주국제영화제조직위원회,제공,20163011
20155308,(주)큰손엔터테인먼트,제작사,20141591
20130213,주식회사 윗돌,제작사,20141591
20138515,(주)맑은시네마,배급사,20141591
20155308,(주)큰손엔터테인먼트,제공,20141591
20138515,(주)맑은시네마,공동제공,20141591
20157728,홍시픽쳐스,제작사,20150258
20156408,무브먼트,배급사,20150258
20141789,영화사 만화경,제작사,20159772
20142628,주식회사 씨네룩스,배급사,20159772
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20159772
20063153,파인스토리,제작사,20149258
20138195,(주)인베스트하우스,제작사,20149258
20063153,파인스토리,배급사,20149258
20138195,(주)인베스트하우스,제공,20149258
20140968,(주)블루아이엔터테인먼트,제작사,20160761
2013216,(주)박수엔터테인먼트,배급사,20160761
20062285,비밀의화원,제작사,20155385
20100187,청년필름(주),제작사,20155385
20156408,무브먼트,배급사,20155385
20100187,청년필름(주),제공,20155385
20100851,(주)화인컷,해외세일즈사,20155385
20141039,하준사,제작사,20155335
20143338,(주)드림팩트엔터테인먼트,배급사,20155335
20142369,(유)조이앤시네마,제공,20155335
20101104,(주)나이너스엔터테인먼트,해외세일즈사,20155335
20100572,한국영화아카데미,제작사,20161409
20062530,(주)문와쳐,제작사,20161961
20062530,(주)문와쳐,배급사,20161961
20169548,(주)인디컴,제작사,20140256
20100202,영화사청어람(주),제작사,20140256
20139617,(주)리틀빅픽쳐스,배급사,20140256
20169548,(주)인디컴,제공,20140256
20100202,영화사청어람(주),제공,20140256
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20140256
20162161,비치사,제작사,20161806
20161381,(주)로카,배급사,20161806
20161381,(주)로카,제공,20161806
20103809,(주)미로비젼,해외세일즈사,20161806
20101113,㈜스토리셋,제작사,20153316
20101113,㈜스토리셋,배급사,20153316
20141397,영화사 인연,제작사,20164697
20112175,(주)소나무픽쳐스,배급사,20164697
20111582,(주)엣나인필름,제작사,20152105
20111582,(주)엣나인필름,배급사,20152105
20111582,(주)엣나인필름,제공,20152105
20111582,(주)엣나인필름,해외세일즈사,20152105
20100631,(주)영화사 진진,제작사,20154428
20100631,(주)영화사 진진,배급사,20154428
20100536,푸른영상,제작사,20142221
20123217,(주)시네마달,배급사,20142221
20123217,(주)시네마달,해외세일즈사,20142221
20141039,하준사,제작사,20166128
20141039,하준사,배급사,20166128
20103809,(주)미로비젼,해외세일즈사,20166128
20123217,(주)시네마달,제작사,20120422
20123217,(주)시네마달,배급사,20120422
20123217,(주)시네마달,해외세일즈사,20120422
20141336,아베크엠 엔터테인먼트,제작사,20158744
20138515,(주)맑은시네마,배급사,20158744
20124715,(주)꿈꾸는 오아시스,제작사,20155485
20100036,㈜인디스토리,배급사,20155485
20130004,피도 안마른 녀석들,제작사,20159627
20063246,서울독립영화제,배급사,20159627
20136975,민치앤필름,제작사,20140723
20156408,무브먼트,배급사,20140723
20142488,(주)독에어,해외세일즈사,20140723
20168788,영화사 소일,제작사,20158742
20100410,오퍼스픽쳐스(유),배급사,20158742
20100410,오퍼스픽쳐스(유),제공,20158742
20100410,오퍼스픽쳐스(유),해외세일즈사,20158742
20161061,봄저너머 미디어,제작사,20154429
20100036,㈜인디스토리,배급사,20154429
20143008,농부영화사,제작사,20155387
20100036,㈜인디스토리,배급사,20155387
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20155387
20100848,야간비행,제작사,20158743
20100848,야간비행,배급사,20158743
20124095,스파이럴 프로젝트,제작사,20162684
20100036,㈜인디스토리,배급사,20162684
20100036,㈜인디스토리,해외세일즈사,20162684
20123997,(주)컨텐츠로드,제작사,20162546
20172401,(주)케이피필름,제작사,20162546
20158008,(주)모멘텀엔터테인먼트,배급사,20162546
20123997,(주)컨텐츠로드,제공,20162546
20063187,㈜리필름,제작사,20167102
20063187,㈜리필름,배급사,20167102
20158348,썬택엔터테인먼트 주식회사,제공,20167102
20124615,(주)키노크러시,제작사,20162970
20157108,(주)영화사 안다미로,배급사,20162970
20139196,TCO(주)더콘텐츠온,제공,20162970
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20162970
20141397,영화사 인연,제작사,20166912
20112175,(주)소나무픽쳐스,배급사,20166912
20100935,(주)씨네토리,제작사,20166652
20141403,(주)제이에이와이이엔터테인먼트,배급사,20166652
20136715,(주)영화사히트,제작사,20162145
20136715,(주)영화사히트,배급사,20162145
20062900,영화사 민들레,제작사,20151224
20139137,하트박스(주),제작사,20151224
20063002,(주)인디플러그,배급사,20151224
20063002,(주)인디플러그,제공,20151224
20100036,㈜인디스토리,해외세일즈사,20151224
20141397,영화사 인연,제작사,20168962
20112175,(주)소나무픽쳐스,배급사,20168962
20061672,그림형제,제작사,20126669
20141088,와이드 릴리즈(주),배급사,20126669
20063099,(주)케이알씨지,제작사,20150982
20063099,(주)케이알씨지,배급사,20150982
20138995,(주)에이블엔터테인먼트,제작사,20161584
20138995,(주)에이블엔터테인먼트,배급사,20161584
20063099,(주)케이알씨지,제작사,20162005
20063099,(주)케이알씨지,배급사,20162005
20063099,(주)케이알씨지,제작사,20162004
20063099,(주)케이알씨지,배급사,20162004
20063099,(주)케이알씨지,제작사,20166867
20063099,(주)케이알씨지,배급사,20166867
20157730,더파인트,제작사,20158745
20141039,하준사,배급사,20158745
20157730,더파인트,제공,20158745
20030167,야그프로덕션,제작사,20153863
20154408,THE 픽쳐스,배급사,20153863
20063099,(주)케이알씨지,제작사,20162581
20063099,(주)케이알씨지,배급사,20162581
20061723,테디베어필름,제작사,20156188
20061723,테디베어필름,배급사,20156188
20169228,보리와 오디 영화사,제작사,20149496
20169228,보리와 오디 영화사,배급사,20149496
20168688,제이메이드필름,제작사,20151063
20143338,(주)드림팩트엔터테인먼트,배급사,20151063
20169329,(주)컨텐츠 빌리지,제공,20151063
20100036,㈜인디스토리,배급사,20158019
20157048,뉴에이지필름,제작사,20153803
20154728,주식회사 씨엠닉스,배급사,20153803
20172361,이공희 필름,제작사,20120111
20172361,이공희 필름,배급사,20120111
20139275,시네마 뉴원,배급사,20120111
20100374,(주)외유내강,제작사,20151181
20063292,필라멘트픽쳐스,배급사,20151181
20063292,필라멘트픽쳐스,제공,20151181
20100851,(주)화인컷,해외세일즈사,20151181
20062097,(주)에이디사공육,제작사,20150966
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20150966
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20150966
20142968,(주)콘텐츠판다,해외세일즈사,20150966
20123255,(주)레인보우팩토리,제작사,20165144
20123255,(주)레인보우팩토리,배급사,20165144
20137917,영화사 새삶,제작사,20145486
20157293,홀리가든,배급사,20145486
20137917,영화사 새삶,제공,20145486
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20145486
20160682,한국탐사저널리즘센터,제작사,20163014
20063002,(주)인디플러그,배급사,20163014
20160682,한국탐사저널리즘센터,제공,20163014
20063002,(주)인디플러그,제공,20163014
20172761,㈜희원엔터테인먼트,제작사,20163845
20168728,씨네그루(주)키다리이엔티,배급사,20163845
20142369,(유)조이앤시네마,제공,20163845
20141337,(주)초이락컨텐츠팩토리,제공,20163845
20168728,씨네그루(주)키다리이엔티,공동제공,20163845
20063099,(주)케이알씨지,공동제공,20163845
20161101,(주)제이앤씨미디어그룹,공동제공,20163845
20141519,(주)우주필름,제작사,20151229
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20151229
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20151229
20142968,(주)콘텐츠판다,해외세일즈사,20151229
20141399,(주)포스크리에이티브파티,제작서비스-시각효과/특수효과,20151229
20100278,(주)제이케이필름,제작사,20151228
20110854,씨제이이앤엠(주),제작사,20151228
20130188,영화사 이창,제작사,20151228
20060055,(주)에이치비엔터테인먼트,제작사,20151228
20110854,씨제이이앤엠(주),배급사,20151228
20110854,씨제이이앤엠(주),제공,20151228
20100109,씨제이엔터테인먼트,해외세일즈사,20151228
20155828,영화사 몸,제작사,20157631
20156408,무브먼트,배급사,20157631
20155828,영화사 몸,배급사,20157631
20061889,인디라인,제작사,20153303
20172821,스토리 너머,배급사,20153303
20172802,아이 엠,배급사,20153303
20062544,미디어길,제작사,20154342
20111325,(주)영화사 북극곰,제작사,20154342
20139617,(주)리틀빅픽쳐스,배급사,20154342
20139617,(주)리틀빅픽쳐스,제공,20154342
20139617,(주)리틀빅픽쳐스,해외세일즈사,20154342
20063099,(주)케이알씨지,제작사,20179694
20063099,(주)케이알씨지,배급사,20179694
20172801,오락가락픽쳐스,제작사,20163019
20141039,하준사,배급사,20163019
20101160,(주)판다미디어,해외세일즈사,20163019
20100781,(주)티피에스컴퍼니,제작사,20150964
20141405,(주)영화사심플렉스,제작사,20150964
20138175,컬쳐메이트,제작사,20150964
20110854,씨제이이앤엠(주),배급사,20150964
20110854,씨제이이앤엠(주),제공,20150964
20100109,씨제이엔터테인먼트,해외세일즈사,20150964
20140522,(주)청우필름,제작사,20161366
20154448,(주)26컴퍼니,제작사,20161366
20154208,(주)데이드림,제작사,20161366
20161801,월트디즈니컴퍼니코리아 유한책임회사,배급사,20161366
20169812,(주)아이필름코퍼레이션,제공,20161366
20142968,(주)콘텐츠판다,해외세일즈사,20161366
20172901,(주)이디오플랜,제작사,20166421
20100410,오퍼스픽쳐스(유),배급사,20166421
20102327,CGV아트하우스,배급사,20166421
20100410,오퍼스픽쳐스(유),제공,20166421
20100410,오퍼스픽쳐스(유),해외세일즈사,20166421
20000384,(주)삼지애니메이션,제작사,20168668
20000384,(주)삼지애니메이션,배급사,20168668
20100863,(주)로드픽쳐스,제작사,20156562
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20156562
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20156562
20142968,(주)콘텐츠판다,해외세일즈사,20156562
20140593,(주)퍼펙트스톰필름,제작사,20161723
20100043,워너브러더스 코리아(주),배급사,20161723
20103668,워너 브러더스 픽쳐스,제공,20161723
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20161723
20168488,명필름랩,제작사,20150753
20139617,(주)리틀빅픽쳐스,배급사,20150753
20168488,명필름랩,제공,20150753
20100851,(주)화인컷,해외세일즈사,20150753
20138337,(주)써니엔터테인먼트,제작사,20166422
20153568,(주)스톰픽쳐스코리아,배급사,20166422
20138337,(주)써니엔터테인먼트,제공,20166422
20153568,(주)스톰픽쳐스코리아,공동제공,20166422
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20166422
20114875,KBS,제작사,20158799
20111582,(주)엣나인필름,배급사,20158799
20102327,CGV아트하우스,배급사,20158799
20111582,(주)엣나인필름,공동제공,20158799
20102327,CGV아트하우스,공동제공,20158799
20110933,위더스필름(주),제작사,20150971
20155428,(주)영화사불,제작사,20150971
20100520,롯데쇼핑㈜롯데엔터테인먼트,배급사,20150971
20100520,롯데쇼핑㈜롯데엔터테인먼트,제공,20150971
20100520,롯데쇼핑㈜롯데엔터테인먼트,해외세일즈사,20150971
20173181,노가리필름,제작사,20155381
20173181,노가리필름,배급사,20155381
20063002,(주)인디플러그,배급사,20155381
20173181,노가리필름,제공,20155381
20154149,(주)영화사소요,제작사,20154802
20156848,(주)백그림,제작사,20154802
20153769,(주)실버라이닝 스튜디오,제작사,20154802
20142968,(주)콘텐츠판다,배급사,20154802
20122482,캐피탈원(주),제공,20154802
20142968,(주)콘텐츠판다,공동제공,20154802
20142968,(주)콘텐츠판다,해외세일즈사,20154802
20140549,(주)영화사 조은,제작사,20182889
20140549,(주)영화사 조은,배급사,20182889
20153568,(주)스톰픽쳐스코리아,제작사,20167905
20161241,컴퍼니에이이엔티(주),제작사,20167905
20142048,(주)이수C&E,배급사,20167905
20153568,(주)스톰픽쳐스코리아,배급사,20167905
20153568,(주)스톰픽쳐스코리아,제공,20167905
20122482,캐피탈원(주),공동제공,20167905
20139455,유니온투자파트너스(주),공동제공,20167905
20142048,(주)이수C&E,공동제공,20167905
20139196,TCO(주)더콘텐츠온,공동제공,20167905
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20167905
20173561,(주)달고나엔터테인먼트,제작사,20172601
20111211,케이티하이텔(주),제작사,20172601
20100036,㈜인디스토리,배급사,20172601
20100332,(주)영화제작전원사 ,제작사,20179442
20100332,(주)영화제작전원사 ,배급사,20179442
20142968,(주)콘텐츠판다,배급사,20179442
20100332,(주)영화제작전원사 ,제공,20179442
20100851,(주)화인컷,해외세일즈사,20179442
20156408,무브먼트,홍보사,20179442
20122965,(주)트리니티엔터테인먼트,제작사,20167902
20158289,(주)영화사장춘,제작사,20167902
20100410,오퍼스픽쳐스(유),배급사,20167902
20100410,오퍼스픽쳐스(유),제공,20167902
20100410,오퍼스픽쳐스(유),해외세일즈사,20167902
20160723,(주)큐로홀딩스,제작사,20162181
20100103,(주)쇼박스,배급사,20162181
20100103,(주)쇼박스,제공,20162181
20100103,(주)쇼박스,해외세일즈사,20162181
20126335,(주)미인픽쳐스,제작사,20151230
20173501,(주)곽픽쳐스,제작사,20151230
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20151230
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20151230
20142968,(주)콘텐츠판다,해외세일즈사,20151230
20168428,영화사 행성,제작사,20169603
20154408,THE 픽쳐스,배급사,20169603
20154408,THE 픽쳐스,제공,20169603
20103809,(주)미로비젼,해외세일즈사,20169603
20160721,리드미컬그린(주),제작사,20161923
20110931,자이온 이엔티(주),제작사,20161923
20138575,브릿지웍스 엔터테인먼트(주),제작사,20161923
20173921,라이브(주),제작사,20161923
20139617,(주)리틀빅픽쳐스,배급사,20161923
20101149,(주)페퍼민트앤컴퍼니,배급사,20161923
20101149,(주)페퍼민트앤컴퍼니,제공,20161923
20100851,(주)화인컷,해외세일즈사,20161923
20122471,(주)인벤트스톤,제작사,20167901
20100410,오퍼스픽쳐스(유),배급사,20167901
20102327,CGV아트하우스,배급사,20167901
20100410,오퍼스픽쳐스(유),제공,20167901
20100410,오퍼스픽쳐스(유),해외세일즈사,20167901
20173721,(주)엠씨씨엔터테인먼트,제작사,20172863
20143338,(주)드림팩트엔터테인먼트,배급사,20172863
20100851,(주)화인컷,해외세일즈사,20172863
20103412,(주)MBC,제작사,20172381
20100631,(주)영화사 진진,배급사,20172381
20100631,(주)영화사 진진,공동제공,20172381
20142433,영화사김치(주),제작사,20151227
20141469,메가박스중앙(주)플러스엠,배급사,20151227
19990098,미디어파크(주),제작사,20174164
20173541,투썸업픽쳐스,배급사,20174164
20125895,(주)기린제작사,제작사,20172641
20122837,(주)팝엔터테인먼트,배급사,20172641
20173981,프로젝트 부 ,제작사,20174561
20111582,(주)엣나인필름,배급사,20174561
20173001,재단법인 온누리선교재단(CGNTV),제작사,20173301
20172721,커넥트픽쳐스(주),배급사,20173301
20063202,(주)팔레트픽처스,제작사,20162871
20100103,(주)쇼박스,배급사,20162871
20100103,(주)쇼박스,제공,20162871
20100103,(주)쇼박스,해외세일즈사,20162871
20157468,(주)영화사람,제작사,20161726
20110854,씨제이이앤엠(주),제작사,20161726
20063209,(주)더타워픽쳐스,제작사,20161726
20110854,씨제이이앤엠(주),배급사,20161726
20110854,씨제이이앤엠(주),제공,20161726
20100109,씨제이엔터테인먼트,해외세일즈사,20161726
20156291,레트로봇 주식회사,제작사,20174165
20110854,씨제이이앤엠(주),배급사,20174165
20110854,씨제이이앤엠(주),제공,20174165
20100235,(합)알지애니메이션스튜디오,제작사,20173061
20141469,메가박스중앙(주)플러스엠,배급사,20173061
20158011,(주)모팩,제공,20173061
20126515,(주)영화사 월광,제작사,20162722
20122737,(주)사나이픽처스,제작사,20162722
20100520,롯데쇼핑㈜롯데엔터테인먼트,배급사,20162722
20100520,롯데쇼핑㈜롯데엔터테인먼트,제공,20162722
20100520,롯데쇼핑㈜롯데엔터테인먼트,해외세일즈사,20162722
20141399,(주)포스크리에이티브파티,제작서비스-시각효과/특수효과,20162722
20168769,주식회사 영화사다,제작사,20156708
20168728,씨네그루(주)키다리이엔티,배급사,20156708
20168728,씨네그루(주)키다리이엔티,제공,20156708
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20156708
20100837,비아신 픽처스,제작사,20167148
20172821,스토리 너머,배급사,20167148
20063153,파인스토리,배급사,20167148
20100837,비아신 픽처스,제공,20167148
20174021,(주)블루블랙,제작사,20174644
20062469,(주)더블앤조이픽쳐스,배급사,20174644
20110854,씨제이이앤엠(주),제작사,20164844
20101558,(주)바른손,제작사,20164844
20110854,씨제이이앤엠(주),배급사,20164844
20110854,씨제이이앤엠(주),제공,20164844
20100109,씨제이엔터테인먼트,해외세일즈사,20164844
20141399,(주)포스크리에이티브파티,제작서비스-시각효과/특수효과,20164844
20138015,(주)광대무변,제작사,20167829
20141088,와이드 릴리즈(주),배급사,20167829
20121836,(주)버킷스튜디오,제공,20167829
20174981,822 필름,제작사,20164041
20123217,(주)시네마달,배급사,20164041
20123217,(주)시네마달,해외세일즈사,20164041
20174361,사단법인 한국영화인총연합회 대구경북지회,제작사,20175021
20126435,(주)무비포지,제작사,20175021
20172421,(주)영화사 그램,배급사,20175021
20173882,영화사 풀,제작사,20174602
20102327,CGV아트하우스,배급사,20174602
20173882,영화사 풀,배급사,20174602
20173882,영화사 풀,제공,20174602
20174461,영화사 서울집,제작사,20160483
20111582,(주)엣나인필름,배급사,20160483
20102327,CGV아트하우스,배급사,20160483
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20160483
20100540,리얼라이즈픽쳐스(주),제작사,20169348
20124236,이십세기폭스 인터내셔널 프로덕션,제작사,20169348
20123598,(주)베르디미디어,제작사,20169348
20154810,(주)블러썸픽쳐스,제작사,20169348
20100041,이십세기폭스코리아(주),배급사,20169348
20124236,이십세기폭스 인터내셔널 프로덕션,제공,20169348
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20169348
20111405,(주)은하수엔터테인먼트,제작사,20170941
20168971,(주)에이디엠엔터테인먼트,제작사,20170941
20154408,THE 픽쳐스,배급사,20170941
20000384,(주)삼지애니메이션,제작사,20175581
20000384,(주)삼지애니메이션,배급사,20175581
20140928,강 컨텐츠,제작사,20176041
20140928,강 컨텐츠,배급사,20176041
20140928,강 컨텐츠,제공,20176041
20173242,(주)에픽캔,제작사,20177081
20173242,(주)에픽캔,배급사,20177081
20100036,㈜인디스토리,배급사,20162972
20103809,(주)미로비젼,해외세일즈사,20162972
20162241,엠앤씨에프,제작사,20175601
20139617,(주)리틀빅픽쳐스,배급사,20175601
20162241,엠앤씨에프,제공,20175601
20141655,(주)아토,제작사,20168041
20100520,롯데쇼핑㈜롯데엔터테인먼트,배급사,20168041
20100520,롯데쇼핑㈜롯데엔터테인먼트,해외세일즈사,20168041
20174223,(주)앞에있다,제작사,20162343
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20162343
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20162343
20142968,(주)콘텐츠판다,해외세일즈사,20162343
20154748,(주)네오스카이인터내셔날,제작사,20177223
20141088,와이드 릴리즈(주),배급사,20177223
20100027,영화사 아람(주),제작사,20149571
20173901,(주)레드힐엔터테인먼트,제작사,20149571
20139617,(주)리틀빅픽쳐스,배급사,20149571
20100027,영화사 아람(주),제공,20149571
20173901,(주)레드힐엔터테인먼트,공동제공,20149571
20100851,(주)화인컷,해외세일즈사,20149571
20123375,(주)라인필름,제작사,20166384
20102327,CGV아트하우스,배급사,20166384
20102327,CGV아트하우스,제공,20166384
20100851,(주)화인컷,해외세일즈사,20166384
20174481,헤이앤컴퍼니,제작사,20174281
20063002,(주)인디플러그,배급사,20174281
20063002,(주)인디플러그,제공,20174281
20174963,청주대학교 영화학과,제작사,20176766
20174583,(주)비엠컬쳐스,배급사,20176766
20062550,(주)아우라픽처스,제작사,20174243
20111582,(주)엣나인필름,배급사,20174243
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20174243
20174961,(주)코브픽쳐스,제작사,20159647
20110854,씨제이이앤엠(주),배급사,20159647
20174921,(유)박열문화전문회사,제작사,20178982
20141469,메가박스중앙(주)플러스엠,배급사,20178982
20141469,메가박스중앙(주)플러스엠,제공,20178982
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20178982
20063246,서울독립영화제,배급사,20162971
20174761,딥 포커스,제작사,20164643
20174761,딥 포커스,배급사,20164643
20100036,㈜인디스토리,해외세일즈사,20164643
20100332,(주)영화제작전원사 ,제작사,20176102
20100332,(주)영화제작전원사 ,배급사,20176102
20142968,(주)콘텐츠판다,배급사,20176102
20100332,(주)영화제작전원사 ,제공,20176102
20100851,(주)화인컷,해외세일즈사,20176102
20142408,(주)마고필름,제작사,20178127
20142408,(주)마고필름,배급사,20178127
20063099,(주)케이알씨지,제작사,20162802
20063099,(주)케이알씨지,배급사,20162802
20140811,(주)콘텐츠나무,제작사,20160746
20100631,(주)영화사 진진,배급사,20160746
20137575,상구네 필름,제작사,20169269
20123217,(주)시네마달,배급사,20169269
20123217,(주)시네마달,해외세일즈사,20169269
20100763,움,제작사,20154427
20156408,무브먼트,배급사,20154427
20100374,(주)외유내강,제작사,20177063
20110854,씨제이이앤엠(주),배급사,20177063
20110854,씨제이이앤엠(주),제공,20177063
20100078,(주)김기덕 필름,제작사,20179323
20100078,(주)김기덕 필름,배급사,20179323
20100078,(주)김기덕 필름,제공,20179323
20100851,(주)화인컷,해외세일즈사,20179323
20124216,더램프(주),제작사,20162869
20100103,(주)쇼박스,배급사,20162869
20100103,(주)쇼박스,제공,20162869
20100103,(주)쇼박스,해외세일즈사,20162869
20175121,콧수염필름즈,제작사,20164859
20100036,㈜인디스토리,배급사,20164859
20100036,㈜인디스토리,해외세일즈사,20164859
20139999,(주)무비락,제작사,20162442
20140755,(주)도서관옆스튜디오,제작사,20162442
20141868,베리굿스튜디오(주),제작사,20162442
20100520,롯데쇼핑㈜롯데엔터테인먼트,배급사,20162442
20100520,롯데쇼핑㈜롯데엔터테인먼트,제공,20162442
20100520,롯데쇼핑㈜롯데엔터테인먼트,해외세일즈사,20162442
20160682,한국탐사저널리즘센터,제작사,20179187
20111582,(주)엣나인필름,배급사,20179187
20111582,(주)엣나인필름,제공,20179187
20063193,(주)드림캡쳐,제작사,20151003
20100932,(주)넥스트엔터테인먼트월드(NEW),배급사,20151003
20100932,(주)넥스트엔터테인먼트월드(NEW),제공,20151003
20142968,(주)콘텐츠판다,해외세일즈사,20151003
20141399,(주)포스크리에이티브파티,제작서비스-시각효과/특수효과,20151003
20161022,(주)영화사 금월,제작사,20164174
20101149,(주)페퍼민트앤컴퍼니,제작사,20164174
20100043,워너브러더스 코리아(주),배급사,20164174
20103668,워너 브러더스 픽쳐스,제공,20164174
20174801,(주)넥스트월드,공동제공,20164174
20100851,(주)화인컷,해외세일즈사,20164174
20111074,월요일 아침,제작사,20155483
20174443,영화배급협동조합 씨네소파,배급사,20155483
20175141,오피오티픽쳐스,제작사,20170163
20061718,찬란,배급사,20170163
20061718,찬란,제공,20170163
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20170163
20175501,볼미디어(주) ,제작사,20165001
20111582,(주)엣나인필름,배급사,20165001
20111582,(주)엣나인필름,제공,20165001
20100904,(주)엠라인디스트리뷰션,해외세일즈사,20165001
20162241,엠앤씨에프,제작사,20170247
20100036,㈜인디스토리,배급사,20170247
20142435,(주)씨네포트,제작사,20166132
20174583,(주)비엠컬쳐스,배급사,20166132
20100938,(주)전망좋은 영화사,제작사,20179407
20141469,메가박스중앙(주)플러스엠,배급사,20179407
20122482,캐피탈원(주),제공,20179407
20030116,(주)연필로명상하기,제작사,20170003
20101784,한국교육방송공사 EBS,제작사,20170003
20139617,(주)리틀빅픽쳐스,배급사,20170003
20103809,(주)미로비젼,해외세일즈사,20170003
20100103,(주)쇼박스,제작사,20154909
20141409,(주)더블유픽처스,제작사,20154909
20123235,(주)그린피쉬,제작사,20154909
20130188,영화사 이창,제작사,20154909
20100103,(주)쇼박스,배급사,20154909
20100103,(주)쇼박스,제공,20154909
20100103,(주)쇼박스,해외세일즈사,20154909
20101123,성소수문화환경을 위한 모임 '연분홍치마',제작사,20169270
20123217,(주)시네마달,배급사,20169270
20123217,(주)시네마달,해외세일즈사,20169270
20173981,프로젝트 부 ,제작사,20171923
20111081,(주)스마일이엔티,배급사,20171923
20142968,(주)콘텐츠판다,해외세일즈사,20171923
20156808,코라필름,제작사,20163842
20174583,(주)비엠컬쳐스,배급사,20163842
20142549,(주)메가커뮤니케이션즈,제작사,20173826
2013216,(주)박수엔터테인먼트,배급사,20173826
2013216,(주)박수엔터테인먼트,제공,20173826
20104345,(주)에임하이글로벌,공동제공,20173826
20122482,캐피탈원(주),공동제공,20173826
20175502,(주)영화사 연두 ,제작사,20172642
20175521,(주)메타플레이 ,배급사,20172642
20175721,(주)영화사진,제작사,20178941
20126335,(주)미인픽쳐스,제작사,20178941
20102327,CGV아트하우스,배급사,20178941
20102327,CGV아트하우스,제공,20178941
20100851,(주)화인컷,해외세일즈사,20178941
20123223,주식회사 제이오엔터테인먼트코리아,제작사,20171164
20172721,커넥트픽쳐스(주),배급사,20171164
20160161,(주)컬처캡코리아,제작사,20172964
20153568,(주)스톰픽쳐스코리아,배급사,20172964
