순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
424,마부,,"1,418,000",0.0%,"19,003,000",709,"10,059",1,46,한국,한국,화성영화,,미정,드라마,강대진,"김승호,신영균,황정순"
425,제 2회 콕! 애니 Feeling,,"3,515,000",0.0%,"3,515,000",705,705,1,8,한국,한국,,,,애니메이션,,
426,인목대비,,"1,364,000",0.0%,"5,268,000",701,"2,648",1,19,한국,한국,,,,사극,안현철,"조미령,이민자,허장강,신영균"
427,미워도 다시 한번,1968.7.16,"1,405,000",0.0%,"14,737,000",700,"7,310",1,34,한국,한국,한진흥업주식회사,,12세이상관람가,드라마,정소영,"김정훈,김정옥,전계현,문희,신영균"
428,족구왕,2014.8.21,"2,128,000",0.0%,"368,776,500",699,"47,299",2,69,한국,한국,광화문시네마,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"코미디,멜로/로맨스,드라마",우문기,"안재홍,황승언,강봉성,박준식,배성윤,이환희,장민상,진태철,고봉곤,한지혜,권오광,김선간,김승필,김영강,김주호,배유람,황미영,박호산,이세랑,강태우"
429,달밤체조 2015,2018.4.24,"5,070,000",0.0%,"5,070,000",685,685,2,31,한국,한국,"달밤체조(주),(주)비싸이드 픽쳐스",달밤체조(주),12세이상관람가,드라마,"신봉철,박후인","김윤서,황기석,신민철,손승우,신희철,이지현,정연,천성,주진우,배칠수,강희선,나재균,김영택,장현진,장석진,김상훈,김용민,박유진,안수호,이승준,이채영"
430,미워도 다시 한번 2,,"1,365,000",0.0%,"7,282,000",680,"3,636",1,34,한국,한국,,,,"드라마,멜로/로맨스",정소영,"김정훈,김정옥,김지영,문희,신영균"
431,추하 내사랑,1978.3.25,"1,356,000",0.0%,"1,356,000",678,678,1,15,한국,"한국,홍콩",동아흥행㈜,,전체관람가,"드라마,멜로/로맨스","김종성,송존수","진추하,종진도,남궁원,호인몽,태현실"
432,사랑방 손님과 어머니,,"1,312,000",0.0%,"2,388,000",668,"1,206",1,30,한국,한국,연방영화(주),,,드라마,조문진,"방희,하명중,도금봉,김상순"
432,암행어사와 흑두건,,"1,346,000",0.0%,"1,346,000",668,668,1,30,한국,한국,,,,드라마,김기풍,
434,애인,1982.7.24,"1,291,000",0.0%,"2,705,000",652,"1,359",1,12,한국,한국,(주)동아수출공사,,연소자관람불가,"드라마,멜로/로맨스",박호태,"방희,신일룡,장미희,김미영,최연호"
435,2017 서울프라이드영화제 국내단편 2,,"3,692,500",0.0%,"3,692,500",651,651,2,9,한국,한국,,,,기타,,
436,돈,1950.3.9,"1,300,000",0.0%,"2,466,000",650,"1,233",1,20,한국,한국,김프로덕션,,,"드라마,범죄",김소동,"김승호,최남현,최은희,김진규"
437,인디애니페스트2017 국내 파노라마 - 위로공감,,"3,226,000",0.0%,"3,226,000",637,637,2,7,한국,한국,,,,애니메이션,,
438,자유만세,1946.10.21,"1,268,000",0.0%,"1,268,000",634,634,1,36,한국,한국,고려영화(주),,청소년관람불가,드라마,최인규,"유계선,전창근,송억"
439,구봉서의 벼락부자,,"1,257,000",0.0%,"4,576,000",626,"2,280",1,16,한국,한국,,,,"드라마,코미디",김수용,"구봉서,김희갑,도금봉"
440,물레방아,1966.11.10,"1,248,000",0.0%,"1,962,000",624,981,1,12,한국,한국,세기상사㈜,,12세이상관람가,멜로/로맨스,이만희,"최남현,고은아,신영균,허장강"
441,SESIFF2017 제1기 영등포 초단편영화 아카데미,,"4,910,500",0.0%,"4,910,500",623,623,3,3,한국,한국,,,,기타,,
442,빅뱅 메이드,2016.6.30,"4,000,500",0.0%,"470,487,200",618,"56,200",1,5,한국,한국,(주)와이지엔터테인먼트,씨제이 씨지브이(CJ CGV)(주),12세이상관람가,다큐멘터리,변진호,"권지용,태양,최승현,대성,승리"
443,이어도,,"3,411,500",0.0%,"3,763,500",617,799,2,17,한국,한국,(주)동아수출공사,,청소년관람불가,드라마,김기영,"김정철,박암,최윤석,이화시,박정자,송억"
444,아파트 생태계,,"3,566,000",0.0%,"3,566,000",614,614,1,17,한국,한국,,,,다큐멘터리,정재은,
445,대폭군,,"1,218,000",0.0%,"1,218,000",609,609,1,21,한국,한국,신필름,,,"전쟁,드라마",임원식,"최은희,김승호,남궁원"
446,시월애,2000.9.9,"3,026,000",0.0%,"3,226,000",599,639,18,122,한국,한국,㈜싸이더스픽쳐스,브에나비스타인터내셔널코리아,12세관람가,"멜로/로맨스,판타지",이현승,"이정재,전지현,김무생,조승연,이인철,김미현,최윤영,정석원,김지무"
447,나무없는 산,2009.8.27,"1,291,000",0.0%,"57,296,500",597,"8,675",1,100,한국,한국,위드시네마,씨제이엔터테인먼트,전체관람가,드라마,김소영,"이수아,김희연,채길병,최도균,최도균,김성국,김성희,이강민,김종욱,이혁,이정재"
448,걱정말아요,2017.1.5,"4,320,500",0.0%,"5,760,500",594,774,15,189,한국,한국,(주)레인보우팩토리,(주)레인보우팩토리,청소년관람불가,드라마,"소준문,김대견,신종훈","정지순,이시후,권기하,박정근,이준상,박명신,고원희,박수영,최무성"
448,제 2회 콕! 애니 Killing,,"2,960,500",0.0%,"2,960,500",594,594,2,7,한국,한국,,,,애니메이션,,
450,구름은 흘러도,,"1,182,000",0.0%,"4,098,000",591,"2,044",1,17,한국,한국,,,,"드라마,가족",유현목,"김영옥,박성대"
450,꽃피는 편지+페루자+여름의 출구+동백꽃이 피면,,"2,403,000",0.0%,"2,403,000",591,591,3,7,한국,한국,,,,기타,,
452,메기,2019.9.26,"4,310,000",0.0%,"4,310,000",587,587,1,5,한국,한국,"국가인권위원회,2X9HD","(주)엣나인필름,CGV아트하우스",15세이상관람가,"미스터리,코미디",이옥섭,"이주영,문소리,구교환,동방우,권해효,김꽃비,오희준,박경혜,박강섭,임수형,심달기,박종환,윤정재,던밀스,박길수"
453,어느 여대생의 고백,,"1,162,000",0.0%,"5,292,000",581,"2,648",1,16,한국,한국,,,,,신상옥,"최은희,김승호,유계선"
454,4등,2016.4.13,"3,679,000",0.0%,"290,034,700",565,"39,176",1,9,한국,한국,"국가인권위원회,정지우 필름","(주)프레인글로벌,CGV아트하우스",15세이상관람가,드라마,정지우,"박해준,이항나,유재상,최무성,정가람,유재명,남문철,이혁찬,임유진,이상혁,이승준,최은미,권세정,오대환,권은수,강애심"
455,기러기 아빠,,"1,128,000",0.0%,"11,324,500",564,"5,658",1,14,한국,한국,,,,드라마,권혁진,"신영균,윤정희"
456,파수꾼,2011.3.3,"4,535,000",0.0%,"204,385,400",559,"26,020",1,15,한국,한국,한국영화아카데미,필라멘트픽쳐스,15세이상관람가,드라마,윤성현,"서준영,박정민,조성하,이제훈,이초희,이재연,배제기"
457,오발탄,1961.4.13,"1,085,000",0.0%,"4,094,000",558,"2,060",1,16,한국,한국,대한영화사,,15세이상관람가,드라마,유현목,"김진규,김혜정,최무룡"
457,잡식가족의 딜레마,2015.5.7,"3,273,500",0.0%,"49,052,300",558,"7,242",1,15,한국,한국,"스튜디오두마,(주)시네마달",(주)시네마달,전체관람가,다큐멘터리,황윤,
459,녹화중이야,2017.3.2,"3,761,500",0.0%,"3,761,500",552,552,6,76,한국,한국,노가리필름,"노가리필름,(주)인디플러그",15세이상관람가,멜로/로맨스,박민국,"최현우,김혜연,박민국,박상규,조건호"
460,게이봉박두5 : 자유로운 연애중,,"4,122,000",0.0%,"4,122,000",524,524,1,7,한국,한국,,,,기타,김민규,
461,사월의 끝,2017.9.14,"3,389,900",0.0%,"3,389,900",519,519,6,64,한국,한국,코라필름,(주)비엠컬쳐스,청소년관람불가,"미스터리,스릴러",김광복,"박지수,이빛나,장소연,윤근,최나영,최수복,이은지,연송하,이양희"
462,점박이:한반도의 공룡3D,2012.1.26,"4,176,400",0.0%,"9,687,335,900",518,"1,051,710",2,17,한국,한국,"(주)드림써치C&C,한국교육방송공사 EBS,올리브스튜디오",씨제이이앤엠(주),전체관람가,"애니메이션,어드벤처,액션",한상호,"이형석,신용우,구자형"
463,아수라,2016.9.28,"4,595,000",0.0%,"20,580,821,662",517,"2,594,545",1,18,한국,한국,(주)사나이픽처스,씨제이이앤엠(주),청소년관람불가,"범죄,액션",김성수,"정우성,김현빈,황정민,주지훈,곽도원,정만식,김원해,김종수,김해곤,윤지혜,오연아,윤제문,이종성,장근영,박지환,손영진,양영일,유정호,윤성민,이가경,이광기,이상민,채성원,김남조,노남석,박갑진,김수진,염동헌,차래형,현봉식,최병모"
464,계절과 계절 사이,2019.10.3,"4,123,000",0.0%,"4,123,000",508,508,3,4,한국,한국,한국영상대학교,(주)마노엔터테인먼트,15세이상관람가,"드라마,멜로/로맨스",김준식,"이영진,김영민,오하늬,윤혜리,장진희"
464,지슬 - 끝나지 않은 세월2,2013.3.21,"3,506,000",0.0%,"996,969,200",508,"145,302",4,26,한국,한국,"주식회사 자파리필름,설문대영상",(주)영화사 진진,15세이상관람가,드라마,오멸,"이경준,홍상표,문석범,양정원,오영순,장경섭,우성욱,박순동,조은,주정애,최은미,성민철,어성욱,이경준,백종환"
466,공동경비구역 JSA,2000.9.8,"3,911,500",0.0%,"8,924,700",504,"1,179",2,19,한국,한국,(주)명필름,씨제이엔터테인먼트,15세관람가,"드라마,미스터리",박찬욱,"송강호,이병헌,이영애,신하균,김태우,김광일,이종용,이대연,김명수,이한위,기주봉"
467,결사대작전,1969.9.3,"1,006,000",0.0%,"1,890,000",503,945,1,12,한국,한국,,,,드라마,고영남,
468,국정교과서 516일 : 끝나지 않은 역사전쟁,2017.11.23,"3,296,500",0.0%,"3,296,500",502,502,16,149,한국,한국,(주)아우라픽처스,(주)아우라픽처스,12세이상관람가,다큐멘터리,백승우,"한홍구,박한용,김민철,이준식,하일식,이동기,안병우,한상권,이동욱"
469,최악의 하루,2016.8.25,"3,950,000",0.0%,"643,909,190",500,"81,254",1,16,한국,한국,㈜인디스토리,CGV아트하우스,15세이상관람가,멜로/로맨스,김종관,"한예리,이와세 료,권율,이희준,이승연,강 숙,최유화,이승연"
470,숲속의 부부,2018.2.15,"4,265,500",0.0%,"4,265,500",496,496,7,95,한국,한국,(주)트리필름,(주)트리필름,청소년관람불가,"판타지,스릴러,액션",전규환,"황금희,김성민,조혜정,강성용,김학배,노슬기,박희선,이상윤,이주희,정재욱,최희정"
471,콕!애니 - [섹션3] Old but New : 변주,,"2,461,500",0.0%,"2,461,500",494,494,1,6,한국,한국,,,,애니메이션,"박근태,전종기,유경수,곽기혁,장윤정,김준기,이문주,김민혜,김강민",
472,해피뻐스데이,2017.11.9,"3,272,500",0.0%,"3,272,500",492,492,6,75,한국,한국,프로젝트 잉여,무브먼트,청소년관람불가,"드라마,코미디",이승원,"서갑숙,김선영,박지훈,양윤식,이승원,이주원"
473,가려진 시간,2016.11.16,"1,696,000",0.0%,"3,948,158,400",491,"511,369",1,13,한국,한국,(주)바른손이앤에이,(주)쇼박스,12세이상관람가,"드라마,판타지",엄태화,"강동원,신은수,이효제,김희원,권해효,김단율,정우진,엄태구,박종환,김동현,김예지,이영상,조슬예,고민우,오희준,김정영,안지호,박지후,윤금선아,김준배,박성연"
474,비스티걸스,2017.7.13,"2,833,000",0.0%,"2,833,000",488,488,20,69,한국,한국,(주)마고필름,(주)마고필름,청소년관람불가,"드라마,멜로/로맨스",신진우,"고은아,유소영,김서지,박정선,박지은,신민철,안유미,이경민,이민지,이승훈"
475,벌새,2019.8.29,"3,492,500",0.0%,"3,492,500",485,485,1,5,한국,한국,에피파니(주),"(주)엣나인필름,(주)콘텐츠판다",15세이상관람가,드라마,김보라,"박지후,김새벽,정인기,이승연,박수연,손용범,박서윤,길해연,손상연,설혜인"
476,우리들의 일기,2017.6.1,"3,496,000",0.0%,"3,496,000",478,478,8,115,한국,한국,"(주)은하수엔터테인먼트,(주)에이디엠엔터테인먼트",THE 픽쳐스,청소년관람불가,"액션,드라마",임공삼,"윤성모,신지훈,정한비,조민호,이형원,공정환,정대곤,박종훈,이수민,이재우,이정현,이정현,김진혁,정준영,이정현,박상훈"
477,강화도령,,"948,000",0.0%,"5,850,000",474,"2,925",1,8,한국,한국,,,,"사극,멜로/로맨스",신상옥,"최은희,도금봉"
478,SPFF 2018 얼음강+백서,,"2,380,000",0.0%,"2,380,000",471,471,1,5,한국,한국,,,,드라마,,
479,밤의 문이 열린다,2019.8.15,"3,228,600",0.0%,"3,228,600",470,470,1,7,한국,한국,영화사 리듬앤블루스,"무브먼트,영화배급협동조합 씨네소파",12세이상관람가,"판타지,드라마",유은정,"한해인,전소니,감소현,이승찬,홍승이"
480,청불학원: 무삭제판,2017.4.10,"2,353,000",0.0%,"2,353,000",465,465,20,22,한국,한국,(주)로드하우스,(주)로드하우스,청소년관람불가,"멜로/로맨스,코미디",최무연,
481,2017 서울프라이드영화제 폐막작(제작지원작),,"2,835,400",0.0%,"2,835,400",462,462,2,6,한국,한국,,,,기타,,
481,철원기행,2016.4.21,"3,045,000",0.0%,"29,518,600",462,"4,227",1,11,한국,한국,"(주)타이거시네마,DGC",주식회사 디에스이이디,12세이상관람가,드라마,김대환,"문창길,이영란,이상희,김민혁,허재원,박찬윤,양흥주"
483,이조 여인잔혹사,1969.5.2,"918,000",0.0%,"7,277,000",459,"3,636",1,17,한국,한국,신필름,,,기타,신상옥,"최성,윤정희"
484,그 여자의 죄가 아니다,,"914,000",0.0%,"914,000",457,457,1,8,한국,한국,,,,드라마,신상옥,노능걸
485,양아치 느와르,2018.9.13,"3,822,000",0.0%,"3,822,000",455,455,6,59,한국,한국,(주)키노크러시,(주)영화사 그램,청소년관람불가,"드라마,코미디",강효진,"김병철,곽지유,김영용,서승원,조경현,김민영,김영훈,김정호,노일환,박병규,박준석,서승원,유영채,이봄,이재성,이정민,장지훈,한지웅"
485,청춘쌍곡선,1956.4.10,"910,000",0.0%,"2,944,000",455,"1,472",1,12,한국,한국,다이에 스튜디오,,전체관람가,코미디,한형모,"황해남,지학자"
487,MSFF2018 희극지왕 3,,"2,686,800",0.0%,"2,686,800",454,454,1,3,한국,한국,,,,코미디,,
488,2018_hyukoh_24howtofindtrueloveandhappiness.proproj,,"3,288,000",0.0%,"3,288,000",449,449,1,13,한국,한국,,,,다큐멘터리,,
489,내가 버린 남자,1979.5.3,"890,000",0.0%,"12,859,000",445,"6,407",1,20,한국,한국,한림영화,,청소년관람불가,"드라마,멜로/로맨스",정소영,"유지인,윤일봉,남능미"
489,아버지를 찾아서,2018.4.12,"1,262,000",0.0%,"1,262,000",445,445,7,95,한국,한국,(주)스위시,(주)드림팩트엔터테인먼트,전체관람가,다큐멘터리,김무은,"강병호,김문현,김문현,김민수,김정인,김준기,박노진,이경훈,이상화,장은정,전상진,정재원,정태완,조아라,조현정,최지혜"
491,MSFF2018 사랑에 관한 짧은 필름 1,,"2,622,000",0.0%,"2,622,000",444,444,1,3,한국,한국,,,,"멜로/로맨스,드라마",,
491,동창회의 목적 2,2017.9.19,"2,263,000",0.0%,"2,263,000",444,444,20,22,한국,한국,영화사 인연,영화사 인연,청소년관람불가,"멜로/로맨스,드라마",성우진,이도현
493,멀리있는 그대와 가까이 있는 당신에게,,"2,210,000",0.0%,"2,210,000",442,442,1,5,한국,한국,,,,다큐멘터리,안현준,
494,SIFF2018-통일기획전 2,,"3,067,000",0.0%,"3,067,000",439,439,3,5,한국,한국,,,,기타,,
495,"416 프로젝트 ""공동의 기억: 트라우마""",,"2,192,500",0.0%,"2,192,500",437,437,3,17,한국,한국,,,,다큐멘터리,,
496,친구엄마 2018,2018.12.4,"2,573,000",0.0%,"2,573,000",436,436,21,22,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이진명,김지현
497,즐거운 나의 집 101,,"2,176,000",0.0%,"2,507,000",433,501,2,6,한국,한국,,,,다큐멘터리,련,
498,우아한 거짓말,2014.3.13,"2,542,000",0.0%,"11,732,419,300",432,"1,619,871",1,3,한국,한국,"(주)유비유필름,(주)무비락",CGV아트하우스,12세이상관람가,드라마,이한,"김희애,고아성,김유정,김향기,유아인,강다영,강다정,박지영,박진수,선현철,장세영,오유진,정난희,조민영,조수정,이경원,이경원,이나현,이수경,한재훈,이승준,이은진,이재구,이재은,황은정,김민아,김민정,김영재,김지훈,김해일,김화목,박송해,송지인,김정영,박수영,천우희"
499,동창회의 목적 3,2018.2.20,"2,290,000",0.0%,"2,290,000",431,431,20,22,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,이도시,"김동규,김현진,이민욱,이수연,한상호"
500,콜리션,2017.3.30,"2,336,000",0.0%,"2,336,000",430,430,22,125,한국,한국,영화사 행성,THE 픽쳐스,청소년관람불가,"공포(호러),스릴러","이윤호,허서형","이승준,이익준,김범태,여이레,박태산,이루리,이승준"
501,암굴왕,,"858,000",0.0%,"2,887,000",429,"1,441",1,17,한국,한국,,,,드라마,최인현,"남궁원,김지미,허장강"
502,노다지,,"852,000",0.0%,"6,632,000",426,"3,318",1,14,한국,한국,,,,드라마,정창화,"김승호,황해,엄앵란,허장강,윤정란"
503,할머니의 먼 집,2016.9.29,"914,000",0.0%,"27,860,900",422,"4,659",1,23,한국,한국,영화사 연필,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),전체관람가,다큐멘터리,이소현,"박삼순,이소현,장춘옥,홍순영"
504,MSFF2017 사랑에 관한 짧은 필름 4,,"2,521,000",0.0%,"2,521,000",421,421,1,3,한국,한국,,,,"멜로/로맨스,드라마",,
505,8월의 크리스마스,1998.1.24,"2,753,500",0.0%,"174,159,500",416,"24,978",1,15,한국,한국,(주)우노필름,"한국영상투자개발(주),(주)싸이더스",15세 미만인 자는 관람할 수 없는 등급,"멜로/로맨스,드라마",허진호,"한석규,심은하,신구,이한위,전미선,오지혜,이용녀"
506,수상한 그녀,2014.1.22,"2,088,000",0.0%,"62,716,096,849",415,"8,659,755",1,7,한국,한국,"(주)예인플러스엔터테인먼트,아이앤코스모스(주)시네와이즈필름",씨제이이앤엠(주),15세이상관람가,드라마,황동혁,"심은경,나문희,박인환,성동일,이진욱,김현숙,황정민,김슬기,박형우,신재훈,박인환,이태식,박재홍,서진호,양태규,정상원,정은임,정종혁,조명행,진영,한상경,한흥석,김경아,이주희,김동욱,김동희,김민준,김선하,김순찬,김영웅,김용진,김재섭,김정원,박선희,한지은,김수현,황영희,장광,전우재,강필선,김가희,황승언,임현성,정인기"
507,2017 한국영화아카데미 33기 졸업영화제 - A,,"1,656,000",0.0%,"1,656,000",414,414,2,3,한국,한국,,,,기타,"곽승민,강한별,박상훈",
507,2017 한국영화아카데미 33기 졸업영화제 - B,,"1,656,000",0.0%,"1,656,000",414,414,2,3,한국,한국,,,,기타,"배경헌,유수민,유지영",
507,2017 한국영화아카데미 33기 졸업영화제 - C,,"1,656,000",0.0%,"1,656,000",414,414,2,3,한국,한국,,,,기타,"한가람,박인희,김영록,손예은",
