순위,영화명,개봉일,매출액 ,매출액점유율,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
1457,나의 PS 파트너,2012.12.6,"22,000",0.0%,"13,896,980,616",4,"1,831,741",1,3,한국,한국,나의PS파트너 문화산업전문회사,씨제이이앤엠(주),청소년관람불가,"멜로/로맨스,코미디",변성현,"지성,김아중,신소율,강경준,김성오,정수영,문지윤,김보미,지은,최은두,박준기,신해철,이미소,김보연"
1457,두 번째 엄마 무삭제판,2015.3.12,"28,000",0.0%,"28,000",4,4,1,2,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민환,윤설희
1457,문감독 예고편 : 40MIN,,"25,000",0.0%,"684,000",4,137,1,2,한국,한국,,,,,문병곤,
1457,스페이스 오디세이,,"28,000",0.0%,"28,000",4,4,1,1,한국,한국,,,,애니메이션,,
1457,신의 아이들,,"22,000",0.0%,"398,000",4,121,1,1,한국,한국,한국독립PD협회,,12세이상관람가,다큐멘터리,이승준,
1457,오후 3시,,"21,000",0.0%,"21,000",4,4,1,1,한국,한국,,,,다큐멘터리,김지곤,
1457,재,,"29,000",0.0%,"349,000",4,66,1,2,한국,한국,,,,다큐멘터리,오민욱,
1457,정사: 위험한 성적 유희 무삭제판,2015.1.29,"28,000",0.0%,"28,000",4,4,2,2,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이민환,"백인권,김시언"
1457,제3회 오오극장 대구독립영화쇼케이스,,"28,000",0.0%,"28,000",4,4,1,1,한국,한국,,,,기타,"이용주,최종룡,배재호",
1457,지역단편2 GV,,"20,000",0.0%,"20,000",4,4,1,1,한국,한국,,,,기타,"구광모,손일성,신나리,서윤수,김승협,김한울",
1457,피움 초이스2,,"24,000",0.0%,"24,000",4,4,1,2,한국,한국,,,,기타,"김봉주,고동선",
1457,한국경쟁 : 단편묶음,,"15,000",0.0%,"15,000",4,4,1,2,한국,한국,,,,다큐멘터리,"김숙현,조혜정,이현정",
1457,환상속의 그대,2013.5.16,"20,000",0.0%,"53,496,700",4,"7,522",1,1,한국,한국,크라켄,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),청소년관람불가,"멜로/로맨스,드라마,판타지",강진아,"이희준,이영진,한예리,전수연,최창엽,최효신,황지수,김용삼,기주봉,배제기,박미현,오대환,박명신"
1457,후궁 : 제왕의 첩,2012.6.6,"22,000",0.0%,"19,330,489,000",4,"2,636,353",1,2,한국,한국,(주)황기성 사단,롯데쇼핑㈜롯데엔터테인먼트,청소년관람불가,"사극,멜로/로맨스",김대승,"조여정,김동욱,김민준,조은지,박지영,이경영,박철민,장지민,전주병,정일원,홍수지,신민철,안석환,오지혜,이용녀,박충선"
1457,흑연비수,1974.3.9,"28,000",0.0%,"28,000",4,4,2,2,한국,"한국,홍콩",(주)우진필림,,15세이상관람가,액션,"정창화,황풍","황인식,모영,홍금보"
1477,MB의 추억,2012.10.18,"21,000",0.0%,"112,424,100",3,"14,961",1,1,한국,한국,(주)비투이,스튜디오느림보,15세이상관람가,다큐멘터리,김재환,"강수현,김명훈,박문진,안석환"
1477,Sex/Less,,"10,500",0.0%,"10,500",3,3,1,1,한국,한국,,,,기타,김경묵,
1477,결혼전야,2013.11.21,"18,000",0.0%,"8,444,355,719",3,"1,214,839",1,1,한국,한국,(주)수필름,씨너스엔터테인먼트(주),15세이상관람가,"멜로/로맨스,코미디",홍지영,"김강우,김효진,주지훈,이연희,옥택연,마동석,구잘 투르수노바,이희준,고준희,최종윤,정민주,이미도,최병모,김광규,장광,황정민,오나라,임병우,이주실,민성욱"
1477,귀 鬼,2010.6.10,"15,000",0.0%,"94,887,000",3,"13,110",1,4,한국,한국,청년필름(주),씨제이엔터테인먼트,15세이상관람가,"공포(호러),스릴러","김조광수,여명준,조은경,홍동명","한예리,배수빈,정인영,이채은,김꽃비,이제훈,남지현,이태리,최혜경,신지수,정희진,송슬기,박길수"
1477,독,2009.8.20,"19,000",0.0%,"3,748,000",3,565,1,2,한국,한국,중앙 대학교,㈜인디스토리,15세이상관람가,공포(호러),김태곤,"임형국,양은용,길해연"
1477,링,2013.7.25,"24,000",0.0%,"12,492,000",3,"1,791",1,2,한국,한국,파스텔글리프,㈜인디스토리,12세이상관람가,다큐멘터리,이진혁,박주영
1477,말썽쟁이,,"21,000",0.0%,"21,000",3,3,1,1,한국,한국,,,,애니메이션,,
1477,명왕성,2013.7.11,"19,000",0.0%,"114,740,500",3,"16,866",1,1,한국,한국,"(주)에스에이치필름,준필름",(주)싸이더스,15세이상관람가,"드라마,스릴러",신수원,"이다윗,성준,김꽃비,김권,류경수,선주아,남태부,길해연,황정민,박현영,한솔,한창훈,황성규,조성하"
1477,미스터 컴퍼니,2014.2.27,"10,000",0.0%,"5,304,300",3,822,1,4,한국,한국,1014픽쳐스,㈜인디스토리,12세이상관람가,다큐멘터리,민환기,"김진화,이미정"
1477,"시바, 인생을 던져",2013.12.19,"4,000",0.0%,"37,842,400",3,"5,029",1,4,한국,"한국,인도","창작집단917,춘천MBC,(주)리키필름",(주)인디플러그,15세이상관람가,"드라마,기타",이성규,"박기덕,이한결,박철호,송규학,신현주,정미옥,조아라,최웅열,김동욱,수현"
1477,옛날 옛적에 훠어이 훠이,,"5,000",0.0%,"5,000",3,3,1,1,한국,한국,삼영필림,,12세이상관람가,드라마,유현목,"백일섭,정희,조재성,박정자,최재호,전원주"
1477,은하,2017.1.24,"17,000",0.0%,"17,000",3,3,2,3,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,멜로/로맨스,임진승,"이정진,임수향,명계남,함혜영,이주선"
1477,잔인한 내림(遺傳),,"18,000",0.0%,"359,000",3,71,1,1,한국,한국,,,,"다큐멘터리,드라마",김환태,
1477,주민등록증을 찢어라,,"16,000",0.0%,"16,000",3,3,1,1,한국,한국,,,,,이마리오,
1477,청계천의 개,,"10,500",0.0%,"730,500",3,147,1,1,한국,한국,,,청소년관람불가,드라마,김경묵,"상훈,박지환"
1477,"태백, 잉걸의 땅",,"12,000",0.0%,"12,000",3,3,1,1,한국,한국,,,,다큐멘터리,김영조,
1477,트루맛쇼,2011.6.2,"25,000",0.0%,"93,972,000",3,"12,341",1,3,한국,한국,(주)비투이,(주)더 피플,12세이상관람가,다큐멘터리,김재환,"박나림,강병욱,홍현기,황재웅,서정민,김동건,예민정,이용택,김종필"
1477,"팔월, 비",,"21,000",0.0%,"21,000",3,3,1,2,한국,한국,,,12세이상관람가,멜로/로맨스,김지용,손성윤
1477,프레스,2017.11.30,"15,000",0.0%,"15,000",3,3,1,1,한국,한국,씨네마캣 픽쳐스,레드무비,15세이상관람가,드라마,최정민,"진용욱,목규리,김경옥,문수현,송상훈"
1477,할매 연작,,"18,000",0.0%,"18,000",3,3,1,1,한국,한국,,,,기타,김지곤,
1497,10월 수요단편극장 개봉 기념 특별전,,"16,000",0.0%,"16,000",2,2,1,1,한국,한국,,,,기타,"백승화,이은정",
1497,1월 인디포럼 월례비행 '단편 다큐 모음',,"10,000",0.0%,"10,000",2,2,1,1,한국,한국,,,,기타,"김경만,이진우",
1497,FIWOM2016-수지/불온한젊은피/암사자(들),,"14,000",0.0%,"14,000",2,2,1,1,한국,한국,,,,기타,"김신정,박미희,홍재희",
1497,Play It Again,,"12,000",0.0%,"12,000",2,2,1,1,한국,한국,,,,다큐멘터리,민환기,
1497,나는 야한 여자가 좋다 2 무삭제감독판,2015.2.12,"14,000",0.0%,"14,000",2,2,1,1,한국,한국,드림로드,(주)케이알씨지,청소년관람불가,멜로/로맨스,김봉은,배건식
1497,나는 야한 여자가 좋다 무삭제감독판,2015.2.26,"14,000",0.0%,"14,000",2,2,1,1,한국,한국,드림로드,(주)케이알씨지,청소년관람불가,멜로/로맨스,신정균,"김태한,서리슬"
1497,나를 잊지 말아요,,"18,000",0.0%,"18,000",2,2,1,1,한국,한국,,,12세이상관람가,멜로/로맨스,이윤정,"김정태,김태희"
1497,나와 인형놀이,,"7,000",0.0%,"7,000",2,2,1,1,한국,한국,김경묵,,,다큐멘터리,김경묵,
1497,남편만 몰라요 (무삭제),2015.9.30,"16,000",0.0%,"16,000",2,2,1,2,한국,한국,(주)큰손엔터테인먼트,더그레이트 컴퍼니,청소년관람불가,"멜로/로맨스,코미디",고광현,"최선미,황호상"
1497,란제리 사나이,2016.5.12,"12,000",0.0%,"12,000",2,2,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)레드언더미디어,청소년관람불가,드라마,최석원,"민준,정민"
1497,러시안 소설,2013.9.19,"10,000",0.0%,"43,807,400",2,"5,992",1,1,한국,한국,(주) 루스이소니도스,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주),15세이상관람가,"드라마,미스터리",신연식,"강신효,경성환,김인수,김정팔,양성규,이규태,이도연,이유미,최종률"
1497,마음,2016.7.21,"12,000",0.0%,"12,000",2,2,1,1,한국,한국,(주)레드언더미디어,(주)레드언더미디어,15세이상관람가,드라마,최원석,"임대지,지주연,이경철"
1497,미디어로 행동하라 in 충북,,"14,000",0.0%,"14,000",2,2,1,1,한국,한국,,,,다큐멘터리,,
1497,버스를 타라,,"10,000",0.0%,"392,000",2,74,1,1,한국,한국,,,15세이상관람가,다큐멘터리,김정근,
1497,보전자전,2016.7.28,"12,000",0.0%,"12,000",2,2,1,1,한국,한국,(주)씨맥스커뮤니케이션즈,(주)레드언더미디어,청소년관람불가,드라마,최석원,채린
1497,새출발,,"10,000",0.0%,"14,000",2,3,2,6,한국,한국,,,,드라마,장우진,"우지현,이혜린,양흥주"
1497,소규모 아카시아 밴드 이야기,2010.1.14,"12,000",0.0%,"5,643,500",2,791,1,1,한국,한국,(주)이모션픽처스,(주)이모션픽처스,12세이상관람가,다큐멘터리,"민환기,구미정","김민홍,송은지,요조,오진호,정주영,김관영"
1497,"소년, 소녀를 만나다",,"12,000",0.0%,"12,000",2,2,1,1,한국,한국,,,,드라마,장은연,"엄지성,박사랑,박희진,심목민,정일태,오성원,윤혜진,홍선아,노치형,고규필,이재균,김보라"
1497,슬기로운 해법,2014.5.15,"12,000",0.0%,"31,489,600",2,"4,730",1,1,한국,한국,(주)시네마달,(주)시네마달,12세이상관람가,다큐멘터리,태준식,"조승호,김민기,김성재"
1497,아이돌 섹스 스캔들 2,2016.12.8,"9,000",0.0%,"9,000",2,2,2,2,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",,
1497,얼굴 없는 것들,,"7,000",0.0%,"7,000",2,2,1,1,한국,한국,김경묵,,,드라마,김경묵,김종철
1497,오래된 희망,,"10,000",0.0%,"10,000",2,2,1,2,한국,한국,,,,다큐멘터리,허성용,
1497,울언니: 성상납의 비밀 무삭제판,2015.3.11,"14,000",0.0%,"14,000",2,2,1,1,한국,한국,(주)제이록스 필름,(주)팝엔터테인먼트,청소년관람불가,"스릴러,드라마",이제락,"오광록,황금희"
1497,워낭소리,2009.1.15,"17,000",0.0%,"19,075,921,900",2,"2,934,435",1,2,한국,한국,스튜디오느림보,㈜인디스토리,전체관람가,다큐멘터리,이충렬,"최원균,이삼순,최종만,최종민,김민자"
1497,유신의 추억-다카키 마사오의 전성시대,2012.11.22,"14,000",0.0%,"7,151,000",2,"1,045",1,1,한국,한국,엠투,엠투,12세이상관람가,다큐멘터리,"이정황,김무삼,김태균","김상현,조원철,홍광석"
1497,인간중독,2014.5.14,"12,000",0.0%,"11,284,924,400",2,"1,441,975",1,1,한국,한국,(주)아이언팩키지,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,"멜로/로맨스,드라마",김대우,"송승헌,임지연,조여정,온주완,유해진,이승준,임경민,양승희,정상철,조남민,이상미,김제현,김대영,김민범,김연지,김영민,김정숙,김정현,김주희,김한준,김현우,전혜진,배성우,정원중,윤다경,송지인,예수정,오희준"
1497,"인디다큐페스티발 정기상영회 'SIDOF 발견과 주목' 11월 프로그램 _ 소나무씨 에게, 어머니가방에들어가신다",,"12,000",0.0%,"12,000",2,2,1,1,한국,한국,,,,다큐멘터리,"김희봉,장윤미",
1497,전설의 여공,,"12,000",0.0%,"17,000",2,3,1,1,한국,한국,,,,다큐멘터리,박지선,
1497,친구애인,2016.12.12,"9,000",0.0%,"9,000",2,2,2,2,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,박범수,
1497,캘린더걸-무삭제,2016.7.26,"7,000",0.0%,"7,000",2,2,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,강현철,"한가영,민혁,이소희,권영호"
1527,거리에서 온 편지,,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,,,,다큐멘터리,"하샛별,넝쿨",
1527,공사중,2015.4.8,"9,000",0.0%,"9,000",1,1,1,1,한국,한국,(주)마부엔터테인먼트,고구마콘텐츠허브(주),청소년관람불가,"멜로/로맨스,코미디",강명진,"성은,김호창,라리사,최한빛,문예신,이장섭,서창환"
1527,공즉시색 무삭제,2016.2.25,"9,000",0.0%,"9,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,김현빈,"김화연,지은서,박초현,이아름,방협,태원석"
1527,그녀의 연기+민우씨오는날,,"7,000",0.0%,"7,000",1,1,1,1,한국,한국,,,,기타,"김태용,강제규",
1527,"금지된 섹스, 달콤한 복수 무삭제 감독판",2016.8.25,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,이숭환,"송은채,유장영"
1527,나는 야한 여자가 좋다 3 무삭제감독판,2015.7.9,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,김미연,"강필선,손가람"
1527,나도 때론 포르노그라피의 주인공이고 싶다 : 감독판,2016.6.13,"7,000",0.0%,"7,000",1,1,1,1,한국,한국,(주)피터팬픽쳐스,(주)드림팩트엔터테인먼트,청소년관람불가,멜로/로맨스,장성수,"한지은,최리호,김영근"
1527,나쁜 수업,2015.9.15,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,주식회사 비엠미디어,주식회사 비엠미디어,청소년관람불가,드라마,한동호,"윤설희,손지완,이원하,김보현,김준희,김지민,김현정"
1527,내 남편의 친구,2016.12.29,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,
1527,너의 의미,,"7,000",0.0%,"7,000",1,1,1,1,한국,한국,,,,애니메이션,,
1527,네마프2015 글로컬 파노라마 단편2,,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,,,,기타,"송민우,전민혁,김다연,김주미,최해리,권수진,이장욱",
1527,다우더,2014.11.6,"1,000",0.0%,"27,280,800",1,"3,789",1,1,한국,한국,예스 프로덕션,어뮤즈,15세이상관람가,"가족,드라마",구혜선,"심혜진,구혜선,현승민,윤다경"
1527,동거의 목적(무삭제판),2016.7.12,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)씨네토리,(주)제이에이와이이엔터테인먼트,청소년관람불가,멜로/로맨스,조성우,"제동화,주예빈,이강연,박하얀"
1527,동창회의 목적(무삭제),2015.11.19,"8,000",0.0%,"8,000",1,1,1,1,한국,한국,펀펀한영화사,펀펀한영화사,청소년관람불가,멜로/로맨스,정대만,"조인우,김유연,김시진,김은비,송창현,이현성"
1527,따라지: 비열한 거리 무삭제판,2015.11.12,"4,000",0.0%,"4,000",1,1,1,1,한국,한국,"디에스미디어,(주)영화사골든오션",(주)드림팩트엔터테인먼트,청소년관람불가,"멜로/로맨스,드라마",신동엽,"고세원,한이서,조한선"
1527,뜨거운 이웃 무삭제 감독판,2016.7.21,"3,000",0.0%,"3,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이전,이채담
1527,라면 먹고 갈래?,2016.3.17,"8,000",0.0%,"8,000",1,1,1,1,한국,한국,주식회사 이엔터,주식회사 이엔터,청소년관람불가,멜로/로맨스,강백호,"도모세,혜정"
1527,러브앤서울 복숭아마을 도색소동기 무삭제판,2015.11.19,"4,000",0.0%,"4,000",1,1,1,1,한국,"한국,일본",(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,조조 히데오,나나우미 나나
1527,레드: 위험한 유혹,2016.6.2,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,주식회사 이엔터,(주)대양미디어,청소년관람불가,드라마,장정관,이민준
1527,맛 2016: 삼시색기,2016.11.5,"4,000",0.0%,"4,000",1,1,1,1,한국,한국,(주)에이블엔터테인먼트,(주)에이블엔터테인먼트,청소년관람불가,멜로/로맨스,최우성,"박주빈,이은미"
1527,명기(무삭제),2015.5.7,"8,000",0.0%,"8,000",1,1,1,1,한국,한국,(주)소나무픽쳐스,(주)소나무픽쳐스,청소년관람불가,"멜로/로맨스,코미디",강현,"김민영,이상훈"
1527,미궁: 비밀애 무삭제 특별판,2015.7.2,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,멜로/로맨스,조조 히데오,김민기
1527,미용실 : 특별한 서비스,2016.12.29,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,"대호필름,(주)영화사 사계절",(주)영화사 사계절,청소년관람불가,멜로/로맨스,이리단,
1527,바람난 여자들 무삭제판,2016.12.20,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,
1527,보리의 은밀한 사생활,2015.9.10,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,제임스 리,"보리,신영웅"
1527,뻑큐멘터리-박통진리교,,"7,000",0.0%,"7,000",1,1,1,1,한국,한국,,,청소년관람불가,다큐멘터리,최진성,최진성
1527,뽕2014(무삭제),2015.4.23,"8,000",0.0%,"8,000",1,1,1,1,한국,한국,밀크픽처스,밀크픽처스,청소년관람불가,멜로/로맨스,공자관,김연수
1527,사랑에도 저작권이 있나요?,2015.5.21,"8,000",0.0%,"8,000",1,1,1,1,한국,한국,골든타이드픽처스(주),골든타이드픽처스(주),청소년관람불가,코미디,최경진,"최재환,왕빛나,백재호,김미지,김기연,이규형,박명신"
1527,선배의 여자친구,2016.12.1,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,
1527,성난 화가 - 무삭제판,2015.9.3,"6,000",0.0%,"6,000",1,1,1,1,한국,"한국,에스토니아",(주)트리필름,(주)트리필름,청소년관람불가,액션,전규환,"유준상,문종원"
1527,아빠의 눈물,,"1,000",0.0%,"1,000",1,1,1,1,한국,한국,,,,애니메이션,,
1527,아빠친구-무삭제판,2016.11.25,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,이슬,
1527,어린 형수,2016.9.23,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,핵존슨,핵존슨,청소년관람불가,멜로/로맨스,최우성,
1527,어우동: 주인 없는 꽃 무삭제판,2015.6.24,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,"(유)조이앤컨텐츠그룹,㈜리필름",(주)드림팩트엔터테인먼트,청소년관람불가,멜로/로맨스,이수성,"백도빈,송은채,여욱환,남경읍"
1527,엄딸,2016.5.26,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,주식회사 이엔터,주식회사 이엔터,청소년관람불가,멜로/로맨스,강백호,"윤정,이윤정"
1527,엄마친구(무삭제판),2015.11.12,"8,000",0.0%,"8,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,"멜로/로맨스,드라마",명석환,"허예창,희우"
1527,외도(무삭제판),2016.9.22,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,㈜리필름,㈜리필름,청소년관람불가,"멜로/로맨스,드라마",최우성,"이은미,아리"
1527,외출 무삭제,2015.9.9,"8,000",0.0%,"8,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,기대호,정서윤
1527,용주골-무삭제판,2016.2.16,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,핵존슨,에이라인,청소년관람불가,"드라마,멜로/로맨스",최우성,"민도윤,이채담,진서현,김민호"
1527,위험한 중독 무삭제판,2016.1.13,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,㈜리필름,(주)블루브릭,청소년관람불가,드라마,최율권희,"고원,황지후,류한홍"
1527,유부녀들(무삭제),2016.2.17,"9,000",0.0%,"9,000",1,1,1,1,한국,한국,영화사 인연,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,경석호,김소현
1527,음란 과외,2016.11.29,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)컨텐츠 빌리지,(주)컨텐츠 빌리지,청소년관람불가,멜로/로맨스,최우성,박주빈
1527,음란 선비,2016.12.17,"4,000",0.0%,"4,000",1,1,1,1,한국,한국,(주)에이블엔터테인먼트,(주)에이블엔터테인먼트,청소년관람불가,멜로/로맨스,최우성,오주하
1527,자유연애시대 무삭제 특별판,2016.7.28,"3,000",0.0%,"3,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이전,박하얀
1527,젊은 새엄마,2016.12.15,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,세이나 아리사
1527,정사 : 결혼 말고 연애 무삭제,2016.11.15,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사 사계절,(주)영화사 사계절,청소년관람불가,멜로/로맨스,조경훈,"유소현,주인철"
1527,정사: 불륜의 맛 무삭제판,2016.12.29,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)케이알씨지,(주)케이알씨지,청소년관람불가,"멜로/로맨스,드라마",이민,
1527,진주같은영화제 지역 단편섹션1,,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,,,,기타,,
1527,짓2: 붉은 낙타 무삭제판,2016.1.7,"4,000",0.0%,"4,000",1,1,1,1,한국,한국,㈜리필름,(주)드림팩트엔터테인먼트,청소년관람불가,멜로/로맨스,노진수,"고원,김민기"
1527,처제의 꿈,2016.11.30,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,박주영,위지웅
1527,처제의 꿈-무삭제,2016.12.27,"2,000",0.0%,"2,000",1,1,1,1,한국,한국,스마일컨텐츠,스마일컨텐츠,청소년관람불가,멜로/로맨스,박주영,위지웅
1527,친구 누나 일본판,2016.12.29,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,
1527,친구아빠,2016.12.1,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사가을,(주)영화사가을,청소년관람불가,멜로/로맨스,김정오,
1527,캠핑,2016.9.1,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)영화사단막극장,제인앤유,청소년관람불가,스릴러,김주만,"이수정,채민서"
1527,타부-새누나 무삭제,2016.9.12,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)콘텐츠윙,(주)콘텐츠윙,청소년관람불가,멜로/로맨스,이슬,"정선민,도모세"
1527,탐욕_사랑이라는 이름으로,,"10,000",0.0%,"10,000",1,1,1,1,한국,한국,,,청소년관람불가,기타,황호상,
1527,태양을 쏴라 무삭제판,2015.7.9,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,필름라인,(유)조이앤시네마,청소년관람불가,멜로/로맨스,김태식,"강지환,윤진서,박정민"
1527,파업전야,1990.3.28,"6,000",0.0%,"180,000",1,30,1,1,한국,한국,장산곶매,(주)리틀빅픽쳐스,12세이상관람가,드라마,"이은기,이재구,장동홍,장윤현","강능원,고동업,김동범,신종태,최경희,홍석연"
1527,포장마차-무삭제판,2015.11.11,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,㈜리필름,에이라인,청소년관람불가,"코미디,멜로/로맨스",최율권희,이채담
1527,하숙집 무삭제,2015.9.9,"8,000",0.0%,"8,000",1,1,1,1,한국,한국,영화사 인연,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,경석호,"권기하,장하람"
1527,핫섹토크 무삭제 감독판,2016.7.21,"3,000",0.0%,"3,000",1,1,1,1,한국,한국,(주)케이알씨지,(유)조이앤컨텐츠그룹,청소년관람불가,멜로/로맨스,이전,앤
1527,황진이,2015.12.10,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,드림로드,에이라인,청소년관람불가,"멜로/로맨스,드라마",신정균,"장성원,신유주,심호성"
1527,힙스터: 안개의 덫,2015.10.21,"5,000",0.0%,"5,000",1,1,1,1,한국,한국,(주)마부엔터테인먼트,고구마콘텐츠허브(주),청소년관람불가,"멜로/로맨스,드라마",강명진,"유사라,김동윤,정종우,류아진,박민규,강인화"
1590,2015 다큐멘터리 제작 워크숍,,0,0.0%,0,0,0,1,1,한국,한국,,,,다큐멘터리,,
1590,2015 여름영화캠프 작품 상영회,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,2015 영화의전당 영화제작 워크숍 작품 상영회,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,2015 영화의전당 영화제작워크숍 작품 상영회 2,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,2015 우수 단편영화 상영 01,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"이한종,이경섭,엄대용",
1590,2015 우수 단편영화 상영 02,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"정재웅,유민영,이정호",
1590,2015 우수 단편영화 상영 03,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"권현주,김용완",
1590,2016 전북독립영화제 폐막식 + 폐막작,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,2016 한국영화아카데미 졸업영화제 개막식,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,"이상학,안주영,김효미,김한라",
1590,2016 한국영화아카데미 졸업영화제 섹션A,,0,0.0%,0,0,0,1,3,한국,한국,,,,기타,"김성환,방우리,김지현,최윤태",
1590,2016 한국영화아카데미 졸업영화제 섹션B,,0,0.0%,0,0,0,1,3,한국,한국,,,,기타,"이정곤,양익제,정유경,최기윤",
1590,2016 한국영화아카데미 졸업영화제 섹션C,,0,0.0%,0,0,0,1,6,한국,한국,,,,기타,"봉준영,양진열,김효미,안주영",
1590,416 시민참여 공모작,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,416 영화인 단편 프로젝트,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,,
1590,"708호, 이등병의 편지",,0,0.0%,0,0,0,1,1,한국,한국,한국영화아카데미,,,다큐멘터리,김환태,이진석
1590,84 태권 V,1984.8.3,0,0.0%,0,0,0,1,2,한국,한국,서울동화,,연소자관람가,"애니메이션,액션,SF",김청기,
1590,BISFF HONOR 2,,0,0.0%,0,0,0,1,2,한국,한국,,,,기타,"이경원,김강민,이충현,최정문,배연희",
1590,REC 알이씨,2011.11.24,0,0.0%,"22,284,700",0,"2,799",1,2,한국,한국,핑크로봇 필름,(주)영화사 진진,청소년관람불가,멜로/로맨스,소준문,"조혜훈,송삼동"
1590,[인디포럼2016] 기획전03 김지현특별전 02,,0,0.0%,0,0,0,1,1,한국,한국,,,,기타,김지현,
