,영화명,점유율집계일,매출액,개봉n일차(int),좌석판매율,좌석수,스크린수,관객수,좌석점유율,상영횟수,총공급좌석수,F-rated
1168,아이 캔 스피크,2017-11-17,1458000,57,49.1,572,5,281,0.02,5,5149180.0,2
1169,아이 캔 스피크,2017-11-18,1690000,58,76.2,403,3,307,0.01,3,5149180.0,2
1170,아이 캔 스피크,2017-11-20,44000,60,8.8,80,1,7,0.0,2,5149180.0,2
1171,아이 캔 스피크,2017-11-21,605000,61,58.5,207,2,121,0.01,2,5149180.0,2
1172,아이 캔 스피크,2017-11-23,1230000,63,100.0,268,2,268,0.01,2,5149180.0,2
1173,아이 캔 스피크,2017-11-24,1080000,64,100.0,135,1,135,0.0,1,5149180.0,2
1174,아이 캔 스피크,2017-11-27,32000,67,12.5,40,1,5,0.0,1,5149180.0,2
1175,아이 캔 스피크,2017-11-28,1079000,68,69.1,269,4,186,0.01,5,5149180.0,2
1176,아이 캔 스피크,2017-11-29,3950000,69,77.1,908,7,700,0.03,7,5149180.0,2
1177,아이 캔 스피크,2017-11-30,1528000,70,100.0,307,2,307,0.01,2,5149180.0,2
1178,아이 캔 스피크,2017-12-01,1251000,71,100.0,193,2,193,0.01,2,5149180.0,2
1179,아이 캔 스피크,2017-12-02,5873000,72,100.2,598,2,599,0.02,2,5149180.0,2
1180,아이 캔 스피크,2017-12-03,555000,73,88.7,106,2,94,0.0,2,5149180.0,2
1181,아이 캔 스피크,2017-12-04,144000,74,27.5,80,1,22,0.0,2,5149180.0,2
1182,아이 캔 스피크,2017-12-05,1361000,75,80.4,341,4,274,0.01,4,5149180.0,2
1183,아이 캔 스피크,2017-12-06,3802000,76,83.8,884,9,741,0.03,10,5149180.0,2
1184,아이 캔 스피크,2017-12-07,1000000,77,69.2,289,1,200,0.01,1,5149180.0,2
1185,아이 캔 스피크,2017-12-08,1102000,78,40.3,630,3,254,0.02,3,5149180.0,2
1186,아이 캔 스피크,2017-12-09,93000,79,7.5,413,1,31,0.01,1,5149180.0,2
1187,아이 캔 스피크,2017-12-11,2427000,81,61.3,677,5,415,0.02,5,5149180.0,2
1188,아이 캔 스피크,2017-12-12,8558000,82,84.4,1902,12,1605,0.07,12,5149180.0,2
1189,아이 캔 스피크,2017-12-13,1251000,83,29.7,775,6,230,0.03,6,5149180.0,2
1190,아이 캔 스피크,2017-12-14,1622000,84,90.7,324,3,294,0.01,3,5149180.0,2
1191,아이 캔 스피크,2017-12-15,993000,85,47.0,504,5,237,0.02,7,5149180.0,2
1192,아이 캔 스피크,2017-12-18,48000,88,15.0,40,1,6,0.0,1,5149180.0,2
1193,아이 캔 스피크,2017-12-20,188000,90,40.8,76,2,31,0.0,2,5149180.0,2
1194,아이 캔 스피크,2017-12-21,1115000,91,81.3,225,2,183,0.01,2,5149180.0,2
1195,아이 캔 스피크,2017-12-22,504000,92,98.4,128,1,126,0.0,1,5149180.0,2
1196,아이 캔 스피크,2017-12-26,388000,96,100.0,97,1,97,0.0,1,5149180.0,2
1197,아이 캔 스피크,2017-12-28,735000,98,35.8,293,1,105,0.01,1,5149180.0,2
1198,아이 캔 스피크,2018-01-19,640000,120,12.7,868,6,110,0.03,6,5149180.0,2
1199,아이 캔 스피크,2018-01-20,878200,121,36.5,417,3,152,0.01,3,5149180.0,2
1200,아이 캔 스피크,2018-01-21,776000,122,19.6,695,5,136,0.02,5,5149180.0,2
1201,아이 캔 스피크,2018-01-26,351000,127,11.2,518,4,58,0.02,4,5149180.0,2
1202,아이 캔 스피크,2018-01-27,431000,128,12.9,583,4,75,0.02,4,5149180.0,2
1203,아이 캔 스피크,2018-01-28,123600,129,13.7,146,1,20,0.0,1,5149180.0,2
1204,아이 캔 스피크,2018-02-01,1260000,133,59.2,426,3,252,0.01,3,5149180.0,2
1205,아이 캔 스피크,2018-02-07,1304000,139,77.4,186,1,144,0.01,1,5149180.0,2
1206,아이 캔 스피크,2018-03-13,275000,173,100.0,55,1,55,0.0,1,5149180.0,2
1207,아이 캔 스피크,2018-04-24,1974000,215,68.9,483,3,333,0.02,3,5149180.0,2
1208,아이 캔 스피크,2018-05-16,0,237,0.0,144,1,0,0.01,1,5149180.0,2
1209,아이 캔 스피크,2018-05-18,420000,239,68.0,103,1,70,0.0,1,5149180.0,2
1210,아이 캔 스피크,2018-05-24,420000,245,68.0,103,1,70,0.0,1,5149180.0,2
1211,아이 캔 스피크,2018-05-25,420000,246,68.0,103,1,70,0.0,1,5149180.0,2
1212,아이 캔 스피크,2018-05-31,240000,252,38.1,126,1,48,0.0,1,5149180.0,2
1213,아이 캔 스피크,2018-06-12,728000,264,35.5,293,1,104,0.01,1,5149180.0,2
1214,아이 캔 스피크,2018-07-03,2578000,285,92.9,364,2,338,0.01,2,5149180.0,2
1215,아이 캔 스피크,2018-07-20,180000,302,79.0,57,1,45,0.0,1,5149180.0,2
1216,아이 캔 스피크,2018-07-25,285000,307,100.0,57,1,57,0.0,1,5149180.0,2
1217,아이 캔 스피크,2018-09-12,1500000,356,85.3,293,1,250,0.01,1,5149180.0,2
1218,아이 캔 스피크,2018-10-01,405000,375,68.1,119,1,81,0.0,1,5149180.0,2
1219,아이 캔 스피크,2018-10-23,570000,397,100.0,114,1,114,0.0,1,5149180.0,2
1220,아이 캔 스피크,2018-10-26,360000,400,80.9,89,1,72,0.0,1,5149180.0,2
1221,아이 캔 스피크,2018-10-27,1551000,401,96.6,146,1,141,0.0,1,5149180.0,2
1222,아이 캔 스피크,2018-11-07,0,412,0.0,109,1,0,0.0,1,5149180.0,2
1223,아이 캔 스피크,2018-11-20,500000,425,74.6,134,1,100,0.01,1,5149180.0,2
1224,아이 캔 스피크,2018-11-21,400000,426,59.7,134,1,80,0.01,1,5149180.0,2
1225,아이 캔 스피크,2019-05-07,550000,593,73.8,149,1,110,0.01,1,5149180.0,2
1226,아이 캔 스피크,2019-06-21,205000,638,31.1,132,1,41,0.0,1,5149180.0,2
1227,아이 캔 스피크,2019-08-02,375000,680,80.7,93,1,75,0.0,1,5149180.0,2
1228,아이 캔 스피크,2019-08-17,540000,695,100.0,90,2,90,0.0,2,5149180.0,2
1229,그것만이 내 세상,2017-12-28,3312000,-20,100.0,414,1,414,0.01,1,6085408.0,0
1230,그것만이 내 세상,2018-01-03,14246000,-14,87.9,1803,6,1584,0.06,7,6085408.0,0
1231,그것만이 내 세상,2018-01-07,2610000,-10,69.6,375,1,261,0.01,1,6085408.0,0
1232,그것만이 내 세상,2018-01-10,51407000,-7,97.4,6479,34,6307,0.24,35,6085408.0,0
1233,그것만이 내 세상,2018-01-11,13311000,-6,98.0,1685,9,1652,0.06,9,6085408.0,0
1234,그것만이 내 세상,2018-01-12,16315000,-5,100.0,1789,8,1789,0.06,8,6085408.0,0
1235,그것만이 내 세상,2018-01-15,21013000,-2,99.3,2373,12,2357,0.09,12,6085408.0,0
1236,그것만이 내 세상,2018-01-16,78678700,-1,79.9,10442,55,8343,0.39,55,6085408.0,0
1237,그것만이 내 세상,2018-01-17,964523300,0,21.1,602104,825,126797,22.02,3491,6085408.0,0
1238,그것만이 내 세상,2018-01-18,856045100,1,19.1,591116,833,112992,21.47,3455,6085408.0,0
1239,그것만이 내 세상,2018-01-19,1089467942,2,22.1,585535,825,129275,20.9,3471,6085408.0,0
1240,그것만이 내 세상,2018-01-20,2185637448,3,44.8,579399,856,259762,20.05,3490,6085408.0,0
1241,그것만이 내 세상,2018-01-21,2183094200,4,45.8,565678,861,258836,20.06,3423,6085408.0,0
1242,그것만이 내 세상,2018-01-22,770551400,5,17.6,571833,843,100645,21.17,3455,6085408.0,0
1243,그것만이 내 세상,2018-01-23,787874300,6,17.9,577563,862,103234,21.45,3485,6085408.0,0
1244,그것만이 내 세상,2018-01-24,711562900,7,17.0,544818,754,92672,19.33,3020,6085408.0,0
1245,그것만이 내 세상,2018-01-25,756427000,8,17.2,571106,791,98162,20.03,3115,6085408.0,0
1246,그것만이 내 세상,2018-01-26,992149124,9,18.9,620154,839,117046,21.56,3349,6085408.0,0
1247,그것만이 내 세상,2018-01-27,2368280238,10,38.2,732748,951,279702,24.45,3844,6085408.0,0
1248,그것만이 내 세상,2018-01-28,2334250100,11,38.2,723176,956,275942,24.73,3803,6085408.0,0
1249,그것만이 내 세상,2018-01-29,718201600,12,13.7,685691,866,94151,24.8,3574,6085408.0,0
1250,그것만이 내 세상,2018-01-30,688320800,13,13.3,689641,884,91515,24.95,3574,6085408.0,0
1251,그것만이 내 세상,2018-01-31,721935500,14,26.8,459342,706,123036,15.16,2774,6085408.0,0
1252,그것만이 내 세상,2018-02-01,486682800,15,14.6,441933,668,64564,14.75,2666,6085408.0,0
1253,그것만이 내 세상,2018-02-02,653956837,16,16.5,475413,746,78474,15.72,2872,6085408.0,0
1254,그것만이 내 세상,2018-02-03,1565442648,17,33.2,561746,855,186723,17.81,3358,6085408.0,0
1255,그것만이 내 세상,2018-02-04,1477505600,18,30.9,569737,863,175811,18.63,3371,6085408.0,0
1256,그것만이 내 세상,2018-02-05,407485000,19,9.7,552622,793,53836,19.92,3161,6085408.0,0
1257,그것만이 내 세상,2018-02-06,414881500,20,9.7,576644,840,55685,21.04,3264,6085408.0,0
1258,그것만이 내 세상,2018-02-07,411245100,21,9.0,615622,860,55124,22.68,3383,6085408.0,0
1259,그것만이 내 세상,2018-02-08,308552700,22,10.0,413133,703,41431,14.68,2555,6085408.0,0
1260,그것만이 내 세상,2018-02-09,377659976,23,10.7,421371,689,45104,14.69,2602,6085408.0,0
1261,그것만이 내 세상,2018-02-10,780789669,24,20.9,444500,724,92722,14.6,2767,6085408.0,0
1262,그것만이 내 세상,2018-02-11,717972900,25,19.6,431352,705,84720,14.64,2670,6085408.0,0
1263,그것만이 내 세상,2018-02-12,214763400,26,7.1,400441,674,28443,14.79,2510,6085408.0,0
1264,그것만이 내 세상,2018-02-13,215642600,27,7.1,403871,692,28725,14.74,2544,6085408.0,0
1265,그것만이 내 세상,2018-02-14,70674000,28,15.4,61437,318,9428,2.05,531,6085408.0,0
1266,그것만이 내 세상,2018-02-15,145924800,29,31.5,55294,312,17402,1.81,485,6085408.0,0
1267,그것만이 내 세상,2018-02-16,183524400,30,43.2,50461,288,21790,1.66,429,6085408.0,0
1268,그것만이 내 세상,2018-02-17,204150500,31,46.6,53428,305,24904,1.72,469,6085408.0,0
1269,그것만이 내 세상,2018-02-18,138608700,32,28.4,59609,315,16902,1.99,513,6085408.0,0
1270,그것만이 내 세상,2018-02-19,54190600,33,10.9,71652,345,7771,2.57,591,6085408.0,0
1271,그것만이 내 세상,2018-02-20,45505700,34,9.7,68327,340,6623,2.47,565,6085408.0,0
1272,그것만이 내 세상,2018-02-21,37822800,35,8.8,63427,321,5558,2.3,521,6085408.0,0
1273,그것만이 내 세상,2018-02-22,22978200,36,8.3,42404,236,3508,1.54,366,6085408.0,0
1274,그것만이 내 세상,2018-02-23,25966700,37,8.5,43081,232,3652,1.54,366,6085408.0,0
1275,그것만이 내 세상,2018-02-24,48629400,38,17.8,38863,211,6930,1.33,339,6085408.0,0
1276,그것만이 내 세상,2018-02-25,41876100,39,15.8,36929,199,5821,1.3,317,6085408.0,0
1277,그것만이 내 세상,2018-02-26,20583700,40,7.7,40282,211,3098,1.49,339,6085408.0,0
1278,그것만이 내 세상,2018-02-27,23125900,41,9.0,39058,206,3527,1.44,326,6085408.0,0
1279,그것만이 내 세상,2018-02-28,2048300,42,10.3,3744,26,385,0.12,28,6085408.0,0
1280,그것만이 내 세상,2018-03-01,3373600,43,49.2,950,6,467,0.03,6,6085408.0,0
1281,그것만이 내 세상,2018-03-02,267800,44,4.0,855,4,34,0.03,4,6085408.0,0
1282,그것만이 내 세상,2018-03-03,455800,45,16.3,350,2,57,0.01,2,6085408.0,0
1283,그것만이 내 세상,2018-03-04,1663000,46,42.6,611,3,260,0.02,3,6085408.0,0
1284,그것만이 내 세상,2018-03-05,497000,47,18.2,505,4,92,0.02,4,6085408.0,0
1285,그것만이 내 세상,2018-03-06,104000,48,4.0,354,3,14,0.01,3,6085408.0,0
1286,그것만이 내 세상,2018-03-07,1773000,49,50.6,500,3,253,0.02,3,6085408.0,0
1287,그것만이 내 세상,2018-03-08,24000,50,2.3,176,2,4,0.01,2,6085408.0,0
1288,그것만이 내 세상,2018-03-09,217500,51,9.2,380,3,35,0.01,3,6085408.0,0
1289,그것만이 내 세상,2018-03-12,108000,54,7.0,301,2,21,0.01,2,6085408.0,0
1290,그것만이 내 세상,2018-03-13,158000,55,10.3,301,2,31,0.01,2,6085408.0,0
1291,그것만이 내 세상,2018-03-14,1020000,56,64.0,397,3,254,0.01,3,6085408.0,0
1292,그것만이 내 세상,2018-03-15,470500,57,26.0,316,4,82,0.01,4,6085408.0,0
1293,그것만이 내 세상,2018-03-19,6000,61,1.4,72,1,1,0.0,1,6085408.0,0
1294,그것만이 내 세상,2018-03-20,1497000,62,53.9,475,3,256,0.02,3,6085408.0,0
1295,그것만이 내 세상,2018-03-21,966000,63,100.0,138,1,138,0.01,1,6085408.0,0
1296,그것만이 내 세상,2018-03-22,330000,64,30.2,262,3,79,0.01,3,6085408.0,0
1297,그것만이 내 세상,2018-03-27,5000,69,1.4,72,1,1,0.0,1,6085408.0,0
1298,그것만이 내 세상,2018-04-08,590000,81,100.0,110,1,110,0.0,1,6085408.0,0
1299,그것만이 내 세상,2018-04-12,1845000,85,80.2,460,2,369,0.02,2,6085408.0,0
1300,그것만이 내 세상,2018-04-20,600000,93,100.0,120,1,120,0.0,1,6085408.0,0
1301,그것만이 내 세상,2018-04-26,840000,99,100.0,168,1,168,0.01,1,6085408.0,0
1302,그것만이 내 세상,2018-05-10,310000,113,69.7,89,1,62,0.0,1,6085408.0,0
1303,그것만이 내 세상,2018-06-14,215000,148,78.2,55,1,43,0.0,1,6085408.0,0
1304,그것만이 내 세상,2018-06-21,640000,155,57.9,221,1,128,0.01,1,6085408.0,0
1305,그것만이 내 세상,2018-06-26,705000,160,100.0,141,1,141,0.01,1,6085408.0,0
1306,그것만이 내 세상,2018-07-23,0,187,0.0,164,1,0,0.01,1,6085408.0,0
1307,그것만이 내 세상,2018-09-04,5000,230,0.4,278,1,1,0.01,1,6085408.0,0
1308,그것만이 내 세상,2018-09-10,615000,236,100.0,123,1,123,0.0,1,6085408.0,0
1309,그것만이 내 세상,2018-09-18,1464000,244,100.0,183,1,183,0.01,1,6085408.0,0
1310,그것만이 내 세상,2018-09-27,570000,253,100.0,114,1,114,0.0,1,6085408.0,0
1311,그것만이 내 세상,2018-10-30,735000,286,65.9,223,1,147,0.01,1,6085408.0,0
1312,그것만이 내 세상,2018-10-31,425000,287,38.1,223,1,85,0.01,1,6085408.0,0
1313,그것만이 내 세상,2018-11-16,515000,303,53.4,193,1,103,0.01,1,6085408.0,0
1314,그것만이 내 세상,2018-11-21,635000,308,65.8,193,1,127,0.01,1,6085408.0,0
1315,그것만이 내 세상,2018-12-04,1016000,321,100.0,160,1,160,0.01,1,6085408.0,0
1316,그것만이 내 세상,2018-12-06,830000,323,57.0,242,1,138,0.01,2,6085408.0,0
1317,그것만이 내 세상,2018-12-12,822000,329,100.0,137,1,137,0.0,1,6085408.0,0
1318,그것만이 내 세상,2018-12-28,400000,345,92.0,87,1,80,0.0,1,6085408.0,0
1319,그것만이 내 세상,2019-10-10,1560000,631,100.0,195,1,195,0.01,1,6085408.0,0
1320,지금 만나러 갑니다,2018-03-01,182000,-13,11.7,780,1,91,0.03,3,5985790.0,0
1321,지금 만나러 갑니다,2018-03-02,132000,-12,8.5,780,1,66,0.03,3,5985790.0,0
1322,지금 만나러 갑니다,2018-03-05,3208000,-9,100.0,401,1,401,0.01,1,5985790.0,0
1323,지금 만나러 갑니다,2018-03-06,47170500,-8,88.1,6745,31,5945,0.25,32,5985790.0,0
1324,지금 만나러 갑니다,2018-03-07,14039000,-7,99.4,1989,9,1976,0.07,9,5985790.0,0
1325,지금 만나러 갑니다,2018-03-08,23656000,-6,96.4,3284,18,3166,0.12,18,5985790.0,0
1326,지금 만나러 갑니다,2018-03-09,19468000,-5,95.9,2192,8,2102,0.08,8,5985790.0,0
1327,지금 만나러 갑니다,2018-03-12,37421000,-2,98.8,4851,20,4793,0.18,21,5985790.0,0
1328,지금 만나러 갑니다,2018-03-13,30322100,-1,68.4,5904,35,4040,0.22,35,5985790.0,0
1329,지금 만나러 갑니다,2018-03-14,682198900,0,11.2,803374,990,89772,29.04,4276,5985790.0,0
1330,지금 만나러 갑니다,2018-03-15,641685700,1,10.5,810633,1020,85399,29.47,4317,5985790.0,0
1331,지금 만나러 갑니다,2018-03-16,1048910675,2,14.6,859861,1051,125650,30.45,4579,5985790.0,0
1332,지금 만나러 갑니다,2018-03-17,2403593173,3,29.6,963726,1163,285322,32.22,5151,5985790.0,0
1333,지금 만나러 갑니다,2018-03-18,2295273100,4,28.6,952176,1163,272180,32.89,5066,5985790.0,0
1334,지금 만나러 갑니다,2018-03-19,752733300,5,11.3,887859,1087,99894,33.76,4718,5985790.0,0
1335,지금 만나러 갑니다,2018-03-20,709021900,6,10.7,885189,1092,94239,34.08,4693,5985790.0,0
1336,지금 만나러 갑니다,2018-03-21,666833400,7,14.4,610761,1003,88210,23.65,3809,5985790.0,0
1337,지금 만나러 갑니다,2018-03-22,626521300,8,13.0,643670,961,83417,23.53,3996,5985790.0,0
1338,지금 만나러 갑니다,2018-03-23,949823135,9,16.4,697894,1035,114375,24.75,4315,5985790.0,0
1339,지금 만나러 갑니다,2018-03-24,2059112723,10,29.4,839383,1191,247062,28.02,5061,5985790.0,0
1340,지금 만나러 갑니다,2018-03-25,1802271850,11,26.0,828994,1164,215646,28.56,4968,5985790.0,0
1341,지금 만나러 갑니다,2018-03-26,485862300,12,8.6,756190,1047,64727,28.72,4524,5985790.0,0
1342,지금 만나러 갑니다,2018-03-27,471103400,13,8.4,752655,1072,63258,28.83,4531,5985790.0,0
1343,지금 만나러 갑니다,2018-03-28,436023800,14,21.6,352757,701,76162,12.93,2405,5985790.0,0
1344,지금 만나러 갑니다,2018-03-29,296742400,15,11.4,349761,677,40017,12.84,2420,5985790.0,0
1345,지금 만나러 갑니다,2018-03-30,442375225,16,14.7,368525,708,54151,13.12,2570,5985790.0,0
1346,지금 만나러 갑니다,2018-03-31,896251122,17,28.3,383429,736,108358,12.77,2682,5985790.0,0
1347,지금 만나러 갑니다,2018-04-01,749560000,18,24.4,372806,735,90812,12.75,2587,5985790.0,0
1348,지금 만나러 갑니다,2018-04-02,210665700,19,8.3,343494,654,28444,12.74,2439,5985790.0,0
1349,지금 만나러 갑니다,2018-04-03,190049400,20,7.6,338174,681,25784,12.64,2426,5985790.0,0
1350,지금 만나러 갑니다,2018-04-04,208591900,21,8.7,322837,665,28134,11.77,2380,5985790.0,0
1351,지금 만나러 갑니다,2018-04-05,146223900,22,9.2,215064,507,19801,7.41,1631,5985790.0,0
1352,지금 만나러 갑니다,2018-04-06,206732118,23,11.5,218363,528,25202,7.33,1652,5985790.0,0
1353,지금 만나러 갑니다,2018-04-07,357654807,24,22.6,187806,530,42484,5.94,1482,5985790.0,0
1354,지금 만나러 갑니다,2018-04-08,291420500,25,19.3,179316,521,34655,5.84,1417,5985790.0,0
1355,지금 만나러 갑니다,2018-04-09,88909200,26,6.3,189741,484,11969,6.79,1454,5985790.0,0
1356,지금 만나러 갑니다,2018-04-10,82983100,27,5.9,189427,495,11241,6.83,1428,5985790.0,0
1357,지금 만나러 갑니다,2018-04-11,89537800,28,6.3,185642,479,11675,6.73,1406,5985790.0,0
1358,지금 만나러 갑니다,2018-04-12,30689900,29,8.4,48648,222,4104,1.67,384,5985790.0,0
1359,지금 만나러 갑니다,2018-04-13,44920500,30,11.9,46038,219,5468,1.52,368,5985790.0,0
1360,지금 만나러 갑니다,2018-04-14,80682900,31,24.7,37802,203,9325,1.18,316,5985790.0,0
1361,지금 만나러 갑니다,2018-04-15,59145500,32,18.8,36786,198,6923,1.18,308,5985790.0,0
1362,지금 만나러 갑니다,2018-04-16,22555500,33,7.5,40295,202,3022,1.43,324,5985790.0,0
1363,지금 만나러 갑니다,2018-04-17,18654900,34,6.4,38785,201,2496,1.39,312,5985790.0,0
1364,지금 만나러 갑니다,2018-04-18,19106300,35,6.4,40321,204,2559,1.44,329,5985790.0,0
1365,지금 만나러 갑니다,2018-04-19,5017300,36,8.3,8892,51,738,0.32,74,5985790.0,0
1366,지금 만나러 갑니다,2018-04-20,9398200,37,12.9,9739,55,1251,0.34,76,5985790.0,0
1367,지금 만나러 갑니다,2018-04-21,11187200,38,14.9,8489,48,1268,0.27,73,5985790.0,0
1368,지금 만나러 갑니다,2018-04-22,11482000,39,15.3,8664,49,1326,0.29,74,5985790.0,0
1369,지금 만나러 갑니다,2018-04-23,4092600,40,5.3,9938,57,527,0.36,82,5985790.0,0
1370,지금 만나러 갑니다,2018-04-24,4556900,41,6.6,9627,52,634,0.36,77,5985790.0,0
1371,지금 만나러 갑니다,2018-04-25,124000,42,7.2,305,2,22,0.01,2,5985790.0,0
1372,지금 만나러 갑니다,2018-04-26,215000,43,32.9,70,1,23,0.0,2,5985790.0,0
1373,지금 만나러 갑니다,2018-04-27,362800,44,55.7,70,1,39,0.0,2,5985790.0,0
1374,지금 만나러 갑니다,2018-04-28,383500,45,88.1,42,1,37,0.0,1,5985790.0,0
1375,지금 만나러 갑니다,2018-04-29,327900,46,100.0,35,1,35,0.0,1,5985790.0,0
1376,지금 만나러 갑니다,2018-04-30,500800,47,54.3,105,1,57,0.0,3,5985790.0,0
1377,지금 만나러 갑니다,2018-05-01,475700,48,75.7,70,1,53,0.0,2,5985790.0,0
1378,지금 만나러 갑니다,2018-05-02,120300,49,13.3,105,1,14,0.0,3,5985790.0,0
1379,지금 만나러 갑니다,2018-05-03,224100,50,26.7,105,1,28,0.0,3,5985790.0,0
1380,지금 만나러 갑니다,2018-05-04,1798300,51,72.4,301,2,218,0.01,4,5985790.0,0
1381,지금 만나러 갑니다,2018-05-05,494500,52,52.7,112,2,59,0.0,3,5985790.0,0
1382,지금 만나러 갑니다,2018-05-06,382000,53,34.8,112,2,39,0.0,3,5985790.0,0
1383,지금 만나러 갑니다,2018-05-07,338000,54,41.9,105,1,44,0.0,3,5985790.0,0
1384,지금 만나러 갑니다,2018-05-08,72800,55,12.9,70,1,9,0.0,2,5985790.0,0
1385,지금 만나러 갑니다,2018-05-09,38000,56,11.4,35,1,4,0.0,1,5985790.0,0
1386,지금 만나러 갑니다,2018-05-10,90800,57,15.7,70,1,11,0.0,2,5985790.0,0
1387,지금 만나러 갑니다,2018-05-11,120800,58,18.6,70,1,13,0.0,2,5985790.0,0
1388,지금 만나러 갑니다,2018-05-12,338900,59,24.5,147,3,36,0.01,3,5985790.0,0
1389,지금 만나러 갑니다,2018-05-13,154300,60,9.2,185,2,17,0.01,2,5985790.0,0
1390,지금 만나러 갑니다,2018-05-14,67500,61,11.4,70,1,8,0.0,2,5985790.0,0
1391,지금 만나러 갑니다,2018-05-15,75000,62,12.9,70,1,9,0.0,2,5985790.0,0
1392,지금 만나러 갑니다,2018-05-16,0,63,0.0,494,2,0,0.02,3,5985790.0,0
1393,지금 만나러 갑니다,2018-05-19,156000,66,22.1,77,2,17,0.0,2,5985790.0,0
1394,지금 만나러 갑니다,2018-05-20,153000,67,45.7,35,1,16,0.0,1,5985790.0,0
1395,지금 만나러 갑니다,2018-05-21,100000,68,28.6,35,1,10,0.0,1,5985790.0,0
1396,지금 만나러 갑니다,2018-05-31,1320000,78,75.3,292,1,220,0.01,1,5985790.0,0
1397,지금 만나러 갑니다,2018-06-05,952000,83,100.0,119,1,119,0.0,1,5985790.0,0
1398,지금 만나러 갑니다,2018-06-06,297000,84,100.0,27,1,27,0.0,1,5985790.0,0
1399,지금 만나러 갑니다,2018-06-11,360000,89,70.6,85,1,60,0.0,1,5985790.0,0
1400,지금 만나러 갑니다,2018-06-14,120000,92,100.0,24,1,24,0.0,1,5985790.0,0
1401,지금 만나러 갑니다,2018-07-04,0,112,0.0,257,1,0,0.01,1,5985790.0,0
1402,지금 만나러 갑니다,2018-07-06,0,114,0.0,257,1,0,0.01,1,5985790.0,0
1403,지금 만나러 갑니다,2018-07-14,1155000,122,9.9,1701,15,168,0.05,15,5985790.0,0
1404,지금 만나러 갑니다,2018-07-15,1108500,123,7.6,2110,15,160,0.07,16,5985790.0,0
1405,지금 만나러 갑니다,2018-07-16,572000,124,4.2,2040,15,86,0.07,16,5985790.0,0
1406,지금 만나러 갑니다,2018-07-17,443000,125,3.1,2106,16,66,0.07,17,5985790.0,0
1407,지금 만나러 갑니다,2018-07-18,273000,126,2.8,1433,12,40,0.05,12,5985790.0,0
1408,지금 만나러 갑니다,2018-07-19,428000,127,4.9,1278,11,63,0.04,11,5985790.0,0
1409,지금 만나러 갑니다,2018-07-20,267000,128,5.1,786,6,40,0.03,6,5985790.0,0
1410,지금 만나러 갑니다,2018-07-21,134000,129,2.9,691,5,20,0.02,5,5985790.0,0
1411,지금 만나러 갑니다,2018-07-22,246500,130,5.4,691,5,37,0.02,5,5985790.0,0
1412,지금 만나러 갑니다,2018-07-23,52000,131,2.5,327,2,8,0.01,2,5985790.0,0
1413,지금 만나러 갑니다,2018-07-24,320000,132,8.2,680,5,56,0.02,5,5985790.0,0
1414,곤지암,2018-03-14,8925000,-14,100.0,1111,5,1111,0.04,5,6135078.0,0
1415,곤지암,2018-03-15,7639000,-13,100.0,907,4,907,0.03,4,6135078.0,0
1416,곤지암,2018-03-16,23770000,-12,97.9,2774,15,2716,0.1,15,6135078.0,0
1417,곤지암,2018-03-17,14964000,-11,100.0,1726,10,1726,0.06,10,6135078.0,0
1418,곤지암,2018-03-18,900000,-10,65.4,153,1,100,0.01,1,6135078.0,0
1419,곤지암,2018-03-19,11374000,-9,98.4,1368,5,1346,0.05,5,6135078.0,0
1420,곤지암,2018-03-20,19011000,-8,99.7,2267,10,2259,0.09,10,6135078.0,0
1421,곤지암,2018-03-21,8908000,-7,100.0,1178,5,1178,0.05,5,6135078.0,0
1422,곤지암,2018-03-22,14360000,-6,100.0,1806,9,1806,0.07,9,6135078.0,0
1423,곤지암,2018-03-23,10436000,-5,89.9,1599,9,1438,0.06,10,6135078.0,0
1424,곤지암,2018-03-24,186732500,-4,55.4,43890,152,24301,1.46,274,6135078.0,0
1425,곤지암,2018-03-25,224427800,-3,66.6,43593,153,29041,1.5,274,6135078.0,0
1426,곤지암,2018-03-26,1078000,-2,99.4,155,1,154,0.01,1,6135078.0,0
1427,곤지암,2018-03-28,1256715400,0,35.8,553558,808,198365,20.29,3501,6135078.0,0
1428,곤지암,2018-03-29,912146400,1,20.2,583903,849,117945,21.44,3713,6135078.0,0
1429,곤지암,2018-03-30,1545170863,2,27.7,671435,954,185811,23.9,4237,6135078.0,0
1430,곤지암,2018-03-31,3452613511,3,47.1,898565,1075,423340,29.92,5360,6135078.0,0
1431,곤지암,2018-04-01,3047696300,4,41.0,911306,1124,373836,31.17,5433,6135078.0,0
1432,곤지암,2018-04-02,844662000,5,13.2,830053,927,109505,30.78,4797,6135078.0,0
1433,곤지암,2018-04-03,673013300,6,10.6,826961,977,87577,30.91,4820,6135078.0,0
1434,곤지암,2018-04-04,701735100,7,9.9,929262,989,92046,33.87,5240,6135078.0,0
1435,곤지암,2018-04-05,600953900,8,9.1,856902,896,78273,29.51,4758,6135078.0,0
1436,곤지암,2018-04-06,940223570,9,12.6,881142,922,111319,29.57,4875,6135078.0,0
1437,곤지암,2018-04-07,1889606964,10,24.5,924524,950,226594,29.23,5177,6135078.0,0
1438,곤지암,2018-04-08,1478341600,11,19.9,883887,947,175711,28.8,4949,6135078.0,0
1439,곤지암,2018-04-09,362343100,12,6.3,744188,843,47017,26.64,4288,6135078.0,0
